"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.262499999E-3,-1.661658138E-1,-1.258610636E-1,-1.524056196E-1
1.327650000E-2,-1.655287892E-1,-9.200668335E-2,-1.615533084E-1
2.329150000E-2,-1.544254273E-1,-8.189998567E-2,-1.599041671E-1
3.330550000E-2,-1.463240832E-1,-8.991609514E-2,-1.564838588E-1
4.332050000E-2,-1.522811502E-1,-1.037886441E-1,-1.491355449E-1
5.333450000E-2,-1.628056914E-1,-1.129677594E-1,-1.386916786E-1
6.334850000E-2,-1.655518413E-1,-1.118183434E-1,-1.263288260E-1
7.336350000E-2,-1.610636115E-1,-1.058006659E-1,-1.123746634E-1
8.337750000E-2,-1.489609927E-1,-9.169695526E-2,-9.304429591E-2
9.339250000E-2,-1.489487439E-1,-8.746439964E-2,-7.899319381E-2
1.034065000E-1,-1.511687487E-1,-1.110114008E-1,-7.542537153E-2
1.134215000E-1,-1.529048532E-1,-1.431831867E-1,-8.748416603E-2
1.234355000E-1,-1.479308009E-1,-1.685471237E-1,-9.490727633E-2
1.334505000E-1,-1.434745342E-1,-1.677772105E-1,-9.450513870E-2
1.434645000E-1,-1.469309628E-1,-1.723422706E-1,-9.136825800E-2
1.534795000E-1,-1.439511478E-1,-1.513461769E-1,-8.359768987E-2
1.634935000E-1,-1.315201074E-1,-1.132543162E-1,-7.593756169E-2
1.735085000E-1,-1.111756787E-1,-1.361369938E-1,-7.082615793E-2
1.835225000E-1,-8.232221007E-2,-1.646366864E-1,-6.779360026E-2
1.935375000E-1,-6.427476555E-2,-1.805807650E-1,-7.238835096E-2
2.035515000E-1,-6.303638965E-2,-1.945413202E-1,-7.609680295E-2
2.135665000E-1,-7.599906623E-2,-1.899841130E-1,-7.203175873E-2
2.235805000E-1,-8.761309832E-2,-1.838925332E-1,-5.518514663E-2
2.335945000E-1,-9.172714502E-2,-1.944772750E-1,-2.418089285E-2
2.436095000E-1,-8.878801763E-2,-2.198603898E-1,6.913825404E-3
2.536235000E-1,-9.215904027E-2,-2.186590433E-1,3.426821902E-2
2.636385000E-1,-1.251254082E-1,-1.528528631E-1,6.205709651E-2
2.736525000E-1,-1.864193976E-1,-1.220014691E-1,8.591210097E-2
2.836675000E-1,-2.438276112E-1,-1.121240705E-1,1.088345125E-1
2.936815000E-1,-2.903162837E-1,-1.068957523E-1,1.176823303E-1
3.036965000E-1,-3.208751380E-1,-1.315397173E-1,1.354042888E-1
3.137105417E-1,-3.180854619E-1,-1.679757535E-1,1.786596179E-1
3.237255417E-1,-2.993135154E-1,-2.128042132E-1,2.259212732E-1
3.337395417E-1,-2.730752528E-1,-2.667262852E-1,2.952630818E-1
3.437545417E-1,-2.495765239E-1,-3.379125893E-1,3.819901049E-1
3.537685417E-1,-2.354489863E-1,-4.417905211E-1,4.815478325E-1
3.637835417E-1,-2.472262830E-1,-5.447416902E-1,5.854327679E-1
3.737975417E-1,-2.902390063E-1,-5.416292548E-1,6.810165644E-1
3.838125417E-1,-3.208039999E-1,-4.548907280E-1,7.562107444E-1
3.938265417E-1,-3.436829448E-1,-4.012264311E-1,8.047341108E-1
4.038415417E-1,-3.645392060E-1,-4.056080282E-1,8.445585370E-1
4.138555417E-1,-3.893438876E-1,-4.080948830E-1,8.729262352E-1
4.238705417E-1,-4.047534764E-1,-3.992590606E-1,8.882631063E-1
4.338845417E-1,-4.038077891E-1,-3.943857253E-1,8.939697146E-1
4.438995417E-1,-3.909830749E-1,-4.090343118E-1,9.083310962E-1
4.539135417E-1,-4.028860927E-1,-4.533338845E-1,9.608869553E-1
4.639275417E-1,-4.653908014E-1,-5.343804955E-1,1.035496354E0
4.739425417E-1,-5.513826609E-1,-6.414196491E-1,1.126853108E0
4.839565417E-1,-6.199975610E-1,-7.402454019E-1,1.195997953E0
4.939715417E-1,-6.538588405E-1,-7.213396430E-1,1.197032332E0
5.039855417E-1,-6.345913410E-1,-6.035047174E-1,1.144214392E0
5.140005417E-1,-5.761330724E-1,-4.634858370E-1,1.044945836E0
5.240145417E-1,-4.919110239E-1,-4.074747562E-1,9.665806293E-1
5.340295417E-1,-4.101988673E-1,-3.866011500E-1,9.436228275E-1
5.440435417E-1,-3.732522130E-1,-3.918847442E-1,9.648792744E-1
5.540585417E-1,-4.077486694E-1,-4.869689047E-1,1.045019865E0
5.640725417E-1,-4.994454682E-1,-6.170793772E-1,1.145694494E0
5.740875417E-1,-5.856735706E-1,-7.113872766E-1,1.225653529E0
5.841015417E-1,-6.306107044E-1,-7.781835794E-1,1.319412947E0
5.941165417E-1,-6.520907283E-1,-8.694019318E-1,1.399442554E0
6.041305417E-1,-6.260163188E-1,-8.065097332E-1,1.389718294E0
6.141455417E-1,-5.560473800E-1,-6.122063398E-1,1.287164211E0
6.241595417E-1,-5.163663030E-1,-4.515427649E-1,1.168425441E0
6.341745417E-1,-5.464293957E-1,-3.381586671E-1,1.158164024E0
6.441885417E-1,-6.648533344E-1,-3.308667839E-1,1.234614849E0
6.542035417E-1,-7.875238657E-1,-3.699524105E-1,1.340706348E0
6.642175417E-1,-8.831635714E-1,-4.045194685E-1,1.411596179E0
6.742325417E-1,-9.342536926E-1,-3.909221590E-1,1.431875348E0
6.842465417E-1,-9.848104715E-1,-3.155698478E-1,1.424522877E0
6.942615417E-1,-1.065887690E0,-2.375728041E-1,1.401139498E0
7.042755417E-1,-1.133723855E0,-1.106288359E-1,1.358316541E0
7.142905417E-1,-1.157483816E0,-2.690943889E-2,1.293705344E0
7.243045417E-1,-1.126440763E0,-7.399213314E-2,1.237865090E0
7.343195417E-1,-1.048652768E0,-1.563567817E-1,1.236241937E0
7.443335417E-1,-1.017236590E0,-2.116997838E-1,1.276563525E0
7.543485417E-1,-1.099166274E0,-2.295940965E-1,1.326163530E0
7.643625417E-1,-1.270259261E0,-1.554915160E-1,1.377413154E0
7.743775417E-1,-1.482242823E0,-2.997999545E-4,1.409225464E0
7.843915417E-1,-1.669246554E0,1.052274257E-1,1.415444970E0
7.944065417E-1,-1.766138792E0,1.144787148E-1,1.381033421E0
8.044205417E-1,-1.777791500E0,-1.948148757E-2,1.300081253E0
8.144355417E-1,-1.690356374E0,-3.276377320E-1,1.186704397E0
8.244495417E-1,-1.490634441E0,-7.339429855E-1,1.083564997E0
8.344645417E-1,-1.204386711E0,-1.074458241E0,1.018623829E0
8.444785417E-1,-9.254565835E-1,-1.296144962E0,9.816908836E-1
8.544935417E-1,-7.222781181E-1,-1.408131957E0,9.752228856E-1
8.645075417E-1,-6.206489801E-1,-1.337091088E0,1.016422153E0
8.745225417E-1,-6.037225127E-1,-1.120499849E0,1.101165533E0
8.845365417E-1,-5.974641442E-1,-1.020966768E0,1.173141479E0
8.945515417E-1,-5.144827366E-1,-1.138493180E0,1.165621996E0
9.045655417E-1,-3.325843215E-1,-1.376794338E0,1.056726575E0
9.145805417E-1,-1.370630413E-1,-1.721706629E0,8.432923555E-1
9.245945417E-1,7.562632207E-3,-2.097558498E0,5.781088471E-1
9.346095417E-1,1.110631973E-1,-2.382089615E0,3.320895135E-1
9.446235417E-1,1.585517377E-1,-2.443921804E0,1.764796078E-1
9.546385417E-1,1.593517512E-1,-2.328066111E0,6.471579522E-2
9.646525417E-1,1.972672641E-1,-2.245170355E0,-7.039768994E-2
9.746675417E-1,3.327270746E-1,-2.296862364E0,-2.096804678E-1
9.846815417E-1,5.162356496E-1,-2.413106680E0,-3.513658941E-1
9.946965417E-1,6.925427318E-1,-2.486166000E0,-5.589745045E-1
1.004710542E0,8.469834328E-1,-2.574149370E0,-8.526183367E-1
1.014725542E0,9.622149467E-1,-2.645942688E0,-1.151732326E0
1.024739542E0,9.988631010E-1,-2.616639137E0,-1.427590728E0
1.034754542E0,9.341722131E-1,-2.601527214E0,-1.679765701E0
1.044768542E0,7.945556641E-1,-2.692524910E0,-1.885554552E0
1.054783542E0,6.356147528E-1,-2.860362053E0,-2.051251650E0
1.064797542E0,5.113387108E-1,-2.999552250E0,-2.189330578E0
1.074812542E0,4.204389155E-1,-3.041388512E0,-2.304414988E0
1.084826542E0,2.982257009E-1,-2.977796078E0,-2.421411276E0
1.094841542E0,1.550137103E-1,-2.909625053E0,-2.519178152E0
1.104855542E0,5.060809851E-2,-2.820251942E0,-2.573610306E0
1.114870542E0,-9.595057927E-3,-2.595846176E0,-2.626507521E0
1.124884542E0,7.401746698E-3,-2.268706322E0,-2.700160742E0
1.134899542E0,9.013363719E-2,-1.934773207E0,-2.813456535E0
1.144913542E0,1.848622859E-1,-1.668889403E0,-2.949360609E0
1.154928542E0,3.241101801E-1,-1.701072335E0,-3.074595928E0
1.164942542E0,4.570299983E-1,-2.013599873E0,-3.141750097E0
1.174957542E0,4.443155527E-1,-2.487668991E0,-3.215435266E0
1.184971542E0,3.012291193E-1,-2.852921963E0,-3.363981009E0
1.194986542E0,1.194332018E-1,-2.882713318E0,-3.508399725E0
1.205000542E0,-5.291426927E-2,-2.678078413E0,-3.569009542E0
1.215015542E0,-1.817388386E-1,-2.363701344E0,-3.536841393E0
1.225029542E0,-2.530939877E-1,-1.897783041E0,-3.399770260E0
1.235044542E0,-3.379468322E-1,-1.274809122E0,-3.145195723E0
1.245058542E0,-5.285884142E-1,-5.403361320E-1,-2.755121708E0
1.255073542E0,-8.470002413E-1,1.699449271E-1,-2.324681520E0
1.265087542E0,-1.062696815E0,6.539617777E-1,-1.812505245E0
1.275102542E0,-1.022715092E0,7.248913646E-1,-1.330883265E0
1.285116542E0,-7.280516624E-1,4.896426201E-1,-9.126325250E-1
1.295131542E0,-3.656226397E-1,1.591528654E-1,-5.360378027E-1
1.305145542E0,-7.880304009E-2,-8.650924265E-2,-1.372497827E-1
1.315160917E0,6.285209209E-2,-2.022760510E-1,3.029672801E-1
1.325174917E0,1.923971623E-2,-1.215593591E-1,7.566503286E-1
1.335189917E0,-2.627557516E-1,6.329091638E-2,1.142069697E0
1.345203917E0,-6.647119522E-1,3.162587285E-1,1.385007739E0
1.355218917E0,-9.817836285E-1,4.628779888E-1,1.536136031E0
1.365232917E0,-1.086025357E0,3.772027493E-1,1.697734952E0
1.375247917E0,-1.055920720E0,1.226000413E-1,1.925565362E0
1.385261917E0,-9.789795876E-1,-1.952999085E-1,2.193433523E0
1.395276917E0,-8.434167504E-1,-4.777209461E-1,2.443457365E0
1.405290917E0,-7.277075052E-1,-5.358330011E-1,2.673386574E0
1.415305917E0,-7.181901336E-1,-4.624245465E-1,2.903029442E0
1.425319917E0,-7.645035982E-1,-3.578913212E-1,3.042844296E0
1.435334917E0,-7.548906207E-1,-1.468086690E-1,3.002590895E0
1.445348917E0,-7.384448051E-1,2.692651749E-2,2.738081217E0
1.455363917E0,-8.107829690E-1,9.104984254E-2,2.294836044E0
1.465377917E0,-9.783750772E-1,7.293541729E-2,1.720653653E0
1.475392917E0,-1.189274907E0,-6.853489578E-2,1.121400833E0
1.485407917E0,-1.394322515E0,-2.587397099E-1,6.767968535E-1
1.495421917E0,-1.482524276E0,-4.212894738E-1,4.056316316E-1
1.505436917E0,-1.423580885E0,-5.458866358E-1,1.905730814E-1
1.515450917E0,-1.305380702E0,-6.077486873E-1,-2.549529821E-2
1.525465917E0,-1.209655881E0,-6.247267723E-1,-2.331474274E-1
1.535479917E0,-1.108958840E0,-5.300894976E-1,-3.594688773E-1
1.545494917E0,-1.022292733E0,-3.440098464E-1,-4.434559345E-1
1.555508917E0,-1.040460587E0,-1.150920019E-1,-5.611357093E-1
1.565523917E0,-1.159578443E0,1.245448217E-1,-6.725324988E-1
1.575537917E0,-1.316842079E0,3.644831181E-1,-7.719989419E-1
1.585552917E0,-1.466586828E0,4.788601398E-1,-8.403964639E-1
1.595566917E0,-1.583519578E0,4.363425076E-1,-8.921981454E-1
1.605581917E0,-1.639167070E0,2.556534410E-1,-9.350332618E-1
1.615595917E0,-1.617081761E0,4.245169088E-2,-9.302273393E-1
1.625610917E0,-1.515438914E0,-1.439478844E-1,-8.770242929E-1
1.635624917E0,-1.368026853E0,-3.132319748E-1,-7.968698144E-1
1.645639917E0,-1.245295644E0,-4.152161181E-1,-6.453256011E-1
1.655653917E0,-1.231150508E0,-3.262074292E-1,-4.279613197E-1
1.665668917E0,-1.346988082E0,-1.063178256E-1,-2.120196372E-1
1.675682917E0,-1.503856540E0,1.928148121E-1,-2.236688323E-2
