"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.950166667E-3,1.649420013E0,7.350764008E0,6.051316223E0
1.196416667E-2,1.689237213E0,7.349416809E0,6.354286194E0
2.197916667E-2,1.655706940E0,7.292535095E0,6.601721649E0
3.199316667E-2,1.612446899E0,7.253466339E0,6.774312744E0
4.200716667E-2,1.589843903E0,7.215295715E0,6.767576752E0
5.202216667E-2,1.611249390E0,7.176077271E0,6.606212311E0
6.203616667E-2,1.562600555E0,7.179220734E0,6.439159698E0
7.205116667E-2,1.517244873E0,7.190746765E0,6.409820709E0
8.206516667E-2,1.515897675E0,7.206464081E0,6.340215454E0
9.207916667E-2,1.577270050E0,7.215146027E0,6.165229340E0
1.020941667E-1,1.643881531E0,7.245832214E0,6.119274902E0
1.121081667E-1,1.710642700E0,7.192692719E0,6.190676422E0
1.221221667E-1,1.700763245E0,7.130272522E0,6.306385803E0
1.321371667E-1,1.612147522E0,7.083869019E0,6.423891449E0
1.421511667E-1,1.493743744E0,7.044201508E0,6.415059814E0
1.521661667E-1,1.423539734E0,7.001839600E0,6.383325806E0
1.621801667E-1,1.369951172E0,7.004833374E0,6.365363159E0
1.721941667E-1,1.351689148E0,7.054829407E0,6.262676697E0
1.822091667E-1,1.362017670E0,7.079827423E0,6.109545135E0
1.922231667E-1,1.368154907E0,7.115902405E0,6.093528442E0
2.022381667E-1,1.421743469E0,7.123237152E0,6.113137665E0
2.122521667E-1,1.432521057E0,7.122788086E0,6.093528442E0
2.222661667E-1,1.463955688E0,7.109016724E0,6.082451477E0
2.322811667E-1,1.539847870E0,7.095544739E0,6.121669922E0
2.422951667E-1,1.610800323E0,6.984475708E0,6.367907867E0
2.523101667E-1,1.609004059E0,6.844217377E0,6.785090332E0
2.623241667E-1,1.619182892E0,6.802753601E0,6.919959869E0
2.723381667E-1,1.630858612E0,6.828050995E0,6.854396210E0
2.823531667E-1,1.455423431E0,6.655908966E0,6.951843567E0
2.923671667E-1,1.364263000E0,6.474935303E0,6.911128235E0
3.023811667E-1,1.682052155E0,6.639742584E0,6.430328064E0
3.123961667E-1,1.737886047E0,6.871011658E0,5.450166321E0
3.224101667E-1,2.116299133E0,6.753056946E0,5.121749268E0
3.324251667E-1,3.170107727E0,5.981112213E0,4.172124023E0
3.424391667E-1,2.115251312E0,6.537505188E0,4.294569397E0
3.524531667E-1,2.797682190E-1,7.376809845E0,5.522765350E0
3.624681667E-1,8.167016602E-1,5.635480957E0,5.508544922E0
3.724821667E-1,1.318009186E0,5.274581451E0,6.008654938E0
3.824971667E-1,5.637277222E-1,6.215524750E0,6.074368286E0
3.925111667E-1,8.738827515E-1,6.243516541E0,5.467081146E0
4.025251667E-1,1.269809418E0,6.067033539E0,5.013224945E0
4.125401667E-1,1.677262115E0,5.559888153E0,4.356540527E0
4.225541667E-1,2.014061737E0,5.669759674E0,3.912264404E0
4.325681667E-1,2.565365295E0,5.785019989E0,4.714745636E0
4.425831667E-1,3.079845428E0,5.726940765E0,6.529571686E0
4.525971667E-1,3.594774628E0,5.438490601E0,7.596552887E0
4.626121667E-1,3.658841400E0,5.874833221E0,8.958121490E0
4.726261667E-1,3.637884979E0,6.752458191E0,1.016042130E1
4.826401667E-1,4.010160828E0,6.270310822E0,8.954229584E0
4.926551667E-1,3.682791595E0,5.360951843E0,7.450606384E0
5.026691667E-1,3.347488861E0,5.082830200E0,6.566544800E0
5.126841667E-1,3.412154388E0,5.058430939E0,6.293213196E0
5.226981667E-1,3.563789062E0,4.422104187E0,6.326743469E0
5.327121667E-1,3.796704712E0,4.012106781E0,6.800957336E0
5.427271667E-1,5.027595062E0,4.383334808E0,7.104226685E0
5.527411667E-1,7.478149109E0,5.648952942E0,7.623646545E0
5.627551667E-1,9.261390839E0,6.756649475E0,8.146209869E0
5.727701667E-1,9.818831635E0,7.375462646E0,7.642507324E0
5.827841667E-1,1.077504318E1,7.527247009E0,6.566844177E0
5.927991667E-1,1.169083878E1,7.741601257E0,5.746549988E0
6.028131667E-1,1.223750198E1,7.649243317E0,4.967719574E0
6.128271667E-1,1.300226166E1,7.057523804E0,4.522395630E0
6.228421667E-1,1.434092789E1,6.559659119E0,5.011578369E0
6.328561667E-1,1.594993195E1,6.200256500E0,6.224356384E0
6.428711667E-1,1.761626678E1,5.970334625E0,7.615263977E0
6.528851667E-1,1.907124115E1,5.897735596E0,9.118587799E0
6.628985417E-1,2.057336746E1,6.206543427E0,1.038345749E1
6.729135417E-1,2.184167999E1,6.354884949E0,1.096769257E1
6.829275417E-1,2.283516403E1,6.433022461E0,1.096709381E1
6.929415417E-1,2.326477066E1,6.439758453E0,1.066187851E1
7.029565417E-1,2.322435471E1,5.671406250E0,9.963730316E0
7.129705417E-1,2.302272400E1,4.928351440E0,9.431287537E0
7.229855417E-1,2.295955536E1,4.658762054E0,9.300459595E0
7.329995417E-1,2.279998718E1,4.599934387E0,8.959917755E0
7.430135417E-1,2.261706757E1,4.322860565E0,8.266858978E0
7.530285417E-1,2.220362732E1,3.718866577E0,7.646997986E0
7.630425417E-1,2.099264557E1,2.916684723E0,7.531887360E0
7.730575417E-1,1.925490921E1,1.789828033E0,7.466922455E0
7.830715417E-1,1.731823654E1,5.671705627E-1,7.337741089E0
7.930855417E-1,1.558469147E1,-5.640270996E-1,7.112758942E0
8.031005417E-1,1.449136505E1,-1.281934204E0,7.026987305E0
8.131145417E-1,1.322544754E1,-1.932481384E0,6.870562592E0
8.231285417E-1,1.125838806E1,-2.938988342E0,6.308481445E0
8.331435417E-1,8.925040283E0,-3.996090088E0,5.844147034E0
8.431575417E-1,6.646029510E0,-5.134772186E0,5.157375183E0
8.531725417E-1,4.445305939E0,-5.978268127E0,4.535717926E0
8.631865417E-1,2.291135559E0,-6.569688263E0,4.342769165E0
8.732005417E-1,3.333567810E-1,-6.858138428E0,3.703897705E0
8.832155417E-1,-1.465901642E0,-6.987020416E0,2.698139191E0
8.932295417E-1,-3.146456909E0,-7.149881744E0,1.502126312E0
9.032435417E-1,-5.518574066E0,-7.746990051E0,-2.874023438E-2
9.132585417E-1,-8.538843384E0,-7.692802734E0,-1.932032318E0
9.232725417E-1,-1.058538757E1,-7.555837555E0,-4.001927948E0
9.332875417E-1,-1.177930481E1,-7.419171753E0,-5.044360199E0
9.433015417E-1,-1.213541428E1,-6.617438965E0,-4.326004028E0
9.533155417E-1,-1.177870605E1,-5.633385315E0,-2.775827637E0
9.633305417E-1,-1.099897751E1,-4.919370117E0,-1.838776245E0
9.733445417E-1,-1.020383102E1,-4.021387482E0,-1.113833771E0
9.833585417E-1,-9.625882874E0,-3.274590454E0,3.147953796E-1
9.933735417E-1,-9.546098785E0,-3.126847687E0,1.534908142E0
1.003387542E0,-9.717192993E0,-3.264261932E0,1.578617249E0
1.013402542E0,-1.016730698E1,-3.534749451E0,4.810995483E-1
1.023416542E0,-1.061742096E1,-3.736529846E0,-8.143066406E-1
1.033430542E0,-1.098595459E1,-3.883823547E0,-1.156944122E0
1.043445542E0,-1.121632553E1,-4.164040833E0,-8.945397949E-1
1.053459542E0,-1.082099762E1,-4.327949982E0,-5.504054260E-1
1.063473542E0,-9.935139771E0,-4.681963806E0,2.607577515E-1
1.073488542E0,-8.472830658E0,-4.720134430E0,9.315129089E-1
1.083502542E0,-6.705006866E0,-4.452790375E0,1.044677582E0
1.093517542E0,-4.384232941E0,-4.066294098E0,1.317709808E0
1.103531542E0,-9.367520142E-1,-3.303181000E0,1.504970398E0
