"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.950166667E-3,-1.159925759E-1,4.608735070E-2,8.195938170E-2
1.196416667E-2,-1.348560899E-1,6.068479270E-2,6.690006703E-2
2.197916667E-2,-1.092407405E-1,3.891957179E-2,5.158369243E-2
3.199316667E-2,-5.943731591E-2,1.744142920E-2,4.379588366E-2
4.200716667E-2,-2.302337997E-2,1.215106156E-2,3.940299898E-2
5.202216667E-2,-9.645775892E-3,-2.929561306E-4,3.878273815E-2
6.203616667E-2,-3.655527486E-3,-2.423131280E-2,3.895264864E-2
7.205116667E-2,5.165010691E-3,-3.798922151E-2,3.790638968E-2
8.206516667E-2,4.149813205E-3,-5.240651220E-2,3.569090366E-2
9.207916667E-2,-2.278506942E-2,-5.575031787E-2,2.743164450E-2
1.020941667E-1,-5.809246004E-2,-4.198337346E-2,1.744319126E-2
1.121081667E-1,-9.222500026E-2,-2.782510035E-2,8.357126266E-3
1.221221667E-1,-1.126857996E-1,1.603627112E-3,9.689847939E-4
1.321371667E-1,-1.169689745E-1,1.834860630E-2,2.496541478E-3
1.421511667E-1,-1.110168099E-1,8.209152147E-3,1.057044696E-2
1.521661667E-1,-9.484965354E-2,-1.905386522E-2,2.027698979E-2
1.621801667E-1,-7.447221130E-2,-4.876089469E-2,2.813784033E-2
1.721941667E-1,-7.112406939E-2,-7.104529440E-2,3.138688579E-2
1.822091667E-1,-8.681301773E-2,-9.355033934E-2,3.765383735E-2
1.922231667E-1,-1.108907908E-1,-9.067777544E-2,4.299156368E-2
2.022381667E-1,-1.434689760E-1,-6.640146673E-2,3.824234754E-2
2.122521667E-1,-1.805185974E-1,-8.089888096E-2,3.678388894E-2
2.222661667E-1,-2.140856236E-1,-1.073009223E-1,3.338516504E-2
2.322811667E-1,-2.506980300E-1,-1.220418885E-1,3.149416298E-2
2.422951667E-1,-2.632516325E-1,-1.147594750E-1,4.057687148E-2
2.523101667E-1,-2.452765405E-1,-9.400677681E-2,5.668679252E-2
2.623241667E-1,-2.234402150E-1,-9.326241910E-2,6.788671762E-2
2.723381667E-1,-2.044505626E-1,-9.797714651E-2,8.074980229E-2
2.823531667E-1,-1.771435738E-1,-7.888414711E-2,1.371017545E-1
2.923671667E-1,-1.475703120E-1,-8.218555152E-2,1.912412196E-1
3.023811667E-1,-1.941082478E-1,-1.666234732E-1,2.238569558E-1
3.123961667E-1,-3.584195077E-1,-2.901370525E-1,2.317479551E-1
