"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.179166601E-5,1.179397430E0,6.815177765E0,6.205196228E0
1.006579167E-2,1.104403381E0,6.965165863E0,5.973328400E0
2.007979167E-2,1.106948090E0,7.003037109E0,6.043083344E0
3.009379167E-2,1.096020813E0,6.989265747E0,6.167474670E0
4.010679167E-2,1.162632294E0,7.059469757E0,6.331982574E0
5.012079167E-2,1.261127472E0,7.132068787E0,6.434968414E0
6.013479167E-2,1.224603424E0,7.137008514E0,6.546486511E0
7.014879167E-2,1.031654663E0,6.999444580E0,6.647376709E0
8.016179167E-2,8.578660583E-1,6.860533447E0,6.767277374E0
9.017579167E-2,8.000862122E-1,6.849306793E0,7.001390533E0
1.001897917E-1,9.431886292E-1,6.895261230E0,7.075187073E0
1.102037917E-1,1.051114197E0,6.935228119E0,6.895859985E0
1.202177917E-1,1.165626068E0,6.950047302E0,6.831942902E0
1.302307917E-1,1.169517975E0,7.002438354E0,7.036567383E0
1.402447917E-1,1.178948364E0,6.972500610E0,7.125033417E0
1.502587917E-1,1.204694824E0,6.915768585E0,7.112609253E0
1.602727917E-1,1.157542877E0,6.876250763E0,7.345524902E0
1.702867917E-1,9.943821716E-1,6.740932159E0,7.496411133E0
1.802997917E-1,7.815248108E-1,6.633904724E0,7.546407166E0
1.903137917E-1,6.346801758E-1,6.612798615E0,7.384294281E0
2.003277917E-1,6.867718506E-1,6.713688812E0,7.103478241E0
2.103417917E-1,9.036708069E-1,6.927893372E0,6.836134186E0
2.203547917E-1,1.012793884E0,7.064559174E0,6.550079041E0
2.303687917E-1,1.007854156E0,7.061565399E0,6.514453125E0
2.403827917E-1,9.729766846E-1,6.928192749E0,6.662944336E0
2.503967917E-1,9.620494080E-1,6.832242279E0,6.938371582E0
2.604107917E-1,1.028660889E0,6.765930176E0,7.109765167E0
2.704237917E-1,1.119072876E0,6.782545624E0,7.142696686E0
2.804377917E-1,1.132694550E0,6.864425354E0,7.181166687E0
2.904517917E-1,1.106948090E0,6.783892822E0,7.342980194E0
3.004657917E-1,1.080004120E0,6.761289825E0,7.392377472E0
3.104797917E-1,1.165626068E0,6.828350372E0,7.295229492E0
3.204927917E-1,1.295855255E0,6.918762360E0,7.158713379E0
3.305067917E-1,1.226848755E0,6.893464966E0,6.935976563E0
3.405207917E-1,9.837542725E-1,6.713539124E0,6.720424805E0
3.505347917E-1,6.896159363E-1,6.766079865E0,6.522835693E0
3.605477917E-1,7.321275330E-1,7.146588593E0,6.550827484E0
3.705617917E-1,8.271798706E-1,7.697742462E0,6.933731232E0
3.805757917E-1,7.917036438E-1,8.280929718E0,7.175478516E0
3.905897917E-1,9.033714294E-1,8.856033783E0,7.454498291E0
4.006037917E-1,1.066532135E0,9.178163910E0,7.937693481E0
4.106167917E-1,1.261127472E0,9.186247101E0,8.215066681E0
4.206307917E-1,1.341809692E0,9.215586090E0,8.321195984E0
4.306447917E-1,1.296753387E0,9.346414032E0,8.512348480E0
4.406587917E-1,1.373992767E0,9.880952454E0,8.741372223E0
4.506727917E-1,1.638792114E0,1.058853104E1,8.958869934E0
4.606857917E-1,1.660047913E0,1.124207199E1,9.652228088E0
4.706997917E-1,1.969903564E0,1.162123352E1,1.049811905E1
4.807137917E-1,1.184337158E0,1.263612305E1,1.075333832E1
4.907277917E-1,1.871109009E0,1.276380753E1,1.068014053E1
5.007407917E-1,2.717299347E0,1.245365250E1,1.057745407E1
5.107547917E-1,3.043471069E0,1.212568451E1,1.063209045E1
5.207687917E-1,2.805016937E0,1.096993790E1,1.034139496E1
5.307827917E-1,2.291734314E0,9.638456726E0,9.644144897E0
5.407967917E-1,1.928739166E0,8.855285339E0,8.743168488E0
5.508097917E-1,2.253114624E0,8.407416687E0,7.585475922E0
5.608237917E-1,3.163671112E0,8.495433655E0,6.220464478E0
5.708377917E-1,3.866908722E0,8.813222809E0,5.406606903E0
5.808517917E-1,3.764970703E0,8.702153778E0,4.717440033E0
5.908657917E-1,3.185974731E0,7.938142548E0,4.058510284E0
6.008787917E-1,2.969225464E0,7.112758942E0,4.286037140E0
6.108927917E-1,2.577190704E0,6.007756805E0,5.102589111E0
6.209067917E-1,1.630110168E0,5.297334137E0,6.195316772E0
6.309207917E-1,1.524429932E0,4.818330231E0,6.942562866E0
6.409347917E-1,1.793719940E0,4.828509064E0,5.538632355E0
6.509477917E-1,4.694238281E-1,4.066144409E0,3.648213501E0
6.609617917E-1,-9.617500305E-1,2.720891876E0,1.434017944E0
6.709757917E-1,-9.797126770E-1,2.214644623E0,-1.192570038E0
6.809897917E-1,-8.930429077E-1,2.284848633E0,-2.560575256E0
6.910027917E-1,-2.013313293E-1,2.412982178E0,-2.807112579E0
7.010167917E-1,-3.938310242E-1,2.073488159E0,-1.881287842E0
7.110307917E-1,-1.341061249E0,1.405876465E0,1.112785950E0
7.210449167E-1,-1.694326630E0,6.761439514E-1,2.710114288E0
7.310589167E-1,-1.859582977E0,1.766326904E-1,3.467688904E0
7.410719167E-1,-2.154170380E0,-4.876858521E-1,2.614163818E0
7.510859167E-1,-2.548001404E0,5.352868652E-1,1.374441833E0
7.610999167E-1,-1.847308502E0,1.359922028E0,4.619393921E-1
7.711139167E-1,-4.698728943E-1,1.447190552E0,-1.957928467E-1
7.811279167E-1,-9.831555176E-1,1.101708984E0,5.748046875E-2
7.911409167E-1,-9.586065674E-1,9.214837646E-1,2.830613708E-1
8.011549167E-1,-5.459147644E-1,7.450007629E-1,2.186952209E-1
8.111689167E-1,-1.007405090E-1,4.046086121E-1,5.891748047E-1
8.211829167E-1,2.649490356E-2,3.083587646E-2,8.584648132E-1
8.311969167E-1,4.186793518E-1,2.604583740E-1,1.517993317E0
8.412099167E-1,9.166937256E-1,1.111289062E0,1.575174408E0
