"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
5.179166601E-5,1.481822729E-1,-8.347140253E-2,4.081988707E-2
1.006579167E-2,3.176059201E-2,-3.411317244E-2,5.624118820E-2
2.007979167E-2,-5.166540667E-2,-1.457416918E-2,6.078684703E-2
3.009379167E-2,-1.012308300E-1,7.621946745E-3,6.713902205E-2
4.010679167E-2,-1.413851827E-1,3.651364893E-2,5.999619886E-2
5.012079167E-2,-1.622806042E-1,4.711436108E-2,4.189442843E-2
6.013479167E-2,-1.557283401E-1,2.486055531E-2,2.511609159E-2
7.014879167E-2,-1.250042468E-1,-3.660200536E-2,2.080683038E-2
8.016179167E-2,-6.701912731E-2,-1.112416536E-1,3.422231972E-2
9.017579167E-2,-3.687024117E-3,-1.562820971E-1,4.193031043E-2
1.001897917E-1,2.330142632E-2,-1.350303739E-1,4.562142119E-2
1.102037917E-1,-1.874988712E-2,-9.406242520E-2,5.118422955E-2
1.202177917E-1,-8.511842042E-2,-2.345778421E-2,5.857703090E-2
1.302307917E-1,-1.347434819E-1,5.493289232E-2,6.209000200E-2
1.402447917E-1,-1.745953411E-1,9.879285842E-2,6.219355762E-2
1.502587917E-1,-1.895617694E-1,1.021811962E-1,5.647282302E-2
1.602727917E-1,-1.542423964E-1,8.933889866E-2,4.319509864E-2
1.702867917E-1,-9.479478002E-2,6.367827952E-2,4.520126060E-2
1.802997917E-1,-2.671639435E-2,4.931877926E-2,7.185150683E-2
1.903137917E-1,2.987418137E-2,2.137103491E-2,1.074771434E-1
2.003277917E-1,5.192223936E-2,1.278195437E-2,1.270713657E-1
2.103417917E-1,2.583817020E-2,3.419989347E-2,1.253352612E-1
2.203547917E-1,-3.200236335E-2,5.460956320E-2,1.152905002E-1
2.303687917E-1,-9.349928051E-2,6.701457500E-2,1.106475443E-1
2.403827917E-1,-1.343615949E-1,9.314221144E-2,1.146325842E-1
2.503967917E-1,-1.456201077E-1,1.109747365E-1,1.219871715E-1
2.604107917E-1,-1.334798187E-1,1.217785031E-1,1.256380826E-1
2.704237917E-1,-1.175240278E-1,1.178479493E-1,1.224460229E-1
2.804377917E-1,-9.157980978E-2,9.851482511E-2,1.112961173E-1
2.904517917E-1,-4.758732393E-2,8.946353942E-2,1.147188246E-1
3.004657917E-1,-2.100582607E-2,1.081458256E-1,1.356424242E-1
3.104797917E-1,-4.422056489E-3,1.263077855E-1,1.449674815E-1
3.204927917E-1,9.417487308E-4,1.413667053E-1,1.391322017E-1
3.305067917E-1,-9.549774230E-3,1.433973759E-1,1.454140693E-1
3.405207917E-1,-3.497146443E-2,1.462089121E-1,1.977777332E-1
3.505347917E-1,-7.270499319E-2,1.123183295E-1,2.616650760E-1
3.605477917E-1,-9.062758833E-2,5.793770775E-2,2.843884230E-1
3.705617917E-1,-7.919517159E-2,3.888385743E-2,2.910313606E-1
3.805757917E-1,-7.466123998E-2,1.398134604E-2,2.964409888E-1
3.905897917E-1,-6.616309285E-2,7.545817643E-3,2.808162272E-1
4.006037917E-1,-4.949769378E-2,6.844724715E-2,2.682760656E-1
4.106167917E-1,-4.426378012E-2,1.375317872E-1,2.639952898E-1
4.206307917E-1,-2.351046912E-2,1.652157009E-1,2.718197703E-1
4.306447917E-1,4.879169166E-2,1.393609345E-1,2.872043252E-1
4.406587917E-1,1.483473629E-1,5.203794315E-2,2.817302644E-1
4.506727917E-1,2.527129054E-1,-2.232204191E-2,2.526482642E-1
