"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-9.989166665E-4,2.703378296E-1,6.133794708E0,7.338489532E0
9.014083334E-3,6.497987366E-1,6.221512299E0,7.662415924E0
1.902808333E-2,7.420069885E-1,6.282285919E0,7.688761139E0
2.904108333E-2,6.283932495E-1,6.276448059E0,7.575147400E0
3.905508333E-2,4.715194702E-1,6.256539459E0,7.428003387E0
4.906808333E-2,3.484753418E-1,6.265969849E0,7.341782684E0
5.908208333E-2,2.815644836E-1,6.323150940E0,7.182663574E0
6.909508333E-2,2.112107849E-1,6.435267792E0,7.005282440E0
7.910808333E-2,1.872605896E-1,6.455775146E0,7.078629913E0
8.912208333E-2,3.068618774E-1,6.461762695E0,7.231462097E0
9.913508333E-2,4.215234375E-1,6.518345032E0,7.168143768E0
1.091480833E-1,3.691323853E-1,6.473139038E0,7.147187347E0
1.191620833E-1,3.158432007E-1,6.402186584E0,7.194638672E0
1.291750833E-1,2.124082947E-1,6.360573120E0,7.166347504E0
1.391890833E-1,1.251397705E-1,6.303990784E0,7.026388550E0
1.492020833E-1,1.279838562E-1,6.290219421E0,6.820416870E0
1.592160833E-1,1.154100037E-1,6.255192261E0,6.558611298E0
1.692290833E-1,9.175918579E-2,6.212381287E0,6.405479736E0
1.792420833E-1,1.107696533E-1,6.176306305E0,6.149512024E0
1.892560833E-1,1.073268127E-1,6.182742920E0,5.828429718E0
1.992690833E-1,-2.020797729E-2,6.093378754E0,5.653593292E0
2.092830833E-1,1.086740112E-1,6.008505249E0,5.802234192E0
2.192960833E-1,6.327342224E-1,6.307433624E0,6.360872498E0
2.293090833E-1,1.055754547E0,6.564748535E0,6.691983948E0
2.393230833E-1,1.081501007E0,6.530469818E0,7.020550690E0
2.493360833E-1,8.111631775E-1,6.425238647E0,7.215445404E0
2.593500833E-1,3.622467041E-1,6.200555878E0,7.062912598E0
2.693630833E-1,1.648072815E-1,6.066734161E0,7.240892487E0
2.793760833E-1,1.916015625E-1,5.963448944E0,7.689958649E0
2.893900833E-1,1.700463867E-1,5.977519684E0,7.830366669E0
2.994030833E-1,-1.338217163E-1,5.896837463E0,7.559130707E0
3.094170833E-1,-6.845265198E-1,5.710624695E0,7.045997772E0
3.194300833E-1,-1.132095795E0,5.545518036E0,6.512207794E0
3.294430833E-1,-1.238374786E0,5.443430328E0,6.020031281E0
3.394570833E-1,-5.670208740E-1,5.579048309E0,5.918242950E0
3.494700833E-1,2.454895020E-2,6.188131714E0,5.472170563E0
3.594840833E-1,-1.002914429E-2,6.493047638E0,4.063450012E0
3.694970833E-1,-5.020559692E-1,6.197861481E0,2.971021729E0
3.795100833E-1,-1.138831787E0,5.899831238E0,2.897823944E0
3.895240833E-1,-8.482859802E-1,5.770949249E0,3.150797882E0
3.995370833E-1,6.207591248E-1,5.104385376E0,6.039640503E0
4.095510833E-1,1.930685120E0,5.187163239E0,8.691825256E0
4.195640833E-1,2.161804504E0,5.418731689E0,9.381141815E0
4.295770833E-1,1.826202393E0,5.155129852E0,8.932824097E0
4.395910833E-1,1.715133362E0,5.017416229E0,6.569089508E0
4.496040833E-1,1.793270874E0,5.144951019E0,3.726500702E0
4.596180833E-1,1.678160248E0,5.222489777E0,2.018402710E0
4.696310833E-1,2.084864502E0,5.311853943E0,1.499282227E0
4.796440833E-1,2.955005035E0,5.214256897E0,2.418520660E0
4.896580833E-1,3.573369141E0,4.559967499E0,4.033212891E0
4.996710833E-1,4.150119781E0,3.906276855E0,5.604196014E0
5.096850833E-1,5.908812561E0,3.882476349E0,6.658303986E0
5.196980833E-1,9.078471222E0,4.802912292E0,6.510411530E0
5.297110833E-1,1.172391998E1,5.972130890E0,5.231171722E0
