"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
-4.106249999E-4,3.251200542E-3,-5.728548020E-2,6.561058015E-2
9.603375001E-3,-5.203256011E-2,2.279843949E-2,5.656941235E-2
1.961637500E-2,-9.504023194E-2,7.973071188E-2,3.963546082E-2
2.962937500E-2,-1.099992022E-1,6.381966174E-2,2.574894018E-2
3.964237500E-2,-8.895707875E-2,3.226325288E-2,6.486511789E-3
4.965637500E-2,-6.784114242E-2,2.804906853E-2,-1.354152523E-2
5.966937500E-2,-6.129499897E-2,2.539863810E-2,-2.899208665E-2
6.968237500E-2,-7.400307059E-2,1.174141560E-2,-3.051861376E-2
7.969537500E-2,-8.726470917E-2,-2.111167461E-2,-4.073875025E-2
8.970937500E-2,-8.827617764E-2,-2.889156714E-2,-4.601873457E-2
9.972237500E-2,-8.839861304E-2,-4.319517314E-2,-4.324633256E-2
1.097353750E-1,-6.921985745E-2,-3.980230540E-2,-3.336760402E-2
1.197483750E-1,-5.771610886E-2,-9.956526570E-3,-2.079118416E-2
1.297623750E-1,-6.707924604E-2,2.283204719E-2,-8.745707572E-3
1.397753750E-1,-1.021663770E-1,5.187425390E-2,2.675284166E-3
1.497883750E-1,-1.178918108E-1,6.609420478E-2,5.249761976E-3
1.598023750E-1,-1.148200333E-1,3.340392932E-2,-3.213207237E-4
1.698153750E-1,-1.088404357E-1,-6.397925317E-4,-1.566086337E-2
1.798283750E-1,-1.125773787E-1,-2.110919170E-2,-3.247867525E-2
1.898413750E-1,-1.113126427E-1,-4.498123750E-2,-3.607580811E-2
1.998553750E-1,-1.127138585E-1,-3.930773959E-2,-3.109866194E-2
2.098683750E-1,-1.155714244E-1,-3.519874811E-2,-2.694439702E-2
2.198813750E-1,-1.086268276E-1,-3.390276805E-2,-1.089617610E-2
2.298943750E-1,-1.095666587E-1,-4.569018632E-2,1.438095048E-2
2.399083750E-1,-1.409571618E-1,-5.235983059E-2,4.854639247E-2
2.499213750E-1,-1.656526476E-1,-7.323236018E-2,7.569865882E-2
2.599343750E-1,-1.712315828E-1,-6.967261434E-2,7.981000841E-2
2.699483750E-1,-1.995817274E-1,-4.866559803E-2,8.442500234E-2
2.799613750E-1,-2.460020930E-1,-2.298588678E-2,1.036841646E-1
2.899743750E-1,-2.833667696E-1,-2.107586712E-2,1.375308186E-1
2.999873750E-1,-2.850095034E-1,-2.686408535E-2,1.866387725E-1
3.100013750E-1,-2.628565133E-1,-9.556202218E-3,2.215269804E-1
3.200143750E-1,-2.447878718E-1,3.633945063E-2,2.501237392E-1
3.300273750E-1,-2.434656173E-1,4.502082244E-2,2.882450223E-1
3.400403750E-1,-2.381438166E-1,-4.570163321E-3,3.489264548E-1
3.500543750E-1,-2.254575789E-1,-8.393395692E-2,4.078286588E-1
3.600673750E-1,-2.132083327E-1,-1.182071120E-1,4.586478770E-1
3.700803750E-1,-2.264264077E-1,-1.330065578E-1,4.891954064E-1
3.800933750E-1,-2.372309864E-1,-2.123459280E-1,5.218787789E-1
3.901073750E-1,-2.119632065E-1,-3.606176972E-1,5.727837682E-1
4.001203750E-1,-1.482781470E-1,-5.707826614E-1,6.295884848E-1
4.101333750E-1,-6.911487132E-2,-7.801364064E-1,6.935672164E-1
4.201463750E-1,-7.598614693E-2,-9.621936679E-1,7.614410520E-1
4.301603750E-1,-1.764775962E-1,-1.126377583E0,8.409116268E-1
4.401733750E-1,-2.867444754E-1,-1.287906647E0,9.571807384E-1
4.501863750E-1,-3.442527950E-1,-1.498867035E0,1.101304412E0
4.602003750E-1,-3.365022838E-1,-1.756427526E0,1.258420944E0
4.702133750E-1,-2.732063830E-1,-1.974571466E0,1.406739950E0
4.802263750E-1,-1.746648103E-1,-2.187341452E0,1.577093005E0
4.902393750E-1,-4.634971172E-2,-2.435478926E0,1.784959912E0
5.002533750E-1,4.844087362E-2,-2.637883663E0,2.012089491E0
5.102663750E-1,5.756433308E-2,-2.646735191E0,2.180280685E0
5.202793750E-1,-3.534216434E-3,-2.466484785E0,2.306313276E0
5.302923750E-1,-1.159643531E-1,-2.289792538E0,2.426375389E0
5.403063750E-1,-2.460329831E-1,-2.192844391E0,2.522412300E0
5.503193750E-1,-4.076333642E-1,-2.203870773E0,2.575767994E0
5.603323750E-1,-5.013511777E-1,-2.274909258E0,2.622250557E0
5.703453750E-1,-4.413751662E-1,-2.428718090E0,2.680158615E0
5.803593750E-1,-2.640351355E-1,-2.692177534E0,2.777161121E0
5.903723750E-1,-5.575632211E-3,-2.957022429E0,2.932377100E0
6.003853750E-1,2.174358219E-1,-3.116011381E0,3.168659925E0
6.103993750E-1,3.052703440E-1,-3.189986229E0,3.411350489E0
6.204123750E-1,4.054552913E-1,-3.099984884E0,3.663322210E0
6.304253750E-1,5.342340469E-1,-3.003062010E0,3.824671507E0
6.404383750E-1,6.426112652E-1,-2.928380966E0,3.862642527E0
6.504523750E-1,7.654637098E-1,-2.778143167E0,3.792945623E0
6.604653750E-1,9.203965664E-1,-2.673064947E0,3.650896311E0
6.704783750E-1,1.142766476E0,-2.709396839E0,3.424400568E0
6.804913750E-1,1.314036727E0,-2.723701715E0,3.138807058E0
6.905053750E-1,1.294059873E0,-2.601469755E0,2.915505171E0
7.005183750E-1,1.209281206E0,-2.425517797E0,2.793911219E0
7.105313750E-1,1.098192573E0,-2.249534369E0,2.857356787E0
7.205443750E-1,9.431188107E-1,-2.248605728E0,3.014219761E0
7.305583750E-1,9.151444435E-1,-2.369255066E0,3.126260519E0
7.405713750E-1,1.128974795E0,-2.584605217E0,3.158145905E0
7.505843750E-1,1.575676322E0,-2.927885532E0,3.113605738E0
7.605983750E-1,2.166255951E0,-3.356992006E0,2.987603664E0
7.706113750E-1,2.752447605E0,-3.716334343E0,2.831449747E0
7.806243750E-1,3.028659821E0,-3.907005072E0,2.504649639E0
7.906373750E-1,2.968260527E0,-3.755262613E0,2.179574490E0
8.006513750E-1,2.587194681E0,-3.210622072E0,1.961127162E0
8.106643750E-1,2.064443827E0,-2.496265173E0,1.920804262E0
8.206773750E-1,1.617409468E0,-1.840303898E0,1.967150211E0
8.306903750E-1,1.366969466E0,-1.594485283E0,1.931986094E0
8.407043750E-1,1.468641162E0,-1.660255194E0,1.793502212E0
8.507173750E-1,1.998590708E0,-1.890326738E0,1.590987444E0
8.607303750E-1,2.686745644E0,-2.217453957E0,1.355455995E0
8.707433750E-1,3.282976866E0,-2.508723974E0,1.133481145E0
8.807573750E-1,3.610281467E0,-2.729886532E0,1.030934095E0
8.907703750E-1,3.613986492E0,-2.783066988E0,9.649361372E-1
9.007833750E-1,3.299514055E0,-2.715918779E0,8.788955212E-1
9.107973750E-1,2.811201572E0,-2.577634811E0,7.431278229E-1
9.208103750E-1,2.304666281E0,-2.457048893E0,5.240578651E-1
9.308233750E-1,1.901159406E0,-2.404815674E0,2.662667632E-1
9.408363750E-1,1.756213188E0,-2.446942806E0,1.555677317E-2
9.508503750E-1,1.879732013E0,-2.495734930E0,-1.674117148E-1
9.608633750E-1,2.138747215E0,-2.479571581E0,-2.939680517E-1
9.708763750E-1,2.407143593E0,-2.446964979E0,-4.180974364E-1
9.808893750E-1,2.604433060E0,-2.464090109E0,-5.147712827E-1
9.909033750E-1,2.686446905E0,-2.436129332E0,-5.065879226E-1
1.000916375E0,2.580704927E0,-2.495962381E0,-4.439695477E-1
1.010929375E0,2.372914553E0,-2.558831215E0,-4.147914052E-1
1.020942375E0,2.163348675E0,-2.594054699E0,-4.966300726E-1
1.030956375E0,1.963267088E0,-2.562659502E0,-8.620293140E-1
1.040969375E0,1.769238830E0,-2.506679773E0,-1.383767962E0
1.050982375E0,1.670659304E0,-2.516036749E0,-1.780106187E0
1.060996375E0,1.705944896E0,-2.541498423E0,-1.917175174E0
1.071009375E0,1.797476888E0,-2.733265162E0,-1.910089493E0
1.081022375E0,1.881519079E0,-3.115694523E0,-1.839737892E0
1.091035375E0,1.910761118E0,-3.654252052E0,-1.731024384E0
1.101049375E0,1.880233526E0,-4.198839188E0,-1.647093892E0
1.111062375E0,1.772862315E0,-4.557456017E0,-1.601575851E0
1.121075375E0,1.647195578E0,-4.696357250E0,-1.581745982E0
1.131088375E0,1.539840102E0,-4.568788528E0,-1.576600194E0
1.141102375E0,1.347415924E0,-4.175656796E0,-1.556232929E0
1.151115375E0,1.106538534E0,-3.615633965E0,-1.531127572E0
1.161128375E0,9.508025050E-1,-3.112646103E0,-1.456934333E0
1.171142375E0,8.480710387E-1,-2.729394436E0,-1.340456128E0
1.181155375E0,5.935511589E-1,-2.475928783E0,-1.204887152E0
1.191168375E0,1.934545934E-1,-2.384248495E0,-1.071290493E0
1.201181375E0,-2.921633124E-1,-2.312794924E0,-1.073872924E0
1.211195375E0,-8.750214577E-1,-2.368426323E0,-1.178294182E0
1.221208375E0,-1.390472651E0,-2.340403080E0,-1.313031673E0
1.231221375E0,-1.804291368E0,-2.341923237E0,-1.497613311E0
1.241234375E0,-2.103467703E0,-2.351114988E0,-1.674144387E0
1.251248375E0,-2.271951437E0,-2.296325922E0,-1.789769769E0
1.261261667E0,-2.441828251E0,-2.158037424E0,-1.843097448E0
1.271274667E0,-2.678415298E0,-1.893815279E0,-1.853775620E0
1.281288667E0,-2.992548943E0,-1.531659722E0,-1.891090631E0
1.291301667E0,-3.327656984E0,-1.100430489E0,-1.940796375E0
1.301314667E0,-3.630002022E0,-7.563312054E-1,-1.980111480E0
1.311327667E0,-3.821412325E0,-5.094644427E-1,-1.999963522E0
1.321341667E0,-3.828464270E0,-4.517485201E-1,-1.941727877E0
1.331354667E0,-3.670634747E0,-5.914766192E-1,-1.816075683E0
1.341367667E0,-3.434116602E0,-8.619289398E-1,-1.665036917E0
1.351380667E0,-3.165154696E0,-1.216430545E0,-1.510680556E0
1.361394667E0,-2.902340412E0,-1.530148387E0,-1.335247755E0
1.371407667E0,-2.765534639E0,-1.762150168E0,-1.153124094E0
1.381420667E0,-2.589969397E0,-1.897686243E0,-9.284081459E-1
1.391434667E0,-2.473575115E0,-1.867587447E0,-7.671468258E-1
1.401447667E0,-2.460361481E0,-1.616582751E0,-5.533759594E-1
1.411460667E0,-2.419982672E0,-1.370353699E0,-3.687314987E-1
1.421473667E0,-2.209938049E0,-1.206598520E0,-2.084113359E-1
1.431487667E0,-1.835139990E0,-1.171897292E0,-4.266498238E-2
1.441500667E0,-1.432329178E0,-1.233045936E0,1.345374882E-1
