"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-4.106249999E-4,9.036708069E-1,7.133565674E0,6.687193909E0
9.603375001E-3,1.127605133E0,7.257358246E0,6.653663635E0
1.961637500E-2,1.282682648E0,7.305408325E0,6.676566010E0
2.962937500E-2,1.186432800E0,7.275919647E0,6.587950287E0
3.964237500E-2,1.143322449E0,7.292086029E0,6.675518188E0
4.965637500E-2,1.182840271E0,7.261250153E0,6.792874146E0
5.966937500E-2,1.130598907E0,7.307953033E0,6.672225037E0
6.968237500E-2,9.319619751E-1,7.272027740E0,6.446793823E0
7.969537500E-2,8.506809998E-1,7.266040192E0,6.301745453E0
8.970937500E-2,8.111631775E-1,7.228767700E0,6.489455109E0
9.972237500E-2,7.518864441E-1,7.127129059E0,6.644832001E0
1.097353750E-1,6.821315002E-1,7.029831390E0,6.788084106E0
1.197483750E-1,6.788383484E-1,6.943011932E0,6.929240570E0
1.297623750E-1,6.810836792E-1,6.917415161E0,6.818919983E0
1.397753750E-1,6.741979980E-1,6.946305084E0,6.594087524E0
1.497883750E-1,6.783892822E-1,7.013365631E0,6.571634216E0
1.598023750E-1,6.177653503E-1,7.071444855E0,6.563401337E0
1.698153750E-1,5.773493958E-1,7.107669525E0,6.526877289E0
1.798283750E-1,6.242019653E-1,7.106921082E0,6.459816742E0
1.898413750E-1,4.996609497E-1,7.048991547E0,6.456224213E0
1.998553750E-1,3.842509460E-1,7.023843842E0,6.497388611E0
2.098683750E-1,3.582051086E-1,6.985673218E0,6.467301178E0
2.198813750E-1,2.186952209E-1,6.937174072E0,6.489155731E0
2.298943750E-1,6.511459351E-2,6.830895081E0,6.381080475E0
2.399083750E-1,-2.215393066E-2,6.766528931E0,6.161187744E0
2.499213750E-1,1.362167358E-2,6.715784454E0,6.040239258E0
2.599343750E-1,1.984872437E-1,6.766229553E0,6.244115295E0
2.699483750E-1,3.013233948E-1,6.796167297E0,6.207591248E0
2.799613750E-1,1.601669312E-1,6.712790680E0,6.046975250E0
2.899743750E-1,-9.325607300E-2,6.567293243E0,6.041586456E0
2.999873750E-1,-2.893482971E-1,6.360573120E0,6.265071716E0
3.100013750E-1,-2.609074402E-1,6.335724792E0,6.553072815E0
3.200143750E-1,-1.052311707E-1,6.410718842E0,6.637197876E0
3.300273750E-1,-2.158511353E-1,6.388714600E0,6.341712341E0
3.400403750E-1,-5.385800171E-1,6.296206970E0,5.989644470E0
3.500543750E-1,-6.149212646E-1,6.303990784E0,5.707630920E0
3.600673750E-1,-4.275109863E-1,6.401288452E0,5.665269012E0
3.700803750E-1,-1.200503540E-1,6.453679504E0,5.439538422E0
3.800933750E-1,-3.951782227E-2,6.482120361E0,4.966971130E0
3.901073750E-1,-2.115101624E-1,6.250551910E0,4.643493805E0
4.001203750E-1,-2.613565063E-1,6.080954590E0,4.354594574E0
4.101333750E-1,-2.056723022E-1,5.925428009E0,4.073928223E0
4.201463750E-1,-2.243833923E-1,5.870791626E0,3.463946686E0
4.301603750E-1,-3.242257690E-1,5.862708435E0,2.662363586E0
4.401733750E-1,-6.249504089E-1,5.524561615E0,2.401007080E0
4.501863750E-1,-1.009800110E0,5.217400360E0,2.602787476E0
4.602003750E-1,-1.194815369E0,4.961282959E0,3.013233948E0
4.702133750E-1,-1.020128632E0,4.736600189E0,3.708388367E0
4.802263750E-1,-9.794132996E-1,4.514312439E0,4.276457062E0
4.902393750E-1,-1.185085602E0,4.160148926E0,4.488116913E0
5.002533750E-1,-1.218166809E0,3.835773468E0,4.450994110E0
5.102663750E-1,-4.421804810E-1,4.005819855E0,4.495900726E0
5.202793750E-1,5.186714172E-1,4.505780182E0,4.810546417E0
5.302923750E-1,9.018745422E-1,4.543801117E0,4.686155090E0
5.403063750E-1,1.084644470E0,4.522695007E0,4.269870758E0
5.503193750E-1,1.502725067E0,4.680915985E0,3.830983429E0
5.603323750E-1,1.813029785E0,4.530628510E0,3.992796936E0
5.703453750E-1,1.875599670E0,4.106710052E0,4.911885681E0
5.803593750E-1,1.657503204E0,3.593577118E0,5.669310608E0
5.903723750E-1,1.476679230E0,3.091970215E0,6.275849304E0
