"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.642333334E-3,4.626878357E-1,7.697742462E0,4.974305878E0
1.265633333E-2,3.938310242E-1,7.621700592E0,4.824018402E0
2.267033333E-2,5.625302124E-1,7.650740204E0,5.174888763E0
3.268333333E-2,8.786727905E-1,7.719447327E0,5.764812012E0
4.269733333E-2,1.219064941E0,7.727979584E0,6.249653778E0
5.271133333E-2,1.282682648E0,7.668253784E0,6.323150940E0
6.272533333E-2,1.155447235E0,7.862849121E0,6.161636810E0
7.273833333E-2,8.535250854E-1,7.882757721E0,6.190077667E0
8.275233333E-2,5.896238708E-1,7.583979034E0,6.275849304E0
9.276633333E-2,5.466632080E-1,7.432793427E0,6.252797241E0
1.027803333E-1,5.462141418E-1,7.503745880E0,6.184539185E0
1.127933333E-1,7.481442261E-1,7.622748413E0,5.967041473E0
1.228073333E-1,1.004710693E0,7.784561920E0,5.688770142E0
1.328213333E-1,9.777667236E-1,7.925419006E0,5.648204498E0
1.428353333E-1,7.939489746E-1,7.881560211E0,6.066584473E0
1.528483333E-1,5.986051941E-1,7.633076935E0,6.631210327E0
1.628623333E-1,4.475692749E-1,7.453749847E0,6.920109558E0
1.728763333E-1,3.438349915E-1,7.416776733E0,6.961872711E0
1.828893333E-1,4.020639038E-1,7.480993195E0,6.815177765E0
1.929033333E-1,6.011499023E-1,7.575746155E0,6.556815033E0
2.029173333E-1,6.815327454E-1,7.620203705E0,6.223607941E0
2.129313333E-1,5.301974487E-1,7.497159576E0,5.968987427E0
2.229443333E-1,3.165916443E-1,7.341632996E0,5.820795593E0
2.329583333E-1,1.442999268E-1,7.319479065E0,5.936355286E0
2.429723333E-1,1.299298096E-1,7.352111206E0,6.258934479E0
2.529863333E-1,3.613485718E-1,7.450905762E0,6.632856903E0
2.629993333E-1,6.102809143E-1,7.524552612E0,6.887327728E0
2.730133333E-1,8.041278076E-1,7.509883118E0,6.902296600E0
2.830273333E-1,8.898994446E-1,7.564070435E0,6.719376984E0
2.930413333E-1,7.842192078E-1,7.597301331E0,6.364165649E0
3.030543333E-1,6.234535217E-1,7.583080902E0,6.039041748E0
3.130683333E-1,5.077441406E-1,7.509733429E0,5.999823303E0
3.230823333E-1,4.770579529E-1,7.375163269E0,6.239175568E0
