"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.642333334E-3,7.692062296E-3,-4.218731448E-2,-2.224250697E-2
1.265633333E-2,-1.774173975E-1,-3.728390438E-3,3.735949844E-2
2.267033333E-2,-2.788534760E-1,-9.204382077E-3,5.798168480E-2
3.268333333E-2,-2.963880002E-1,-1.089822222E-2,4.279393330E-2
4.269733333E-2,-2.569386065E-1,-3.278119490E-3,6.521679461E-3
5.271133333E-2,-1.998827457E-1,-2.133386768E-2,-3.532613814E-2
6.272533333E-2,-1.644219607E-1,-6.073560566E-2,-7.943261415E-2
7.273833333E-2,-1.203551590E-1,-9.500400722E-2,-8.046987653E-2
8.275233333E-2,-6.957533956E-2,-1.264026761E-1,-5.932864174E-2
9.276633333E-2,-2.583653852E-2,-1.406709105E-1,-4.618427530E-2
1.027803333E-1,-1.102723181E-2,-1.286909431E-1,-2.542334050E-2
1.127933333E-1,-4.228391871E-2,-1.022620201E-1,-2.175104618E-2
1.228073333E-1,-1.125146747E-1,-8.105739951E-2,-4.573813826E-2
1.328213333E-1,-1.969473958E-1,-7.553458959E-2,-7.115605474E-2
1.428353333E-1,-2.330532074E-1,-4.127622023E-2,-6.830327213E-2
1.528483333E-1,-2.038213164E-1,-2.719650045E-2,-5.937264487E-2
1.628623333E-1,-1.308360547E-1,-3.885395825E-2,-4.963000491E-2
1.728763333E-1,-4.617969319E-2,-7.525871694E-2,-3.917887807E-2
1.828893333E-1,1.445782278E-2,-1.089572906E-1,-3.680120781E-2
1.929033333E-1,3.329804912E-2,-1.079195365E-1,-5.577438697E-2
2.029173333E-1,-3.778212471E-3,-7.036656886E-2,-7.440771908E-2
2.129313333E-1,-7.146766782E-2,-3.197749704E-2,-5.944333225E-2
2.229443333E-1,-1.428803355E-1,-1.645499840E-2,-2.494181506E-2
2.329583333E-1,-1.775007248E-1,-3.544288129E-2,1.513066143E-2
2.429723333E-1,-1.668848395E-1,-6.893852353E-2,4.571679980E-2
2.529863333E-1,-1.251067221E-1,-6.589423865E-2,4.337831587E-2
2.629993333E-1,-8.325622231E-2,-3.697257861E-2,3.691269457E-2
2.730133333E-1,-4.753059894E-2,8.680090308E-3,2.700079791E-2
2.830273333E-1,-2.140392177E-2,3.624380752E-2,1.820609672E-3
2.930413333E-1,-1.412557065E-2,1.199013088E-2,-1.469508093E-2
3.030543333E-1,-3.263480589E-2,-4.072128236E-2,-1.735664159E-2
3.130683333E-1,-5.625347421E-2,-8.078719676E-2,-6.986996159E-3
3.230823333E-1,-5.638050660E-2,-9.317356348E-2,1.281839982E-2
3.330963333E-1,-5.526813120E-2,-7.637660205E-2,4.258217290E-2
3.431093333E-1,-6.578921527E-2,-8.627913892E-3,7.974018902E-2
3.531233333E-1,-7.166901976E-2,4.399893060E-2,9.293976426E-2
3.631373333E-1,-6.592351943E-2,3.181656823E-2,7.355408370E-2
3.731513333E-1,-3.623599559E-2,-8.518710732E-3,4.766811803E-2
3.831643333E-1,4.644856788E-3,-5.224169046E-2,2.254012600E-2
3.931783333E-1,1.733859628E-2,-7.985258847E-2,-2.644827589E-3
4.031923333E-1,-1.744122244E-2,-6.484088302E-2,-5.511720665E-3
4.132053333E-1,-7.884473354E-2,-4.761960357E-2,3.328886256E-2
4.232193333E-1,-1.426516622E-1,-3.654005378E-2,7.918365300E-2
4.332333333E-1,-1.898557991E-1,-8.745385334E-3,1.163977757E-1
4.432473333E-1,-2.136167884E-1,2.549034916E-2,1.445356607E-1
4.532603333E-1,-2.156558037E-1,4.851968586E-2,1.403954178E-1
4.632743333E-1,-1.924458295E-1,4.517289251E-2,1.123288870E-1
4.732883333E-1,-1.505650729E-1,2.337703854E-2,8.957233280E-2
4.833023333E-1,-1.135796234E-1,-9.011794813E-3,8.082331717E-2
4.933153333E-1,-9.649667144E-2,-3.645207360E-2,1.018799543E-1
5.033293333E-1,-1.002123132E-1,-2.371497452E-2,1.338698417E-1
5.133433333E-1,-1.178904250E-1,9.994706139E-3,1.596702635E-1
5.233573333E-1,-1.531064659E-1,3.709237278E-2,1.661345512E-1
5.333703333E-1,-1.999291778E-1,3.613188863E-2,1.473027021E-1
5.433843333E-1,-2.436742634E-1,1.385800540E-2,1.210181043E-1
5.533983333E-1,-2.559086382E-1,-2.733206609E-3,1.012134403E-1
5.634123333E-1,-2.356190830E-1,-1.291447133E-2,1.235706806E-1
5.734253333E-1,-2.088723630E-1,-1.057311334E-2,1.642419994E-1
5.834393333E-1,-1.937272400E-1,1.178039610E-2,1.936760545E-1
5.934533333E-1,-1.908396333E-1,6.828583777E-2,2.004758418E-1
6.034663333E-1,-1.976314932E-1,1.185929552E-1,1.878737658E-1
6.134803333E-1,-1.960869133E-1,1.425341815E-1,1.719503850E-1
6.234943333E-1,-1.931651533E-1,1.267576218E-1,1.740803719E-1
6.335083333E-1,-1.850359291E-1,7.163972408E-2,2.006786317E-1
6.435213333E-1,-1.752911657E-1,1.951153763E-2,2.228441238E-1
6.535353333E-1,-1.803675294E-1,-2.012674697E-3,2.263953388E-1
6.635493333E-1,-2.231240422E-1,3.372535110E-2,2.197805792E-1
6.735633333E-1,-2.655462921E-1,1.039867848E-1,2.147451490E-1
6.835763333E-1,-2.680246234E-1,1.575879604E-1,2.092366666E-1
6.935903333E-1,-2.300265729E-1,1.786338091E-1,2.054326534E-1
7.036043333E-1,-1.734738201E-1,1.696714759E-1,2.090598792E-1
7.136183333E-1,-1.305361390E-1,1.412060261E-1,2.289854586E-1
7.236313333E-1,-1.426567286E-1,1.303581744E-1,2.607407272E-1
7.336453333E-1,-2.005419731E-1,1.254707724E-1,2.906694710E-1
7.436593333E-1,-2.854273021E-1,1.264324337E-1,3.067365885E-1
7.536733333E-1,-3.639953434E-1,1.537932307E-1,3.002664447E-1
7.636863333E-1,-4.005935788E-1,1.814283133E-1,2.925030589E-1
7.737003333E-1,-3.973408043E-1,1.934968084E-1,2.890428007E-1
7.837143333E-1,-3.791631162E-1,2.043736875E-1,3.048020601E-1
7.937283333E-1,-3.581148088E-1,2.355331033E-1,3.415143192E-1
8.037413333E-1,-3.206542432E-1,2.787493169E-1,3.755013049E-1
8.137553333E-1,-2.569249570E-1,3.031400144E-1,3.800401986E-1
8.237693333E-1,-1.849266589E-1,2.884106040E-1,3.620969057E-1
8.337833333E-1,-1.224951223E-1,2.569263875E-1,3.422911167E-1
8.437963333E-1,-7.993248105E-2,2.146489620E-1,3.284818232E-1
8.538103333E-1,-6.303317845E-2,1.936657429E-1,3.253075480E-1
8.638243333E-1,-7.186102122E-2,2.370747328E-1,3.183066249E-1
8.738383333E-1,-9.491910040E-2,2.993866801E-1,3.075893521E-1
8.838513333E-1,-1.011466384E-1,3.444739878E-1,3.030790389E-1
8.938645417E-1,-7.558131218E-2,3.544757068E-1,3.088602424E-1
9.038785417E-1,-2.589257807E-2,3.142675757E-1,3.223111033E-1
9.138915417E-1,3.307120502E-2,2.585766613E-1,3.403697908E-1
9.239055417E-1,9.525787830E-2,2.294752449E-1,3.565865755E-1
9.339195417E-1,1.609624177E-1,1.861934811E-1,3.806264997E-1
