"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
5.033333309E-5,2.715417445E-1,-6.736858934E-2,1.745774895E-1
1.006333333E-2,1.638049185E-1,7.896073163E-3,2.050374001E-1
2.007733333E-2,3.951205686E-2,1.036083251E-1,2.332525551E-1
3.009133333E-2,-8.709941804E-2,2.250577807E-1,2.530198693E-1
4.010433333E-2,-1.851972789E-1,3.171801567E-1,2.549380958E-1
5.011833333E-2,-2.288856357E-1,3.528039157E-1,2.371428609E-1
6.013233333E-2,-2.110921592E-1,3.223102987E-1,2.109174877E-1
7.014633333E-2,-1.494170725E-1,2.478930354E-1,2.003921419E-1
8.015933333E-2,-7.337673008E-2,1.326323450E-1,2.039212435E-1
9.017333333E-2,-8.077621460E-3,2.094282955E-2,2.085165232E-1
1.001873333E-1,1.672951132E-2,-3.628832847E-2,2.100044936E-1
1.102013333E-1,-2.121041343E-2,-6.253464147E-3,2.243389636E-1
1.202143333E-1,-1.253141165E-1,1.036838144E-1,2.459569871E-1
1.302283333E-1,-2.370909750E-1,2.111191899E-1,2.663506567E-1
1.402423333E-1,-3.066223562E-1,2.526350915E-1,2.852943242E-1
1.502563333E-1,-3.216036856E-1,2.650400996E-1,2.966447175E-1
1.602693333E-1,-2.962388992E-1,2.586931884E-1,3.022198081E-1
1.702833333E-1,-2.427503616E-1,2.423844934E-1,3.070835471E-1
1.802973333E-1,-1.882062554E-1,1.848893315E-1,3.181659579E-1
1.903113333E-1,-1.468100697E-1,1.494828761E-1,3.274348378E-1
2.003243333E-1,-1.068318859E-1,1.299887896E-1,3.415689170E-1
2.103383333E-1,-7.125631720E-2,1.122545302E-1,3.490057886E-1
2.203523333E-1,-5.863281339E-2,1.332980394E-1,3.443179429E-1
2.303663333E-1,-7.524241507E-2,2.027756572E-1,3.446377814E-1
2.403793333E-1,-1.071430147E-1,2.781004310E-1,3.508068323E-1
2.503933333E-1,-1.287838668E-1,3.358212411E-1,3.534401655E-1
2.604073333E-1,-1.336842328E-1,3.736890256E-1,3.596526086E-1
2.704213333E-1,-1.411282867E-1,4.094741940E-1,3.776915073E-1
2.804343333E-1,-1.582119167E-1,3.893836737E-1,3.773442805E-1
2.904483333E-1,-1.567983180E-1,3.224616051E-1,3.526562452E-1
3.004623333E-1,-1.185594127E-1,2.504094541E-1,3.148589730E-1
3.104763333E-1,-7.870946825E-2,1.821752638E-1,2.844469845E-1
3.204893333E-1,-6.535647810E-2,1.213577315E-1,2.785216570E-1
3.305033333E-1,-8.273706585E-2,1.371337622E-1,2.896813452E-1
3.405173333E-1,-1.207008287E-1,2.039573342E-1,3.018262386E-1
3.505313333E-1,-1.564175487E-1,2.897358835E-1,3.066101074E-1
3.605443333E-1,-1.911058575E-1,3.339929581E-1,3.064467907E-1
3.705583333E-1,-2.098688930E-1,3.550646901E-1,3.042770922E-1
3.805723333E-1,-1.978915930E-1,3.237955570E-1,3.018283546E-1
3.905853333E-1,-1.760352850E-1,2.568649948E-1,3.076526821E-1
4.005993333E-1,-1.815749407E-1,1.894024462E-1,3.193753660E-1
4.106133333E-1,-1.989374310E-1,1.285409629E-1,3.333870471E-1
4.206273333E-1,-2.074504346E-1,1.024320349E-1,3.549573720E-1
4.306403333E-1,-2.211958170E-1,1.283195466E-1,3.816366792E-1
4.406543333E-1,-2.424338609E-1,1.540435702E-1,4.203878641E-1
4.506683333E-1,-2.526172698E-1,1.897786707E-1,4.701264203E-1
4.606823333E-1,-2.528937757E-1,2.219828665E-1,5.098609328E-1
4.706953333E-1,-2.626255155E-1,2.506499290E-1,5.245780945E-1
4.807093333E-1,-2.572433352E-1,2.854700983E-1,5.174462795E-1
4.907233333E-1,-2.328802198E-1,2.812646925E-1,5.166968703E-1
5.007373333E-1,-2.041391283E-1,2.228681147E-1,5.168029666E-1
5.107503333E-1,-1.998636872E-1,1.683899611E-1,5.042032599E-1
5.207643333E-1,-2.176217735E-1,1.443847716E-1,5.037647486E-1
5.307783333E-1,-2.313298732E-1,1.544664353E-1,5.173583031E-1
5.407923333E-1,-2.218545377E-1,1.724171340E-1,5.403870344E-1
5.508053333E-1,-1.896995306E-1,1.658055782E-1,5.782849193E-1
5.608193333E-1,-1.434739977E-1,1.471703202E-1,6.288290024E-1
5.708333333E-1,-5.804591626E-2,1.392884254E-1,6.839827895E-1
5.808473333E-1,5.660895258E-2,1.602153480E-1,7.907331586E-1
5.908613333E-1,1.933031529E-1,1.452177614E-1,9.395644665E-1
6.008743333E-1,3.258830607E-1,9.110140055E-2,1.117238522E0
6.108883333E-1,4.435628057E-1,-5.930834264E-2,1.342521667E0
6.209023333E-1,4.954058528E-1,-1.530803889E-1,1.522734523E0
6.309163333E-1,4.124529362E-1,-2.828575671E-1,1.665000796E0
6.409293333E-1,2.652315795E-1,-4.392219484E-1,1.795901537E0
6.509433333E-1,1.435267031E-1,-4.387780130E-1,1.878779411E0
6.609573333E-1,3.847175837E-2,-2.682942152E-1,1.938395143E0
6.709713333E-1,-7.927644998E-2,-1.417112201E-1,2.022486210E0
6.809843333E-1,-1.951563954E-1,-9.673318267E-2,2.249427795E0
6.909983333E-1,-2.402298748E-1,-1.387647986E-1,2.534099340E0
7.010123333E-1,-1.697062105E-1,-2.230378091E-1,2.806861877E0
7.110263333E-1,7.951663807E-3,-3.155472279E-1,3.073531866E0
7.210393333E-1,2.523663044E-1,-4.429454207E-1,3.349409103E0
7.310533333E-1,4.610851407E-1,-7.398471236E-1,3.645297050E0
7.410673333E-1,5.995467305E-1,-1.194548488E0,4.005740643E0
7.510813333E-1,7.061533332E-1,-1.755842686E0,4.369650841E0
7.610943333E-1,8.214241862E-1,-2.169464588E0,4.574389935E0
7.711083333E-1,9.699787498E-1,-2.377592802E0,4.589733601E0
7.811223333E-1,1.092159152E0,-2.538399935E0,4.477050781E0
7.911363333E-1,1.135666370E0,-2.606336832E0,4.360840321E0
8.011493333E-1,1.138006568E0,-2.543652773E0,4.346051693E0
8.111633333E-1,1.155168295E0,-2.488850832E0,4.438737392E0
8.211773333E-1,1.281709909E0,-2.513124943E0,4.684689999E0
8.311913333E-1,1.528734565E0,-2.527595043E0,5.058116913E0
8.412043333E-1,1.811978340E0,-2.587394953E0,5.488637447E0
8.512183333E-1,2.035711527E0,-2.858140945E0,5.896017075E0
8.612323333E-1,2.206794977E0,-3.321811914E0,6.038598061E0
8.712463333E-1,2.299635172E0,-3.750968933E0,5.874185562E0
8.812603333E-1,2.286332130E0,-4.143101692E0,5.549025059E0
8.912733333E-1,2.216440678E0,-4.365411758E0,5.157711029E0
9.012873333E-1,2.132753134E0,-4.383408546E0,4.802613735E0
9.113017083E-1,1.969332576E0,-4.097483635E0,4.555695534E0
9.213157083E-1,1.752415895E0,-3.495948076E0,4.490246773E0
9.313287083E-1,1.558602691E0,-2.789204359E0,4.481564999E0
9.413427083E-1,1.425235391E0,-2.106801271E0,4.498433113E0
9.513567083E-1,1.394266605E0,-1.761477947E0,4.567895889E0
9.613707083E-1,1.470622182E0,-1.936286092E0,4.539803505E0
9.713837083E-1,1.576969385E0,-2.350076675E0,4.417983055E0
9.813977083E-1,1.600762367E0,-2.886203527E0,4.266404152E0
9.914117083E-1,1.485427499E0,-3.361113071E0,4.043419361E0
1.001425708E0,1.246493340E0,-3.705573559E0,3.840778112E0
1.011439708E0,9.890785217E-1,-3.789158106E0,3.722272158E0
1.021452708E0,7.965270877E-1,-3.506096840E0,3.641979694E0
1.031466708E0,6.409920454E-1,-3.055013895E0,3.528256655E0
1.041480708E0,5.258731246E-1,-2.615975380E0,3.400301695E0
1.051494708E0,4.968017936E-1,-2.250279427E0,3.282689333E0
1.061507708E0,5.097113252E-1,-2.059039116E0,3.192938805E0
1.071521708E0,5.576668382E-1,-2.002203465E0,3.090190649E0
1.081535708E0,6.303659678E-1,-2.163445711E0,2.949761152E0
1.091549708E0,7.115447521E-1,-2.554944992E0,2.849621534E0
1.101562708E0,8.127801418E-1,-2.931305408E0,2.800009489E0
1.111576708E0,8.622097373E-1,-2.973510265E0,2.758519888E0
1.121590708E0,7.743274570E-1,-2.770150185E0,2.706625700E0
1.131604708E0,5.260257721E-1,-2.438401699E0,2.611304998E0
1.141618708E0,2.023268789E-1,-2.085587978E0,2.475661755E0
1.151631708E0,-1.211206988E-1,-1.754442930E0,2.308500767E0
1.161645708E0,-3.821982145E-1,-1.465069652E0,2.142108202E0
1.171659708E0,-5.935977697E-1,-1.308996439E0,1.980587840E0
1.181673708E0,-7.772110105E-1,-1.270993948E0,1.829967856E0
1.191686708E0,-9.777284265E-1,-1.332346559E0,1.647429228E0
1.201700708E0,-1.241013765E0,-1.388539910E0,1.441973925E0
1.211714708E0,-1.571638227E0,-1.375797033E0,1.237412572E0
1.221728708E0,-1.928895712E0,-1.243811250E0,1.041769028E0
1.231742708E0,-2.253257275E0,-1.039007306E0,8.351719379E-1
1.241755708E0,-2.542445660E0,-8.177284598E-1,5.894335508E-1
1.251769708E0,-2.801548481E0,-6.441598535E-1,3.309194446E-1
1.261783708E0,-3.009729862E0,-4.945805967E-1,1.147421002E-1
1.271797708E0,-3.183132410E0,-3.354839087E-1,-2.457611263E-2
1.281810708E0,-3.332082510E0,-2.516718805E-1,-1.077345386E-1
