"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.033333309E-5,1.195713501E0,7.177723846E0,6.173911285E0
1.006333333E-2,1.098715210E0,7.165449371E0,5.837111664E0
2.007733333E-2,1.131347351E0,7.223977661E0,5.672903137E0
3.009133333E-2,1.251996460E0,7.300468597E0,5.694907379E0
4.010433333E-2,1.363364868E0,7.331154785E0,5.793103180E0
5.011833333E-2,1.442400513E0,7.373217316E0,5.975424042E0
6.013233333E-2,1.376387787E0,7.360643463E0,6.213279419E0
7.014633333E-2,1.118324432E0,7.245532837E0,6.385122070E0
8.015933333E-2,8.397537231E-1,7.082821198E0,6.340215454E0
9.017333333E-2,7.114704895E-1,7.047494659E0,6.224057007E0
1.001873333E-1,7.083270264E-1,7.014862518E0,6.106102295E0
1.102013333E-1,8.250842285E-1,6.953340454E0,6.032305756E0
1.202143333E-1,1.026265869E0,6.964267731E0,5.957910461E0
1.302283333E-1,1.087638245E0,6.942413177E0,5.983507233E0
1.402423333E-1,1.036744080E0,6.893764343E0,6.226152649E0
1.502563333E-1,9.716294861E-1,6.838080139E0,6.579268341E0
1.602693333E-1,9.994715881E-1,6.783743134E0,6.944508820E0
1.702833333E-1,1.022523651E0,6.787185974E0,7.249574432E0
1.802973333E-1,9.141490173E-1,6.765481110E0,7.315287781E0
1.903113333E-1,8.699908447E-1,6.824009399E0,7.322921906E0
2.003243333E-1,8.999285889E-1,6.844666443E0,7.389533386E0
2.103383333E-1,9.674382019E-1,6.843468933E0,7.360643463E0
2.203523333E-1,1.103804626E0,6.882687378E0,7.299570465E0
2.303663333E-1,1.256786499E0,6.860982513E0,7.194339294E0
2.403793333E-1,1.315614166E0,6.786886597E0,7.051386566E0
2.503933333E-1,1.358724518E0,6.752308502E0,6.950945435E0
2.604073333E-1,1.399888916E0,6.773564301E0,6.967560883E0
2.704213333E-1,1.369951172E0,6.717431030E0,6.880591736E0
2.804343333E-1,1.416654053E0,6.766678619E0,6.632258148E0
2.904483333E-1,1.531165924E0,6.891668701E0,6.511459351E0
3.004623333E-1,1.614093475E0,6.913972321E0,6.632258148E0
3.104763333E-1,1.614542542E0,6.796466675E0,6.674170990E0
3.204893333E-1,1.553768921E0,6.666536865E0,6.581813049E0
3.305033333E-1,1.524579620E0,6.546935577E0,6.564898224E0
3.405173333E-1,1.589544525E0,6.542444916E0,6.598428497E0
3.505313333E-1,1.675914917E0,6.615642700E0,6.665638733E0
3.605443333E-1,1.664388885E0,6.583309937E0,6.597680054E0
3.705583333E-1,1.550775146E0,6.562353516E0,6.526128845E0
3.805723333E-1,1.510658569E0,6.508914642E0,6.628515930E0
3.905853333E-1,1.455423431E0,6.353537750E0,6.620133362E0
4.005993333E-1,1.429527283E0,6.264472961E0,6.472689972E0
4.106133333E-1,1.424437866E0,6.198011169E0,6.400240631E0
4.206273333E-1,1.437909851E0,6.127956848E0,6.573729858E0
4.306403333E-1,1.407672729E0,6.049370270E0,6.767277374E0
4.406543333E-1,1.389710083E0,5.959557037E0,6.909481659E0
4.506683333E-1,1.368903351E0,5.902375946E0,7.072792053E0
4.606823333E-1,1.450633392E0,5.949228516E0,7.217241669E0
4.706953333E-1,1.701960754E0,6.109694824E0,7.216044159E0
4.807093333E-1,1.937271423E0,6.327342224E0,7.242988129E0
4.907233333E-1,1.921853485E0,6.402186584E0,7.254813538E0
5.007373333E-1,1.804497528E0,6.425238647E0,7.063361664E0
5.107503333E-1,1.797162781E0,6.458020477E0,6.885830841E0
5.207643333E-1,1.893262939E0,6.385122070E0,6.824159088E0
5.307783333E-1,1.919757843E0,6.281088409E0,7.004234619E0
5.407923333E-1,1.873204651E0,6.131699066E0,7.222480774E0
5.508053333E-1,1.752256165E0,5.959257660E0,7.300318909E0
5.608193333E-1,1.716630249E0,5.833818512E0,7.300917664E0
5.708333333E-1,1.690434723E0,5.685476990E0,7.370672607E0
5.808473333E-1,1.486259308E0,5.456752625E0,7.491022339E0
5.908613333E-1,9.794132996E-1,5.010380859E0,7.472011871E0
6.008743333E-1,5.444178772E-1,4.745731201E0,7.115303650E0
6.108883333E-1,3.550616455E-1,4.650978241E0,6.461463318E0
6.209023333E-1,2.495310974E-1,4.666695557E0,5.532195740E0
6.309163333E-1,5.363346863E-1,4.627327423E0,4.282444611E0
6.409293333E-1,7.451504517E-1,4.643344116E0,3.454516296E0
6.509433333E-1,1.671723633E0,4.591402130E0,3.829785919E0
6.609573333E-1,2.784060516E0,4.791086884E0,4.522395630E0
6.709713333E-1,3.142714691E0,4.797673187E0,4.747228088E0
6.809843333E-1,2.732118530E0,4.288432159E0,4.862039337E0
6.909983333E-1,1.949695587E0,3.630999298E0,5.154082031E0
7.010123333E-1,1.357227631E0,3.148103485E0,5.486241302E0
7.110263333E-1,9.253756714E-1,2.775079193E0,5.666765900E0
7.210393333E-1,5.146298218E-1,2.545007629E0,5.731281738E0
7.310533333E-1,5.328918457E-1,1.820813599E0,4.995711365E0
7.410673333E-1,5.105882263E-1,1.155147858E0,3.932472382E0
7.510813333E-1,1.051114197E0,3.546125793E-1,3.151097260E0
7.610943333E-1,3.639531555E0,7.843688965E-2,3.181933136E0
7.711083333E-1,6.248156891E0,1.014590149E0,3.691473541E0
7.811223333E-1,7.586972809E0,1.688339081E0,3.652255096E0
7.911363333E-1,8.841214600E0,1.767674103E0,3.421734467E0
8.011493333E-1,9.356293488E0,1.365759888E0,3.525618439E0
8.111633333E-1,8.989855499E0,4.116439819E-1,3.735931091E0
8.211773333E-1,8.300838318E0,-9.990225220E-1,4.141737213E0
8.311913333E-1,7.827971649E0,-2.558030548E0,4.575535126E0
8.412043333E-1,7.940088501E0,-3.853137360E0,4.404590607E0
8.512183333E-1,9.107510834E0,-4.874613190E0,3.068469086E0
8.612323333E-1,1.141526184E1,-4.209246826E0,1.190025330E0
8.712463333E-1,1.404184982E1,-2.717898102E0,2.050735474E-2
8.812603333E-1,1.598286346E1,-2.083367615E0,-9.599537659E-1
8.912733333E-1,1.705583221E1,-1.648222504E0,-1.439406738E0
9.012873333E-1,1.734877304E1,-1.505569153E0,-1.263372803E0
9.113017083E-1,1.715238144E1,-2.715802460E0,-1.065334625E0
9.213157083E-1,1.603824829E1,-3.899989929E0,-3.742218018E-1
9.313287083E-1,1.537692352E1,-4.691693573E0,2.061213684E-1
9.413427083E-1,1.515493515E1,-5.494025116E0,6.264472961E-1
9.513567083E-1,1.458911179E1,-6.104605408E0,5.737568665E-1
9.613707083E-1,1.478670090E1,-5.945785675E0,-6.018983459E-1
9.713837083E-1,1.519535110E1,-5.297783203E0,-2.038910065E0
9.813977083E-1,1.524834091E1,-4.959636383E0,-3.492986298E0
9.914117083E-1,1.565399734E1,-5.178181915E0,-4.585414581E0
