"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.425416666E-3,6.030919962E-3,-1.686903387E-1,4.526237026E-2
1.243841667E-2,-6.516668200E-2,-1.331156641E-1,4.463772476E-2
2.245241667E-2,-1.096598431E-1,-4.701567069E-2,2.167808264E-2
3.246641667E-2,-1.206919178E-1,4.138978571E-2,-2.684495412E-4
4.248041667E-2,-1.161996946E-1,6.728184223E-2,-9.044120088E-4
5.249341667E-2,-1.041444987E-1,7.013110816E-2,9.975582361E-3
6.250741667E-2,-1.122871116E-1,8.786988258E-2,1.899091527E-2
7.252141667E-2,-1.348568648E-1,1.143412068E-1,1.387122553E-2
8.253541667E-2,-1.601465195E-1,1.385751814E-1,8.020793088E-3
9.254941667E-2,-1.751449108E-1,1.385924965E-1,-8.958190680E-3
1.025624167E-1,-1.814765781E-1,1.225647852E-1,-2.448255569E-2
1.125764167E-1,-1.818027794E-1,9.910605848E-2,-3.474099189E-2
1.225904167E-1,-1.617222726E-1,7.952836156E-2,-3.237264231E-2
1.326044167E-1,-1.347207576E-1,5.359902605E-2,-2.726443112E-2
1.426174167E-1,-9.452327341E-2,4.937152192E-2,-1.735534146E-2
1.526314167E-1,-5.692249537E-2,3.424425051E-2,-3.423159942E-3
1.626454167E-1,-2.555045485E-2,-4.785170779E-3,6.554372609E-3
1.726594167E-1,4.147194326E-3,-2.890920080E-2,-5.902895704E-3
1.826724167E-1,2.168517560E-2,-1.096455567E-2,-2.203898877E-2
1.926864167E-1,4.478844814E-3,2.369256876E-2,-2.546344697E-2
2.027004167E-1,-2.977340110E-2,6.488873810E-2,-1.585369930E-2
2.127144167E-1,-6.734713912E-2,8.748353273E-2,-3.526458051E-3
2.227274167E-1,-1.022811607E-1,9.413184226E-2,6.623114925E-3
2.327414167E-1,-1.321345419E-1,1.072187200E-1,1.323320903E-2
2.427537917E-1,-1.441075802E-1,1.481571048E-1,1.314985193E-2
2.527677917E-1,-1.436298341E-1,1.640568525E-1,1.000195183E-2
2.627817917E-1,-1.523306370E-1,1.659383774E-1,1.136469189E-2
2.727947917E-1,-1.524185836E-1,1.109011769E-1,8.142199367E-3
2.828087917E-1,-1.064159423E-1,5.974691361E-2,-3.743754234E-3
2.928227917E-1,-4.431839660E-2,3.496731073E-2,-1.583597623E-2
3.028367917E-1,1.814212417E-3,8.943965659E-3,-1.335018314E-2
3.128497917E-1,1.030871272E-2,-7.645964157E-3,9.843378793E-4
3.228637917E-1,-1.000907551E-2,-1.021564845E-2,1.514383312E-2
3.328777917E-1,-4.860230163E-2,-1.329109259E-2,3.046336770E-2
3.428917917E-1,-8.509480208E-2,-5.013722461E-3,5.103975162E-2
3.529047917E-1,-1.066804454E-1,1.028260775E-2,5.418901891E-2
3.629187917E-1,-1.140874997E-1,3.361669555E-2,2.544099465E-2
3.729327917E-1,-1.104389578E-1,6.373464316E-2,1.462168619E-2
3.829467917E-1,-1.321165562E-1,6.890437007E-2,1.255960111E-2
3.929607917E-1,-1.614222825E-1,4.478900507E-2,8.270267397E-3
4.029737917E-1,-1.660505980E-1,3.148544952E-2,7.825518958E-3
4.129877917E-1,-1.590257436E-1,1.077467389E-2,1.734557096E-3
4.230017917E-1,-1.321411431E-1,-4.819198512E-3,1.365975477E-3
4.330157917E-1,-1.096383333E-1,-1.836280711E-2,7.870620117E-3
4.430287917E-1,-1.118037477E-1,-4.004440084E-2,2.212758735E-2
4.530427917E-1,-1.294734925E-1,-4.386492074E-2,3.601044416E-2
4.630567917E-1,-1.498402804E-1,-3.294515982E-2,2.857436426E-2
4.730707917E-1,-1.462262869E-1,-3.138832003E-2,8.508619852E-3
4.830837917E-1,-1.268680394E-1,-7.179673016E-2,6.630292628E-3
4.930977917E-1,-1.178784817E-1,-1.401339322E-1,1.762761176E-2
5.031117917E-1,-1.022782177E-1,-2.412634790E-1,5.837265402E-3
5.131257917E-1,-8.924857527E-2,-3.322483897E-1,-5.126551725E-3
5.231397917E-1,-1.016410664E-1,-4.056280553E-1,-6.942525506E-4
5.331527917E-1,-1.113528088E-1,-4.474367499E-1,-1.977876946E-2
5.431667917E-1,-1.077937633E-1,-5.030949116E-1,2.157000080E-2
5.531807917E-1,-8.164761215E-2,-5.595353246E-1,1.604813039E-1
5.631947917E-1,-9.985378385E-2,-5.537511706E-1,3.795367181E-1
5.732077917E-1,-1.980759948E-1,-3.979820013E-1,5.766789913E-1
5.832217917E-1,-1.872808635E-1,-4.007878900E-1,6.201599240E-1
5.932357917E-1,-2.036154270E-1,-5.016647577E-1,6.878438592E-1
6.032497917E-1,-2.095609307E-1,-6.766301990E-1,8.349022865E-1
6.132637917E-1,-1.458442211E-1,-9.472309947E-1,1.030450225E0
6.232767917E-1,-7.394952327E-2,-1.263524413E0,1.283587694E0
6.332907917E-1,7.411465049E-4,-1.554162860E0,1.575923324E0
6.433047917E-1,1.088127494E-1,-1.794970393E0,1.866159916E0
