"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.432416666E-3,8.249345398E-1,7.295229492E0,5.849835205E0
1.744541667E-2,1.192570038E0,7.354506226E0,6.116580505E0
2.745941667E-2,1.458267517E0,7.434440002E0,6.578968964E0
3.747341667E-2,1.422342224E0,7.371421051E0,6.789431305E0
4.748741667E-2,1.136885834E0,7.247029724E0,6.738686829E0
5.750041667E-2,9.768685913E-1,7.231162720E0,6.642287292E0
6.751441667E-2,1.000669098E0,7.346273346E0,6.500083008E0
7.752841667E-2,1.055455170E0,7.447313232E0,6.410120087E0
8.754241667E-2,1.045426025E0,7.478897552E0,6.349196777E0
9.755541667E-2,1.049018555E0,7.480095062E0,6.360872498E0
1.075694167E-1,9.428892517E-1,7.431296539E0,6.401288452E0
1.175834167E-1,8.437953186E-1,7.330705719E0,6.547085266E0
1.275974167E-1,7.455995178E-1,7.247927856E0,6.753206635E0
1.376104167E-1,7.400610352E-1,7.191195831E0,6.968908081E0
1.476244167E-1,7.165599060E-1,7.098388824E0,7.068151703E0
1.576384167E-1,6.845265198E-1,7.075187073E0,6.979386292E0
1.676524167E-1,7.348219299E-1,7.128775635E0,6.884184265E0
1.776664167E-1,9.253756714E-1,7.227869568E0,6.864874420E0
1.876794167E-1,9.428892517E-1,7.255561981E0,6.800657959E0
1.976934167E-1,8.470884705E-1,7.188351746E0,6.597979431E0
2.077074167E-1,7.441026306E-1,7.165299683E0,6.477030945E0
2.177214167E-1,6.935078430E-1,7.129973145E0,6.363417206E0
2.277344167E-1,7.244934082E-1,7.109765167E0,6.326294403E0
2.377484167E-1,8.372090149E-1,7.121141510E0,6.478527832E0
2.477607917E-1,9.259744263E-1,7.154671783E0,6.665039978E0
2.577747917E-1,8.509803772E-1,7.148983612E0,6.630910950E0
2.677877917E-1,7.704478455E-1,7.066505127E0,6.488407288E0
2.778017917E-1,7.171586609E-1,6.977889404E0,6.536906433E0
2.878157917E-1,7.809260559E-1,6.968459015E0,6.909481659E0
2.978297917E-1,7.878117371E-1,6.864425354E0,7.028334503E0
3.078427917E-1,6.529421997E-1,6.783593445E0,6.789730682E0
3.178567917E-1,6.391708374E-1,6.789131927E0,6.531068573E0
3.278707917E-1,6.897656250E-1,6.859186249E0,6.310277710E0
3.378847917E-1,6.686595154E-1,6.899751892E0,6.182892609E0
3.478987917E-1,7.656578064E-1,6.892267456E0,6.271208954E0
3.579117917E-1,9.886940002E-1,6.978787537E0,6.480174408E0
3.679257917E-1,1.162482605E0,7.123237152E0,6.669380951E0
3.779397917E-1,1.021625519E0,7.012317810E0,6.675069122E0
3.879537917E-1,9.370513916E-1,7.005581818E0,6.418352966E0
3.979667917E-1,8.797206116E-1,7.035669250E0,6.380631409E0
4.079807917E-1,8.412506104E-1,7.015910339E0,6.577921143E0
4.179947917E-1,9.003776550E-1,6.953639832E0,6.688990173E0
4.280087917E-1,9.066645813E-1,6.910080414E0,6.810986481E0
4.380227917E-1,8.280780029E-1,6.855893097E0,6.672524414E0
4.480357917E-1,8.204438782E-1,6.791976013E0,6.432274017E0
4.580497917E-1,9.693841553E-1,6.810088348E0,6.335126038E0
4.680637917E-1,1.196611633E0,6.831344147E0,6.355783081E0
4.780777917E-1,1.251397705E0,6.746320953E0,6.394253082E0
4.880907917E-1,1.120270386E0,6.620432739E0,6.134243774E0
4.981047917E-1,9.942324829E-1,6.495143280E0,5.665568390E0
5.081187917E-1,1.048120422E0,6.534511414E0,5.412444763E0
