"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.576625000E-3,6.503974915E-1,8.318800964E0,5.313799896E0
1.359162500E-2,7.990383911E-1,8.412506104E0,5.131628723E0
2.360562500E-2,7.846682739E-1,8.605005798E0,5.205125885E0
3.361962500E-2,5.640270996E-1,8.556656342E0,4.955894165E0
4.363362500E-2,2.052232361E-1,8.335566101E0,4.338877258E0
5.364862500E-2,-9.774673462E-2,8.444240112E0,3.989204407E0
6.366262500E-2,-2.692900085E-1,8.238118744E0,3.075654144E0
7.367662500E-2,-3.359014893E-1,8.153544617E0,2.935994568E0
8.369062500E-2,-5.016069031E-1,8.121361542E0,4.162993011E0
9.370562500E-2,-5.825885010E-1,8.106093292E0,4.926405487E0
1.037196250E-1,-2.724334717E-1,8.350085907E0,6.475983124E0
1.137336250E-1,2.713856506E-1,8.268505554E0,7.315287781E0
1.237476250E-1,9.307644653E-1,7.742349701E0,6.508016510E0
1.337626250E-1,9.370513916E-1,8.405770111E0,5.983207855E0
1.437766250E-1,5.673202515E-1,9.488618317E0,6.918462982E0
1.537906250E-1,6.494993591E-1,9.721384277E0,7.029082947E0
1.638056250E-1,9.568103027E-1,9.430239716E0,6.386618958E0
1.738196250E-1,9.933343506E-1,9.061107330E0,6.174360352E0
1.838336250E-1,7.752378845E-1,8.503067780E0,6.120472412E0
1.938476250E-1,5.263055420E-1,7.879464569E0,5.492677917E0
2.038626250E-1,-6.436614990E-3,7.487429810E0,5.118905182E0
2.138766250E-1,-5.873785400E-1,7.573201447E0,4.966222687E0
2.238906250E-1,-1.192270660E0,9.031618652E0,7.103029175E0
2.339046250E-1,-8.210426331E-1,9.175768890E0,8.467292175E0
2.439196250E-1,6.960525513E-1,8.775351563E0,8.242160339E0
2.539336250E-1,9.864486694E-1,9.028475189E0,9.165440369E0
2.639476250E-1,7.301815796E-1,8.374934235E0,8.866062927E0
2.739616250E-1,6.667135620E-1,9.674082642E0,9.160650330E0
2.839766250E-1,4.683760071E-1,1.056413177E1,1.042731628E1
2.939906250E-1,2.305206299E-1,9.537566528E0,9.979896698E0
3.040046250E-1,-2.360591125E-1,8.409512329E0,7.955805817E0
3.140186250E-1,-6.322851562E-1,8.366551666E0,6.256539459E0
3.240336250E-1,-1.107995911E0,8.829538879E0,5.227878571E0
3.340476250E-1,-1.378633118E0,1.100960541E1,4.405937805E0
3.440616250E-1,-1.278042297E0,1.399903885E1,5.486690369E0
3.540756250E-1,-6.792874146E-1,1.432506088E1,8.549022217E0
3.640906250E-1,6.676116943E-2,1.223256226E1,1.162482605E1
3.741046250E-1,1.076561279E0,1.026969406E1,1.281140854E1
3.841186250E-1,1.771865387E0,9.409732361E0,1.216729797E1
3.941336250E-1,1.743125153E0,1.051727921E1,9.136251068E0
4.041476250E-1,2.490970001E0,1.278970367E1,6.140381012E0
4.141616250E-1,3.270099792E0,1.316647018E1,4.446802826E0
4.241756250E-1,1.921554108E0,1.340073303E1,5.494623871E0
