"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.392458333E-3,5.242082477E-2,1.275347620E-1,3.047359884E-1
1.240545833E-2,-1.183586419E-1,2.181442827E-1,3.228782415E-1
2.241845833E-2,-2.408292741E-1,2.955601513E-1,3.304148614E-1
3.243145833E-2,-2.923417389E-1,3.152781725E-1,3.211928606E-1
4.244545833E-2,-2.757378221E-1,2.848462462E-1,3.077342510E-1
5.245845833E-2,-2.293737829E-1,2.588804066E-1,3.047163486E-1
6.247145833E-2,-1.966285259E-1,2.525882423E-1,3.237348795E-1
7.248445833E-2,-1.650618166E-1,2.635537982E-1,3.564416766E-1
8.249845833E-2,-1.339220107E-1,2.829481959E-1,3.796598613E-1
9.251145833E-2,-9.659089893E-2,2.980280817E-1,3.756792545E-1
1.025244583E-1,-6.359216571E-2,2.959285080E-1,3.612805605E-1
1.125374583E-1,-4.381686822E-2,2.969466448E-1,3.519927859E-1
1.225514583E-1,-4.588353634E-2,2.977240980E-1,3.667299747E-1
1.325644583E-1,-6.593421102E-2,3.053173125E-1,3.976575434E-1
1.425774583E-1,-9.350345284E-2,3.243886828E-1,4.237495661E-1
1.525904583E-1,-1.147634685E-1,3.446095586E-1,4.405978024E-1
1.626034583E-1,-1.178287417E-1,3.474980593E-1,4.422543645E-1
1.726174583E-1,-9.639429301E-2,3.443083763E-1,4.359426796E-1
1.826304583E-1,-5.549640581E-2,3.476748765E-1,4.250548482E-1
1.926434583E-1,-3.734139958E-3,3.379189074E-1,4.168400168E-1
2.026564583E-1,5.724728480E-2,3.455792665E-1,4.316996038E-1
2.126704583E-1,1.113763005E-1,3.591858745E-1,4.629592597E-1
2.226834583E-1,1.599178612E-1,3.655250967E-1,4.986214042E-1
2.326964583E-1,2.046328634E-1,3.580341339E-1,5.268754363E-1
2.427094583E-1,2.361436635E-1,3.460699320E-1,5.456293821E-1
2.527234583E-1,2.620394528E-1,3.631956577E-1,5.600734949E-1
2.627364583E-1,3.113067746E-1,3.894717097E-1,5.623180866E-1
2.727494583E-1,3.587017059E-1,3.967711627E-1,5.620134473E-1
2.827624583E-1,3.917727172E-1,3.945411742E-1,5.885279179E-1
2.927764583E-1,4.234771132E-1,4.476177096E-1,6.947044134E-1
3.027894583E-1,4.785172641E-1,4.781203866E-1,8.861349225E-1
3.128024583E-1,5.685632825E-1,5.537717342E-1,1.111043334E0
3.228154583E-1,6.570421457E-1,5.791332126E-1,1.227707744E0
3.328294583E-1,7.389961481E-1,5.275605917E-1,1.238535404E0
3.428424583E-1,8.067421913E-1,3.170239031E-1,1.314520955E0
3.528554583E-1,9.347816110E-1,3.394072354E-1,1.389914513E0
3.628684583E-1,1.079833269E0,3.367924094E-1,1.436439872E0
3.728814583E-1,1.085140109E0,2.362199873E-2,1.451034784E0
3.828954583E-1,1.184276819E0,-2.456883639E-1,1.768039942E0
3.929084583E-1,1.256621003E0,-6.240604520E-1,2.203159332E0
4.029214583E-1,1.213171005E0,-9.965932369E-1,2.693393707E0
4.129344583E-1,1.082469463E0,-1.201150656E0,3.243975639E0
4.229484583E-1,9.650082588E-1,-1.052041769E0,3.793192625E0
4.329614583E-1,8.879358768E-1,-8.367491961E-1,4.346031189E0
4.429744583E-1,8.450458050E-1,-6.721063852E-1,4.874710083E0
4.529874583E-1,8.197987676E-1,-6.005618572E-1,5.254427433E0
4.630014583E-1,8.334035873E-1,-7.911220789E-1,5.519459724E0
4.730144583E-1,9.697923064E-1,-1.346680522E0,5.736354351E0
4.830274583E-1,1.221855521E0,-2.156596184E0,5.838938236E0
4.930404583E-1,1.523973107E0,-2.912017107E0,5.899357319E0
5.030544583E-1,1.809052587E0,-3.492132187E0,5.954968452E0
5.130674583E-1,2.002430439E0,-3.962404251E0,6.128929615E0
5.230804583E-1,2.055013418E0,-4.124420643E0,6.496608257E0
5.330934583E-1,1.962645650E0,-3.849079132E0,6.844840527E0
5.431074583E-1,1.726353884E0,-3.425136805E0,7.082044601E0
5.531204583E-1,1.365267277E0,-2.961837530E0,7.281010628E0
5.631334583E-1,9.407055378E-1,-2.709624290E0,7.342632771E0
5.731464583E-1,4.958074391E-1,-2.806366444E0,7.238673687E0
5.831604583E-1,1.015832648E-1,-3.044410229E0,7.094685555E0
5.931734583E-1,-1.680455357E-1,-3.288078070E0,6.940807343E0
6.031864583E-1,-3.235368729E-1,-3.527451277E0,6.749585629E0
6.131994583E-1,-3.459966481E-1,-3.650125980E0,6.650559902E0
6.232134583E-1,-2.655134201E-1,-3.616320610E0,6.610257149E0
6.332264583E-1,-1.104596555E-1,-3.549930811E0,6.659721851E0
6.432394583E-1,1.048430651E-1,-3.482930660E0,6.729331017E0
6.532524583E-1,2.896366119E-1,-3.419668913E0,6.760124207E0
6.632664583E-1,3.849368393E-1,-3.475190639E0,6.760010719E0
6.732794583E-1,3.774184585E-1,-3.563260317E0,6.586596012E0
6.832924583E-1,3.056929111E-1,-3.726328135E0,6.318355083E0
6.933054583E-1,2.380797863E-1,-3.979829311E0,6.018280506E0
7.033194583E-1,1.834977567E-1,-4.206075191E0,5.721184731E0
7.133324583E-1,-2.790370956E-2,-3.879705429E0,5.352558136E0
7.233454583E-1,-4.559219480E-1,-3.211182833E0,4.844123363E0
7.333584583E-1,-9.579970837E-1,-2.500250101E0,4.171608448E0
7.433724583E-1,-1.498021364E0,-2.047030687E0,3.503296614E0
7.533854583E-1,-2.103562355E0,-1.592222452E0,2.817730427E0
7.633972917E-1,-2.775758982E0,-1.042098403E0,2.160882711E0
7.734102917E-1,-3.465274811E0,-7.443971038E-1,1.558196783E0
7.834242917E-1,-4.062089443E0,-6.186869144E-1,1.023913741E0
7.934372917E-1,-4.548482418E0,-1.292152405E-1,5.372895002E-1
8.034502917E-1,-5.051316738E0,5.911501646E-1,-6.244271994E-3
8.134632917E-1,-5.543509007E0,1.145364404E0,-6.012527943E-1
8.234772917E-1,-5.858182430E0,1.508131385E0,-1.163095951E0
8.334902917E-1,-6.010897636E0,1.571170449E0,-1.691193581E0
8.435032917E-1,-6.081721783E0,1.276049852E0,-2.150942802E0
8.535162917E-1,-6.037962914E0,7.836897373E-1,-2.525438309E0
8.635302917E-1,-5.911280155E0,1.945264786E-1,-2.828013897E0
8.735432917E-1,-5.797430038E0,-3.261864781E-1,-3.008150816E0
8.835562917E-1,-5.679591656E0,-5.523574352E-1,-3.127967596E0
8.935692917E-1,-5.600759506E0,-6.258723736E-1,-3.199194431E0
9.035832917E-1,-5.477622986E0,-5.107598901E-1,-3.193558931E0
9.135962917E-1,-5.366199493E0,-3.384927809E-1,-3.105871916E0
9.236092917E-1,-5.242957115E0,-2.501898110E-1,-2.983267069E0
9.336222917E-1,-5.062398434E0,-2.656745017E-1,-2.840077162E0
9.436362917E-1,-4.820312977E0,-4.051904082E-1,-2.690060139E0
9.536492917E-1,-4.553559303E0,-5.043491721E-1,-2.564525604E0
9.636622917E-1,-4.367921352E0,-5.849288702E-1,-2.591982603E0
9.736752917E-1,-4.314046383E0,-6.356070042E-1,-2.752890110E0
9.836892917E-1,-4.406559944E0,-5.675867200E-1,-2.925568819E0
9.937022917E-1,-4.568147182E0,-4.309048057E-1,-3.072624207E0
1.003715292E0,-4.744608402E0,-2.598392963E-1,-3.168185949E0
1.013728292E0,-4.843979836E0,-3.517795727E-2,-3.187260389E0
1.023742292E0,-4.837834358E0,2.291820049E-1,-3.111967087E0
1.033755292E0,-4.715136528E0,5.368500948E-1,-2.971246243E0
1.043768292E0,-4.520510674E0,6.835613251E-1,-2.833584547E0
1.053781292E0,-4.292174339E0,6.739369035E-1,-2.713275433E0
1.063795292E0,-4.082471371E0,5.696851611E-1,-2.649300098E0
1.073808292E0,-3.900757790E0,3.735489845E-1,-2.633858204E0
1.083821292E0,-3.700923920E0,1.409021616E-1,-2.615776539E0
1.093834292E0,-3.502799511E0,-3.734081984E-2,-2.603019238E0
1.103848292E0,-3.360724688E0,-2.050134391E-1,-2.599587440E0
1.113861292E0,-3.277459383E0,-2.444159687E-1,-2.561382532E0
1.123874292E0,-3.290201664E0,-1.011357754E-1,-2.511754513E0
1.133888292E0,-3.398123503E0,1.566241235E-1,-2.482454062E0
1.143901292E0,-3.564690113E0,5.061466694E-1,-2.460543871E0
1.153914292E0,-3.734785557E0,8.551003933E-1,-2.431967258E0
1.163927292E0,-3.852021456E0,1.070067525E0,-2.405075550E0
1.173941292E0,-3.851497412E0,1.192571640E0,-2.357232809E0
1.183954292E0,-3.722039461E0,1.249775648E0,-2.277931929E0
1.193967292E0,-3.466570139E0,1.165816903E0,-2.157049656E0
1.203980292E0,-3.124946356E0,1.023120403E0,-1.994771719E0
1.213994292E0,-2.760471582E0,8.784654140E-1,-1.835802913E0
1.224007292E0,-2.406025171E0,9.190884233E-1,-1.801333785E0
1.234020292E0,-2.138229847E0,1.244933367E0,-1.891006231E0
1.244033292E0,-2.021796227E0,1.716817498E0,-1.961585641E0
1.254047292E0,-2.065747261E0,2.012748003E0,-1.937737584E0
1.264060292E0,-2.184139967E0,2.064476013E0,-1.841667414E0
1.274073292E0,-2.236265659E0,1.924212217E0,-1.662697911E0
1.284086292E0,-2.216627836E0,1.509478927E0,-1.444000244E0
1.294100292E0,-2.088275433E0,1.058739185E0,-1.212235689E0
1.304113292E0,-1.870597124E0,7.008149028E-1,-9.618495107E-1
1.314126292E0,-1.637645602E0,3.621587753E-1,-7.510935664E-1
1.324139292E0,-1.451238394E0,1.661027819E-1,-5.632326007E-1
1.334153292E0,-1.375625730E0,1.152824685E-1,-3.585524261E-1
1.344166292E0,-1.415324211E0,1.564087123E-1,-1.485575289E-1
1.354179292E0,-1.555765152E0,2.616783977E-1,5.217504874E-2
1.364193292E0,-1.727934599E0,3.216817081E-1,2.842211723E-1
1.374206292E0,-1.774244785E0,2.362701446E-1,5.449110866E-1
1.384219292E0,-1.760214329E0,-3.855256364E-3,7.573323846E-1
1.394232292E0,-1.732534528E0,-2.731352150E-1,9.870989919E-1
1.404246292E0,-1.655645967E0,-5.603806376E-1,1.258166313E0
1.414259292E0,-1.552955627E0,-8.546530008E-1,1.550777674E0
1.424272292E0,-1.484730959E0,-1.126024961E0,1.856599212E0
1.434285292E0,-1.459822893E0,-1.338792920E0,2.110775709E0
1.444299292E0,-1.435913086E0,-1.544917464E0,2.357534170E0
1.454312292E0,-1.358353615E0,-1.708045840E0,2.583381176E0
1.464325292E0,-1.254741073E0,-1.888239622E0,2.785911083E0
1.474338292E0,-1.154802203E0,-2.040978909E0,3.024990559E0
1.484352292E0,-1.063189864E0,-2.122453690E0,3.293581724E0
1.494365292E0,-1.042660117E0,-2.234457970E0,3.534665346E0
