"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.392458333E-3,1.996847534E0,6.113586731E0,6.605613556E0
1.240545833E-2,2.007176056E0,6.217919769E0,6.433770905E0
2.241845833E-2,2.008822632E0,6.258784790E0,6.632407837E0
3.243145833E-2,2.004182281E0,6.260581055E0,6.977440338E0
4.244545833E-2,1.874701538E0,6.260131989E0,7.333400116E0
5.245845833E-2,1.741029510E0,6.240822144E0,7.653883667E0
6.247145833E-2,1.614692230E0,6.135291595E0,7.796986084E0
7.248445833E-2,1.542093201E0,6.076613617E0,7.847730560E0
8.249845833E-2,1.593735809E0,6.121071167E0,7.930957489E0
9.251145833E-2,1.758094025E0,6.219416656E0,7.959697723E0
1.025244583E-1,1.819765778E0,6.331683197E0,7.890840912E0
1.125374583E-1,1.711091766E0,6.393205261E0,7.789351959E0
1.225514583E-1,1.490300903E0,6.391558685E0,7.660020905E0
1.325644583E-1,1.303938446E0,6.387966156E0,7.601043549E0
1.425774583E-1,1.284179535E0,6.413263550E0,7.603139191E0
1.525904583E-1,1.359772339E0,6.458469543E0,7.711663513E0
1.626034583E-1,1.457519073E0,6.534361725E0,7.861950989E0
1.726174583E-1,1.602866821E0,6.544091492E0,8.078550568E0
1.826304583E-1,1.760788422E0,6.480773163E0,8.293952637E0
1.926434583E-1,1.718576202E0,6.425837402E0,8.417745209E0
2.026564583E-1,1.540596313E0,6.393504639E0,8.563991089E0
2.126704583E-1,1.397194519E0,6.347550201E0,8.605903931E0
2.226834583E-1,1.347647552E0,6.382876740E0,8.459957428E0
2.326964583E-1,1.367107086E0,6.572532349E0,8.264913025E0
2.427094583E-1,1.435514832E0,6.730753326E0,8.047864380E0
2.527234583E-1,1.581012268E0,6.858737183E0,8.074209595E0
2.627364583E-1,1.663490753E0,6.930737457E0,8.296647034E0
2.727494583E-1,1.603465576E0,6.948849792E0,8.205037537E0
2.827624583E-1,1.456171875E0,6.909781036E0,7.847880249E0
2.927764583E-1,1.235530701E0,6.574029236E0,7.738757172E0
3.027894583E-1,7.322772217E-1,6.045927429E0,7.789202271E0
3.128024583E-1,3.926335144E-1,5.715265045E0,7.809410248E0
3.228154583E-1,7.078779602E-1,5.845643921E0,7.494016113E0
3.328294583E-1,1.109941864E0,6.215375061E0,6.658902740E0
3.428424583E-1,1.262474670E0,5.971083069E0,6.065237274E0
3.528554583E-1,1.000669098E0,5.265300751E0,5.716312866E0
3.628684583E-1,5.917195129E-1,4.765789490E0,5.276377716E0
3.728814583E-1,9.818083191E-1,3.858526154E0,3.166515198E0
3.828954583E-1,-6.553372192E-1,3.962859192E0,2.761756897E0
3.929084583E-1,-2.442770233E0,4.176764374E0,1.893412628E0
4.029214583E-1,-2.183060303E0,2.531685333E0,1.129401398E0
4.129344583E-1,-1.409618683E0,3.438349915E-1,8.518785095E-1
4.229484583E-1,-1.719025269E0,-1.917512512E-1,1.562151489E0
4.329614583E-1,-1.130598907E0,-8.725355530E-1,2.322570190E0
4.429744583E-1,9.101074219E-2,-2.242037659E0,2.517764282E0
4.529874583E-1,2.122885437E0,-2.686912537E0,2.310146027E0
4.630014583E-1,4.471202087E0,-2.787203979E0,1.478774872E0
4.730144583E-1,5.827980652E0,-3.309767303E0,8.623567200E-1
4.830274583E-1,7.468569031E0,-3.428620148E0,3.315605164E-1
4.930404583E-1,9.105415192E0,-3.673361206E0,-1.315763855E-1
5.030544583E-1,9.986033936E0,-4.309388580E0,-5.258564758E-1
5.130674583E-1,1.048464706E1,-5.126239929E0,-1.259331207E0
5.230804583E-1,1.066457291E1,-6.726711731E0,-1.722318420E0
5.330934583E-1,1.133532806E1,-8.361162872E0,-1.665137329E0
5.431074583E-1,1.320179672E1,-9.120384064E0,-2.026785278E0
5.531204583E-1,1.497575775E1,-9.751322021E0,-2.792892151E0
5.631334583E-1,1.644450348E1,-1.013183075E1,-3.780987396E0
5.731464583E-1,1.803569458E1,-9.710307312E0,-5.218597870E0
5.831604583E-1,1.901675446E1,-1.031100815E1,-5.690865784E0
5.931734583E-1,1.949770432E1,-1.118998032E1,-4.792733459E0
8.034502917E-1,1.800500839E1,-1.140643021E1,-4.321064301E0
8.134632917E-1,1.675855042E1,-1.154608978E1,-4.352648621E0
8.234772917E-1,1.496512985E1,-1.172242310E1,-4.013004913E0
8.334902917E-1,1.336570587E1,-1.200832855E1,-3.711082764E0
8.435032917E-1,1.200039505E1,-1.255050110E1,-4.216581573E0
8.535162917E-1,1.061263092E1,-1.291933411E1,-4.177961884E0
8.635302917E-1,1.002480331E1,-1.363020584E1,-3.577410736E0
8.735432917E-1,9.258846130E0,-1.417971313E1,-3.051554260E0
8.835562917E-1,8.780291290E0,-1.446756454E1,-1.702709198E0
8.935692917E-1,8.156538391E0,-1.422447006E1,-1.113684082E0
9.035832917E-1,7.586374054E0,-1.441427536E1,-2.062710571E-1
9.135962917E-1,6.387816467E0,-1.394485153E1,3.351530457E-1
9.236092917E-1,5.473966827E0,-1.350731140E1,2.082170105E-1
9.336222917E-1,4.982838135E0,-1.283745438E1,2.278262329E-1
9.436362917E-1,4.866080933E0,-1.224753113E1,2.427951050E-1
9.536492917E-1,5.113666077E0,-1.122874969E1,3.568579102E-1
9.636622917E-1,5.744903412E0,-9.315877533E0,6.586303711E-3
9.736752917E-1,6.480174408E0,-7.675588531E0,-1.113983459E0
9.836892917E-1,6.329587555E0,-6.783294067E0,-1.898801422E0
9.937022917E-1,5.834866333E0,-6.216273193E0,-2.395767975E0
1.003715292E0,5.095703430E0,-6.082750854E0,-2.408192139E0
1.013728292E0,4.511318665E0,-6.369404755E0,-1.766027527E0
1.023742292E0,3.846551056E0,-6.688541107E0,-1.033450928E0
1.033755292E0,3.104394379E0,-6.880591736E0,-1.853146362E-1
1.043768292E0,2.323917389E0,-6.598278809E0,4.700225830E-2
1.053781292E0,1.681004333E0,-5.777535553E0,-1.645079041E-1
1.063795292E0,1.281036072E0,-4.653672638E0,-4.005670166E-1
1.073808292E0,1.085243225E0,-3.532055054E0,-7.905061340E-1
1.083821292E0,9.285191345E-1,-2.846480713E0,-7.747888184E-1
1.093834292E0,8.205935669E-1,-2.266436920E0,-4.305047607E-1
1.103848292E0,9.354048157E-1,-1.811832275E0,-5.258564758E-1
1.113861292E0,1.191372528E0,-1.711840210E0,-5.736071777E-1
1.123874292E0,1.152303772E0,-1.539099426E0,-3.571572876E-1
1.133888292E0,1.066681824E0,-1.178798676E0,-4.147874451E-1
1.143901292E0,9.250762939E-1,-8.930429077E-1,-4.239184570E-1
1.153914292E0,3.356021118E-1,-3.779640198E-1,-2.293231201E-1
1.163927292E0,-1.390608215E-1,-1.826202393E-2,-4.715194702E-2
1.173941292E0,-4.677772522E-1,1.966909790E-1,5.956114197E-1
1.183954292E0,-8.150550842E-1,4.641847229E-1,1.564696198E0
1.193967292E0,-1.104852448E0,6.662644958E-1,2.360740814E0
1.203980292E0,-1.088985443E0,5.610333252E-1,3.027005310E0
1.213994292E0,-9.059161377E-1,7.159611511E-1,3.609444122E0
1.224007292E0,2.424957275E-2,1.469793549E0,4.419559479E0
1.234020292E0,1.106499023E0,2.776426392E0,4.981041870E0
1.244033292E0,6.878196716E-1,3.763773193E0,4.471651154E0
1.254047292E0,-6.027964783E-1,3.697012024E0,2.855761414E0
1.264060292E0,-1.909728699E0,3.605252838E0,1.117725677E0
1.274073292E0,-2.989732819E0,3.532204742E0,6.176156616E-1
1.284086292E0,-3.549568634E0,3.064577179E0,5.358856201E-1
1.294100292E0,-3.651356964E0,2.935994568E0,1.047821045E0
1.304113292E0,-3.856580200E0,3.429069214E0,2.187101898E0
1.314126292E0,-3.940555573E0,4.023183746E0,2.662812653E0
1.324139292E0,-3.729494476E0,4.332440643E0,2.917582855E0
1.334153292E0,-3.816014557E0,4.362378387E0,3.013832703E0
1.344166292E0,-3.896098022E0,4.342619476E0,2.818937988E0
1.354179292E0,-3.765868835E0,4.243974609E0,2.455344086E0
1.364193292E0,-4.127217407E0,4.411476288E0,2.198478241E0
1.374206292E0,-4.616549835E0,4.370311890E0,2.458038483E0
1.384219292E0,-4.071084137E0,3.998185730E0,2.684816895E0
1.394232292E0,-3.816613312E0,4.423900452E0,2.844534760E0
1.404246292E0,-3.801644440E0,4.628075867E0,3.310066681E0
