"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
-1.855208333E-3,-1.726367325E-2,3.958754614E-2,1.894306093E-1
8.158791667E-3,-1.799324751E-1,1.255799532E-1,2.566466630E-1
1.817179167E-2,-2.645726800E-1,1.759481281E-1,2.960717082E-1
2.818579167E-2,-2.729903758E-1,1.912189722E-1,2.854507565E-1
3.819879167E-2,-2.524253130E-1,1.934441030E-1,2.377054989E-1
4.821179167E-2,-2.359818816E-1,1.691392958E-1,1.915856749E-1
5.822579167E-2,-2.250928730E-1,1.409288794E-1,1.541189700E-1
6.823879167E-2,-2.317638248E-1,1.071978062E-1,1.435571313E-1
7.825279167E-2,-2.288893908E-1,2.303829417E-2,1.623201817E-1
8.826579167E-2,-1.859741509E-1,-6.724579632E-2,1.788466871E-1
9.827879167E-2,-1.146574095E-1,-1.397843361E-1,1.819777191E-1
1.082927917E-1,-4.757051170E-2,-1.415864974E-1,1.783425063E-1
1.183057917E-1,-1.749867015E-2,-7.214082778E-2,1.767701656E-1
1.283197917E-1,-3.707982972E-2,7.878901437E-3,1.696147770E-1
1.383327917E-1,-7.496675104E-2,6.689748168E-2,1.517753303E-1
1.483467917E-1,-1.093811840E-1,8.142236620E-2,1.254001856E-1
1.583597917E-1,-1.234895959E-1,6.985301524E-2,1.066213772E-1
1.683727917E-1,-1.287946105E-1,2.678543888E-2,1.071079373E-1
1.783867917E-1,-1.223676950E-1,-7.341150194E-2,1.167825833E-1
1.883997917E-1,-1.042376980E-1,-1.527998149E-1,9.396888316E-2
1.984137917E-1,-1.080441102E-1,-2.286679447E-1,6.590609998E-2
2.084267917E-1,-1.281816065E-1,-3.122544289E-1,2.822849900E-2
2.184397917E-1,-1.412172019E-1,-3.821353614E-1,-4.152038600E-3
2.284537917E-1,-1.411844492E-1,-4.373389781E-1,-2.481736988E-2
2.384667917E-1,-1.351428181E-1,-4.509070218E-1,-2.848033607E-2
2.484807917E-1,-1.400928348E-1,-3.917225301E-1,-2.563181892E-2
2.584937917E-1,-1.555122733E-1,-3.001438677E-1,-1.315757353E-2
2.685077917E-1,-1.669241786E-1,-3.100758791E-1,-4.911627620E-3
2.785207917E-1,-1.561152339E-1,-4.074696004E-1,5.606593564E-3
2.885337917E-1,-1.225205138E-1,-5.442757010E-1,1.088098437E-2
2.985477917E-1,-8.251448721E-2,-6.309258938E-1,3.541318700E-2
3.085607917E-1,-5.409749225E-2,-5.897587538E-1,8.000089228E-2
3.185747917E-1,-8.572642505E-2,-4.392424226E-1,1.334618479E-1
3.285877917E-1,-1.868961751E-1,-2.303168923E-1,2.118208408E-1
3.386007917E-1,-3.456422091E-1,2.097239718E-2,2.741799951E-1
3.486147917E-1,-5.109670162E-1,1.954185069E-1,3.747060895E-1
3.586277917E-1,-6.604391336E-1,2.073567659E-1,5.155023336E-1
3.686417917E-1,-7.849957347E-1,9.148290008E-2,5.706158876E-1
3.786547917E-1,-8.208257556E-1,-1.928798109E-1,5.151076913E-1
3.886680417E-1,-7.089008093E-1,-6.825613379E-1,4.260678291E-1
3.986820417E-1,-4.566281736E-1,-1.262781739E0,3.623047471E-1
4.086950417E-1,-1.011992320E-1,-1.791995883E0,2.227758616E-1
4.187090417E-1,3.099298477E-1,-2.271016121E0,1.264207065E-1
4.287220417E-1,6.980264783E-1,-2.449306726E0,2.235120982E-1
4.387360417E-1,1.004785061E0,-2.418765783E0,4.457202256E-1
4.487490417E-1,1.167015791E0,-2.197062016E0,6.346954703E-1
4.587620417E-1,1.191116333E0,-1.996764660E0,7.982451916E-1
4.687760417E-1,1.105738878E0,-1.992494226E0,9.174517393E-1
4.787890417E-1,9.376332760E-1,-2.265392542E0,9.491574764E-1
4.888030417E-1,7.157464027E-1,-2.916245222E0,9.566510916E-1
4.988160417E-1,3.916363120E-1,-3.444360256E0,1.066073895E0
5.088290417E-1,5.288116261E-2,-3.584416389E0,1.395301223E0
5.188430417E-1,-2.383130193E-1,-3.545479774E0,1.783883452E0
5.288560417E-1,-4.503357708E-1,-3.497202635E0,2.075993538E0
5.388700417E-1,-4.949664176E-1,-4.054450035E0,2.265771627E0
5.488830417E-1,-9.403495491E-2,-4.778389931E0,2.528892279E0
5.588970417E-1,5.731946230E-1,-5.059636116E0,2.843797922E0
5.689100417E-1,1.242192388E0,-4.699409485E0,3.026986837E0
5.789230417E-1,1.577357054E0,-4.336585045E0,3.040158749E0
5.889370417E-1,1.446753263E0,-4.291877747E0,3.192895174E0
5.989500417E-1,9.871600270E-1,-4.233347416E0,3.571983099E0
6.089640417E-1,3.616317511E-1,-3.927032232E0,3.836820126E0
6.189770417E-1,-2.980101407E-1,-3.532566309E0,3.837004423E0
6.289900417E-1,-9.416208267E-1,-3.333571196E0,3.751113415E0
6.390040417E-1,-1.345731258E0,-3.209224463E0,3.751879215E0
6.490170417E-1,-1.430846453E0,-2.823624372E0,3.912742615E0
6.590310417E-1,-1.284716845E0,-2.579043627E0,4.058321476E0
6.690440417E-1,-9.987097979E-1,-2.601763248E0,4.266698837E0
6.790570417E-1,-7.574326992E-1,-2.722631454E0,4.591325760E0
6.890710417E-1,-6.780980825E-1,-2.693827152E0,4.896417618E0
6.990840417E-1,-7.219627500E-1,-2.602287769E0,5.041129589E0
7.090980417E-1,-7.077726722E-1,-2.660451651E0,4.995602131E0
7.191110417E-1,-3.705468476E-1,-3.160073757E0,4.774021626E0
7.291250417E-1,3.912407756E-1,-4.040424824E0,4.478881836E0
7.391380417E-1,1.306191683E0,-5.018449783E0,4.211557388E0
7.491510417E-1,2.197480679E0,-5.647583008E0,3.964007139E0
7.591650417E-1,2.873155594E0,-5.459417820E0,3.859356642E0
7.691780417E-1,3.164038658E0,-4.463813782E0,3.888027906E0
7.791920417E-1,3.022037983E0,-3.144103289E0,3.918025970E0
7.892050417E-1,2.699554443E0,-1.862952113E0,3.893788099E0
7.992180417E-1,2.482610226E0,-1.030281544E0,3.734637022E0
