"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-1.611666667E-4,2.031725006E0,6.357429657E0,6.670728149E0
9.852833333E-3,2.012864227E0,6.430477753E0,6.893764343E0
1.986683333E-2,2.070644073E0,6.483317871E0,7.097640381E0
2.988083333E-2,2.077679443E0,6.501430206E0,7.301965485E0
3.989383333E-2,1.977088623E0,6.472989349E0,7.380102997E0
4.990783333E-2,1.903890839E0,6.399043121E0,7.320526886E0
5.992183333E-2,2.047592010E0,6.409371643E0,7.278913422E0
6.993583333E-2,2.257006531E0,6.492748260E0,7.256011047E0
7.994883333E-2,2.422113190E0,6.528074799E0,7.258855133E0
8.996283333E-2,2.289039917E0,6.436165924E0,7.349267120E0
9.997683333E-2,2.043400726E0,6.265820160E0,7.484436035E0
1.099908333E-1,1.890418854E0,6.124364319E0,7.541617126E0
1.200038333E-1,1.906585236E0,6.042634277E0,7.507039032E0
1.300178333E-1,1.935475159E0,6.015241241E0,7.393125916E0
1.400318333E-1,1.937121735E0,6.012097778E0,7.194189606E0
1.500458333E-1,1.820214844E0,5.938301239E0,6.866670685E0
1.600588333E-1,1.679507446E0,5.852080536E0,6.558910675E0
1.700728333E-1,1.648821259E0,5.844895477E0,6.419999542E0
1.800868333E-1,1.611548767E0,5.785019989E0,6.190227356E0
1.901008333E-1,1.548978882E0,5.814209290E0,5.809718628E0
2.001148333E-1,1.498234406E0,5.898034973E0,5.391787720E0
2.101278333E-1,1.530567169E0,5.944438477E0,5.003644867E0
2.201418333E-1,1.489253082E0,5.907615051E0,4.749174042E0
2.301558333E-1,1.197958832E0,5.703888702E0,4.749323730E0
2.401698333E-1,8.970845032E-1,5.349425812E0,4.777764587E0
2.501828333E-1,6.589297485E-1,5.009033661E0,4.724924469E0
2.601968333E-1,4.692741394E-1,4.702022095E0,4.600533142E0
2.702108333E-1,3.255729675E-1,4.525239716E0,4.380939789E0
2.802248333E-1,1.453477478E-1,4.513863373E0,4.115841064E0
2.902378333E-1,-8.981323242E-4,4.532873840E0,3.393143921E0
3.002518333E-1,-4.216731262E-1,3.976031799E0,2.461032257E0
3.102658333E-1,-1.225202179E0,3.037932587E0,1.780247955E0
3.202798333E-1,-2.058369598E0,2.098037109E0,1.188827820E0
3.302938333E-1,-2.688409424E0,9.577084351E-1,6.012995911E-1
3.403068333E-1,-3.060535583E0,8.217910767E-2,5.116360474E-1
3.503208333E-1,-3.100053406E0,-6.700067139E-1,9.837542725E-1
3.603348333E-1,-2.714455261E0,-1.229094086E0,1.495390320E0
3.703488333E-1,-2.383792877E0,-1.824256439E0,1.843865662E0
3.803618333E-1,-2.383643188E0,-2.775079193E0,2.273621979E0
3.903757500E-1,-2.235601044E0,-4.245770874E0,2.819237366E0
4.003897500E-1,-2.026934967E0,-6.433321838E0,3.588936768E0
4.104037500E-1,-1.002315674E0,-8.322393494E0,4.357588348E0
4.204177500E-1,2.317480774E0,-8.918453979E0,4.230352936E0
4.304307500E-1,6.786287842E0,-9.577234039E0,3.514840851E0
4.404447500E-1,1.237222183E1,-9.936786346E0,2.975961456E0
4.504587500E-1,1.841964615E1,-8.890013123E0,2.386187897E0
