"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.800625001E-3,5.613645166E-2,1.426975876E-1,1.303408295E-1
1.181462500E-2,7.387821097E-3,2.355415076E-1,1.438984424E-1
2.182862500E-2,-2.155186608E-2,2.781164646E-1,1.526325643E-1
3.184162500E-2,-4.053993896E-2,2.507437170E-1,1.418707222E-1
4.185562500E-2,-5.656992272E-2,2.016596198E-1,1.136754751E-1
5.186962500E-2,-7.161199301E-2,1.562292874E-1,8.480601013E-2
6.188362500E-2,-8.972113580E-2,1.087756976E-1,6.221205369E-2
7.189762500E-2,-9.016215056E-2,7.349281013E-2,4.213847592E-2
8.191162500E-2,-7.187952846E-2,4.461267963E-2,2.531655319E-2
9.192462500E-2,-4.833718762E-2,3.056184202E-2,1.124014892E-2
1.019386250E-1,-4.042357206E-2,2.198151872E-2,4.303861409E-3
1.119526250E-1,-4.681196436E-2,4.132165760E-2,1.552375872E-2
1.219666250E-1,-8.323208988E-2,6.504607201E-2,3.328616172E-2
1.319806250E-1,-1.428874284E-1,1.034275517E-1,4.985794425E-2
1.419946250E-1,-1.963904202E-1,9.704706818E-2,6.392128021E-2
1.520076250E-1,-2.185308784E-1,7.721637189E-2,8.137749881E-2
1.620216250E-1,-2.415606976E-1,1.515012048E-2,1.070406735E-1
1.720356250E-1,-2.291314602E-1,-8.982449770E-2,1.495692283E-1
1.820496250E-1,-2.057135254E-1,-2.074009031E-1,2.175372243E-1
1.920636250E-1,-2.002351433E-1,-3.046747446E-1,3.163695335E-1
2.020776250E-1,-2.022513747E-1,-4.000547826E-1,4.348321557E-1
2.120906250E-1,-2.192972004E-1,-5.168570280E-1,6.051828861E-1
2.221046250E-1,-2.899518907E-1,-6.767366529E-1,8.586193323E-1
2.321186250E-1,-4.244058430E-1,-8.878107667E-1,1.200636029E0
2.421326250E-1,-5.553972125E-1,-1.178513288E0,1.645785570E0
2.521465000E-1,-6.365988851E-1,-1.536743641E0,2.166349173E0
2.621605000E-1,-6.629800797E-1,-1.958772659E0,2.676161766E0
2.721735000E-1,-6.102936864E-1,-2.309062004E0,3.118095160E0
2.821875000E-1,-3.974132538E-1,-2.369984627E0,3.423290491E0
2.922015000E-1,-9.393727779E-2,-2.407185078E0,3.618932486E0
3.022155000E-1,1.766367257E-1,-2.536015034E0,3.817112923E0
3.122295000E-1,3.801648021E-1,-2.654948711E0,4.005847454E0
3.222435000E-1,5.232924819E-1,-2.828101635E0,4.257301807E0
