"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
6.995833319E-4,-1.715613306E-1,-3.770514131E-1,-1.966299713E-1
1.071358333E-2,-2.384258062E-1,-3.116433024E-1,-1.883737445E-1
2.072758333E-2,-2.686108649E-1,-2.856442332E-1,-1.866008788E-1
3.074058333E-2,-2.822364867E-1,-3.067212403E-1,-1.981334686E-1
4.075458333E-2,-2.885556519E-1,-3.054991066E-1,-2.207660824E-1
5.076858333E-2,-2.985131443E-1,-3.335755765E-1,-2.349621803E-1
6.078258333E-2,-3.035030961E-1,-3.823753297E-1,-2.272137105E-1
7.079558333E-2,-3.005115092E-1,-4.280716181E-1,-2.009432018E-1
8.080958333E-2,-3.209715188E-1,-4.336490631E-1,-1.917984486E-1
9.082358333E-2,-3.565072417E-1,-4.138675332E-1,-1.874445379E-1
1.008365833E-1,-3.744691908E-1,-4.039216638E-1,-1.735295206E-1
1.108505833E-1,-3.747455478E-1,-4.134803414E-1,-1.574695855E-1
1.208645833E-1,-3.630465567E-1,-4.409780204E-1,-1.459072083E-1
1.308785833E-1,-3.244448602E-1,-4.575039148E-1,-1.482640356E-1
1.408915833E-1,-2.822236419E-1,-4.666457474E-1,-1.508478373E-1
1.509055833E-1,-2.486280650E-1,-4.709624350E-1,-1.350029260E-1
1.609195833E-1,-2.344992012E-1,-4.655157328E-1,-1.179421842E-1
1.709335833E-1,-2.472637594E-1,-4.916255474E-1,-1.089762598E-1
1.809465833E-1,-2.702215314E-1,-5.306595564E-1,-1.041820347E-1
1.909605833E-1,-2.690292895E-1,-5.667302608E-1,-8.861770481E-2
2.009745833E-1,-2.671578825E-1,-6.738353968E-1,-5.663074180E-2
2.109885833E-1,-3.029390872E-1,-8.707443476E-1,-3.677534312E-2
2.210015833E-1,-3.082616627E-1,-8.928304911E-1,-3.167512268E-2
2.310155833E-1,-2.619521916E-1,-8.869541883E-1,-4.391169176E-2
2.410295833E-1,-2.146469802E-1,-9.498063922E-1,-4.489812627E-2
2.510425833E-1,-1.674693525E-1,-1.047375560E0,5.164548755E-3
2.610565833E-1,-9.501325339E-2,-1.262855053E0,1.306764036E-1
2.710705833E-1,-9.512057900E-2,-1.545065761E0,2.885293961E-1
2.810845833E-1,-2.229469866E-1,-1.761771917E0,5.431816578E-1
2.910975833E-1,-4.760974646E-1,-1.927123070E0,6.545429826E-1
3.011115833E-1,-6.525191069E-1,-1.958692789E0,7.345557809E-1
3.111255833E-1,-6.891114712E-1,-1.935395241E0,7.749262452E-1
3.211395833E-1,-6.705463529E-1,-1.950197935E0,6.734420061E-1
3.311525833E-1,-6.050607562E-1,-1.797506213E0,5.383807421E-1
3.411665833E-1,-5.590101480E-1,-1.792327404E0,6.178473234E-1
3.511805833E-1,-5.737933517E-1,-2.033204794E0,9.000532627E-1
3.611945833E-1,-4.230861366E-1,-2.504563570E0,1.028882861E0
3.712075833E-1,-4.321327209E-1,-2.528472662E0,1.219524503E0
3.812215833E-1,-3.120590448E-1,-2.650442600E0,1.470469952E0
3.912355833E-1,-2.273288816E-1,-2.730249405E0,1.783572674E0
4.012495833E-1,-4.228176773E-1,-2.850664139E0,2.064997435E0
4.112625833E-1,-7.051239610E-1,-2.638776541E0,2.341132879E0
4.212765833E-1,-1.134409428E0,-2.363131046E0,2.604302645E0
4.312905833E-1,-1.675962687E0,-2.059265614E0,2.833976507E0
4.413045833E-1,-2.145231962E0,-1.673731327E0,3.052977562E0
4.513175833E-1,-2.413768291E0,-1.521798968E0,3.232400417E0
4.613315833E-1,-2.282875776E0,-1.716547370E0,3.462440491E0
4.713455833E-1,-1.990131021E0,-1.926857948E0,3.737422466E0
4.813585833E-1,-1.909123778E0,-1.920153499E0,3.998075962E0
4.913725833E-1,-2.066962004E0,-1.716627121E0,4.011010647E0
5.013865833E-1,-2.279401064E0,-1.319247484E0,3.880407810E0
5.114005833E-1,-2.567737579E0,-9.902247190E-1,3.772499323E0
5.214135833E-1,-2.755577326E0,-8.686732650E-1,3.795050859E0
5.314275833E-1,-2.747107983E0,-8.893828988E-1,3.957492113E0
5.414415833E-1,-2.632587194E0,-7.593529820E-1,4.108717918E0
5.514555833E-1,-2.482805252E0,-3.832177520E-1,4.223374367E0
5.614685833E-1,-2.385302544E0,2.098823339E-1,4.207468987E0
5.714825833E-1,-2.452900648E0,6.492041945E-1,3.923888206E0
5.814965833E-1,-2.677660227E0,4.268856645E-1,3.521718025E0
5.915105833E-1,-2.835220098E0,-5.628069043E-1,3.229840279E0
6.015235833E-1,-2.754756212E0,-1.975733519E0,3.112828255E0
6.115375833E-1,-2.451917410E0,-3.241080999E0,3.089190960E0
6.215515833E-1,-2.042272329E0,-3.939844847E0,3.032348156E0
6.315655833E-1,-1.729424596E0,-4.065709114E0,2.825197935E0
6.415785833E-1,-1.532005072E0,-3.689375162E0,2.423892498E0
6.515925833E-1,-1.399616361E0,-3.151800871E0,1.914927959E0
6.616065833E-1,-1.236965418E0,-2.923944235E0,1.484476686E0
6.716205833E-1,-9.483171105E-1,-3.203466415E0,1.136068940E0
6.816335833E-1,-5.830533504E-1,-3.800121069E0,8.695350289E-1
6.916475833E-1,-2.933994830E-1,-4.402637959E0,6.100294590E-1
7.016615833E-1,-1.669065058E-1,-4.695827007E0,3.356895447E-1
7.116755833E-1,-2.340154946E-1,-4.602567673E0,4.949652031E-2
7.216885833E-1,-5.079237223E-1,-4.287581444E0,-2.449513674E-1
7.317025833E-1,-8.809561729E-1,-3.970361471E0,-5.273243189E-1
7.417165833E-1,-1.166177750E0,-3.822830200E0,-8.191077113E-1
7.517305833E-1,-1.312796235E0,-3.899742365E0,-1.124867678E0
7.617435833E-1,-1.402400136E0,-4.087034702E0,-1.391514540E0
7.717575833E-1,-1.511749268E0,-4.262581348E0,-1.637667298E0
7.817715833E-1,-1.703841805E0,-4.296923161E0,-1.901154160E0
7.917855833E-1,-2.021813393E0,-4.281426907E0,-2.132737637E0
8.017985833E-1,-2.388427258E0,-4.272006035E0,-2.314255476E0
8.118125833E-1,-2.765438318E0,-4.297114372E0,-2.416182995E0
8.218265833E-1,-3.157426357E0,-4.360564232E0,-2.463559389E0
8.318412083E-1,-3.512335539E0,-4.521726131E0,-2.521393538E0
8.418542083E-1,-3.775585175E0,-4.667166710E0,-2.672707796E0
8.518682083E-1,-3.931849718E0,-4.741109371E0,-2.866907597E0
8.618822083E-1,-3.968741655E0,-4.745147228E0,-2.998688459E0
8.718962083E-1,-3.934083462E0,-4.713644505E0,-3.097593784E0
8.819092083E-1,-3.932111502E0,-4.578129768E0,-3.190654755E0
8.919232083E-1,-3.989934206E0,-4.419493198E0,-3.236428261E0
9.019372083E-1,-4.066124439E0,-4.267477989E0,-3.228518724E0
9.119512083E-1,-4.135438919E0,-4.202298164E0,-3.145144939E0
9.219642083E-1,-4.172232628E0,-4.181774139E0,-3.036870241E0
9.319782083E-1,-4.186453342E0,-4.232812405E0,-2.923222303E0
9.419922083E-1,-4.127910614E0,-4.283683300E0,-2.819663286E0
9.520062083E-1,-4.006938457E0,-4.348869801E0,-2.712786913E0
9.620202083E-1,-3.830998182E0,-4.416314125E0,-2.613649130E0
9.720332083E-1,-3.606008530E0,-4.353877544E0,-2.511946440E0
9.820472083E-1,-3.348098040E0,-4.126949310E0,-2.400033236E0
9.920612083E-1,-3.114980221E0,-3.851036549E0,-2.292188883E0
1.002075208E0,-2.951912165E0,-3.569153547E0,-2.238607645E0
1.012088208E0,-2.869284391E0,-3.308122873E0,-2.180482388E0
1.022102208E0,-2.879982233E0,-3.076585054E0,-2.197617531E0
1.032116208E0,-3.067617893E0,-2.884095907E0,-2.349985838E0
1.042130208E0,-3.278622150E0,-2.715325594E0,-2.546649218E0
1.052143208E0,-3.417234182E0,-2.747415781E0,-2.763706207E0
1.062157208E0,-3.405033350E0,-3.060875893E0,-2.932957888E0
1.072171208E0,-3.195110321E0,-3.149031878E0,-3.050668955E0
1.082185208E0,-2.996037722E0,-3.013453960E0,-3.128520727E0
1.092198208E0,-2.943253517E0,-2.756429911E0,-3.174085140E0
1.102212208E0,-2.955746889E0,-2.510117769E0,-3.105766773E0
1.112226208E0,-2.898117542E0,-2.336522341E0,-2.879616976E0
1.122240208E0,-2.663098574E0,-2.229489326E0,-2.550482512E0
1.132253208E0,-2.313464642E0,-2.277610779E0,-2.229496241E0
1.142267208E0,-1.935523152E0,-2.556193352E0,-2.028939247E0
1.152281208E0,-1.612462044E0,-3.118228197E0,-1.957756877E0
1.162295208E0,-1.294561863E0,-3.858976364E0,-1.929361463E0
1.172309208E0,-1.116745234E0,-4.084254742E0,-1.965186596E0
1.182322208E0,-1.298666358E0,-3.629672766E0,-1.981895208E0
1.192336208E0,-1.754452467E0,-2.903088093E0,-1.929267287E0
1.202350208E0,-2.133686781E0,-2.300520897E0,-1.798120975E0
1.212364208E0,-2.161004782E0,-2.019892454E0,-1.676065683E0
1.222377208E0,-1.858816147E0,-2.008105278E0,-1.632200718E0
1.232391208E0,-1.416064858E0,-2.068187475E0,-1.630785942E0
1.242405208E0,-9.212854505E-1,-2.148705006E0,-1.611640692E0
1.252419208E0,-4.492995441E-1,-2.194106817E0,-1.550632238E0
1.262432208E0,-7.943226397E-2,-2.186570168E0,-1.409180045E0
1.272446208E0,1.521857977E-1,-2.099798679E0,-1.187146902E0
1.282460208E0,2.540221512E-1,-1.865180969E0,-9.196110368E-1
1.292474208E0,2.974101007E-1,-1.494898677E0,-6.242941022E-1
1.302488208E0,2.743172944E-1,-9.515909553E-1,-3.788350523E-1
1.312501208E0,1.243823916E-1,-1.434772313E-1,-2.664966881E-1
1.322515208E0,-5.916001275E-2,7.083723545E-1,-2.638500333E-1
1.332529208E0,-1.101204008E-1,1.353819966E0,-2.928347588E-1
1.342543208E0,-5.823018029E-3,1.605014205E0,-2.379477769E-1
1.352556208E0,1.951218098E-1,1.511207938E0,-4.361519217E-2
1.362570208E0,4.514819682E-1,1.152530193E0,2.737928629E-1
1.372584208E0,7.583884001E-1,7.091203332E-1,5.943694711E-1
1.382598208E0,1.068152070E0,3.195597529E-1,8.692647219E-1
1.392611208E0,1.365749598E0,3.231319413E-2,1.041207552E0
1.402625208E0,1.599812984E0,-1.639441997E-1,1.086628914E0
1.412639208E0,1.703604102E0,-2.375068814E-1,1.085982919E0
1.422653208E0,1.684853315E0,-1.917242110E-1,1.095893860E0
1.432667208E0,1.609107733E0,-1.521376148E-2,1.105063915E0
1.442680208E0,1.552647114E0,1.458409131E-1,1.169955373E0
1.452694208E0,1.520133376E0,2.399979979E-1,1.307255745E0
1.462708208E0,1.592245340E0,2.995606363E-1,1.431488752E0
1.472722208E0,1.805913448E0,2.587313652E-1,1.544565558E0
1.482735208E0,2.116227388E0,1.239730194E-1,1.703266501E0
1.492749208E0,2.386488199E0,-1.187468916E-1,2.006375313E0
1.502763208E0,2.551847219E0,-3.067676723E-1,2.339080572E0
1.512777208E0,2.621780157E0,-2.066113353E-1,2.633853674E0
1.522791208E0,2.503763676E0,2.198046893E-1,2.836616278E0
1.532804208E0,2.177914143E0,8.089112639E-1,2.862967491E0
1.542818208E0,1.818362594E0,1.535977960E0,2.796561956E0
1.552832208E0,1.525800824E0,2.223168612E0,2.697436333E0
1.562846208E0,1.318403721E0,2.745457411E0,2.590237141E0
1.572859208E0,1.282093287E0,3.211074114E0,2.475646973E0
1.582873208E0,1.368741989E0,3.554493666E0,2.425017595E0
1.592887208E0,1.448322058E0,3.817596197E0,2.518559456E0
1.602901208E0,1.419552684E0,4.125356197E0,2.847945929E0
1.612915208E0,1.252269149E0,4.377875328E0,3.424598694E0
1.622928208E0,1.181830883E0,4.413498878E0,4.102566719E0
1.632942208E0,1.161442876E0,4.453075409E0,4.692807198E0
1.642956208E0,9.730551243E-1,4.769224644E0,5.161401272E0
1.652970208E0,6.473715901E-1,5.244628429E0,5.386301994E0
1.662983208E0,4.621572495E-1,5.286942005E0,5.443846703E0
1.672997208E0,6.956027746E-1,4.607048035E0,5.502296448E0
1.683011208E0,1.153831005E0,3.522243500E0,5.430864811E0
1.693025208E0,1.505514145E0,2.649385691E0,5.049693584E0
1.703039208E0,1.589803815E0,2.351768732E0,4.559095383E0
1.713052208E0,1.072793961E0,2.487381697E0,3.768080711E0
1.723066208E0,-3.196866252E-3,3.062374830E0,3.306350231E0
1.733080208E0,-5.561040044E-1,3.630940676E0,3.274303675E0
1.743094208E0,-7.581556439E-1,3.421998739E0,3.288494349E0
1.753107208E0,-7.873936892E-1,2.599523067E0,3.038381338E0
1.763121208E0,-6.764298677E-1,1.522144318E0,2.581257582E0
1.773135208E0,-5.515534282E-1,4.406853318E-1,1.898221731E0
