"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.013958334E-3,1.140927429E0,7.335795135E0,5.813909912E0
1.102795833E-2,1.015488281E0,7.405999146E0,5.665568390E0
2.104195833E-2,9.473799133E-1,7.435188446E0,5.674998779E0
3.105595833E-2,9.339079285E-1,7.401358795E0,5.671855316E0
4.106995833E-2,8.940907288E-1,7.358996887E0,5.762866058E0
5.108495833E-2,7.620652771E-1,7.299271088E0,5.770500183E0
6.109895833E-2,6.752458191E-1,7.239395599E0,5.791456604E0
7.111295833E-2,5.107379150E-1,7.125632172E0,5.857768707E0
8.112695833E-2,4.492158508E-1,7.109615479E0,5.857169952E0
9.114095833E-2,4.514611816E-1,7.164700928E0,5.704786835E0
1.011549583E-1,3.451821899E-1,7.152276764E0,5.460943909E0
1.111689583E-1,2.445913696E-1,7.079228668E0,5.364843750E0
1.211829583E-1,2.317181396E-1,7.044500885E0,5.288053436E0
1.311969583E-1,2.306703186E-1,6.948550415E0,5.187163239E0
1.412119583E-1,1.845661926E-1,6.872059479E0,4.980443115E0
1.512259583E-1,8.427474976E-2,6.726112976E0,4.716691589E0
1.612399583E-1,-4.969665527E-2,6.568790131E0,4.515809326E0
1.712539583E-1,1.778302002E-1,6.452931061E0,4.655169525E0
1.812679583E-1,5.017565918E-1,6.552024994E0,5.138664093E0
1.912819583E-1,2.532733154E-1,6.386918335E0,5.455704803E0
2.012959583E-1,-8.397537231E-2,6.133195953E0,5.747897186E0
2.113099583E-1,-2.294728088E-1,5.985453186E0,6.003266144E0
2.213249583E-1,-2.008822632E-1,5.776188354E0,6.256389771E0
2.313389583E-1,1.447489929E-1,5.828280029E0,6.289770355E0
2.413529583E-1,4.999603271E-1,5.907615051E0,5.823789368E0
2.513669583E-1,9.177415466E-1,6.071075134E0,5.275030518E0
2.613809583E-1,1.024020538E0,6.040538635E0,4.969515839E0
2.713949583E-1,9.240284729E-1,5.852529602E0,4.421355743E0
2.814089583E-1,1.032403107E0,5.791007538E0,3.997137909E0
2.914229583E-1,1.582658844E0,5.868246918E0,4.558919678E0
3.014379583E-1,1.998943176E0,5.979465637E0,5.195096741E0
3.114519583E-1,1.928589478E0,5.913153534E0,5.228627014E0
3.214659583E-1,1.596130829E0,5.627846832E0,5.223687286E0
3.314799583E-1,1.456620941E0,5.270090790E0,5.467679901E0
3.414939583E-1,1.900747375E0,4.983287201E0,6.674769745E0
3.515079583E-1,2.937641144E0,5.032385101E0,7.912396088E0
3.615219583E-1,3.620670776E0,5.301226044E0,8.315208435E0
3.715369583E-1,3.376528473E0,5.387895813E0,7.544760590E0
3.815509583E-1,3.126398621E0,5.262007599E0,6.624174957E0
3.915649583E-1,3.150498505E0,5.357359314E0,6.205345917E0
4.015789583E-1,3.473377075E0,5.438939667E0,6.105653229E0
4.115929583E-1,3.705544281E0,5.411846008E0,5.989345093E0
