"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.719583333E-3,7.078779602E-1,6.346352692E0,6.792874146E0
1.173358333E-2,6.530918884E-1,6.275998993E0,6.974745941E0
2.174658333E-2,7.318281555E-1,6.218518524E0,7.093449097E0
3.176058333E-2,9.833052063E-1,6.320157166E0,7.153324585E0
4.177458333E-2,1.180295563E0,6.440656586E0,7.087611237E0
5.178858333E-2,1.121617584E0,6.477929077E0,6.903943176E0
6.180158333E-2,9.855505371E-1,6.474935303E0,6.682403870E0
7.181558333E-2,7.542814636E-1,6.405629425E0,6.761140137E0
8.182958333E-2,5.798941040E-1,6.355633392E0,6.854695587E0
9.184358333E-2,4.749623108E-1,6.323749695E0,6.897955627E0
1.018565833E-1,5.349874878E-1,6.352789307E0,6.903943176E0
1.118705833E-1,6.298901367E-1,6.534810791E0,6.772666168E0
1.218845833E-1,7.800279236E-1,6.774312744E0,6.578370209E0
1.318985833E-1,8.027806091E-1,6.903045044E0,6.421795807E0
1.419125833E-1,5.545967102E-1,6.857240295E0,6.314019928E0
1.519255833E-1,2.832110596E-1,6.789730682E0,6.381230164E0
1.619395833E-1,1.686991882E-1,6.713239746E0,6.507417755E0
1.719535833E-1,1.754351807E-1,6.588549042E0,6.606362000E0
1.819675833E-1,5.613327026E-2,6.465055847E0,6.945406952E0
1.919805833E-1,-7.394622803E-2,6.295458527E0,7.344028015E0
2.019945833E-1,-1.951940918E-1,6.159990234E0,7.703430634E0
2.120085833E-1,-2.691403198E-1,6.060147858E0,7.822882233E0
2.220225833E-1,-2.809657288E-1,6.067632294E0,7.865094452E0
2.320365833E-1,-1.924996948E-1,6.148015137E0,7.797584839E0
2.420495833E-1,-1.257385254E-2,6.233038330E0,7.617509308E0
2.520635833E-1,9.565109253E-2,6.275100861E0,7.496560822E0
2.620775833E-1,1.445993042E-1,6.256838837E0,7.514523468E0
2.720915833E-1,1.043330383E-1,6.237828369E0,7.463778992E0
2.821045833E-1,6.436614990E-3,6.310876465E0,7.305857391E0
2.921185833E-1,-7.484436035E-2,6.366410980E0,7.169940033E0
3.021325833E-1,-9.220825195E-2,6.389313354E0,7.284002838E0
3.121465833E-1,-8.038284302E-2,6.383475494E0,7.623347168E0
3.221595833E-1,-4.505630493E-2,6.405180359E0,7.793692932E0
3.321735833E-1,-7.544311523E-2,6.412365417E0,7.791597290E0
3.421875833E-1,-1.291813660E-1,6.430328064E0,7.623945923E0
3.522015833E-1,4.086502075E-2,6.492897949E0,7.381150818E0
3.622155833E-1,2.541714478E-1,6.643784180E0,7.085515594E0
3.722285833E-1,3.020718384E-1,6.771468658E0,6.855444031E0
3.822425833E-1,3.049159241E-1,6.779402161E0,6.856192474E0
3.922565833E-1,3.037184143E-1,6.731052704E0,7.108717346E0
4.022705833E-1,3.674858093E-1,6.742578735E0,7.365583191E0
4.122835833E-1,4.968168640E-1,6.750961304E0,7.410190430E0
4.222975833E-1,5.978567505E-1,6.764882355E0,7.232809296E0
4.323115833E-1,5.478607178E-1,6.728507996E0,7.123985596E0
4.423255833E-1,4.119433594E-1,6.602470093E0,7.291786652E0
4.523395833E-1,3.501219177E-1,6.512956238E0,7.572303314E0
4.623525833E-1,2.601589966E-1,6.442602539E0,7.735763397E0
4.723665833E-1,4.236190796E-2,6.377487946E0,7.530540161E0
4.823805833E-1,-6.661148071E-2,6.440207520E0,7.254364471E0
4.923945833E-1,5.209167480E-2,6.565047913E0,7.011120300E0
5.024075833E-1,2.022294617E-1,6.712790680E0,6.827751617E0
5.124215833E-1,2.351609802E-1,6.841373291E0,6.836732941E0
5.224355833E-1,7.499404907E-2,6.849007416E0,6.831493835E0
5.324495833E-1,-1.121168518E-1,6.834637299E0,6.721622314E0
5.424635833E-1,-1.023870850E-1,6.837331696E0,6.544091492E0
5.524765833E-1,5.388793945E-2,6.908284149E0,6.515201569E0
5.624905833E-1,2.320175171E-1,7.004234619E0,6.673871613E0
5.725045833E-1,3.597019958E-1,6.992259521E0,7.280709686E0
5.825185833E-1,2.821632385E-1,6.847959595E0,7.652835846E0
5.925315833E-1,1.577719116E-1,6.756649475E0,7.610024872E0
6.025455833E-1,1.695973206E-1,6.810387726E0,7.435487823E0
6.125595833E-1,2.165995789E-1,6.866670685E0,7.170089722E0
6.225735833E-1,2.064207458E-1,6.931934967E0,6.919810181E0
6.325875833E-1,2.128573608E-1,7.017107849E0,6.716832275E0
6.426005833E-1,2.405497742E-1,7.078180847E0,6.550228729E0
6.526145833E-1,2.215393066E-1,7.093149719E0,6.483018494E0
6.626285833E-1,1.484912109E-1,6.982230377E0,6.493496704E0
6.726425833E-1,-9.430389404E-2,6.782994690E0,6.488706665E0
6.826565833E-1,-3.835025024E-1,6.627917175E0,6.486760712E0
6.926695833E-1,-5.929170227E-1,6.441704407E0,6.373745728E0
7.026835833E-1,-5.346881104E-1,6.424190826E0,6.303242340E0
7.126975833E-1,-4.379891968E-1,6.470893707E0,6.407575378E0
