"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.719583333E-3,1.080867648E-2,7.343199104E-2,6.371466815E-2
1.173358333E-2,5.328344926E-2,4.079717025E-2,8.390995860E-2
2.174658333E-2,8.776099980E-2,3.673345223E-2,1.016237065E-1
3.176058333E-2,1.053154767E-1,6.373530626E-2,9.351709485E-2
4.177458333E-2,1.212318614E-1,7.611235231E-2,6.258501112E-2
5.178858333E-2,1.289646327E-1,3.555037081E-2,2.618044242E-2
6.180158333E-2,1.335932016E-1,-4.488854110E-2,-2.035750076E-3
7.181558333E-2,1.454368085E-1,-9.563169628E-2,-1.986028813E-2
8.182958333E-2,1.361655444E-1,-1.021066383E-1,-2.164167725E-2
9.184358333E-2,1.054038927E-1,-3.991625085E-2,-1.189214922E-2
1.018565833E-1,6.249238178E-2,4.608041421E-2,-3.643806558E-3
1.118705833E-1,2.324619330E-2,9.605821967E-2,-1.288375724E-2
1.218845833E-1,-2.779548289E-3,7.889308035E-2,-6.246675923E-2
1.318985833E-1,-2.497061528E-2,2.841396816E-2,-1.174198091E-1
1.419125833E-1,-6.177949905E-2,-2.443566546E-2,-1.519096047E-1
1.519255833E-1,-1.076156870E-1,-3.738617897E-2,-1.661917418E-1
1.619395833E-1,-1.829232126E-1,2.461967058E-2,-1.714080721E-1
1.719535833E-1,-2.690482438E-1,9.391459823E-2,-1.722472012E-1
1.819675833E-1,-3.090713024E-1,1.458536983E-1,-1.678761542E-1
1.919805833E-1,-3.052973747E-1,1.553023160E-1,-1.536851823E-1
2.019945833E-1,-2.627325952E-1,1.425308585E-1,-1.341748685E-1
2.120085833E-1,-1.982212067E-1,7.262412459E-2,-1.168392375E-1
2.220225833E-1,-1.184443608E-1,-2.112767100E-2,-1.040046662E-1
2.320365833E-1,-5.315856636E-2,-1.196165904E-1,-1.016603857E-1
2.420495833E-1,-3.240428865E-2,-1.664837003E-1,-1.092946008E-1
2.520635833E-1,-4.812518880E-2,-1.427699178E-1,-1.134443954E-1
2.620775833E-1,-8.917302638E-2,-3.921875730E-2,-1.018231586E-1
