"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.603916667E-3,4.332826287E-2,-1.290479451E-1,-4.841538146E-3
1.261691667E-2,-5.093325675E-2,-5.023676157E-2,5.039586686E-4
2.263091667E-2,-1.242195964E-1,2.715515532E-2,1.296793669E-2
3.264391667E-2,-1.456226110E-1,5.497559905E-2,1.732460223E-2
4.265791667E-2,-1.363750994E-1,2.744076028E-2,8.990200236E-3
5.267091667E-2,-1.144370437E-1,-2.222373150E-2,-9.497463703E-3
6.268391667E-2,-9.751459211E-2,-2.299971133E-2,-2.073983476E-2
7.269791667E-2,-1.033210829E-1,-3.819891019E-3,-1.894166693E-2
8.271091667E-2,-1.145114079E-1,1.901980303E-2,-2.618056722E-3
9.272491667E-2,-1.008560508E-1,8.612435311E-3,1.242560800E-2
1.027379167E-1,-5.669714883E-2,-1.740387082E-2,2.194264159E-2
1.127519167E-1,-2.192505449E-2,-5.809563771E-2,2.792010456E-2
1.227649167E-1,-1.602025144E-2,-8.682620525E-2,3.531467542E-2
1.327779167E-1,-2.528645284E-2,-7.378976792E-2,3.258653730E-2
1.427919167E-1,-4.819753021E-2,-5.611470342E-2,2.815487981E-2
1.528049167E-1,-6.987112761E-2,-3.354521096E-2,1.854139939E-2
1.628189167E-1,-7.161215693E-2,-1.827286556E-2,1.115871035E-2
1.728319167E-1,-5.701004341E-2,-1.095343381E-2,1.246898528E-2
1.828459167E-1,-5.261840299E-2,-1.741396077E-2,3.329205513E-2
1.928589167E-1,-6.452646106E-2,1.716878265E-2,4.768004641E-2
2.028719167E-1,-7.919992507E-2,8.134622127E-2,5.171852931E-2
2.128859167E-1,-9.940293431E-2,1.163574681E-1,5.830958486E-2
2.228989167E-1,-1.138552874E-1,1.241943985E-1,6.383998692E-2
2.329129167E-1,-9.682197124E-2,1.214513332E-1,6.857907772E-2
2.429259167E-1,-5.833073333E-2,9.532800317E-2,7.702160627E-2
2.529399167E-1,-6.201218814E-3,9.089490771E-2,9.613990039E-2
2.629529167E-1,5.479558557E-2,8.642531931E-2,1.198902503E-1
2.729659167E-1,9.673318267E-2,5.585888401E-2,1.435713470E-1
2.829799167E-1,1.239450574E-1,2.973466739E-2,1.559926271E-1
2.929929167E-1,1.369135827E-1,6.132136099E-3,1.607170850E-1
3.030069167E-1,1.420133561E-1,5.294231232E-3,1.779232025E-1
3.130199167E-1,1.372092813E-1,2.301863208E-2,2.087836564E-1
3.230339167E-1,1.065160483E-1,9.145533293E-2,2.460761219E-1
3.330469167E-1,5.808912590E-2,8.085381985E-2,3.141872585E-1
3.430599167E-1,7.232011296E-3,5.650875345E-2,3.871167898E-1
3.530739167E-1,-2.853903547E-2,6.238847971E-2,4.201104045E-1
3.630869167E-1,-3.746487945E-2,6.841181219E-2,4.064365029E-1
3.731009167E-1,-3.513754159E-2,6.993354112E-2,4.020880759E-1
3.831139167E-1,-4.706171900E-2,1.292929612E-2,4.107733071E-1
3.931279167E-1,-6.332857162E-2,-1.177866310E-1,3.977078497E-1
4.031409167E-1,-3.797055781E-2,-2.403257489E-1,3.774517775E-1
4.131549167E-1,2.540122531E-2,-2.618470192E-1,3.440530598E-1
4.231679167E-1,8.299540728E-2,-1.579108387E-1,3.007975817E-1
4.331809167E-1,1.066093892E-1,-8.104269207E-2,2.507131398E-1
4.431949167E-1,8.838842064E-2,-1.211621165E-1,2.266630083E-1
4.532079167E-1,3.686130792E-2,-2.587354183E-1,2.300660014E-1
4.632219167E-1,-2.388815582E-2,-4.165670872E-1,2.202047259E-1
4.732349167E-1,-7.502457500E-2,-4.812723100E-1,1.789811254E-1
4.832489167E-1,-1.264748424E-1,-5.265821218E-1,2.117501348E-1
4.932619167E-1,-2.045366168E-1,-3.236418366E-1,2.436566651E-1
5.032749167E-1,-1.952214539E-1,-1.993935406E-1,2.155669481E-1
5.132889167E-1,-2.455160469E-1,-1.296988875E-1,1.307439357E-1
5.233019167E-1,-2.907908857E-1,-4.724038392E-2,1.223120615E-1
5.333159167E-1,-3.087110221E-1,-3.488092124E-2,1.821357161E-1
5.433297917E-1,-3.056117892E-1,-8.057481796E-2,2.653585970E-1
5.533437917E-1,-3.219534755E-1,-1.694615483E-1,3.303176165E-1
5.633567917E-1,-3.781751394E-1,-3.396717310E-1,3.551675975E-1
5.733697917E-1,-4.281296730E-1,-5.050335526E-1,3.690149784E-1
5.833837917E-1,-4.981750250E-1,-5.683558583E-1,3.391532898E-1
5.933967917E-1,-5.502422452E-1,-6.508054137E-1,2.443330586E-1
6.034107917E-1,-5.428454280E-1,-7.850813270E-1,1.235568896E-1
6.134237917E-1,-4.796736538E-1,-9.964250326E-1,4.283275083E-2
6.234377917E-1,-4.923144281E-1,-1.363629103E0,-4.637469351E-2
6.334507917E-1,-3.804198503E-1,-1.618266463E0,8.712104708E-2
6.434647917E-1,-1.331848502E-1,-1.543771267E0,2.905164361E-1
6.534777917E-1,3.171063215E-2,-1.277605891E0,4.523554146E-1
6.634907917E-1,-1.757334918E-1,-1.034004211E0,6.518260241E-1
6.735047917E-1,-6.783867478E-1,-6.856260300E-1,9.133201838E-1
6.835177917E-1,-1.267644048E0,-2.837175727E-1,1.155646086E0
6.935317917E-1,-1.861075401E0,1.171204075E-1,1.309596777E0
7.035447917E-1,-2.400074244E0,4.332917929E-1,1.346067905E0
7.135587917E-1,-2.785455465E0,4.645993710E-1,1.247725606E0
7.235717917E-1,-2.729122877E0,2.701459229E-1,1.108412266E0
7.335857917E-1,-2.343894958E0,-2.136561871E-1,9.301509857E-1
7.435987917E-1,-1.834963441E0,-8.369582295E-1,6.996045113E-1
7.536117917E-1,-1.397832394E0,-1.356175900E0,5.428266525E-1
7.636257917E-1,-1.250131726E0,-1.563005209E0,4.486897290E-1
7.736387917E-1,-1.301158667E0,-1.584096313E0,5.584343672E-1
7.836527917E-1,-1.506940484E0,-1.489537120E0,7.821923494E-1
7.936657917E-1,-1.932553649E0,-1.314156055E0,9.930528998E-1
8.036797917E-1,-2.491833448E0,-1.166391730E0,1.118193507E0
8.136927917E-1,-2.984955549E0,-8.478313088E-1,1.133742690E0
8.237057917E-1,-3.411875725E0,-4.057989717E-1,1.082505107E0
8.337197917E-1,-3.835507393E0,-7.359067351E-2,1.039588213E0
8.437327917E-1,-4.102270603E0,1.248429641E-1,9.996691942E-1
8.537467917E-1,-4.081458092E0,1.709588021E-1,9.198755622E-1
8.637597917E-1,-3.799007893E0,-2.032922953E-2,8.537645340E-1
8.737737917E-1,-3.294748306E0,-4.277859628E-1,7.679620385E-1
8.837867917E-1,-2.805648565E0,-8.191287518E-1,7.140930891E-1
8.938007917E-1,-2.752189636E0,-1.088435888E0,5.883452296E-1
9.038137917E-1,-3.091890097E0,-1.075302482E0,2.878261507E-1
9.138267917E-1,-3.614159584E0,-8.354038596E-1,-1.414754093E-1
9.238407917E-1,-4.174965858E0,-5.815006495E-1,-5.213256478E-1
9.338537917E-1,-4.647250652E0,-4.954323173E-1,-7.839850187E-1
9.438677917E-1,-4.889928341E0,-6.037927866E-1,-9.810216427E-1
9.538807917E-1,-4.949368954E0,-7.967561483E-1,-1.208837271E0
9.638947917E-1,-4.817176819E0,-9.584465027E-1,-1.572461724E0
9.739077917E-1,-4.261750698E0,-1.094231367E0,-1.966809630E0
9.839217917E-1,-3.319545269E0,-1.327990770E0,-2.286098242E0
9.939347917E-1,-2.245794058E0,-1.572417259E0,-2.541815996E0
1.003947792E0,-1.400108576E0,-1.747619510E0,-2.708787918E0
1.013961792E0,-9.230103493E-1,-1.755622268E0,-2.788976669E0
1.023974792E0,-6.172207594E-1,-1.511590481E0,-2.851783037E0
1.033988792E0,-4.192464054E-1,-1.099952102E0,-2.895814419E0
1.044001792E0,-2.022717893E-1,-5.108498931E-1,-2.952518702E0
1.054015792E0,1.263037026E-1,1.054931432E-1,-3.024420738E0
1.064028792E0,6.310003996E-1,4.969594777E-1,-3.107065678E0
1.074042792E0,1.303126335E0,5.635531545E-1,-3.189521790E0
1.084055792E0,2.089959145E0,4.202027917E-1,-3.224707127E0
1.094068792E0,2.815412045E0,1.712360978E-1,-3.188115835E0
1.104082792E0,3.382533789E0,2.815008350E-2,-3.103825808E0
1.114095792E0,3.768131733E0,-4.250517860E-2,-3.002646446E0
1.124109792E0,4.040578365E0,-9.515118599E-2,-2.942002296E0
1.134122792E0,4.230308056E0,-1.847947836E-1,-2.895617008E0
1.144136792E0,4.360681534E0,-3.455002308E-1,-2.862470150E0
1.154149792E0,4.467701912E0,-5.850233436E-1,-2.838666439E0
1.164162792E0,4.532762527E0,-9.090317488E-1,-2.771334648E0
1.174176792E0,4.520518303E0,-1.271891356E0,-2.623581648E0
1.184189792E0,4.418491840E0,-1.605515957E0,-2.422190905E0
1.194203792E0,4.283621788E0,-1.855148435E0,-2.199203968E0
1.204216792E0,4.250327110E0,-2.003921747E0,-1.960430980E0
1.214230792E0,4.343289375E0,-2.045460939E0,-1.735728621E0
1.224243792E0,4.446543694E0,-2.000060320E0,-1.543144822E0
1.234257792E0,4.460532188E0,-1.838081360E0,-1.410060763E0
1.244270792E0,4.349909782E0,-1.678606868E0,-1.293531418E0
1.254284792E0,4.144054413E0,-1.417619824E0,-1.145352125E0
1.264297792E0,3.854226351E0,-1.078044891E0,-8.880064487E-1
1.274310792E0,3.607966661E0,-7.757013440E-1,-5.299516320E-1
1.284324792E0,3.481927156E0,-5.913432837E-1,-1.686113179E-1
1.294337792E0,3.419071913E0,-6.021165848E-1,1.588879824E-1
1.304351792E0,3.317560196E0,-5.978026986E-1,4.685950875E-1
1.314364792E0,3.166849375E0,-3.994238079E-1,7.660142779E-1
1.324378792E0,3.031093836E0,-7.625079900E-2,1.041406631E0
1.334391792E0,2.925270081E0,2.707518935E-1,1.334917307E0
1.344405792E0,2.796205282E0,5.009570122E-1,1.649579525E0
1.354418792E0,2.652282953E0,5.611755848E-1,1.967140913E0
1.364431792E0,2.520361423E0,4.919807315E-1,2.291937828E0
1.374445792E0,2.357632637E0,4.826652706E-1,2.639843941E0
1.384458792E0,2.059349537E0,6.760371327E-1,2.982313633E0
1.394472792E0,1.666022420E0,1.105575442E0,3.389896393E0
1.404485792E0,1.216604233E0,1.716308236E0,3.820926666E0
1.414499792E0,7.071160078E-1,2.367774487E0,4.217777252E0
1.424512792E0,2.002366781E-1,2.936273813E0,4.589227676E0
1.434526792E0,-2.829499543E-1,3.331470251E0,4.957999229E0
1.444539792E0,-7.860101461E-1,3.718365669E0,5.334980488E0
1.454552792E0,-1.341603875E0,4.205295086E0,5.642296314E0
1.464566792E0,-1.894936323E0,4.614715576E0,5.863332748E0
1.474579792E0,-2.289812565E0,4.758872986E0,6.036566257E0
