"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.826124999E-3,5.429209900E-1,7.692503357E0,4.906796265E0
1.184012500E-2,7.412585449E-1,7.832162933E0,5.433401184E0
2.185412500E-2,8.472381592E-1,7.831264801E0,5.883365479E0
3.186912500E-2,8.114625549E-1,7.807314606E0,5.988746338E0
4.188312500E-2,7.258406067E-1,7.784711609E0,5.922733612E0
5.189712500E-2,6.150709534E-1,7.772137756E0,5.804180145E0
6.191112500E-2,5.165757751E-1,7.720794525E0,5.811365204E0
7.192512500E-2,3.372486877E-1,7.558531952E0,5.881718903E0
8.193912500E-2,1.573228455E-1,7.515421600E0,5.823190613E0
9.195312500E-2,8.726852417E-2,7.503895569E0,5.603746948E0
1.019671250E-1,1.926493835E-1,7.534581757E0,5.376070404E0
1.119811250E-1,2.079176331E-1,7.542066193E0,5.178930359E0
1.219951250E-1,7.244934082E-2,7.448959808E0,4.793032837E0
1.320101250E-1,-1.112187195E-1,7.318131866E0,4.313579865E0
1.420241250E-1,-1.815724182E-1,7.197333069E0,4.045337677E0
1.520381250E-1,-1.637594604E-1,6.975494385E0,4.130510559E0
1.620521250E-1,-1.767823792E-1,6.786437531E0,4.572691040E0
1.720661250E-1,-2.475851440E-1,6.495592346E0,5.123395844E0
1.820801250E-1,-3.537144470E-1,6.308930511E0,5.246739349E0
1.920941250E-1,-4.207749939E-1,6.248007202E0,5.225483551E0
2.021081250E-1,-5.278024292E-1,6.040688324E0,5.101092224E0
2.121221250E-1,-7.499404907E-1,5.802084503E0,5.014572144E0
2.221361250E-1,-1.008153534E0,5.666167145E0,4.724774780E0
2.321511250E-1,-1.255888367E0,5.549409943E0,3.880979462E0
2.421651250E-1,-1.507664795E0,5.229824524E0,3.698359222E0
2.521791250E-1,-1.613943787E0,5.165907440E0,3.408711548E0
2.621931250E-1,-1.241218872E0,4.680616608E0,1.955982513E0
2.722071250E-1,-1.655407562E0,4.661755829E0,1.619332581E0
2.822211250E-1,-4.067042542E-1,4.413422241E0,2.214644623E0
2.922351250E-1,1.170565796E0,4.471052399E0,3.667673035E0
3.022491250E-1,1.297651520E0,4.731810150E0,5.160818024E0
3.122631250E-1,1.529818726E0,4.816833344E0,6.072721710E0
3.222771250E-1,1.612596588E0,4.361929321E0,6.678811340E0
3.322921250E-1,1.841171265E0,3.873944092E0,7.251819763E0
3.423061250E-1,2.121538239E0,3.715872803E0,7.564669189E0
3.523201250E-1,2.540217590E0,3.938759308E0,7.396868134E0
3.623341250E-1,3.475772095E0,4.396956482E0,7.005581818E0
3.723481250E-1,4.999603271E0,4.870870972E0,6.370901642E0
3.823610833E-1,7.495962067E0,5.832471313E0,6.223458252E0
3.923750833E-1,9.866732025E0,6.833739166E0,6.538103943E0
4.023890833E-1,1.122425903E1,7.284900970E0,6.496041412E0
4.124030833E-1,1.216160980E1,7.298223267E0,7.076384583E0
4.224180833E-1,1.272443939E1,7.215295715E0,7.907007294E0
4.324320833E-1,1.292217819E1,7.041207733E0,8.256231079E0
4.424460833E-1,1.317275711E1,6.804998932E0,8.038433990E0
4.524600833E-1,1.411878983E1,6.749614105E0,7.793692932E0
4.624740833E-1,1.661589706E1,7.783364410E0,8.394094391E0
4.724880833E-1,1.978405884E1,9.401649170E0,9.163644104E0
4.825020833E-1,2.207115280E1,9.851463776E0,9.499695282E0
4.925160833E-1,2.184317688E1,9.736203461E0,9.531129913E0
