"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.826124999E-3,-1.958641559E-1,1.485369354E-1,3.179927468E-1
1.184012500E-2,-2.928794026E-1,2.976028323E-1,3.388980329E-1
2.185412500E-2,-3.242769241E-1,4.048245549E-1,3.474995792E-1
3.186912500E-2,-3.128184080E-1,4.278007150E-1,3.455493450E-1
4.188312500E-2,-2.827216685E-1,3.788673878E-1,3.449386656E-1
5.189712500E-2,-2.502031326E-1,3.159680963E-1,3.428574204E-1
6.191112500E-2,-2.074504048E-1,2.623429000E-1,3.477291465E-1
7.192512500E-2,-1.575845778E-1,2.509957254E-1,3.700703979E-1
8.193912500E-2,-1.196517125E-1,2.575545311E-1,4.067860842E-1
9.195312500E-2,-1.070661470E-1,2.651344240E-1,4.373932779E-1
1.019671250E-1,-1.115825996E-1,2.858271599E-1,4.517458379E-1
1.119811250E-1,-1.360551864E-1,3.449703753E-1,4.622866511E-1
1.219951250E-1,-1.932520568E-1,3.970387876E-1,4.840571582E-1
1.320101250E-1,-2.775722742E-1,3.999853134E-1,5.162276030E-1
1.420241250E-1,-3.789150715E-1,3.773526847E-1,5.479299426E-1
1.520381250E-1,-4.659983218E-1,3.450618684E-1,5.866661668E-1
1.620521250E-1,-5.107756853E-1,3.412637711E-1,6.362262368E-1
1.720661250E-1,-5.074150562E-1,3.490495384E-1,7.092935443E-1
1.820801250E-1,-4.861135185E-1,3.414654434E-1,7.740676403E-1
1.920941250E-1,-4.825014770E-1,3.427386880E-1,8.431109190E-1
2.021081250E-1,-4.919817150E-1,3.390682936E-1,9.306795001E-1
2.121221250E-1,-4.945000112E-1,3.397761881E-1,1.027153015E0
2.221361250E-1,-5.214332342E-1,2.773694396E-1,1.138591051E0
2.321511250E-1,-5.692399144E-1,9.182117134E-2,1.234938383E0
2.421651250E-1,-5.280277133E-1,-3.837472573E-2,1.360083818E0
2.521791250E-1,-4.867875874E-1,-2.460203320E-1,1.474954486E0
2.621931250E-1,-6.062546968E-1,-4.984045625E-1,1.598387480E0
2.722071250E-1,-8.773090839E-1,-5.877658725E-1,1.811339617E0
2.822211250E-1,-1.216483593E0,-5.034827590E-1,1.979071379E0
2.922351250E-1,-1.481471658E0,-1.978900880E-1,2.066408396E0
3.022491250E-1,-1.614039660E0,9.551397711E-2,2.139781952E0
3.122631250E-1,-1.647256494E0,2.297316939E-1,2.217519522E0
3.222771250E-1,-1.553525925E0,1.878113747E-1,2.331136942E0
3.322921250E-1,-1.321470857E0,-3.128926829E-2,2.438718081E0
3.423061250E-1,-1.029003024E0,-3.495879769E-1,2.595845699E0
3.523201250E-1,-7.945202589E-1,-7.256556749E-1,2.776608706E0
3.623341250E-1,-6.357663274E-1,-1.086727619E0,2.945256472E0
3.723481250E-1,-5.981217623E-1,-1.428029299E0,3.077989578E0
3.823610833E-1,-6.423892379E-1,-1.558324814E0,3.097249985E0
3.923750833E-1,-7.104391456E-1,-1.533358693E0,2.973638296E0
4.023890833E-1,-7.738479972E-1,-1.591182470E0,2.816636801E0
4.124030833E-1,-7.372282147E-1,-1.678727984E0,2.689342022E0
4.224180833E-1,-5.785315037E-1,-1.856661797E0,2.615715027E0
4.324320833E-1,-3.865990937E-1,-2.123820066E0,2.637558460E0
4.424460833E-1,-2.423070818E-1,-2.429525375E0,2.741105556E0
4.524600833E-1,-2.155761272E-1,-2.641100407E0,2.845772982E0
4.624740833E-1,-2.582266927E-1,-2.572609425E0,2.788442135E0
4.724880833E-1,-3.103482127E-1,-2.374478102E0,2.388926983E0
4.825020833E-1,-2.730081081E-1,-2.267214298E0,1.777004719E0
4.925160833E-1,-1.542479247E-1,-2.387958050E0,1.252866268E0
5.025310833E-1,-5.111770704E-2,-2.757103443E0,9.145881534E-1
5.125450833E-1,2.042492107E-2,-3.137558222E0,7.017880082E-1
