"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.432916670E-4,1.546134334E-2,3.391608596E-2,-3.151267767E-2
1.015629167E-2,-1.881700195E-2,1.077058911E-1,-4.658670351E-2
2.017029167E-2,-4.950946197E-2,1.447292417E-1,-6.219343469E-2
3.018329167E-2,-7.109011710E-2,1.316829473E-1,-7.413744181E-2
4.019629167E-2,-6.705386192E-2,9.905201197E-2,-7.338424027E-2
5.020929167E-2,-5.014278367E-2,8.556683362E-2,-7.277490944E-2
6.022229167E-2,-3.814323246E-2,8.275815099E-2,-7.157397270E-2
7.023629167E-2,-3.793364018E-2,7.613486797E-2,-7.329064608E-2
8.024929167E-2,-3.728311881E-2,4.363394529E-2,-8.390205353E-2
9.026229167E-2,-2.019228414E-2,3.825815162E-3,-1.000304222E-1
1.002752917E-1,1.982981106E-3,-2.731828019E-2,-1.020987928E-1
1.102882917E-1,1.117301732E-2,-3.095030040E-2,-1.180109158E-1
1.203022917E-1,-2.442456223E-2,1.680044830E-2,-1.357150078E-1
1.303152917E-1,-7.891096920E-2,8.786343783E-2,-1.280693412E-1
1.403282917E-1,-1.346522868E-1,1.261594146E-1,-1.144775674E-1
1.503412917E-1,-1.664477587E-1,1.157722846E-1,-9.868048877E-2
1.603542917E-1,-1.668809652E-1,6.363688409E-2,-9.381724894E-2
1.703682917E-1,-1.478193998E-1,3.065576777E-2,-1.011409461E-1
1.803812917E-1,-1.195082814E-1,1.758375019E-2,-1.162491813E-1
1.903942917E-1,-9.469481558E-2,-1.634039544E-2,-1.303181201E-1
2.004072917E-1,-8.149097860E-2,-4.255826026E-2,-1.341092885E-1
2.104202917E-1,-8.678773791E-2,-4.193587974E-2,-1.371002793E-1
2.204342917E-1,-1.008976549E-1,-3.620916605E-2,-1.312777996E-1
2.304472917E-1,-1.094107106E-1,-3.500727937E-2,-1.140561923E-1
2.404602917E-1,-1.323694289E-1,-2.639291063E-2,-1.088650078E-1
2.504732917E-1,-1.704861969E-1,-9.836913086E-4,-1.092817932E-1
2.604862917E-1,-1.942246258E-1,-1.047831494E-2,-1.101620495E-1
2.705002917E-1,-1.866891980E-1,-6.641215831E-2,-1.104592532E-1
2.805132917E-1,-1.491408795E-1,-1.561624110E-1,-1.081286371E-1
2.905262917E-1,-8.702345192E-2,-2.609032094E-1,-9.709276259E-2
3.005392917E-1,-3.685320169E-2,-3.411881030E-1,-7.044188678E-2
3.105522917E-1,-3.477060795E-2,-3.548687398E-1,-4.788571596E-2
3.205662917E-1,-5.824919418E-2,-3.494688570E-1,-3.439508379E-2
3.305792917E-1,-8.207489550E-2,-3.840793073E-1,-1.304958202E-2
3.405922917E-1,-1.230066121E-1,-4.517017007E-1,2.433590032E-2
3.506052917E-1,-1.631697416E-1,-5.393426418E-1,4.788250849E-2
3.606182917E-1,-1.875899881E-1,-6.049042344E-1,5.919170752E-2
3.706322917E-1,-2.051961422E-1,-6.939027905E-1,8.596765995E-2
3.806452917E-1,-2.428675294E-1,-8.238139153E-1,1.268754750E-1
3.906582917E-1,-3.028240800E-1,-9.755626917E-1,1.868027300E-1
4.006712917E-1,-3.827330768E-1,-1.100464582E0,2.709444761E-1
4.106842917E-1,-4.851606488E-1,-1.139296174E0,3.308834434E-1
4.206982917E-1,-5.933557153E-1,-1.134229183E0,3.671193123E-1
4.307112917E-1,-6.747762561E-1,-1.106626272E0,4.021526575E-1
4.407242917E-1,-7.261610031E-1,-1.058543563E0,4.121311605E-1
4.507372917E-1,-7.484639287E-1,-1.065109491E0,4.203233123E-1
4.607502917E-1,-7.524322867E-1,-1.162660480E0,4.493453801E-1
4.707642917E-1,-7.777339220E-1,-1.346177816E0,4.779346883E-1
4.807772917E-1,-7.476227283E-1,-1.617169499E0,5.178493857E-1
4.907902917E-1,-6.219721437E-1,-1.961032033E0,5.650590062E-1
5.008032917E-1,-4.947642088E-1,-2.263189077E0,6.132845879E-1
5.108162917E-1,-4.394706190E-1,-2.500546455E0,6.615823507E-1
5.208302917E-1,-4.514895678E-1,-2.645033836E0,6.916357279E-1
5.308432917E-1,-5.255441070E-1,-2.634823561E0,7.234396935E-1
5.408562917E-1,-6.988451481E-1,-2.570238352E0,7.977111340E-1
5.508692917E-1,-9.044419527E-1,-2.552116871E0,9.404938221E-1
5.608822917E-1,-1.043195724E0,-2.630901814E0,1.061533213E0
5.708962917E-1,-1.076654315E0,-2.637177467E0,1.098562002E0
5.809092917E-1,-1.063244343E0,-2.543446779E0,1.133225918E0
5.909222917E-1,-1.015507221E0,-2.404686451E0,1.147417307E0
6.009352917E-1,-9.249030948E-1,-2.225994349E0,1.080536723E0
6.109482917E-1,-8.199452758E-1,-2.321433783E0,1.091805816E0
6.209622917E-1,-7.325316072E-1,-2.518098354E0,1.157681704E0
6.309752917E-1,-6.667864323E-1,-2.723380089E0,1.213880301E0
6.409882917E-1,-5.968407393E-1,-2.939935923E0,1.306324005E0
6.510012917E-1,-5.467712283E-1,-3.159501553E0,1.357547879E0
6.610142917E-1,-5.566948056E-1,-3.156631708E0,1.361947775E0
6.710282917E-1,-5.582492948E-1,-2.981717825E0,1.348988295E0
6.810412917E-1,-5.402593613E-1,-2.903048515E0,1.268631935E0
6.910542917E-1,-4.614473879E-1,-2.846573830E0,1.180650711E0
7.010672917E-1,-4.360419810E-1,-2.766774178E0,1.143483281E0
7.110802917E-1,-5.311540961E-1,-2.669504166E0,1.177167773E0
7.210942917E-1,-6.721147299E-1,-2.603209496E0,1.258621812E0
7.311072917E-1,-7.840063572E-1,-2.579594374E0,1.317527294E0
7.411202917E-1,-8.529738188E-1,-2.641406536E0,1.357038021E0
7.511332917E-1,-8.457207084E-1,-2.813624144E0,1.383635521E0
7.611462917E-1,-7.224168181E-1,-3.097781181E0,1.371996641E0
7.711602917E-1,-4.564128518E-1,-3.342500687E0,1.257797122E0
7.811732917E-1,-1.010275632E-1,-3.326659203E0,1.057614326E0
7.911862917E-1,1.456504017E-1,-3.121803999E0,8.717017770E-1
8.011992917E-1,2.771989703E-1,-2.722754717E0,7.999416590E-1
8.112122917E-1,2.266958356E-1,-2.319839954E0,8.830301762E-1
8.212262917E-1,4.792767391E-2,-2.063767672E0,9.589661956E-1
8.312392917E-1,-7.311619073E-2,-1.918126464E0,9.876990318E-1
8.412522917E-1,-4.204689339E-2,-2.047808647E0,1.023659825E0
8.512655417E-1,1.517910212E-1,-2.486626148E0,1.100050449E0
8.612785417E-1,3.924524486E-1,-3.090406418E0,1.205468655E0
8.712925417E-1,5.069635510E-1,-3.487968206E0,1.317651153E0
8.813055417E-1,3.945724368E-1,-3.418175459E0,1.371737480E0
8.913185417E-1,1.108717322E-1,-2.969938278E0,1.363510966E0
9.013315417E-1,-1.805610210E-1,-2.351523638E0,1.290269256E0
9.113445417E-1,-3.118703365E-1,-1.850037813E0,1.166203022E0
9.213585417E-1,-1.836433560E-1,-1.548303962E0,1.105099440E0
9.313715417E-1,1.423235685E-1,-1.567836165E0,1.063091040E0
9.413845417E-1,5.125663280E-1,-1.834329367E0,1.055125952E0
9.513975417E-1,7.245635390E-1,-1.984766603E0,1.002690315E0
9.614105417E-1,6.682623029E-1,-1.935891747E0,9.056794047E-1
9.714245417E-1,4.332100451E-1,-1.757543325E0,8.398378491E-1
9.814375417E-1,1.541223079E-1,-1.615592360E0,7.379618287E-1
9.914505417E-1,1.335746609E-2,-1.587169528E0,5.977250934E-1
1.001463542E0,1.291950792E-1,-1.681347251E0,4.685015976E-1
1.011476542E0,4.390110075E-1,-1.912442207E0,3.813909292E-1
1.021490542E0,7.837610841E-1,-2.062665224E0,3.316857815E-1
1.031503542E0,1.031696081E0,-2.064906120E0,3.089857996E-1
1.041516542E0,1.085806608E0,-1.937758923E0,3.374938369E-1
1.051529542E0,9.688593745E-1,-1.654509902E0,3.702123761E-1
1.061542542E0,7.605334520E-1,-1.289547443E0,4.131852090E-1
1.071556542E0,5.985788703E-1,-9.914655089E-1,4.325242639E-1
1.081569542E0,5.594250560E-1,-8.761858940E-1,4.047291279E-1
1.091582542E0,6.693872213E-1,-8.846586943E-1,3.108931780E-1
1.101595542E0,7.803404927E-1,-8.354132175E-1,1.390183121E-1
1.111609542E0,8.142843246E-1,-7.479283810E-1,-4.808365833E-3
1.121622542E0,7.776257396E-1,-6.891784668E-1,-1.038064510E-1
1.131635542E0,7.249358892E-1,-7.250490785E-1,-1.428838074E-1
1.141648542E0,7.051960826E-1,-9.114320278E-1,-1.601080000E-1
1.151661542E0,7.315132022E-1,-1.166347504E0,-2.118353844E-1
1.161675542E0,8.169230223E-1,-1.414641857E0,-2.828340828E-1
1.171688542E0,9.284178615E-1,-1.571264505E0,-3.451722860E-1
1.181701542E0,1.002077699E0,-1.570599794E0,-3.616873622E-1
1.191714542E0,9.938418865E-1,-1.400333524E0,-3.585528433E-1
1.201727542E0,9.074597955E-1,-1.178992987E0,-3.798633814E-1
1.211741542E0,7.691783309E-1,-9.661266804E-1,-4.002482891E-1
1.221754542E0,6.337068677E-1,-7.867212296E-1,-4.203653336E-1
1.231767542E0,5.465016365E-1,-6.843580604E-1,-4.368505776E-1
1.241780542E0,5.344108939E-1,-6.363164783E-1,-4.461209476E-1
1.251793542E0,5.697150826E-1,-6.904041767E-1,-4.752223790E-1
1.261807542E0,6.812366843E-1,-7.952182889E-1,-4.770969748E-1
1.271820542E0,7.740094662E-1,-8.904268146E-1,-4.621164203E-1
1.281833542E0,7.786604166E-1,-9.244076610E-1,-4.466410577E-1
1.291846542E0,7.356386781E-1,-9.463044405E-1,-4.432966709E-1
1.301860542E0,7.369170189E-1,-1.008136868E0,-4.407297969E-1
1.311873542E0,7.866451740E-1,-1.052046061E0,-4.415723979E-1
1.321886542E0,7.944065928E-1,-1.009483576E0,-4.639172256E-1
1.331899542E0,7.255800962E-1,-8.841111660E-1,-5.079491735E-1
1.341912542E0,6.423944235E-1,-7.502600551E-1,-5.579081774E-1
1.351926542E0,5.939318538E-1,-6.871266365E-1,-5.789204836E-1
1.361939542E0,5.745310187E-1,-6.754195094E-1,-5.874638557E-1
1.371952542E0,5.820810795E-1,-7.550996542E-1,-6.026428342E-1
1.381965542E0,6.197704077E-1,-8.403359056E-1,-6.040093899E-1
1.391978542E0,6.497032642E-1,-8.988569975E-1,-6.285458803E-1
1.401992542E0,6.220399141E-1,-9.123389721E-1,-6.304140687E-1
1.412005542E0,5.902915597E-1,-8.501776457E-1,-6.100861430E-1
1.422018542E0,5.770886540E-1,-7.917957902E-1,-5.925910473E-1
1.432031542E0,5.752076507E-1,-7.923358679E-1,-5.796504617E-1
1.442044542E0,5.987786651E-1,-8.474780917E-1,-5.758917332E-1
1.452058542E0,6.385921240E-1,-8.944354653E-1,-5.565649271E-1
1.462071542E0,7.001786828E-1,-9.965106845E-1,-5.646597743E-1
1.472084542E0,7.347116470E-1,-1.068016052E0,-6.069872379E-1
1.482097542E0,7.384880185E-1,-1.042060971E0,-6.643663645E-1
1.492110542E0,6.833552718E-1,-9.735044241E-1,-7.339361310E-1
1.502124542E0,5.639300346E-1,-7.946220040E-1,-7.804046273E-1
1.512137542E0,4.067292213E-1,-5.836269259E-1,-8.100286126E-1
1.522150542E0,2.654650807E-1,-4.214596748E-1,-8.232356310E-1
1.532163542E0,2.061897665E-1,-3.290783465E-1,-8.295638561E-1
1.542177542E0,2.259545475E-1,-3.380086124E-1,-8.317458630E-1
1.552190542E0,3.235309124E-1,-4.801857173E-1,-8.338748217E-1
1.562203542E0,4.941277504E-1,-6.534579396E-1,-8.311994076E-1
1.572216542E0,5.862608552E-1,-8.491339684E-1,-8.697478771E-1
1.582229542E0,5.858275294E-1,-9.367489219E-1,-8.959816098E-1
1.592243542E0,5.171161294E-1,-8.930445910E-1,-9.272080064E-1
1.602256542E0,3.893969953E-1,-8.284994960E-1,-9.553462267E-1
1.612269542E0,3.137163520E-1,-7.679548860E-1,-9.369730353E-1
1.622282542E0,2.782376111E-1,-8.046576381E-1,-9.335411191E-1
1.632295542E0,2.972706854E-1,-8.187148571E-1,-9.261710644E-1
1.642309542E0,3.222612441E-1,-8.196533322E-1,-9.338548183E-1
1.652322542E0,2.759198546E-1,-7.886506915E-1,-9.503746629E-1
1.662335542E0,1.851790398E-1,-7.647961974E-1,-9.682359695E-1
1.672348542E0,1.112515479E-1,-7.457487583E-1,-9.709143043E-1
1.682362542E0,6.568104029E-2,-7.076749206E-1,-9.670811296E-1
1.692375542E0,-2.884166781E-3,-6.798603535E-1,-9.576452374E-1
1.702388542E0,-1.099124085E-2,-6.757637262E-1,-9.448480606E-1
1.712401542E0,3.738135099E-2,-6.985212564E-1,-9.189914465E-1
1.722414542E0,8.096365631E-2,-7.289525867E-1,-9.282944798E-1
1.732428542E0,1.252142042E-1,-7.598109245E-1,-9.629057050E-1
1.742441542E0,1.423167288E-1,-8.015379310E-1,-9.810575843E-1
1.752454542E0,9.976660460E-2,-8.527422547E-1,-9.832671881E-1
1.762467542E0,6.382565945E-2,-9.265144467E-1,-9.658583403E-1
1.772480542E0,1.791489124E-2,-9.977803826E-1,-9.586073756E-1
1.782494542E0,-1.128771994E-2,-1.014622211E0,-9.260190725E-1
1.792507542E0,-1.183020603E-2,-1.006630421E0,-9.176312089E-1
1.802520542E0,-2.716888860E-2,-9.977218509E-1,-9.309016466E-1
1.812533542E0,-3.694668412E-2,-9.808259606E-1,-9.539870024E-1
1.822547542E0,-3.025305225E-3,-9.300118089E-1,-9.365276694E-1
1.832560542E0,1.833111607E-2,-9.259696603E-1,-9.444005489E-1
1.842573542E0,-2.043393441E-2,-9.756058455E-1,-9.451637864E-1
1.852586792E0,-8.567498624E-2,-1.047026992E0,-9.323659539E-1
1.862599792E0,-1.500451565E-1,-1.176027298E0,-9.232833385E-1
1.872613792E0,-2.009062171E-1,-1.263016462E0,-8.962802291E-1
1.882626792E0,-2.673253417E-1,-1.306744218E0,-8.753255010E-1
1.892639792E0,-2.676758170E-1,-1.252463102E0,-8.669578433E-1
1.902652792E0,-2.217072546E-1,-1.130882144E0,-8.592695594E-1
1.912665792E0,-2.314410955E-1,-9.984729290E-1,-8.628230095E-1
1.922679792E0,-2.751320302E-1,-8.427208066E-1,-8.697060943E-1
1.932692792E0,-3.103896081E-1,-7.212500572E-1,-8.654010892E-1
1.942705792E0,-3.896598220E-1,-6.412353516E-1,-8.600429893E-1
1.952718792E0,-5.010542870E-1,-6.190024614E-1,-8.467634320E-1
1.962731792E0,-5.703549981E-1,-6.916844249E-1,-8.469418883E-1
1.972745792E0,-5.979163647E-1,-8.031606078E-1,-8.492204547E-1
1.982758792E0,-5.788639188E-1,-9.145038724E-1,-8.564792871E-1
1.992771792E0,-5.443528295E-1,-9.707295895E-1,-8.541354537E-1
2.002784792E0,-5.355067253E-1,-1.001709104E0,-8.527767062E-1
2.012798792E0,-5.129161477E-1,-1.025058627E0,-8.365732431E-1
2.022811792E0,-5.172915459E-1,-1.041954994E0,-8.139303327E-1
2.032824792E0,-5.400969982E-1,-1.042462349E0,-7.827671170E-1
2.042837792E0,-5.229623914E-1,-1.022723913E0,-7.469991446E-1
2.052850792E0,-5.502393246E-1,-9.755662084E-1,-7.205103040E-1
2.062864792E0,-6.279731393E-1,-9.312780499E-1,-6.914786100E-1
2.072877792E0,-7.032348514E-1,-8.858016133E-1,-6.623145938E-1
2.082890792E0,-7.907282114E-1,-8.329738975E-1,-6.465516686E-1
2.092903792E0,-8.505966067E-1,-7.762810588E-1,-6.419028640E-1
2.102917792E0,-8.782820106E-1,-7.195876241E-1,-6.455659866E-1
2.112930792E0,-9.097395539E-1,-6.700717807E-1,-6.493610144E-1
2.122943792E0,-9.160075784E-1,-6.536743641E-1,-6.446126103E-1
2.132956792E0,-9.141428471E-1,-6.794223189E-1,-6.374005079E-1
2.142969792E0,-9.107807279E-1,-7.149651647E-1,-6.118952632E-1
2.152983792E0,-9.011936188E-1,-7.741240859E-1,-5.511634946E-1
2.162996792E0,-9.425808787E-1,-8.242500424E-1,-4.631369114E-1
2.173009792E0,-9.575747848E-1,-7.906470895E-1,-3.857571483E-1
2.183022792E0,-9.512696266E-1,-7.783364654E-1,-3.516527712E-1
2.193036792E0,-9.317257404E-1,-7.637658119E-1,-3.451008499E-1
2.203049792E0,-8.840181828E-1,-7.647512555E-1,-3.471704423E-1
2.213062792E0,-8.649163842E-1,-7.746592760E-1,-3.582068384E-1
2.223075792E0,-8.898566961E-1,-7.650002837E-1,-3.649317026E-1
2.233088792E0,-9.269697070E-1,-7.457283735E-1,-3.614440262E-1
2.243102792E0,-9.593462944E-1,-7.401768565E-1,-3.437475562E-1
2.253115792E0,-9.557406306E-1,-8.155999780E-1,-3.006781042E-1
