"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.654291667E-3,1.688638458E0,7.272925873E0,6.603966980E0
1.766729167E-2,1.692680054E0,7.309599609E0,6.540049896E0
2.768029167E-2,1.549278259E0,7.289241943E0,6.333030396E0
3.769329167E-2,1.343605957E0,7.244035950E0,6.295608215E0
4.770729167E-2,1.290167084E0,7.182364197E0,6.464457092E0
5.772029167E-2,1.278790741E0,7.165599060E0,6.547384644E0
6.773329167E-2,1.266665955E0,7.122788086E0,6.495592346E0
7.774629167E-2,1.249002686E0,7.149282990E0,6.379733276E0
8.775929167E-2,1.247505798E0,7.196584625E0,6.367458801E0
9.777329167E-2,1.221310272E0,7.176825714E0,6.510860596E0
1.077862917E-1,1.183139648E0,7.141349487E0,6.520590363E0
1.177992917E-1,1.249900818E0,7.295678558E0,6.431375885E0
1.278122917E-1,1.198707275E0,7.275021515E0,6.326743469E0
1.378252917E-1,9.979747009E-1,7.229216766E0,6.223308563E0
1.478392917E-1,8.524772644E-1,7.195985870E0,6.181994476E0
1.578522917E-1,8.014334106E-1,7.110962677E0,6.295009460E0
1.678652917E-1,9.529183960E-1,7.121889954E0,6.439159698E0
1.778782917E-1,1.103355560E0,7.063810730E0,6.685247955E0
1.878912917E-1,1.096170502E0,7.066505127E0,6.696474609E0
1.979052917E-1,1.041384430E0,7.041058044E0,6.578370209E0
2.079182917E-1,1.042132874E0,6.936126251E0,6.475234680E0
2.179312917E-1,1.018931122E0,6.892117767E0,6.360722809E0
2.279442917E-1,9.580078125E-1,6.785988464E0,6.303392029E0
2.379572917E-1,9.940827942E-1,6.762936401E0,6.258784790E0
2.479712917E-1,1.157991943E0,6.856192474E0,6.229745178E0
2.579842917E-1,1.175056458E0,6.832841034E0,6.201903076E0
2.679972917E-1,1.067280579E0,6.823560333E0,6.249504089E0
2.780102917E-1,9.883946228E-1,6.735842743E0,6.354735260E0
2.880232917E-1,8.604107666E-1,6.597530365E0,6.496640167E0
2.980372917E-1,8.177494812E-1,6.504274292E0,6.487359467E0
3.080502917E-1,8.839118958E-1,6.444847870E0,6.292315063E0
3.180632917E-1,1.141675873E0,6.439159698E0,5.964047699E0
3.280762917E-1,1.258882141E0,6.421197052E0,5.607938232E0
3.380892917E-1,1.126557312E0,6.282585297E0,5.215454407E0
3.481032917E-1,1.222507782E0,6.143374786E0,4.808899841E0
3.581162917E-1,1.422491913E0,6.186784515E0,4.702920227E0
3.681292917E-1,1.456171875E0,6.137387238E0,4.627926178E0
3.781422917E-1,1.325194244E0,6.062093811E0,4.313430176E0
3.881552917E-1,1.229393463E0,6.014492798E0,3.851640472E0
3.981692917E-1,1.055904236E0,5.893394623E0,3.505111084E0
4.081822917E-1,1.226250000E0,5.793701935E0,3.362607422E0
4.181952917E-1,1.730850677E0,5.831124115E0,3.382665710E0
4.282082917E-1,2.020498352E0,5.714217224E0,3.499273224E0
4.382212917E-1,2.420466614E0,5.635181580E0,3.837270355E0
4.482352917E-1,2.765648804E0,5.638325043E0,4.095034332E0
4.582482917E-1,2.690056000E0,5.631439362E0,4.230053558E0
4.682612917E-1,2.728975067E0,5.687722321E0,4.130211182E0
4.782742917E-1,3.040327606E0,5.732030182E0,4.285588074E0
4.882872917E-1,3.281476135E0,5.768703918E0,4.906047821E0
4.983012917E-1,3.604205017E0,5.775290222E0,5.372627563E0
5.083142917E-1,3.934118958E0,5.850583649E0,5.260361023E0
5.183272917E-1,4.325105896E0,5.911207581E0,4.840334473E0
5.283402917E-1,4.875661011E0,6.093378754E0,4.888833618E0
5.383532917E-1,5.032085724E0,6.057303772E0,4.738396454E0
5.483672917E-1,4.594695282E0,5.775439911E0,4.361031189E0
5.583802917E-1,4.269721069E0,5.463338928E0,4.355043640E0
5.683932917E-1,4.893773346E0,5.307512970E0,4.964426422E0
