"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
5.395083333E-3,-5.956925824E-2,-1.774211414E-3,7.585874945E-2
1.540908333E-2,-1.091839522E-1,9.781975299E-2,6.252830476E-2
2.542408333E-2,-1.420879364E-1,1.400859654E-1,4.795581847E-2
3.543808333E-2,-1.517184675E-1,1.287217289E-1,3.682940081E-2
4.545208333E-2,-1.386962682E-1,9.832876921E-2,2.187825367E-2
5.546708333E-2,-1.225575134E-1,5.145500600E-2,1.477480307E-2
6.548108333E-2,-1.004018784E-1,-1.708543859E-2,1.687763631E-2
7.549508333E-2,-7.967236638E-2,-3.776248917E-2,3.056255542E-2
8.551008333E-2,-9.073524177E-2,-3.528688103E-2,4.199552536E-2
9.552408333E-2,-1.362153739E-1,-3.126015887E-3,4.522594064E-2
1.055390833E-1,-2.067987025E-1,3.509080037E-2,3.976570070E-2
1.155530833E-1,-2.916920185E-1,7.004825026E-2,4.538390785E-2
1.255670833E-1,-3.262674212E-1,8.608885109E-2,6.122606993E-2
1.355820833E-1,-3.164108098E-1,7.976091653E-2,8.303416520E-2
1.455960833E-1,-2.934028208E-1,4.162060842E-2,1.122747660E-1
1.556100833E-1,-2.714772820E-1,4.388818052E-3,1.351065785E-1
1.656250833E-1,-2.544795871E-1,-2.384613454E-2,1.514348835E-1
1.756390833E-1,-2.446690202E-1,-4.942952469E-2,1.769410372E-1
1.856540833E-1,-2.524846792E-1,-7.811689377E-2,2.092604041E-1
1.956680833E-1,-2.709571719E-1,-1.182592586E-1,2.400481403E-1
2.056820833E-1,-2.849205732E-1,-1.656559259E-1,2.643464804E-1
2.156970833E-1,-2.991237640E-1,-2.067692727E-1,2.929165959E-1
2.257110833E-1,-3.656687737E-1,-1.829524189E-1,3.425100148E-1
2.357260833E-1,-5.269788504E-1,-1.176277325E-1,4.098211527E-1
2.457400833E-1,-7.278903723E-1,2.954271995E-2,4.909450710E-1
2.557540833E-1,-9.360073805E-1,1.552881300E-1,5.896476507E-1
2.657690833E-1,-1.118842721E0,2.068198919E-1,7.110428810E-1
2.757830833E-1,-1.263969779E0,2.341047674E-1,8.364591002E-1
2.857970833E-1,-1.390493989E0,2.440790236E-1,9.558873177E-1
2.958120833E-1,-1.516010880E0,2.490231693E-1,1.064111233E0
3.058260833E-1,-1.629095912E0,1.878556311E-1,1.153036356E0
3.158410833E-1,-1.691560388E0,4.773900285E-2,1.229250669E0
3.258550833E-1,-1.674626946E0,-2.315155268E-1,1.298781753E0
3.358690833E-1,-1.563926220E0,-5.747224092E-1,1.386367559E0
3.458840833E-1,-1.480028868E0,-8.426483870E-1,1.480465651E0
3.558980833E-1,-1.560328960E0,-9.254066944E-1,1.488258362E0
3.659130833E-1,-1.740748167E0,-7.700491548E-1,1.627305388E0
3.759270833E-1,-2.074106932E0,-4.853199422E-1,1.700755954E0
3.859410833E-1,-2.514001846E0,-1.352311522E-1,1.793554902E0
3.959560833E-1,-2.977035284E0,1.804042906E-1,1.885491490E0
4.059700833E-1,-3.418136358E0,3.879067302E-1,1.943446755E0
4.159850833E-1,-3.747092724E0,3.815217912E-1,1.967166424E0
4.259990833E-1,-3.822160721E0,2.361852676E-1,1.952914715E0
4.360130833E-1,-3.725934744E0,-2.957957983E-1,1.860324264E0
4.460280833E-1,-3.444095612E0,-1.195525050E0,1.721170068E0
4.560420833E-1,-2.976229191E0,-1.969007969E0,1.647312164E0
4.660560833E-1,-2.390719652E0,-2.391478777E0,1.668764114E0
4.760710833E-1,-1.948854923E0,-2.402940512E0,1.737290144E0
4.860850833E-1,-1.731991172E0,-2.109935522E0,1.928554773E0
4.961000833E-1,-1.763281465E0,-1.810366511E0,2.181026220E0
5.061140833E-1,-1.871406674E0,-1.553742290E0,2.374705553E0
5.161280833E-1,-1.981858134E0,-1.394577861E0,2.495870352E0
5.261430833E-1,-2.178930521E0,-1.271697044E0,2.456229925E0
5.361570833E-1,-2.314248800E0,-1.242343664E0,2.214315176E0
5.461720833E-1,-2.302185535E0,-1.336630702E0,1.964090228E0
5.561860833E-1,-2.228873968E0,-1.546432018E0,1.786204934E0
5.662000833E-1,-2.033069372E0,-1.812247753E0,1.689773083E0
5.762150833E-1,-1.636062026E0,-2.022713661E0,1.663403988E0
5.862290833E-1,-1.166618586E0,-2.189634085E0,1.668880820E0
5.962440833E-1,-7.950348854E-1,-2.279120922E0,1.672889471E0
6.062580833E-1,-5.785369277E-1,-2.277567148E0,1.582421184E0
6.162720833E-1,-5.700571537E-1,-2.306396246E0,1.391775012E0
6.262870833E-1,-7.381983399E-1,-2.296058655E0,1.047000170E0
6.363010833E-1,-9.603089094E-1,-2.328150988E0,5.134382844E-1
6.463160833E-1,-1.115326166E0,-2.490331411E0,-7.226788439E-3
6.563300833E-1,-1.121143579E0,-2.661801338E0,-3.867687881E-1
6.663440833E-1,-9.596247077E-1,-2.784100771E0,-6.460421681E-1
6.763590833E-1,-6.085848808E-1,-2.861324787E0,-8.602136374E-1
6.863730833E-1,-1.062043011E-1,-2.900386095E0,-1.033720493E0
6.963880833E-1,4.040738642E-1,-2.930095911E0,-1.202592850E0
7.064020833E-1,8.752388358E-1,-3.052295685E0,-1.380606771E0
7.164160833E-1,1.231899023E0,-3.231014490E0,-1.553755164E0
7.264310833E-1,1.401584506E0,-3.425987244E0,-1.782226920E0
7.364450833E-1,1.392120242E0,-3.598426342E0,-2.041539431E0
7.464600833E-1,1.273852229E0,-3.716019392E0,-2.322886229E0
7.564740833E-1,1.129770637E0,-3.787734985E0,-2.609757423E0
7.664880833E-1,9.768372178E-1,-3.851191521E0,-2.861225605E0
7.765030833E-1,8.354958296E-1,-3.971231461E0,-3.046808481E0
7.865170833E-1,7.730749249E-1,-4.134718418E0,-3.184149265E0
7.965320833E-1,8.156333566E-1,-4.113062859E0,-3.328992367E0
8.065460833E-1,8.923439980E-1,-3.937459469E0,-3.499498367E0
8.165610833E-1,9.462673664E-1,-3.709305525E0,-3.659630060E0
8.265750833E-1,9.776973128E-1,-3.584640265E0,-3.787078381E0
8.365890833E-1,9.772403240E-1,-3.586134434E0,-3.876500607E0
8.466040833E-1,9.244093895E-1,-3.579739809E0,-3.957998991E0
8.566180833E-1,7.941573858E-1,-3.562644958E0,-4.046758652E0
8.666330833E-1,6.283969879E-1,-3.610387564E0,-4.132202148E0
8.766470833E-1,4.915989339E-1,-3.700889111E0,-4.168263912E0
8.866610833E-1,3.787261546E-1,-3.740550280E0,-4.179521561E0
8.966760833E-1,2.830891311E-1,-3.658304453E0,-4.178110123E0
9.066900833E-1,1.853291392E-1,-3.570622444E0,-4.109100342E0
9.167050833E-1,1.074508503E-1,-3.494747877E0,-3.990619421E0
9.267196250E-1,6.957732886E-2,-3.441884279E0,-3.862115145E0
9.367336250E-1,6.465101242E-2,-3.375356913E0,-3.741534233E0
9.467486250E-1,4.513602704E-2,-3.208365440E0,-3.672378540E0
