"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.507083329E-4,-1.123004779E-1,-1.782734394E-1,2.277429774E-2
1.036470833E-2,-1.376674920E-1,-1.696816683E-1,3.141503036E-2
2.037770833E-2,-1.157803088E-1,-1.430899948E-1,3.926629573E-2
3.039170833E-2,-8.370687068E-2,-1.185839027E-1,5.037665740E-2
4.040570833E-2,-5.924413726E-2,-1.059613228E-1,7.631451637E-2
5.041970833E-2,-4.882027954E-2,-1.036288068E-1,1.202063188E-1
6.043270833E-2,-3.212359175E-2,-1.129615903E-1,1.725784391E-1
7.044670833E-2,-9.084191173E-3,-1.538654566E-1,2.232827842E-1
8.046070833E-2,1.979166642E-2,-2.265825421E-1,2.677834034E-1
9.047370833E-2,5.080342293E-2,-3.147301376E-1,3.051497340E-1
1.004877083E-1,8.279677480E-2,-4.082430303E-1,3.327642977E-1
1.105017083E-1,8.702041209E-2,-4.433674514E-1,3.753691316E-1
1.205157083E-1,9.635878727E-3,-3.916757703E-1,4.365294278E-1
1.305287083E-1,-1.109430417E-1,-3.252775669E-1,4.776981473E-1
1.405427083E-1,-2.124947011E-1,-2.881501615E-1,5.124001503E-1
1.505567083E-1,-2.790670693E-1,-2.985411584E-1,5.530451536E-1
1.605697083E-1,-2.862522602E-1,-3.735807836E-1,6.268426776E-1
1.705837083E-1,-2.620759308E-1,-4.518648088E-1,7.438287735E-1
1.805977083E-1,-2.541096210E-1,-5.289044976E-1,8.529651165E-1
1.906117083E-1,-2.410715520E-1,-5.862038732E-1,9.375873804E-1
2.006247083E-1,-2.126657516E-1,-6.393725276E-1,1.010201693E0
2.106387083E-1,-1.985393614E-1,-6.833126545E-1,1.077175379E0
2.206527083E-1,-1.549375504E-1,-7.642397285E-1,1.134487629E0
2.306657083E-1,-6.513219327E-2,-8.725658655E-1,1.212932944E0
2.406797083E-1,-2.721809782E-2,-8.989170194E-1,1.286411166E0
2.506937083E-1,-7.104012370E-2,-8.572131395E-1,1.321727157E0
2.607077083E-1,-1.271870285E-1,-8.085218072E-1,1.359325409E0
2.707207083E-1,-1.836065948E-1,-8.084223866E-1,1.452868462E0
2.807347083E-1,-2.395039350E-1,-8.571411967E-1,1.574775100E0
2.907487083E-1,-2.249910682E-1,-9.412224889E-1,1.742687941E0
3.007627083E-1,-9.824004769E-2,-1.071025491E0,2.012375832E0
3.107757083E-1,1.113959551E-1,-1.239465117E0,2.349845886E0
3.207897083E-1,3.710925281E-1,-1.493082523E0,2.717900991E0
3.308037083E-1,6.572726965E-1,-1.721700311E0,3.048504114E0
3.408167083E-1,9.498124123E-1,-1.919568419E0,3.357771397E0
3.508307083E-1,1.210274577E0,-2.067668438E0,3.587992907E0
3.608447083E-1,1.413659573E0,-2.228841305E0,3.757725000E0
3.708587083E-1,1.524182796E0,-2.421424150E0,3.893461704E0
3.808717083E-1,1.532916069E0,-2.634250641E0,3.971280336E0
3.908857083E-1,1.508528471E0,-2.885387659E0,4.037539005E0
4.008997083E-1,1.520994425E0,-3.155710936E0,4.154948235E0
4.109137083E-1,1.581419826E0,-3.429838657E0,4.377244473E0
4.209267083E-1,1.712522507E0,-3.601974726E0,4.690837860E0
4.309407083E-1,1.902098417E0,-3.664140224E0,5.031654835E0
4.409547083E-1,2.089058638E0,-3.692302704E0,5.221556187E0
4.509677083E-1,2.240894079E0,-3.628694534E0,5.006076336E0
4.609817083E-1,2.281177044E0,-3.644484997E0,4.533689976E0
4.709957083E-1,2.211239576E0,-3.774548769E0,4.041756630E0
4.810097083E-1,2.056647539E0,-3.938092470E0,3.685285807E0
4.910227083E-1,1.779151917E0,-4.193406105E0,3.449773788E0
5.010367083E-1,1.402334690E0,-4.304260254E0,3.280299425E0
5.110507083E-1,1.115302444E0,-4.098438740E0,3.229705572E0
5.210647083E-1,9.873949885E-1,-3.638468027E0,3.288208961E0
5.310778333E-1,8.841847181E-1,-3.139425278E0,3.346742392E0
5.410918333E-1,8.015702963E-1,-2.804207087E0,3.363283396E0
