"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.507083329E-4,8.484356689E-1,6.513854370E0,6.580615540E0
1.036470833E-2,9.196875000E-1,6.389163666E0,6.764732666E0
2.037770833E-2,9.482780457E-1,6.313570862E0,7.105723572E0
3.039170833E-2,9.187893677E-1,6.155798950E0,7.204817505E0
4.040570833E-2,7.755372620E-1,6.008505249E0,7.036118317E0
5.041970833E-2,5.520520020E-1,5.917644196E0,6.790329437E0
6.043270833E-2,2.999761963E-1,5.885012054E0,6.607709198E0
7.044670833E-2,9.610015869E-2,5.904172211E0,6.434519348E0
8.046070833E-2,3.248245239E-2,5.879473572E0,6.261030121E0
9.047370833E-2,3.308120728E-2,5.914351044E0,6.123017120E0
1.004877083E-1,7.319778442E-2,5.948031006E0,5.973178711E0
1.105017083E-1,1.152603149E-1,5.902226257E0,5.807323608E0
1.205157083E-1,1.875599670E-1,5.849685516E0,5.451363831E0
1.305287083E-1,3.610491943E-1,5.789360962E0,5.064268799E0
1.405427083E-1,4.827461243E-1,5.790408783E0,5.017416229E0
1.505567083E-1,3.887416077E-1,5.596412201E0,5.054089966E0
1.605697083E-1,1.056802368E-1,5.268444214E0,5.223537598E0
1.705837083E-1,-2.722837830E-1,4.998854828E0,5.445076904E0
1.805977083E-1,-1.862127686E-1,4.778812408E0,5.417234802E0
1.906117083E-1,2.740800476E-1,4.746329956E0,5.556595001E0
2.006247083E-1,7.235952759E-1,4.687651978E0,5.896538086E0
2.106387083E-1,1.086889801E0,4.523144073E0,5.991889801E0
2.206527083E-1,1.364712067E0,4.420756989E0,6.166426849E0
2.306657083E-1,1.553619232E0,4.333189087E0,6.485263824E0
2.406797083E-1,1.881287842E0,4.318519592E0,6.581214294E0
2.506937083E-1,2.459086304E0,4.447102203E0,6.243965607E0
2.607077083E-1,2.702180786E0,4.526437225E0,6.075565796E0
2.707207083E-1,2.421514435E0,4.289330292E0,6.022875366E0
2.807347083E-1,2.187700653E0,3.987108765E0,5.886359253E0
2.907487083E-1,2.087409210E0,3.667822723E0,6.128705292E0
3.007627083E-1,1.507664795E0,3.182382202E0,6.746470642E0
3.107757083E-1,1.016386414E0,2.796634369E0,7.199728088E0
3.207897083E-1,1.193019104E0,2.335892487E0,7.213349762E0
3.308037083E-1,1.370549927E0,1.980082397E0,7.057673492E0
3.408167083E-1,2.150577850E0,1.511856079E0,6.973997498E0
3.508307083E-1,3.665876770E0,1.292262726E0,6.741381226E0
3.608447083E-1,4.892276459E0,1.253044281E0,6.229894867E0
3.708587083E-1,5.866750031E0,1.082698517E0,5.431006165E0
3.808717083E-1,6.699318695E0,1.251996460E0,4.647834778E0
3.908857083E-1,7.325017548E0,1.499282227E0,4.176764374E0
4.008997083E-1,7.599696350E0,1.210832062E0,4.021088104E0
4.109137083E-1,7.450606384E0,3.583547974E-1,4.043840790E0
4.209267083E-1,7.219786377E0,-6.978488159E-1,4.279301147E0
4.309407083E-1,7.742050323E0,-1.610351257E0,4.562811584E0
