"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.418083334E-3,-2.204799280E-2,1.896513999E-1,2.620843947E-1
1.343108333E-2,-8.070272207E-2,2.492741644E-1,2.436788380E-1
2.344508333E-2,-1.078379303E-1,2.237616330E-1,2.323947698E-1
3.345808333E-2,-9.886928648E-2,1.584652364E-1,2.246613652E-1
4.347108333E-2,-7.448644936E-2,9.079030901E-2,2.253836095E-1
5.348408333E-2,-3.484908491E-2,2.776693553E-2,2.188716531E-1
6.349808333E-2,-5.426746793E-3,-2.396203764E-2,2.110717893E-1
7.351108333E-2,-1.177210920E-2,-3.686193377E-2,2.028060108E-1
8.352408333E-2,-5.423115194E-2,-1.068478450E-4,1.891863346E-1
9.353708333E-2,-7.488645613E-2,3.921338916E-2,1.977147758E-1
1.035510833E-1,-6.640082598E-2,1.133973449E-1,2.053812295E-1
1.135640833E-1,-5.947394297E-2,1.456572860E-1,2.075947672E-1
1.235770833E-1,-6.150220707E-2,1.407440305E-1,2.072847635E-1
1.335900833E-1,-5.743993074E-2,9.478203207E-2,2.077755481E-1
1.436040833E-1,-3.313166276E-2,2.018982358E-2,2.148044407E-1
1.536170833E-1,-1.071600616E-2,-4.306899011E-2,2.145660669E-1
1.636300833E-1,-7.861629128E-3,-7.548712194E-2,2.023075372E-1
1.736430833E-1,-4.171201214E-2,-7.910506427E-2,1.692939997E-1
1.836570833E-1,-9.680856019E-2,-4.658973590E-2,1.341141760E-1
1.936700833E-1,-1.416716874E-1,1.741204411E-3,1.216347590E-1
2.036830833E-1,-2.010306120E-1,5.483398214E-2,1.271403134E-1
2.136960833E-1,-2.640908659E-1,6.240781024E-2,1.233200207E-1
2.237100833E-1,-2.761714756E-1,8.477472700E-3,1.219383776E-1
2.337230833E-1,-2.239474952E-1,-6.132466719E-2,1.268747598E-1
2.437360833E-1,-1.550022513E-1,-1.434437782E-1,1.300875992E-1
2.537490833E-1,-1.030384898E-1,-1.699963510E-1,1.209826544E-1
2.637630833E-1,-8.706618100E-2,-1.600984484E-1,9.158721566E-2
2.737760833E-1,-9.371927381E-2,-1.603391618E-1,7.448922098E-2
2.837890833E-1,-9.912203252E-2,-1.371339709E-1,8.977976441E-2
2.938020833E-1,-1.444798559E-1,-1.817440540E-1,1.149039865E-1
3.038160833E-1,-2.778086066E-1,-3.201701045E-1,1.167186648E-1
3.138290833E-1,-3.391510546E-1,-3.485194445E-1,1.522082239E-1
3.238420833E-1,-3.829006851E-1,-4.272232950E-1,1.611676216E-1
3.338550833E-1,-3.757137954E-1,-3.962865174E-1,1.074952558E-1
3.438690833E-1,-3.463577628E-1,-4.091013670E-1,9.264040738E-2
3.538820833E-1,-2.484664023E-1,-4.720178843E-1,1.811841130E-1
3.638950833E-1,-1.291064471E-1,-7.211225033E-1,3.353451788E-1
3.739080833E-1,-4.586447030E-2,-1.030220389E0,4.368331432E-1
3.839220833E-1,-2.400471270E-2,-1.264632940E0,4.730593264E-1
3.939350833E-1,5.220163614E-2,-1.313339591E0,5.129079819E-1
4.039480833E-1,9.367903322E-2,-1.273054242E0,5.016852021E-1
4.139610833E-1,8.701050282E-2,-1.157987475E0,5.270518064E-1
4.239750833E-1,1.455334853E-2,-1.046208978E0,5.527979136E-1
4.339880833E-1,-1.509130001E-1,-9.997849464E-1,6.296948791E-1
4.440010833E-1,-3.317844868E-1,-1.195558310E0,7.502135634E-1
4.540140833E-1,-4.704277813E-1,-1.446005464E0,8.916121125E-1
4.640280833E-1,-4.740819037E-1,-1.719160557E0,1.035851121E0
4.740410833E-1,-3.522185087E-1,-1.994452238E0,1.187310338E0
4.840540833E-1,-1.562079787E-1,-2.304260731E0,1.299291015E0
4.940670833E-1,4.840365052E-2,-2.690802574E0,1.378132582E0
5.040810833E-1,2.787995636E-1,-2.961194038E0,1.397566199E0
5.140940833E-1,5.561314225E-1,-3.209589958E0,1.366547465E0
5.241070833E-1,8.065670729E-1,-3.404824257E0,1.373823524E0
5.341200833E-1,7.514641285E-1,-3.561866522E0,1.547793508E0
5.441340833E-1,4.199727774E-1,-3.167687893E0,1.727999449E0
5.541470833E-1,-5.393140018E-2,-2.387843609E0,1.852779746E0
5.641600833E-1,-4.635247588E-1,-1.800557733E0,2.031936407E0
5.741730833E-1,-6.206017733E-1,-1.528585911E0,2.218775034E0
5.841870833E-1,-5.936582685E-1,-1.673150063E0,2.396513462E0
5.942000833E-1,-3.769110441E-1,-2.068624020E0,2.628570080E0
6.042130833E-1,-2.515728399E-2,-2.609246969E0,2.809796333E0
6.142260833E-1,4.442648292E-1,-2.760526657E0,2.692790747E0
6.242400833E-1,7.960295081E-1,-2.647064924E0,2.326197624E0
6.342530833E-1,8.593652844E-1,-2.483969212E0,1.927006006E0
6.442660833E-1,6.794636846E-1,-2.290868998E0,1.720885158E0
6.542790833E-1,4.773378074E-1,-2.201217651E0,1.757914782E0
6.642930833E-1,3.144831061E-1,-2.334852695E0,1.953483462E0
6.743060833E-1,2.350898236E-1,-2.588875055E0,2.188054085E0
6.843190833E-1,2.477321178E-1,-2.855846167E0,2.398633718E0
6.943320833E-1,3.250833750E-1,-3.165459394E0,2.542842627E0
7.043460833E-1,4.868413806E-1,-3.668417931E0,2.569344997E0
7.143590833E-1,8.005061746E-1,-4.089870930E0,2.435176373E0
7.243720833E-1,1.220209718E0,-4.093348980E0,2.376979828E0
7.343850833E-1,1.454972625E0,-3.706172943E0,2.180865765E0
7.443990833E-1,1.353252411E0,-3.026126862E0,1.923607945E0
7.544120833E-1,1.018584251E0,-2.359366655E0,1.660140514E0
7.644250833E-1,6.855564713E-1,-1.820048332E0,1.491141677E0
7.744380833E-1,5.058369040E-1,-1.377233028E0,1.448407054E0
7.844520833E-1,4.465736151E-1,-1.120220184E0,1.470363259E0
7.944650833E-1,4.685234725E-1,-1.253145695E0,1.482686639E0
8.044780833E-1,5.553507805E-1,-1.611856222E0,1.536392689E0
8.144910833E-1,5.106398463E-1,-1.724625468E0,1.760200858E0
8.245050833E-1,5.092928410E-1,-1.658227801E0,1.850495338E0
8.345186667E-1,4.635920227E-1,-1.563088059E0,1.935079336E0
8.445316667E-1,3.875797987E-1,-1.381179810E0,1.970244169E0
8.545446667E-1,3.927426040E-1,-1.218718410E0,1.891332626E0
8.645586667E-1,4.311941266E-1,-1.004578471E0,1.649537325E0
8.745716667E-1,5.208303928E-1,-9.638035297E-1,1.306247711E0
8.845846667E-1,6.916918755E-1,-1.194900513E0,1.034233451E0
8.945976667E-1,8.879288435E-1,-1.571165919E0,8.705366254E-1
9.046116667E-1,1.051746845E0,-1.922544122E0,7.866057158E-1
9.146246667E-1,1.161813855E0,-2.092892408E0,7.438825369E-1
9.246376667E-1,1.201081157E0,-2.026434898E0,7.495801449E-1
