"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
9.150833339E-4,1.735790405E0,6.704258423E0,7.045997772E0
1.092908333E-2,1.872755585E0,6.864575043E0,6.847809906E0
2.094208333E-2,1.739083557E0,6.843468933E0,6.656956787E0
3.095508333E-2,1.558558960E0,6.800208893E0,6.643784180E0
4.096808333E-2,1.508413239E0,6.717730408E0,6.759643250E0
5.098208333E-2,1.539398804E0,6.664441223E0,6.854246521E0
6.099508333E-2,1.609153748E0,6.640940094E0,6.862928467E0
7.100808333E-2,1.720073090E0,6.598877563E0,6.726861420E0
8.102108333E-2,1.903441772E0,6.657256165E0,6.629264374E0
9.103508333E-2,1.977986755E0,6.547085266E0,6.782545624E0
1.010480833E-1,2.015408936E0,6.435118103E0,7.145540771E0
1.110610833E-1,2.049837341E0,6.443650360E0,7.254065094E0
1.210740833E-1,2.034868469E0,6.454128571E0,7.008874969E0
1.310880833E-1,2.004631348E0,6.442153473E0,6.831044769E0
1.411010833E-1,1.949845276E0,6.398294678E0,6.727759552E0
1.511140833E-1,1.939666443E0,6.401288452E0,6.652316437E0
1.611270833E-1,2.111209717E0,6.496340790E0,6.537505188E0
1.711410833E-1,2.358794861E0,6.663393402E0,6.344706116E0
1.811540833E-1,2.471211090E0,6.848708038E0,6.215973816E0
1.911670833E-1,2.371668091E0,6.861281891E0,6.270460510E0
2.011800833E-1,2.165247345E0,6.737639008E0,6.318211212E0
2.111940833E-1,2.036964111E0,6.700216827E0,6.218069458E0
2.212070833E-1,1.954186249E0,6.697372742E0,6.272556152E0
2.312200833E-1,1.936822357E0,6.536008301E0,6.662046204E0
2.412330833E-1,2.011517029E0,6.446344757E0,6.940467224E0
2.512470833E-1,2.249073029E0,6.515950012E0,6.967261505E0
2.612600833E-1,2.612367554E0,6.628815308E0,6.893165588E0
2.712730833E-1,2.704575806E0,6.709497528E0,6.582711182E0
2.812860833E-1,2.449506226E0,6.605164490E0,6.330036621E0
2.913000833E-1,1.989512787E0,6.651118927E0,6.108048248E0
3.013130833E-1,1.730251923E0,6.938371582E0,5.116510162E0
3.113260833E-1,1.536554718E0,6.899003448E0,4.851261749E0
3.213390833E-1,1.511257324E0,6.801107025E0,5.382806396E0
3.313530833E-1,1.983525238E0,7.001839600E0,5.851631470E0
3.413660833E-1,2.312690735E0,6.962022400E0,6.376739502E0
3.513790833E-1,1.772913208E0,6.314169617E0,6.501430206E0
3.613920833E-1,1.056353302E0,5.767207031E0,6.277795258E0
3.714060833E-1,8.123606873E-1,5.706882477E0,5.694308624E0
3.814190833E-1,1.754351807E0,5.534291382E0,4.801714783E0
3.914320833E-1,1.515149231E0,6.349496155E0,5.369035034E0
4.014450833E-1,2.354902954E0,6.131100311E0,5.743107147E0
4.114590833E-1,2.638862457E0,5.877078552E0,5.448819122E0
4.214720833E-1,2.438129883E0,6.265820160E0,4.921765137E0
4.314850833E-1,2.290387115E0,5.844895477E0,4.102219391E0
4.414980833E-1,1.485211487E0,5.658083954E0,3.085683289E0
4.515120833E-1,1.319206696E0,5.576952667E0,2.416574707E0
4.615250833E-1,1.143472137E0,5.558241577E0,2.937491455E0
4.715380833E-1,1.108894043E0,5.304369507E0,3.972439270E0
4.815510833E-1,1.302890625E0,4.933141479E0,4.617597656E0
4.915650833E-1,1.729503479E0,4.955145721E0,4.494104462E0
5.015780833E-1,2.598596191E0,4.754712524E0,4.374952240E0
5.115910833E-1,3.151546326E0,5.080734558E0,4.349355469E0
5.216040833E-1,3.566184082E0,5.381309509E0,4.192182312E0
5.316180833E-1,3.168760529E0,4.910388794E0,2.888243866E0
5.416310833E-1,3.660338287E0,4.340523834E0,1.792073364E0
5.516440833E-1,5.630840607E0,4.659510498E0,2.778971100E0
5.616570833E-1,6.183341675E0,4.231700134E0,3.044967957E0
5.716710833E-1,5.542524261E0,3.754791870E0,3.264561310E0
5.816840833E-1,5.003644867E0,3.068768463E0,3.550915833E0
5.916970833E-1,4.564907227E0,1.919608154E0,3.381168823E0
6.017100833E-1,4.187092896E0,1.139280853E0,3.430566101E0
6.117240833E-1,6.284980316E0,1.526525574E0,4.194427643E0
6.217370833E-1,9.195827179E0,3.916455688E0,5.156327362E0
6.317500833E-1,1.048434769E1,5.530998230E0,4.376598816E0
6.417630833E-1,9.797725525E0,5.574557648E0,2.852019196E0
6.517770833E-1,7.629933472E0,4.742288361E0,1.768721924E0
6.617900833E-1,5.971681824E0,3.699257355E0,9.746232605E-1
6.718030833E-1,5.099445648E0,2.789598999E0,4.932243347E-1
6.818160833E-1,5.090614014E0,2.222129059E0,8.252339172E-1
6.918300833E-1,5.464835815E0,1.998194733E0,1.234782257E0
7.018430833E-1,6.383625183E0,2.056573334E0,1.077160034E0
7.118560833E-1,8.169710999E0,1.760788422E0,1.651815033E0
7.218690833E-1,9.984387360E0,1.366358643E0,3.861370239E0
7.318830833E-1,1.170236481E1,2.223476257E0,5.558690643E0
7.418960833E-1,1.380788635E1,3.453169098E0,5.089416504E0
7.519090833E-1,1.478101273E1,3.960015106E0,3.880231018E0
7.619220833E-1,1.444690750E1,3.760480042E0,2.934797058E0
7.719360833E-1,1.331376389E1,3.012485504E0,2.829116821E0
7.819490833E-1,1.199096466E1,2.240241394E0,3.026855621E0
7.919620833E-1,1.094224548E1,1.899549866E0,2.404749298E0
8.019760833E-1,1.036549484E1,1.804497528E0,1.450932770E0
8.119890833E-1,1.033645523E1,1.509610748E0,1.185983734E0
8.220020833E-1,1.059885956E1,9.705816650E-1,1.606159973E0
8.320156667E-1,1.120929016E1,1.680854645E0,2.186054077E0
8.420296667E-1,1.175939621E1,1.672322388E0,2.452799377E0
8.520426667E-1,1.322784256E1,1.629661102E0,2.871778107E0
8.620556667E-1,1.490091339E1,2.289339294E0,3.467688904E0
8.720686667E-1,1.604453522E1,3.031945038E0,3.583098907E0
8.820826667E-1,1.585128708E1,3.068169708E0,2.947670288E0
8.920956667E-1,1.447998871E1,2.470911713E0,2.331551514E0
9.021086667E-1,1.334953949E1,1.874701538E0,1.867666168E0
9.121216667E-1,1.272848099E1,1.665736084E0,1.820663910E0
9.221356667E-1,1.251577332E1,1.600172424E0,2.084714813E0
9.321486667E-1,1.258492950E1,1.412911835E0,2.391876068E0
9.421616667E-1,1.265603165E1,1.248553619E0,2.579436035E0
9.521746667E-1,1.238823853E1,1.058898010E0,2.503394165E0
9.621886667E-1,1.215906509E1,7.238946533E-1,2.156565399E0
9.722016667E-1,1.268941223E1,8.738827515E-1,1.838476868E0
9.822146667E-1,1.362631393E1,1.406924286E0,1.459764404E0
9.922276667E-1,1.434377197E1,1.662742310E0,9.937834167E-1
1.002241667E0,1.438673264E1,1.767225037E0,6.438111877E-1
1.012254667E0,1.453851700E1,1.709145813E0,4.879852295E-2
1.022267667E0,1.439361832E1,1.672472076E0,-8.270301819E-1
1.032280667E0,1.405337585E1,1.263073425E0,-8.843609619E-1
1.042294667E0,1.366029327E1,7.851173401E-1,-5.119354248E-1
1.052307667E0,1.330987198E1,6.806346130E-1,9.190887451E-2
1.062320667E0,1.321077805E1,4.793032837E-1,5.581892395E-1
1.072333667E0,1.308189606E1,2.305206299E-1,3.396437073E-1
1.082347667E0,1.307545944E1,-1.240919495E-1,-2.335144043E-2
1.092360667E0,1.323083633E1,-2.136058044E-1,-5.459147644E-1
1.102373667E0,1.420785461E1,3.387455750E-1,-1.442999268E0
1.112386667E0,1.519505173E1,1.013692017E0,-2.204166412E0
1.122400667E0,1.586984848E1,7.661068726E-1,-3.062930603E0
1.132413667E0,1.487860977E1,4.444258118E-1,-3.697610779E0
1.142426667E0,1.404259827E1,-3.210823059E-1,-3.918251953E0
1.152439667E0,1.316287766E1,-8.370593262E-1,-4.064198456E0
1.162453667E0,1.250544479E1,-9.650431824E-1,-4.030368805E0
1.172466667E0,1.212792984E1,-1.140628052E0,-4.007167053E0
1.182479667E0,1.188318878E1,-1.227896576E0,-4.012106781E0
1.192492667E0,1.195099777E1,-1.113983459E0,-3.941004639E0
1.202506667E0,1.228615082E1,-1.038540344E0,-3.738326111E0
1.212519667E0,1.238674164E1,-9.054670715E-1,-3.681444397E0
1.222532667E0,1.216684891E1,-1.053509216E0,-3.629951477E0
1.232545667E0,1.183588715E1,-1.297651520E0,-3.706592102E0
1.242559667E0,1.137095398E1,-1.488205261E0,-4.378544769E0
1.252572667E0,1.074720108E1,-1.591640167E0,-5.347928925E0
1.262585667E0,1.010144394E1,-2.015109558E0,-6.460565186E0
1.272598667E0,9.456135864E0,-2.041754150E0,-7.432643738E0
1.282612667E0,9.624984741E0,-1.723665619E0,-8.233628082E0
1.292625667E0,1.049781967E1,-1.440454559E0,-8.648714905E0
1.302638667E0,1.130913254E1,-1.270707550E0,-8.512797546E0
1.312651667E0,1.145148651E1,-1.327439575E0,-7.870333557E0
1.322665667E0,1.086665268E1,-1.933529205E0,-6.918912048E0
1.332678667E0,1.000354752E1,-2.574795685E0,-6.238576813E0
1.342691667E0,9.180558929E0,-2.825673981E0,-6.048621826E0
1.352704667E0,8.577912140E0,-2.805466003E0,-6.235133972E0
1.362718667E0,8.011939087E0,-2.911445618E0,-6.440057831E0
1.372731667E0,7.286547546E0,-3.021766205E0,-7.025191040E0
1.382744667E0,6.814878387E0,-2.905009003E0,-7.463329926E0
1.392757667E0,6.892417145E0,-2.618804169E0,-7.878267059E0
1.402771667E0,7.431146851E0,-2.187700653E0,-8.133186951E0
1.412784667E0,7.585625610E0,-2.071242828E0,-8.270601196E0
1.422797667E0,7.186256104E0,-2.191293182E0,-8.300389252E0
1.432810667E0,6.772815857E0,-2.237247620E0,-8.408913574E0
1.442824667E0,6.505920868E0,-2.346969452E0,-8.234526215E0
1.452837667E0,6.161487122E0,-2.295626221E0,-8.334069214E0
1.462850667E0,5.930517426E0,-2.333796844E0,-8.031099243E0
1.472863667E0,5.730982361E0,-2.262245636E0,-7.993527374E0
1.482877667E0,5.357658691E0,-2.228415985E0,-7.930957489E0
1.492890667E0,5.140460358E0,-1.981130219E0,-8.069718933E0
1.502903667E0,5.238207092E0,-1.749861145E0,-8.180638275E0
1.512917667E0,5.181475067E0,-1.683698730E0,-8.131839752E0
1.522930667E0,5.030888214E0,-1.864822083E0,-7.915389862E0
1.532943667E0,4.699477386E0,-2.025587769E0,-7.293433228E0
1.542956667E0,4.522096252E0,-1.966011658E0,-6.697672119E0
1.552970667E0,4.299359436E0,-1.846110992E0,-6.530619507E0
1.562983667E0,4.107458496E0,-1.635648651E0,-6.852899323E0
1.572996667E0,3.957919464E0,-1.388512573E0,-7.371570740E0
1.583009667E0,3.871399384E0,-1.028660889E0,-7.608527985E0
1.593023667E0,4.031865692E0,-6.228547668E-1,-7.465275879E0
1.603036667E0,3.971541138E0,-4.626878357E-1,-7.165149994E0
1.613049667E0,3.684438171E0,-3.987707520E-1,-6.918462982E0
1.623062667E0,3.406017151E0,-3.080593872E-1,-6.981781311E0
