"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.688000000E-3,3.126738071E-1,2.601772174E-2,-5.314297602E-2
1.470100000E-2,1.302872300E-1,8.442057669E-2,-1.151776686E-2
2.471500000E-2,-2.571986616E-2,1.072586104E-1,1.208767854E-2
3.472800000E-2,-1.184314266E-1,8.935897052E-2,9.529179893E-3
4.474295833E-2,-1.398692876E-1,4.578943923E-2,-1.335455850E-2
5.475695833E-2,-1.038598791E-1,-7.363527082E-3,-4.688721895E-2
6.476995833E-2,-3.983864933E-2,-3.883381188E-2,-6.768622994E-2
7.478395833E-2,2.343246527E-2,-6.234632432E-2,-6.985057890E-2
8.479695833E-2,4.676205665E-2,-8.016401529E-2,-6.600791961E-2
9.481095833E-2,3.087709844E-2,-7.501425594E-2,-6.653069705E-2
1.048249583E-1,-1.290322561E-2,-4.498282820E-2,-7.201812416E-2
1.148379583E-1,-6.640320271E-2,-1.076707058E-2,-8.942188323E-2
1.248519583E-1,-1.210129112E-1,-7.486688904E-3,-1.066781208E-1
1.348649583E-1,-1.623078883E-1,-3.362960741E-2,-1.176716536E-1
1.448789583E-1,-1.755893528E-1,-7.432819903E-2,-1.162902489E-1
1.548919583E-1,-1.534686089E-1,-1.137570962E-1,-1.127847284E-1
1.649059583E-1,-1.068450138E-1,-1.315202117E-1,-1.194732711E-1
1.749199583E-1,-5.871689320E-2,-1.230953038E-1,-1.391487122E-1
1.849329583E-1,-3.423435986E-2,-1.104517356E-1,-1.583261192E-1
1.949469583E-1,-4.194927216E-2,-7.386948913E-2,-1.767163128E-1
2.049599583E-1,-7.615844160E-2,-2.275855839E-2,-1.884408891E-1
2.149739583E-1,-1.070644259E-1,2.928333916E-2,-2.008861005E-1
2.249879583E-1,-1.253196895E-1,6.748311967E-2,-2.226864845E-1
2.350009583E-1,-1.152811572E-1,6.256319582E-2,-2.555294037E-1
2.450149583E-1,-6.306824833E-2,3.656211868E-2,-2.866590619E-1
2.550279583E-1,1.335621811E-2,-4.710219800E-3,-3.029232323E-1
2.650419583E-1,7.066695392E-2,-2.842853032E-2,-3.050625920E-1
2.750559583E-1,1.001843661E-1,-3.465207294E-2,-2.824329138E-1
2.850689583E-1,9.634449333E-2,-3.946747631E-2,-2.462581247E-1
2.950829583E-1,7.542563230E-2,-5.708082393E-2,-2.138674259E-1
3.050959583E-1,4.472584277E-2,-9.280719608E-2,-2.013737261E-1
3.151099583E-1,1.272077486E-2,-9.996604174E-2,-2.141023129E-1
3.251239583E-1,1.595374011E-2,-8.688576519E-2,-2.357871085E-1
3.351369583E-1,4.931595549E-2,-8.983921260E-2,-2.757843435E-1
3.451509583E-1,7.217602432E-2,-1.208732650E-1,-3.390884697E-1
3.551639583E-1,4.908402637E-2,-1.290443689E-1,-4.186216295E-1
3.651779583E-1,-2.269295976E-2,-2.816729620E-2,-4.700140059E-1
3.751909583E-1,-1.277570575E-1,1.396105289E-1,-4.556486309E-1
3.852049583E-1,-2.218835503E-1,2.529897988E-1,-4.074693918E-1
3.952189583E-1,-2.799596488E-1,2.754263878E-1,-3.530570269E-1
4.052319583E-1,-2.678841352E-1,2.396927178E-1,-3.122025132E-1
4.152459583E-1,-1.928900629E-1,1.624487936E-1,-2.928496003E-1
4.252589583E-1,-7.449965924E-2,4.374701157E-2,-2.712841332E-1
4.352729583E-1,5.706848949E-2,-1.252393425E-1,-2.748335898E-1
4.452869583E-1,1.644972563E-1,-3.079708517E-1,-2.841650248E-1
4.552999583E-1,2.172528803E-1,-4.848582745E-1,-2.900753915E-1
4.653139583E-1,2.492718995E-1,-5.560837984E-1,-2.861030102E-1
4.753269583E-1,1.908552051E-1,-5.618676543E-1,-3.184476495E-1
4.853409583E-1,7.400607318E-2,-6.095802188E-1,-3.543406427E-1
4.953549583E-1,6.371615827E-2,-2.703922689E-1,-2.960317731E-1
5.053679583E-1,5.519602820E-2,-1.497712880E-1,-2.789814472E-1
5.153819583E-1,-2.172991075E-2,-2.091224939E-1,-3.501941264E-1
5.253949583E-1,-1.316986978E-1,-4.176028371E-1,-3.938424885E-1
5.354089583E-1,-2.099293172E-1,-4.485783577E-1,-3.309748471E-1
5.454229583E-1,-2.575130463E-1,-3.888217807E-1,-2.351079881E-1
5.554359583E-1,-2.817827165E-1,-4.482267797E-1,-2.126556784E-1
5.654499583E-1,-2.776417136E-1,-5.813268423E-1,-2.242689431E-1
5.754629583E-1,-2.709771395E-1,-7.234570384E-1,-2.640973032E-1
5.854769583E-1,-2.134332806E-1,-7.030254602E-1,-2.943420410E-1
5.954899583E-1,-1.338202208E-1,-5.796419978E-1,-3.134502172E-1
6.055039583E-1,-7.159578800E-2,-4.026897848E-1,-3.383488953E-1
6.155179583E-1,-4.818074033E-2,-2.207524478E-1,-3.864362836E-1
6.255309583E-1,-2.716239169E-2,-3.854040802E-2,-4.237538278E-1
6.355449583E-1,-1.404845342E-2,3.493886814E-2,-4.272228479E-1
6.455579583E-1,-2.933576889E-2,2.419916540E-2,-3.620097637E-1
6.555719583E-1,-1.401837170E-1,-1.181920692E-1,-2.953026295E-1
6.655859583E-1,-2.792137563E-1,-2.180377245E-1,-2.442202568E-1
6.755989583E-1,-4.128953815E-1,-1.245983168E-1,-1.616609246E-1
6.856129583E-1,-5.138921738E-1,2.350024879E-2,6.147744134E-3
6.956259583E-1,-5.384169817E-1,1.986582279E-1,1.556778401E-1
7.056399583E-1,-5.054352283E-1,2.572282851E-1,1.675686091E-1
7.156529583E-1,-4.773843884E-1,2.311330140E-1,7.158242166E-2
7.256669583E-1,-3.805933893E-1,6.963591278E-2,-7.132226229E-2
7.356809583E-1,-1.479233652E-1,-1.240776330E-1,-2.324645519E-1
7.456939583E-1,6.327811629E-2,-3.056838810E-1,-4.116002321E-1
7.557079583E-1,2.094790041E-1,-3.995083570E-1,-3.881082237E-1
7.657209583E-1,2.401583791E-1,-4.737035036E-1,-2.003737092E-1
7.757349583E-1,2.111818492E-1,-3.723649085E-1,4.672554508E-2
7.857489583E-1,2.503563464E-1,-1.721496880E-1,3.149910867E-1
7.957619583E-1,3.463537097E-1,3.263673559E-2,4.745953977E-1
8.057759583E-1,3.920881152E-1,5.634828657E-2,4.160170257E-1
8.157889583E-1,3.564691544E-1,-7.679698616E-2,2.311846018E-1
8.258029583E-1,2.883808911E-1,-1.929369122E-1,1.732653677E-1
8.358169583E-1,2.930076122E-1,-2.968984544E-1,1.030979976E-1
8.458299583E-1,3.793105185E-1,-3.780086935E-1,-7.712634653E-2
8.558439583E-1,4.341215789E-1,-4.437168539E-1,-2.136370540E-1
8.658569583E-1,4.547303617E-1,-3.932819664E-1,-1.662234664E-1
8.758709583E-1,4.442311227E-1,-4.286977649E-1,-7.376277447E-2
8.858839583E-1,4.729416966E-1,-3.811199069E-1,1.929313503E-2
8.958979583E-1,5.137314796E-1,-2.357557863E-1,5.336828157E-2
9.059119583E-1,5.170849562E-1,-1.183826253E-1,1.551488880E-2
9.159249583E-1,4.703803062E-1,-8.204326034E-2,-2.840116993E-2
9.259389583E-1,2.873001695E-1,-1.282543689E-1,-1.052818447E-1
9.359519583E-1,1.918705553E-1,-1.670706645E-2,-1.092198566E-1
9.459659583E-1,1.122084856E-1,-5.183608737E-3,-2.345905453E-1
9.559799583E-1,5.531883240E-2,-2.082901299E-1,-2.738811970E-1
9.659929583E-1,1.120023727E-1,-3.784706891E-1,-2.070886493E-1
9.760069583E-1,1.326048523E-1,-4.944609404E-1,-1.783265173E-1
9.860199583E-1,1.003292874E-1,-6.447002888E-1,-5.337096751E-2
9.960339583E-1,1.306922436E-1,-6.120230556E-1,4.591753706E-2
1.006046958E0,2.151212543E-1,-3.771015406E-1,8.047765493E-2
1.016060958E0,2.759462595E-1,-1.084354520E-1,7.289031148E-2
1.026074958E0,3.227903545E-1,1.166540608E-1,5.222228542E-2
1.036087958E0,3.245568275E-1,1.511502415E-1,6.533622742E-2
1.046101708E0,4.187797606E-1,4.591241479E-2,1.484790444E-1
1.056114708E0,5.892500281E-1,-5.716257170E-2,1.511275619E-1
1.066128708E0,6.850659251E-1,-2.354590297E-1,3.801884502E-2
1.076142708E0,7.222428322E-1,-4.318144321E-1,-1.406675577E-1
1.086155708E0,6.744329333E-1,-7.572343349E-1,-2.868894339E-1
1.096169708E0,6.349288821E-1,-8.205845356E-1,-1.608660221E-1
1.106182708E0,6.002583504E-1,-5.545079112E-1,6.662629545E-2
1.116196708E0,5.923932791E-1,-6.128198281E-2,1.664431691E-1
1.126209708E0,6.046900153E-1,2.938626111E-1,2.123714834E-1
1.136223708E0,6.873401999E-1,2.056307644E-1,1.372546256E-1
1.146237708E0,8.462247849E-1,3.960075602E-2,9.480438381E-2
1.156250708E0,9.717251658E-1,-1.283206046E-1,5.927754939E-2
1.166264708E0,1.027912140E0,-1.920577139E-1,5.909658968E-3
1.176277708E0,1.000666976E0,-1.787301898E-1,-5.801153183E-2
1.186291708E0,8.663021326E-1,-2.584123313E-1,-9.316287190E-2
1.196305708E0,7.181273103E-1,-2.519291341E-1,-2.916072123E-2
1.206318708E0,5.540844202E-1,-1.788399816E-1,1.365545765E-2
1.216332708E0,3.757519126E-1,-2.655165493E-1,-7.579906285E-2
1.226345708E0,2.486794591E-1,-2.628299296E-1,-4.557990283E-2
1.236359708E0,3.438619077E-1,2.775903046E-2,4.174008965E-2
1.246372708E0,7.369649410E-1,2.153062224E-1,1.208711490E-1
1.256386708E0,1.089689970E0,5.438818038E-2,8.433391154E-2
1.266400708E0,1.312728643E0,-1.718524843E-1,2.049436420E-1
1.276413708E0,1.445718884E0,-2.221321762E-1,1.666971892E-1
1.286427708E0,1.473859906E0,-3.379223645E-1,5.369501188E-2
1.296440708E0,1.484501123E0,-4.100415707E-1,4.179201275E-2
1.306454708E0,1.432943821E0,-4.976561368E-1,3.926867992E-2
1.316468708E0,1.353511333E0,-5.319060087E-1,4.715216905E-2
1.326481708E0,1.244452477E0,-5.057771206E-1,-5.240399018E-2
1.336495708E0,1.153161645E0,-3.857569695E-1,-1.642610133E-1
1.346508708E0,1.023918748E0,-2.087324262E-1,-2.586636506E-2
1.356522708E0,9.912831783E-1,-5.330981314E-2,-7.516653836E-2
1.366535708E0,1.108130097E0,1.228376944E-2,-3.114901856E-2
1.376549708E0,1.182178020E0,-6.000933796E-2,-3.065606952E-2
1.386563708E0,1.163277149E0,-1.376657635E-1,-7.643900812E-2
1.396576708E0,1.084580183E0,-3.158520162E-1,-8.892763406E-2
1.406590708E0,1.002737164E0,-5.906429291E-1,-1.626423299E-1
1.416603708E0,8.521292806E-1,-9.295743704E-1,-2.670030892E-1
1.426617708E0,6.562575698E-1,-9.835247993E-1,-3.746281266E-1
1.436630708E0,4.437268972E-1,-7.042720914E-1,-3.940207362E-1
1.446644708E0,2.830584943E-1,-3.435725272E-1,-3.133810163E-1
1.456658708E0,2.178177088E-1,1.014539376E-1,8.744071424E-2
1.466671708E0,3.496562839E-1,3.750361800E-1,3.265102804E-1
1.476685708E0,5.944058299E-1,6.912098825E-2,1.511856169E-1
1.486698708E0,7.445306182E-1,-2.409087718E-1,7.267428935E-2
1.496712708E0,9.313356280E-1,-4.858439565E-1,3.521214053E-2
1.506726708E0,1.109354854E0,-7.901148200E-1,-3.842746466E-2
1.516739708E0,1.125666976E0,-9.622218609E-1,-4.014600068E-2
1.526753708E0,9.297341108E-1,-1.196409583E0,-6.155887246E-2
1.536766708E0,6.644777060E-1,-1.295424819E0,-1.545218378E-1
1.546780708E0,3.494140506E-1,-1.314570665E0,-2.677679360E-1
1.556793708E0,1.220642477E-1,-1.241978645E0,-3.399422765E-1
1.566807708E0,5.266260728E-2,-1.106664419E0,-3.211443424E-1
1.576821708E0,9.955980629E-2,-1.000161886E0,-2.657364905E-1
1.586834708E0,1.468119323E-1,-8.628563881E-1,-1.376003772E-1
1.596848708E0,1.056605056E-1,-5.967453122E-1,8.435130119E-3
1.606861708E0,1.122291908E-1,-7.442365289E-1,1.404695958E-1
1.616875708E0,6.642468274E-2,-9.411844611E-1,1.619642377E-1
1.626888708E0,-6.648337096E-2,-1.082500815E0,1.556727737E-1
1.636902708E0,-2.267068624E-1,-1.217774510E0,1.474172473E-1
1.646916708E0,-3.614605665E-1,-1.355623722E0,1.440971047E-1
1.656929708E0,-4.083351195E-1,-1.329261661E0,1.782111228E-1
1.666943708E0,-3.768598437E-1,-1.229429483E0,2.806176245E-1
1.676956708E0,-3.386054039E-1,-1.183313608E0,3.743004501E-1
1.686970708E0,-2.946115732E-1,-1.148802280E0,4.215225577E-1
1.696983708E0,-2.154850811E-1,-1.097161174E0,4.892347455E-1
1.706997708E0,-1.274214536E-1,-1.110225558E0,5.053375363E-1
1.717011708E0,-6.324700266E-2,-1.069765210E0,5.354725718E-1
1.727024708E0,-2.115517706E-1,-1.092881203E0,8.463340402E-1
1.737038708E0,-5.383551717E-1,-1.173613071E0,9.429825544E-1
