"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
-4.066666679E-5,5.887231231E-2,-1.354683787E-1,1.355057210E-2
9.972333333E-3,-2.106246725E-2,-5.770407617E-2,4.219073802E-2
1.998633333E-2,-9.174359590E-2,2.266337164E-3,1.092732027E-1
3.000033333E-2,-1.532983035E-1,3.084232286E-2,1.599970907E-1
4.001433333E-2,-1.857971698E-1,5.684257951E-3,1.868818104E-1
5.002833333E-2,-2.109185010E-1,-5.200087279E-2,2.124548107E-1
6.004233333E-2,-2.905538976E-1,-4.109418020E-2,2.627735734E-1
7.005533333E-2,-4.634947777E-1,3.028013557E-2,3.433978558E-1
8.006933333E-2,-6.678990722E-1,1.007775813E-1,4.400417507E-1
9.008333333E-2,-8.353831172E-1,1.200335696E-1,5.503341556E-1
1.000973333E-1,-9.274235964E-1,7.362226397E-2,7.229948640E-1
1.101113333E-1,-9.420688152E-1,-5.408030748E-2,9.307587147E-1
1.201253333E-1,-9.004902840E-1,-3.078791201E-1,1.123663664E0
1.301383333E-1,-8.145340681E-1,-5.386334658E-1,1.301382899E0
1.401523333E-1,-7.590186596E-1,-7.825357914E-1,1.534524798E0
1.501663333E-1,-8.118640184E-1,-9.431534410E-1,1.803146720E0
1.601803333E-1,-1.000824809E0,-1.028021097E0,2.078821421E0
1.701943333E-1,-1.346219420E0,-1.101788044E0,2.403320789E0
1.802083333E-1,-1.741467953E0,-1.223328471E0,2.715279102E0
1.902213333E-1,-2.077873707E0,-1.494372964E0,3.068644524E0
2.002353333E-1,-2.253064394E0,-1.275277853E0,3.451196671E0
2.102493333E-1,-2.280575991E0,-7.944182754E-1,3.772475243E0
2.202633333E-1,-2.162693501E0,-7.048185468E-1,4.149981976E0
2.302773333E-1,-1.881594181E0,-9.522962570E-1,4.367927551E0
2.402913333E-1,-1.566964030E0,-1.606368423E0,4.264823437E0
2.503043333E-1,-1.263993502E0,-2.735603094E0,3.984250546E0
2.603183333E-1,-9.934821129E-1,-3.994232416E0,3.598184109E0
2.703323333E-1,-9.202198386E-1,-5.315736294E0,3.297199011E0
2.803463333E-1,-1.000525355E0,-6.238006115E0,3.448022842E0
2.903603333E-1,-1.111335516E0,-6.099855423E0,3.768420458E0
3.003743333E-1,-1.338915467E0,-5.250524998E0,3.890469551E0
3.103873333E-1,-1.556550026E0,-4.565300465E0,3.773761034E0
3.204013333E-1,-1.453539014E0,-4.584312916E0,3.449033499E0
3.304153333E-1,-9.327506423E-1,-5.510022640E0,3.102781057E0
3.404293333E-1,-1.430833489E-1,-7.035736561E0,2.597114801E0
3.504433333E-1,5.725535750E-1,-8.668662071E0,2.022915840E0
3.604573333E-1,8.364946246E-1,-9.646598816E0,1.514651895E0
