"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.608750000E-3,1.097218323E-1,7.143894196E0,6.882537689E0
1.262175000E-2,-7.484436035E-3,7.261100464E0,6.693331146E0
2.263575000E-2,-8.607101440E-2,7.346572723E0,6.610553284E0
3.264975000E-2,-1.321751404E-1,7.435188446E0,6.651717682E0
4.266275000E-2,-7.828720093E-2,7.515720978E0,6.808441772E0
5.267675000E-2,-1.362167358E-2,7.598199463E0,6.973249054E0
6.268975000E-2,-7.993377686E-2,7.640411682E0,7.117698669E0
7.270375000E-2,-2.652484131E-1,7.567064209E0,7.167545013E0
8.271675000E-2,-6.035449219E-1,7.487130432E0,7.195087738E0
9.273075000E-2,-9.348060608E-1,7.499404907E0,7.253915405E0
1.027437500E-1,-1.070873108E0,7.496111755E0,7.132817230E0
1.127577500E-1,-8.764274597E-1,7.585026855E0,7.203919373E0
1.227707500E-1,-4.661306763E-1,7.662565613E0,7.570656738E0
1.327847500E-1,-4.011657715E-2,7.680228882E0,7.791148224E0
1.427987500E-1,1.851649475E-1,7.871082001E0,7.537126465E0
1.528117500E-1,2.164498901E-1,7.837701416E0,7.386988678E0
1.628257500E-1,2.728825378E-1,7.677983551E0,7.273225250E0
1.728387500E-1,2.293231201E-1,7.723488922E0,7.227719879E0
1.828527500E-1,4.104464722E-1,7.738607483E0,7.674241333E0
1.928657500E-1,4.911286926E-1,7.322023773E0,8.089777222E0
2.028797500E-1,1.496887207E-2,6.555467834E0,8.519832916E0
2.128927500E-1,3.671864319E-1,7.169640656E0,8.577912140E0
2.229067500E-1,1.785786438E-1,7.253166962E0,7.178771667E0
2.329207500E-1,-2.775228882E-1,7.063062286E0,5.484145660E0
2.429337500E-1,-3.155438232E-1,6.592440948E0,3.387904816E0
2.529477500E-1,-5.963598633E-1,6.201603699E0,2.976709900E0
2.629607500E-1,-3.381468201E-1,5.155129852E0,2.104922791E0
2.729747500E-1,2.721340942E-1,4.895419922E0,2.126927032E0
2.829877500E-1,-8.562194824E-2,5.321733398E0,4.054019623E0
