"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.608750000E-3,1.635071933E-1,-5.509337783E-1,-2.347700000E-1
1.262175000E-2,3.746324033E-2,-4.274802506E-1,-1.839797944E-1
2.263575000E-2,-7.823343575E-2,-3.361766636E-1,-1.437252164E-1
3.264975000E-2,-1.612122059E-1,-2.776896358E-1,-1.112442389E-1
4.266275000E-2,-2.104977220E-1,-2.393100411E-1,-9.548284858E-2
5.267675000E-2,-2.301702350E-1,-2.165977955E-1,-9.494675696E-2
6.268975000E-2,-2.223563790E-1,-2.150796056E-1,-9.451892972E-2
7.270375000E-2,-2.079936862E-1,-2.155464590E-1,-7.814022154E-2
8.271675000E-2,-1.805742532E-1,-2.353841811E-1,-3.038328141E-2
9.273075000E-2,-1.339007616E-1,-3.005352020E-1,2.998765185E-2
1.027437500E-1,-1.090242341E-1,-4.066483676E-1,1.006162167E-1
1.127577500E-1,-1.072793305E-1,-4.590899944E-1,1.619901061E-1
1.227707500E-1,-1.191469058E-1,-4.287482202E-1,1.980122626E-1
1.327847500E-1,-1.375738531E-1,-3.676662147E-1,2.170844972E-1
1.427987500E-1,-1.693325788E-1,-3.223603964E-1,2.191290110E-1
1.528117500E-1,-1.980419904E-1,-2.310158312E-1,2.490206063E-1
1.628257500E-1,-2.046339512E-1,-2.301302552E-1,2.793786526E-1
1.728387500E-1,-1.525457054E-1,-2.654360533E-1,2.981121242E-1
1.828527500E-1,-2.915240824E-2,-2.513822615E-1,2.970029414E-1
1.928657500E-1,1.429517120E-1,-2.391945720E-1,3.540300131E-1
2.028797500E-1,3.686437905E-1,-2.635695972E-2,4.723751247E-1
2.128927500E-1,6.846800447E-1,-3.160027554E-3,5.030792356E-1
2.229067500E-1,9.190010428E-1,-1.486868262E-1,4.632371068E-1
2.329207500E-1,1.089745283E0,-5.926927924E-1,5.316161513E-1
2.429337500E-1,1.143167734E0,-1.479782581E0,6.246213913E-1
2.529477500E-1,1.187932014E0,-1.972783923E0,7.497814298E-1
2.629607500E-1,9.586154222E-1,-2.520666122E0,9.638679028E-1
2.729747500E-1,7.687832117E-1,-2.725433111E0,1.191528797E0
2.829877500E-1,6.963200569E-1,-2.361938953E0,1.432061553E0
2.930017500E-1,7.250882983E-1,-1.728981137E0,1.749065280E0
3.030147500E-1,7.631581426E-1,-9.655430913E-1,2.179514647E0
3.130287500E-1,8.726353645E-1,-6.995204687E-1,2.619930506E0
3.230427500E-1,1.084709167E0,-6.826000810E-1,3.006269693E0
3.330557500E-1,1.249235749E0,-7.987203002E-1,3.303533077E0
3.430697500E-1,1.250138879E0,-8.416392803E-1,3.486429691E0
3.530827500E-1,1.135557890E0,-1.025762320E0,3.720939159E0
3.630967500E-1,1.045915484E0,-1.315089345E0,4.095481396E0
3.731097500E-1,1.011926174E0,-1.815473080E0,4.447937489E0
3.831237500E-1,1.036501765E0,-2.600403070E0,4.719772816E0
3.931367500E-1,1.235549331E0,-3.350201130E0,4.929008007E0
4.031507500E-1,1.589094281E0,-3.859973192E0,5.193621635E0
4.131647500E-1,2.053421021E0,-3.988368273E0,5.542026043E0
4.231777500E-1,2.428863049E0,-3.733144283E0,5.764107704E0
4.331917500E-1,2.568474770E0,-3.344233751E0,5.923954964E0
4.432047500E-1,2.540661335E0,-2.973154068E0,6.051390648E0
4.532187500E-1,2.485889912E0,-2.719338655E0,6.161425114E0
4.632317500E-1,2.446753740E0,-2.671785116E0,6.356823921E0
4.732457500E-1,2.394716978E0,-2.602845192E0,6.498921871E0
4.832587500E-1,2.295243979E0,-2.563304186E0,6.514119148E0
4.932727500E-1,2.141569614E0,-2.795431614E0,6.620343685E0
5.032867500E-1,2.059206486E0,-3.142187595E0,6.680975914E0
5.132997500E-1,2.078158379E0,-3.524492025E0,6.588315964E0
5.233137500E-1,2.173544168E0,-3.923195601E0,6.474955559E0
5.333267500E-1,2.317906141E0,-4.318810940E0,6.470446587E0
5.433407500E-1,2.508976698E0,-4.279238224E0,6.412413597E0
5.533537500E-1,2.601173639E0,-3.833319664E0,6.357050896E0
