"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.469208333E-3,3.177891541E-1,7.285948792E0,6.292913818E0
1.248320833E-2,3.629951477E-1,7.240443420E0,6.349496155E0
2.249620833E-2,3.692820740E-1,7.291487274E0,6.392606506E0
3.251020833E-2,4.391867065E-1,7.370373230E0,6.435866547E0
4.252320833E-2,5.577401733E-1,7.550299072E0,6.460565186E0
5.253620833E-2,6.589297485E-1,7.644602966E0,6.548133087E0
6.255020833E-2,5.384303284E-1,7.616162109E0,6.563850403E0
7.256320833E-2,3.218307495E-1,7.493267670E0,6.534661102E0
8.257620833E-2,9.939331055E-2,7.419022064E0,6.419400787E0
9.259020833E-2,4.535568237E-2,7.424410858E0,6.330635376E0
1.026032083E-1,8.427474976E-2,7.470664673E0,6.353088684E0
1.126162083E-1,1.880090332E-1,7.487280121E0,6.386768646E0
1.226302083E-1,3.165916443E-1,7.568112030E0,6.564000092E0
1.326432083E-1,2.278262329E-1,7.585625610E0,6.676865387E0
1.426562083E-1,5.059478760E-2,7.576494598E0,6.486611023E0
1.526702083E-1,-1.258882141E-1,7.623646545E0,6.331982574E0
1.626832083E-1,-1.661544800E-1,7.660020905E0,6.389762421E0
1.726972083E-1,-5.254074097E-2,7.652985535E0,6.417305145E0
1.827102083E-1,9.041198730E-2,7.671247559E0,6.369255066E0
1.927232083E-1,3.418890381E-1,7.738906860E0,6.426585846E0
2.027372083E-1,5.930667114E-1,7.760911102E0,6.757098541E0
2.127502083E-1,6.303392029E-1,7.741750946E0,7.061415710E0
2.227632083E-1,4.345463562E-1,7.705077209E0,6.934329987E0
2.327772083E-1,1.139131165E-1,7.692054291E0,6.486760712E0
2.427902083E-1,-4.939727783E-3,7.774233398E0,6.045628052E0
2.528032083E-1,-3.532653809E-2,7.911947021E0,5.959557037E0
2.628172083E-1,-6.406677246E-2,7.947722626E0,6.134543152E0
2.728302083E-1,-3.652404785E-2,7.923922119E0,6.477929077E0
2.828432083E-1,-1.028361511E-1,7.945327606E0,6.895261230E0
2.928572083E-1,-1.948947144E-1,8.065677338E0,7.048841858E0
3.028702083E-1,-2.833607483E-1,8.023165741E0,7.466174011E0
3.128842083E-1,-5.842350769E-1,7.726033630E0,7.633226624E0
3.228972083E-1,-2.939886475E-1,8.051307220E0,7.206314392E0
3.329102083E-1,3.583547974E-1,8.741372223E0,6.816375275E0
3.429242083E-1,4.415817261E-1,9.389524384E0,6.229894867E0
3.529372083E-1,4.834945679E-1,9.842332764E0,5.412444763E0
3.629502083E-1,6.849755859E-1,1.006491989E1,4.987478485E0
3.729642083E-1,9.553134155E-1,9.996811523E0,4.973856812E0
3.829772083E-1,1.960622864E0,9.132658539E0,3.800446930E0
3.929902083E-1,-4.471202087E-1,1.032897079E1,4.895868988E0
4.030042083E-1,-4.495152283E-1,9.627379761E0,5.353617096E0
4.130172083E-1,8.794212341E-1,9.945917358E0,5.901926880E0
4.230312083E-1,1.414558411E0,1.095242432E1,5.961502991E0
4.330442083E-1,2.064506836E0,1.153710846E1,5.458399200E0
4.430572083E-1,2.300715637E0,1.192734695E1,5.169949036E0
4.530712083E-1,1.951192474E0,1.216550171E1,5.309907990E0
4.630842083E-1,1.753453674E0,1.239617203E1,6.257138214E0
4.730972083E-1,1.938618622E0,1.260379028E1,6.276747437E0
4.831112083E-1,4.004472656E0,1.196402069E1,7.100035400E0
4.931242083E-1,6.213578796E0,1.099972595E1,9.524393921E0
5.031372083E-1,5.878126373E0,1.032986893E1,9.906998291E0
5.131512083E-1,4.767436066E0,9.472451935E0,9.592651978E0
5.231642083E-1,5.159770203E0,8.714428253E0,1.013811768E1
5.331782083E-1,6.252348175E0,8.358318787E0,1.029798523E1
5.431912083E-1,6.923402710E0,9.156159668E0,6.793023834E0
5.532042083E-1,6.511758728E0,8.543184357E0,4.939129028E0
5.632182083E-1,7.091802521E0,9.839338989E0,4.117487640E0
5.732312083E-1,9.344019012E0,1.027553192E1,3.216511230E0
5.832442083E-1,9.936037903E0,9.832303619E0,2.652933197E0
5.932582083E-1,8.851543121E0,9.519603882E0,1.903890839E0
6.032712083E-1,8.391250305E0,8.696315918E0,1.546434174E0
6.132852083E-1,8.912915497E0,8.149952087E0,9.629475403E-1
6.232982083E-1,9.210496674E0,7.875123596E0,-8.981323242E-4
6.333112083E-1,9.257349243E0,7.807763672E0,-5.370831299E-1
6.433252083E-1,9.297765198E0,7.487878876E0,-1.187929688E0
6.533382083E-1,9.265881500E0,6.779252472E0,-1.910776520E0
6.633512083E-1,8.863368530E0,6.113886108E0,-2.565215607E0
6.733652083E-1,8.866961060E0,5.548362122E0,-3.053799591E0
6.833782083E-1,8.966653748E0,4.927902374E0,-3.241808624E0
6.933912083E-1,8.720864868E0,4.085603943E0,-3.479065247E0
7.034052083E-1,8.112978973E0,3.326981506E0,-3.267704773E0
7.134182083E-1,7.331005096E0,2.596500549E0,-2.310595093E0
7.234322083E-1,6.523135071E0,1.824406128E0,-1.292562103E0
7.334452083E-1,5.832471313E0,1.488354950E0,-3.296145630E-1
7.434582083E-1,5.576503601E0,1.481169891E0,5.427713013E-1
7.534722083E-1,4.772525482E0,1.112187195E0,1.761387177E0
7.634852083E-1,3.954476624E0,6.707551575E-1,2.772983551E0
7.734982083E-1,4.052822113E0,1.416055298E-1,2.506537628E0
7.835122083E-1,3.713777161E0,-7.379653931E-2,1.991309052E0
7.935252083E-1,3.472928009E0,-1.332229614E-1,1.375938721E0
8.035392083E-1,2.991678772E0,-4.261637878E-1,1.297501831E0
8.135522083E-1,2.292931824E0,-5.263055420E-1,1.197809143E0
8.235652083E-1,2.173330536E0,-4.296066284E-1,1.061891785E0
8.335792083E-1,1.147962799E0,-4.143383789E-1,1.312770081E0
8.435922083E-1,5.944139099E-1,-6.224057007E-1,1.296154633E0
8.536052083E-1,4.475692749E-1,-6.532415771E-1,1.484912109E0
8.636192083E-1,-1.580712891E-1,-5.939648438E-1,1.976938934E0
8.736322083E-1,-2.296224976E-1,-6.782395935E-1,2.362836456E0
8.836462083E-1,-3.680845642E-1,-8.409512329E-1,3.143612823E0
8.936592083E-1,-8.210426331E-1,-6.840774536E-1,3.878883820E0
9.036722083E-1,-1.175804901E0,-3.507206726E-1,4.009113007E0
9.136868333E-1,-1.152303772E0,-2.109114075E-1,3.604654083E0
9.236998333E-1,-9.072633362E-1,5.179229736E-2,3.566782837E0
9.337138333E-1,-2.746788025E-1,3.704795837E-1,3.842659149E0
9.437268333E-1,6.578819275E-1,7.110214233E-1,3.883823547E0
9.537398333E-1,1.120869141E0,1.274000702E0,3.756438446E0
9.637538333E-1,1.331032104E0,1.615440674E0,3.701053619E0
9.737668333E-1,1.591041412E0,1.281335449E0,3.583398285E0
9.837798333E-1,1.920057220E0,8.614585876E-1,3.599414978E0
9.937938333E-1,2.422711945E0,8.900491333E-1,3.814817047E0
1.003806833E0,3.447331238E0,8.839118958E-1,4.522096252E0
1.013820833E0,4.768633575E0,1.135388947E0,5.007985840E0
1.023833833E0,6.302344208E0,1.596280518E0,4.270170135E0
1.033846833E0,7.565417633E0,1.822909241E0,3.085832977E0
1.043860833E0,8.061785431E0,1.702110443E0,2.761008453E0
1.053873833E0,8.358917542E0,1.397044830E0,2.647394714E0
1.063886833E0,8.597521362E0,1.146765289E0,2.384541321E0
1.073900833E0,9.165140991E0,1.108894043E0,2.781066742E0
1.083913833E0,1.037058426E1,9.283694458E-1,3.540587311E0
1.093927833E0,1.137424713E1,6.936575317E-1,3.862268372E0
1.103940833E0,1.255843460E1,8.571176147E-1,3.501518555E0
1.113953833E0,1.409828247E1,1.215322723E0,2.850522308E0
1.123967833E0,1.507410324E1,1.136436768E0,2.089804230E0
1.133980833E0,1.557077042E1,6.218069458E-1,1.873354340E0
1.143993833E0,1.660452072E1,1.170565796E-1,2.408641205E0
1.154007833E0,1.787687485E1,3.251239014E-1,2.366728363E0
1.164020833E0,1.922287582E1,9.593550110E-1,8.496331787E-1
1.174034833E0,2.071916428E1,1.676064606E0,-1.172811127E0
1.244127833E0,1.788465866E1,-2.973416748E0,-1.764830017E0
1.254141833E0,1.696392334E1,-3.542233887E0,-2.907553711E0
1.264154833E0,1.682426376E1,-3.687132568E0,-4.742438049E0
1.274167833E0,1.706601105E1,-3.773203583E0,-6.669380951E0
1.284181833E0,1.782927383E1,-3.413800964E0,-8.806786194E0
1.294194833E0,1.862891098E1,-2.474204865E0,-1.089958420E1
1.304208833E0,1.889565628E1,-2.372266846E0,-1.150327881E1
1.314221833E0,1.838357117E1,-2.545905762E0,-1.036444702E1
1.324234833E0,1.765443741E1,-2.794838104E0,-8.672216034E0
1.334248833E0,1.706196945E1,-3.185076599E0,-7.942483521E0
1.344261833E0,1.629241974E1,-3.404220886E0,-7.885601807E0
1.354275833E0,1.538171356E1,-3.559597778E0,-8.464298401E0
1.364288833E0,1.474089615E1,-3.636986847E0,-8.870553589E0
1.374301833E0,1.379621063E1,-4.135749664E0,-9.141041107E0
1.384315833E0,1.241144028E1,-4.753365326E0,-9.174870758E0
1.394328833E0,1.165611099E1,-5.382656708E0,-8.938063202E0
1.404341833E0,1.091530151E1,-5.355113983E0,-9.289083252E0
1.414355833E0,1.101229980E1,-4.455933838E0,-1.078806610E1
1.424368833E0,1.237985596E1,-3.137325897E0,-1.103999222E1
1.434382833E0,1.302097275E1,-2.983445892E0,-1.136930740E1
1.444395833E0,1.231144821E1,-3.159030762E0,-1.232851273E1
1.454408833E0,1.136047577E1,-3.569327545E0,-1.272024811E1
1.464422833E0,1.061023590E1,-4.267176361E0,-1.270318359E1
1.474435833E0,9.774673462E0,-4.389472046E0,-1.124027573E1
1.484449833E0,9.271569672E0,-4.520299988E0,-9.590556335E0
1.494462833E0,8.722361755E0,-4.806504822E0,-8.324638824E0
1.504475833E0,8.108937378E0,-5.095853119E0,-7.099436646E0
1.514489833E0,7.350464630E0,-5.389542389E0,-5.948480072E0
1.524502833E0,6.778504028E0,-5.588478699E0,-4.941524048E0
1.534516833E0,6.245013428E0,-5.575904846E0,-4.686454468E0
1.544529833E0,5.573060760E0,-5.395529938E0,-4.995861053E0
1.554542833E0,5.277874603E0,-5.180427246E0,-5.483846283E0
1.564556833E0,5.517376556E0,-4.689897308E0,-5.918093262E0
1.574569833E0,5.790857849E0,-4.137246552E0,-6.306984558E0
1.584583833E0,5.531297607E0,-3.829336853E0,-6.390510864E0
1.594596833E0,5.491480408E0,-3.496429138E0,-5.251230011E0
1.604609833E0,5.565726013E0,-3.178639984E0,-3.685635681E0
1.614623833E0,5.176984406E0,-3.080593872E0,-3.149450684E0
1.624636833E0,4.547393646E0,-3.178490295E0,-2.666105804E0
1.634650833E0,3.732637939E0,-3.231779480E0,-1.948198700E0
1.644663833E0,3.209326172E0,-3.069217529E0,-1.514700165E0
1.654676833E0,2.960393829E0,-2.952310638E0,-1.756896515E0
1.664690833E0,2.506238251E0,-2.793191528E0,-2.255060577E0
1.674703833E0,1.769470367E0,-2.467019806E0,-2.629881134E0
1.684717833E0,1.290616150E0,-1.933828583E0,-2.636018372E0
1.694730833E0,6.857240295E-1,-1.302591248E0,-2.106719055E0
