"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
-2.210083333E-3,-5.054013431E-2,5.388017297E-1,3.887127638E-1
7.802916667E-3,-4.467395321E-2,5.418219566E-1,3.883631229E-1
1.781591667E-2,-1.284065936E-2,5.238000751E-1,3.820860386E-1
2.782891667E-2,1.094632037E-2,5.130467415E-1,3.727015555E-1
3.784291667E-2,-7.495004684E-3,5.467045903E-1,3.729377985E-1
4.785591667E-2,-4.358145222E-2,5.963382125E-1,3.827007115E-1
5.786891667E-2,-7.245251536E-2,6.417731047E-1,3.863801360E-1
6.788191667E-2,-8.628819883E-2,6.853018999E-1,3.754400611E-1
7.789591667E-2,-9.539114684E-2,6.970618963E-1,3.538106680E-1
8.790891667E-2,-9.451976418E-2,7.132046819E-1,3.316768706E-1
9.792191667E-2,-1.701593995E-1,6.916317344E-1,2.945263088E-1
1.079349167E-1,-2.396789342E-1,7.519865036E-1,2.668472528E-1
1.179479167E-1,-2.954266071E-1,8.045530915E-1,2.496115416E-1
1.279619167E-1,-2.885097265E-1,8.271057606E-1,2.465268523E-1
1.379749167E-1,-2.325040102E-1,8.049847484E-1,2.621028721E-1
1.479879167E-1,-1.519182324E-1,7.289276719E-1,2.624791861E-1
1.580009167E-1,-1.050742865E-1,6.573783755E-1,2.624650598E-1
1.680149167E-1,-8.970857412E-2,6.008347273E-1,2.798009217E-1
1.780279167E-1,-6.612441689E-2,5.493379831E-1,3.003719747E-1
1.880409167E-1,-4.948228598E-2,5.355895162E-1,3.217890561E-1
1.980539167E-1,-1.002131030E-1,5.488821864E-1,3.126631975E-1
2.080669167E-1,-1.957535595E-1,5.663447976E-1,2.983320057E-1
2.180809167E-1,-2.922569215E-1,5.623039603E-1,2.751268148E-1
2.280939167E-1,-3.485403955E-1,5.642937422E-1,2.468101680E-1
2.381069167E-1,-3.897200823E-1,6.032387018E-1,2.199114412E-1
2.481199167E-1,-4.188523889E-1,6.414896846E-1,1.972431690E-1
2.581339167E-1,-4.080370367E-1,6.080904603E-1,2.046004087E-1
2.681469167E-1,-3.623669147E-1,4.917833507E-1,2.249065042E-1
2.781599167E-1,-3.213696778E-1,3.538947403E-1,2.301904708E-1
2.881729167E-1,-2.923130691E-1,2.078641951E-1,2.203629166E-1
2.981859167E-1,-2.538585961E-1,5.846405402E-2,2.269992381E-1
3.081999167E-1,-2.297968566E-1,-1.179881915E-1,2.455409467E-1
3.182129167E-1,-2.323798537E-1,-2.558326125E-1,2.578716576E-1
3.282259167E-1,-2.606118023E-1,-2.903826833E-1,2.564053833E-1
3.382382917E-1,-3.395138085E-1,-2.280711085E-1,2.640528977E-1
3.482522917E-1,-4.860587418E-1,-1.673171669E-1,3.127703071E-1
3.582652917E-1,-6.099631190E-1,-1.635629088E-1,4.064741433E-1
3.682782917E-1,-6.967486143E-1,-2.791838646E-1,5.106645226E-1
3.782912917E-1,-7.619252205E-1,-4.856872559E-1,6.035441160E-1
3.883042917E-1,-7.611868978E-1,-7.483606339E-1,7.061269879E-1
3.983182917E-1,-7.075487375E-1,-1.094565392E0,8.508601785E-1
4.083312917E-1,-6.450240612E-1,-1.519251466E0,1.028179169E0
4.183442917E-1,-5.679169893E-1,-2.044506788E0,1.214832187E0
4.283572917E-1,-4.267919064E-1,-2.690691233E0,1.396720529E0
4.383712917E-1,-1.650535017E-1,-3.445555687E0,1.531037092E0
4.483842917E-1,2.650552094E-1,-4.012730598E0,1.605799079E0
4.583972917E-1,6.514750719E-1,-4.314555168E0,1.785036802E0
4.684102917E-1,7.173705101E-1,-4.531712532E0,2.079306364E0
4.784232917E-1,6.374170780E-1,-4.645427227E0,2.493934870E0
4.884372917E-1,4.814153016E-1,-4.561172485E0,2.889119387E0
4.984502917E-1,2.894456089E-1,-4.228585243E0,3.258978128E0
5.084632917E-1,1.339533925E-1,-3.952731371E0,3.611653805E0
5.184762917E-1,4.576920718E-2,-3.844106197E0,3.924915552E0
5.284902917E-1,7.229231298E-2,-3.912004709E0,4.212375164E0
5.385032917E-1,1.688801050E-1,-4.129509449E0,4.472334385E0
5.485162917E-1,8.301734179E-2,-4.343141079E0,4.512825012E0
5.585292917E-1,-1.302360892E-1,-4.142370224E0,4.252746105E0
5.685422917E-1,-2.939099967E-1,-3.766526699E0,3.763852119E0
5.785562917E-1,-3.092721999E-1,-3.513540030E0,3.237776518E0
5.885692917E-1,-1.877661645E-1,-3.437854290E0,2.896539927E0
5.985822917E-1,1.294682622E-1,-3.586246967E0,2.767139673E0
6.085952917E-1,4.993413091E-1,-3.878882647E0,2.898576975E0
6.186092917E-1,7.195466161E-1,-4.166418076E0,3.187904596E0
6.286222917E-1,8.312069774E-1,-4.227505684E0,3.546508551E0
6.386352917E-1,8.280884027E-1,-3.979781151E0,3.884688616E0
6.486482917E-1,6.460450292E-1,-3.495117188E0,3.975346804E0
6.586612917E-1,3.887700438E-1,-2.958114386E0,3.858571768E0
6.686752917E-1,2.291025072E-1,-2.531448603E0,3.593693495E0
6.786882917E-1,2.003145367E-1,-2.283276320E0,3.311142921E0
6.887012917E-1,2.598698735E-1,-2.151820660E0,3.040214539E0
6.987142917E-1,2.512747943E-1,-1.965505838E0,2.730902672E0
7.087282917E-1,8.150840551E-2,-1.723788857E0,2.370758772E0
7.187412917E-1,-1.345804930E-1,-1.610125422E0,2.095637083E0
7.287542917E-1,-1.650402881E-2,-1.867629886E0,1.892446160E0
7.387672917E-1,5.855472088E-1,-2.435545444E0,1.742675304E0
7.487802917E-1,1.395073771E0,-3.229046345E0,1.574097753E0
7.587942917E-1,2.173491716E0,-3.969390631E0,1.438697100E0
7.688072917E-1,2.651792526E0,-4.260159969E0,1.390127420E0
7.788202917E-1,2.649666071E0,-4.038219452E0,1.276631951E0
7.888332917E-1,2.313975573E0,-3.436690569E0,1.088270307E0
7.988472917E-1,1.880381703E0,-2.752533674E0,8.695076108E-1
8.088602917E-1,1.584640622E0,-2.259920359E0,6.545479298E-1
8.188732917E-1,1.559738278E0,-2.053640366E0,5.021628737E-1
8.288862917E-1,1.760097861E0,-2.096622944E0,3.804303110E-1
8.388992917E-1,2.023278236E0,-2.292797565E0,2.942368090E-1
8.489132917E-1,2.215654135E0,-2.498559475E0,2.782549858E-1
8.589262917E-1,2.303120852E0,-2.588635921E0,2.574405074E-1
8.689392917E-1,2.282886028E0,-2.630982876E0,2.156275362E-1
8.789522917E-1,2.215436935E0,-2.701331615E0,1.044099331E-1
8.889662917E-1,2.121772766E0,-2.825949907E0,4.011960700E-4
8.989792917E-1,1.988168120E0,-3.060830832E0,-1.365087181E-1
9.089922917E-1,1.812820315E0,-3.344017982E0,-3.281769156E-1
9.190052917E-1,1.611176729E0,-3.573500872E0,-5.228081942E-1
9.290182917E-1,1.450749278E0,-3.616873741E0,-6.607324481E-1
9.390322917E-1,1.298375249E0,-3.544513226E0,-7.196732759E-1
9.490452917E-1,1.142172694E0,-3.413889408E0,-7.746619582E-1
9.590582917E-1,9.979463220E-1,-3.210532427E0,-8.383221626E-1
9.690712917E-1,8.269956112E-1,-3.052013636E0,-9.432464242E-1
9.790852917E-1,6.617537141E-1,-2.952675104E0,-1.044696927E0
9.890982917E-1,5.062937140E-1,-2.937464714E0,-1.108440518E0
9.991112917E-1,4.098318517E-1,-2.985876560E0,-1.166112065E0
1.009124292E0,2.942737043E-1,-3.094284058E0,-1.226767898E0
1.019137292E0,1.472927779E-1,-3.085515022E0,-1.319626689E0
1.029151292E0,-9.959148616E-2,-2.932309866E0,-1.415394306E0
1.039164292E0,-4.246404171E-1,-2.618600845E0,-1.484693766E0
1.049177292E0,-8.232555389E-1,-2.327801943E0,-1.569518089E0
1.059190292E0,-1.170787692E0,-2.097899914E0,-1.678541541E0
1.069204292E0,-1.414217234E0,-1.978827834E0,-1.827095032E0
1.079217292E0,-1.540578604E0,-1.871501565E0,-1.968671799E0
1.089230292E0,-1.595776081E0,-1.811048508E0,-2.080505371E0
1.099243292E0,-1.629541993E0,-1.773931384E0,-2.157774448E0
1.109256292E0,-1.627082586E0,-1.669695139E0,-2.190324545E0
1.119270292E0,-1.637686133E0,-1.548597217E0,-2.164387465E0
1.129283292E0,-1.651741862E0,-1.433693051E0,-2.135395050E0
1.139296292E0,-1.656176329E0,-1.293167591E0,-2.125793934E0
1.149309292E0,-1.662583709E0,-1.148096561E0,-2.114565372E0
1.159323292E0,-1.691228628E0,-9.904245734E-1,-2.109053373E0
1.169336292E0,-1.794165373E0,-9.073437452E-1,-2.088276625E0
1.179349292E0,-1.907074809E0,-8.395228982E-1,-2.067914724E0
1.189362292E0,-1.959337950E0,-8.167377710E-1,-2.016384602E0
1.199376292E0,-1.934570551E0,-8.572636247E-1,-1.993454933E0
1.209389292E0,-1.822680831E0,-8.828707337E-1,-1.948450089E0
1.219402292E0,-1.646157742E0,-8.992869854E-1,-1.832057476E0
1.229415292E0,-1.520202398E0,-9.578793049E-1,-1.708809137E0
1.239428292E0,-1.490067363E0,-9.989452362E-1,-1.549863100E0
1.249442292E0,-1.482557178E0,-9.437674880E-1,-1.396551847E0
1.259455292E0,-1.503998041E0,-8.518058658E-1,-1.271999002E0
1.269468292E0,-1.501830578E0,-7.853401303E-1,-1.175929189E0
1.279481292E0,-1.416070104E0,-7.827648520E-1,-1.090112329E0
1.289495292E0,-1.281611681E0,-8.228707314E-1,-1.004320741E0
1.299508292E0,-1.116730809E0,-9.085749984E-1,-9.265372157E-1
1.309521292E0,-9.194991589E-1,-9.599471688E-1,-8.336028457E-1
1.319534292E0,-8.326920867E-1,-1.002971292E0,-7.496362925E-1
1.329547292E0,-8.323423266E-1,-9.656468034E-1,-6.850708723E-1
1.339561542E0,-8.639606833E-1,-8.486895561E-1,-6.090432405E-1
1.349574542E0,-9.585524201E-1,-7.206623554E-1,-5.241742730E-1
1.359587542E0,-1.052645326E0,-5.886638165E-1,-4.258692861E-1
1.369600542E0,-1.120858312E0,-5.128268003E-1,-3.299433589E-1
1.379614542E0,-1.147766113E0,-4.579854012E-1,-2.288724035E-1
1.389627542E0,-1.165302396E0,-4.623740315E-1,-1.877398491E-1
1.399640542E0,-1.191879869E0,-4.828985035E-1,-8.045466244E-2
1.409653542E0,-1.207624674E0,-4.991771281E-1,1.350006927E-2
1.419667542E0,-1.155511975E0,-5.162304044E-1,1.057064310E-1
1.429680542E0,-1.113962531E0,-5.217993855E-1,2.220116705E-1
1.439693542E0,-1.092076182E0,-5.197207928E-1,3.180670738E-1
1.449706542E0,-1.087040067E0,-4.942398667E-1,4.218555987E-1
1.459719542E0,-1.104787588E0,-4.519248903E-1,5.003924370E-1
1.469733542E0,-1.147397399E0,-3.749519885E-1,5.462493896E-1
1.479746542E0,-1.184281349E0,-2.941929400E-1,5.751937032E-1
1.489759542E0,-1.200732112E0,-2.069598883E-1,5.840587616E-1
1.499772542E0,-1.196436524E0,-1.532098502E-1,5.927438736E-1
1.509786542E0,-1.176504374E0,-1.237896234E-1,5.978233814E-1
1.519799542E0,-1.134458184E0,-1.217445806E-1,6.113924384E-1
1.529812542E0,-1.078751206E0,-1.144323573E-1,6.510988474E-1
1.539825542E0,-1.023415208E0,-1.047395170E-1,7.245134115E-1
1.549838542E0,-9.685197473E-1,-8.425206691E-2,8.114595413E-1
1.559852542E0,-9.183447361E-1,-2.986711822E-2,9.127975702E-1
1.569865542E0,-8.762249947E-1,1.305389106E-1,1.017223597E0
1.579878542E0,-8.607674837E-1,4.161565304E-1,1.099496365E0
1.589891542E0,-8.687631488E-1,7.291139364E-1,1.171694756E0
1.599905542E0,-8.193708658E-1,1.019542575E0,1.226964712E0
1.609918542E0,-7.082498074E-1,1.264566541E0,1.252806783E0
1.619931542E0,-5.676527619E-1,1.404255390E0,1.294105530E0
1.629944542E0,-4.025245309E-1,1.496823192E0,1.341809988E0
1.639958542E0,-2.684900463E-1,1.483496904E0,1.372011781E0
1.649971542E0,-1.611922681E-1,1.392595768E0,1.351729155E0
1.659984542E0,-7.751201838E-2,1.339998603E0,1.212561131E0
1.669997542E0,-5.459031463E-2,1.287752271E0,1.109265327E0
1.680010542E0,1.739679277E-2,1.300198317E0,1.093239546E0
1.690024542E0,1.631117910E-1,1.217113733E0,1.157903194E0
1.700037542E0,3.892115057E-1,1.103344798E0,1.287333131E0
1.710050542E0,6.920404434E-1,9.654229283E-1,1.410976529E0
1.720063542E0,1.021458268E0,9.143562913E-1,1.511829615E0
1.730077542E0,1.319695354E0,8.458548188E-1,1.570180535E0
1.740090542E0,1.650186777E0,8.394775987E-1,1.597931504E0
1.750103542E0,1.972737789E0,9.650127888E-1,1.577914596E0
1.760116542E0,2.188973665E0,1.033922911E0,1.584871054E0
1.770129542E0,2.352456808E0,1.010449052E0,1.606434703E0
1.780143542E0,2.417555094E0,8.302143216E-1,1.655625343E0
1.790156542E0,2.435144663E0,5.456466675E-1,1.711012483E0
1.800169542E0,2.448435783E0,2.020970285E-1,1.652414441E0
1.810182542E0,2.338896036E0,-4.406689480E-2,1.454071283E0
1.820196542E0,2.137523890E0,-1.624494642E-1,1.188735962E0
1.830209542E0,1.939506888E0,-1.969027072E-1,8.549266458E-1
1.840222542E0,1.727090478E0,-1.923401803E-1,5.361046791E-1
1.850235542E0,1.491071224E0,-1.981469393E-1,2.373914123E-1
1.860249542E0,1.262984991E0,-2.228243202E-1,-2.184254490E-2
1.870262542E0,1.080269098E0,-4.086307287E-1,-2.027992755E-1
1.880275542E0,9.762788415E-1,-7.309845686E-1,-3.190364242E-1
1.890288542E0,8.883823752E-1,-1.066653967E0,-4.824817479E-1
1.900301542E0,7.217848897E-1,-1.336566448E0,-7.142776847E-1
1.910315542E0,4.486098588E-1,-1.502992868E0,-9.481732249E-1
1.920328542E0,1.321304739E-1,-1.565062284E0,-1.148719668E0
