"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-2.210083333E-3,1.595681763E0,6.933132477E0,6.188580780E0
7.802916667E-3,1.474733276E0,6.813980255E0,6.464756470E0
1.781591667E-2,1.420695648E0,6.785090332E0,6.608607330E0
2.782891667E-2,1.570534058E0,6.807693329E0,6.624324646E0
3.784291667E-2,1.709594879E0,6.863826599E0,6.611451416E0
4.785591667E-2,1.710642700E0,6.846163330E0,6.514453125E0
5.786891667E-2,1.619182892E0,6.830895081E0,6.536756744E0
6.788191667E-2,1.645977173E0,6.899153137E0,6.596332855E0
7.789591667E-2,1.639540558E0,6.974745941E0,6.553821259E0
8.790891667E-2,1.541494446E0,7.001689911E0,6.610403595E0
9.792191667E-2,1.512005768E0,7.009174347E0,6.239025879E0
1.079349167E-1,1.464255066E0,7.037016449E0,6.174210663E0
1.179479167E-1,1.335373077E0,6.953041077E0,6.440357208E0
1.279619167E-1,1.122964783E0,6.862180023E0,6.749015350E0
1.379749167E-1,8.219407654E-1,6.630761261E0,7.155270538E0
1.479879167E-1,7.011419678E-1,6.638245697E0,7.366780701E0
1.580009167E-1,7.454498291E-1,6.702761536E0,7.235354004E0
1.680149167E-1,6.553372192E-1,6.663692780E0,6.819069672E0
1.780279167E-1,5.385800171E-1,6.689738617E0,6.544241180E0
1.880409167E-1,5.586383057E-1,6.760391693E0,6.456972656E0
1.980539167E-1,8.199948120E-1,6.976093140E0,5.990093536E0
2.080669167E-1,9.904902649E-1,7.167844391E0,5.422024841E0
2.180809167E-1,1.041085052E0,7.249125366E0,5.187163239E0
2.280939167E-1,1.063538361E0,7.253765717E0,5.407355347E0
2.381069167E-1,1.170715485E0,7.142397308E0,5.803282013E0
2.481199167E-1,1.215322723E0,7.050338745E0,5.920488281E0
2.581339167E-1,9.539662170E-1,6.851552124E0,6.005062408E0
2.681469167E-1,7.077282715E-1,6.605613556E0,5.970334625E0
2.781599167E-1,7.888595581E-1,6.607559509E0,5.790558472E0
2.881729167E-1,1.053658905E0,6.631659393E0,5.609285431E0
2.981859167E-1,1.146016846E0,6.530020752E0,5.493126984E0
3.081999167E-1,1.103954315E0,6.368806000E0,5.160967712E0
3.182129167E-1,1.215173035E0,6.332880707E0,4.771028595E0
3.282259167E-1,1.544338531E0,6.314019928E0,4.663851471E0
3.382382917E-1,1.558558960E0,6.395001526E0,4.536166992E0
3.482522917E-1,1.106948090E0,6.224805450E0,3.947890320E0
3.582652917E-1,3.921844482E-1,5.882467346E0,3.528911591E0
3.682782917E-1,-8.696914673E-2,5.701643372E0,3.204835510E0
3.782912917E-1,-1.007405090E-1,5.548062744E0,2.859353943E0
3.883042917E-1,-1.152603149E-2,5.421276398E0,3.021317139E0
3.983182917E-1,-3.019221497E-1,5.140310669E0,3.117716675E0
4.083312917E-1,-6.195616150E-1,4.860093384E0,2.681374054E0
4.183442917E-1,-6.831793213E-1,4.654570770E0,2.024989014E0
4.283572917E-1,-6.343807983E-1,4.311334534E0,1.519340515E0
4.383712917E-1,-3.356021118E-1,3.965703278E0,1.548529816E0
4.483842917E-1,9.159452820E-1,3.916006622E0,2.632425842E0
4.583972917E-1,1.724863129E0,4.016747131E0,3.856430511E0
4.684102917E-1,1.351988525E0,3.459006958E0,2.576891327E0
4.784232917E-1,8.451425171E-1,2.876119080E0,1.581611023E0
4.884372917E-1,1.321152649E0,2.729573822E0,1.688937836E0
4.984502917E-1,2.541415100E0,2.601889343E0,2.108515320E0
5.084632917E-1,3.133284302E0,2.427651672E0,2.224374390E0
5.184762917E-1,2.993175659E0,2.433788910E0,2.001787262E0
5.284902917E-1,3.338507538E0,2.200873260E0,1.801354065E0
5.385032917E-1,4.104764099E0,1.922302551E0,1.720971222E0
5.485162917E-1,6.733148346E0,2.367177429E0,1.045426025E0
5.585292917E-1,1.094958023E1,3.480861511E0,1.159638519E0
5.685422917E-1,1.441023376E1,5.588329010E0,2.868035889E0
5.785562917E-1,1.520418274E1,6.522835693E0,4.145329742E0
5.885692917E-1,1.403137161E1,5.636528778E0,4.818030853E0
5.985822917E-1,1.200219131E1,4.237687683E0,5.066364441E0
6.085952917E-1,9.939331055E0,2.784659271E0,4.744384003E0
6.186092917E-1,8.792266388E0,1.165476379E0,3.623365173E0
6.286222917E-1,8.649463348E0,3.677851868E-1,3.028801575E0
6.386352917E-1,9.669442291E0,2.835104370E-1,3.245251465E0
6.486482917E-1,1.258717484E1,1.201701050E0,3.066373444E0
6.586612917E-1,1.480137039E1,2.582130432E0,3.050057373E0
6.686752917E-1,1.587927887E1,3.382516022E0,3.512146454E0
6.786882917E-1,1.619587051E1,3.748504944E0,3.634142761E0
6.887012917E-1,1.628643219E1,4.025578766E0,3.528013458E0
6.987142917E-1,1.734892273E1,4.280348969E0,3.063828735E0
7.087282917E-1,1.810215637E1,4.626129913E0,2.344424744E0
7.187412917E-1,1.779724045E1,3.941902771E0,2.130369873E0
