"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-1.435541667E-3,1.396745453E0,8.096662903E0,4.838538208E0
8.578458333E-3,1.496587830E0,8.116870880E0,5.109624481E0
1.859145833E-2,1.508712616E0,8.138875122E0,5.410049744E0
2.860445833E-2,1.462159424E0,8.105344849E0,5.680237885E0
3.861745833E-2,1.368154907E0,8.042774963E0,5.732628937E0
4.863145833E-2,1.275796967E0,8.007298737E0,5.875282288E0
5.864445833E-2,1.287173309E0,7.998766479E0,5.948779449E0
6.865745833E-2,1.157692566E0,8.006400604E0,5.986950073E0
7.867045833E-2,1.075962524E0,7.954757996E0,5.902675323E0
8.868445833E-2,1.041534119E0,8.027057648E0,5.651198273E0
9.869745833E-2,9.309141541E-1,8.062833252E0,5.508844299E0
1.087104583E-1,8.229885864E-1,8.027506714E0,5.672603760E0
1.187244583E-1,7.846682739E-1,8.012986908E0,5.811963959E0
1.287374583E-1,7.209008789E-1,7.970924377E0,5.568270721E0
1.387504583E-1,7.800279236E-1,7.948920135E0,5.118306427E0
1.487634583E-1,8.583151245E-1,7.978857880E0,4.984335022E0
1.587774583E-1,8.901988220E-1,7.921976166E0,5.250631256E0
1.687904583E-1,1.162931671E0,7.975714417E0,5.592520294E0
1.788034583E-1,1.352886658E0,7.991282043E0,5.689967651E0
1.888164583E-1,1.287173309E0,7.980354767E0,5.531447296E0
1.988304583E-1,1.141077118E0,7.841743011E0,5.363496552E0
2.088434583E-1,1.059646454E0,7.660469971E0,5.345833282E0
2.188562917E-1,9.975256348E-1,7.579188995E0,5.559888153E0
2.288692917E-1,8.622070313E-1,7.427404633E0,5.974525909E0
2.388832917E-1,9.102571106E-1,7.348518677E0,6.174659729E0
2.488962917E-1,1.005908203E0,7.471562805E0,6.053262177E0
2.589092917E-1,1.098715210E0,7.618856506E0,5.799689484E0
2.689232917E-1,1.224004669E0,7.712711334E0,5.523962860E0
2.789362917E-1,1.291214905E0,7.790699158E0,5.395529938E0
2.889492917E-1,1.252445526E0,7.740852814E0,5.585634613E0
2.989622917E-1,1.356329498E0,7.658074951E0,5.777236176E0
3.089762917E-1,1.621128845E0,7.754025421E0,5.660628662E0
3.189892917E-1,1.694176941E0,7.828720093E0,5.639073486E0
3.290022917E-1,1.703906708E0,7.795638885E0,5.601800995E0
3.390152917E-1,1.611399078E0,7.744744720E0,5.458399200E0
3.490292917E-1,1.464554443E0,7.734865265E0,5.444777527E0
3.590422917E-1,1.396745453E0,7.625891876E0,5.444328461E0
3.690552917E-1,1.382075958E0,7.596852264E0,5.427263947E0
3.790682917E-1,1.538201294E0,7.626640320E0,5.347779236E0
3.890822917E-1,1.800455933E0,7.714058533E0,5.462740173E0
3.990952917E-1,2.008672943E0,7.770940247E0,5.577252045E0
4.091082917E-1,2.040406952E0,7.661667480E0,5.563630371E0
4.191222917E-1,2.006277924E0,7.667205963E0,5.546416168E0
4.291352917E-1,1.867366791E0,7.626340942E0,5.591023407E0
4.391482917E-1,1.754202118E0,7.564220123E0,5.400469666E0
4.491612917E-1,1.703906708E0,7.612120514E0,5.307213593E0
4.591752917E-1,1.681603088E0,7.482041016E0,5.396577759E0
4.691882917E-1,1.751657410E0,7.449259186E0,5.281317444E0
4.792012917E-1,1.916913757E0,7.608527985E0,5.443280640E0
4.892142917E-1,1.886826324E0,7.549850006E0,5.979465637E0
4.992282917E-1,1.743125153E0,7.274123383E0,6.162834320E0
5.092412917E-1,1.725611572E0,7.290289764E0,5.838309174E0
5.192542917E-1,1.825004883E0,7.510930939E0,5.275778961E0
5.292682917E-1,1.886077881E0,7.574548645E0,4.983436890E0
5.392812917E-1,1.670077057E0,7.118896179E0,4.936135254E0
5.492942917E-1,1.641037445E0,6.892417145E0,4.439168701E0
5.593072917E-1,1.965562592E0,7.202272797E0,3.641477509E0
5.693212917E-1,2.244133301E0,7.117848358E0,3.226690063E0
5.793342917E-1,2.036664734E0,6.653513947E0,3.300336914E0
5.893472917E-1,1.138682098E0,5.621709595E0,3.630849609E0
5.993602917E-1,2.538720703E-1,4.679718475E0,3.239712982E0
6.093742917E-1,5.087919617E-1,4.251459045E0,2.952160950E0
