"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
-1.435541667E-3,-2.692573331E-2,1.420090646E-1,1.646412909E-1
8.578458333E-3,-1.346183121E-1,2.623294890E-1,1.692924798E-1
1.859145833E-2,-1.913867742E-1,3.623066843E-1,1.717766672E-1
2.860445833E-2,-1.963658780E-1,4.337024391E-1,1.697976887E-1
3.861745833E-2,-1.885748059E-1,4.873464704E-1,1.783799976E-1
4.863145833E-2,-1.696693003E-1,5.425485373E-1,1.897242367E-1
5.864445833E-2,-1.519406438E-1,5.919544697E-1,1.924904585E-1
6.865745833E-2,-1.159805730E-1,5.774918199E-1,1.963845789E-1
7.867045833E-2,-6.687401980E-2,5.207275748E-1,1.984613091E-1
8.868445833E-2,-3.628832847E-2,4.501304924E-1,1.971449852E-1
9.869745833E-2,-7.779452950E-3,3.639894724E-1,1.995250583E-1
1.087104583E-1,1.960212365E-2,2.969676256E-1,1.920372546E-1
1.187244583E-1,2.650530264E-2,2.791452408E-1,1.914412379E-1
1.287374583E-1,-1.355127897E-4,2.423672527E-1,2.014653087E-1
1.387504583E-1,-5.452897772E-2,2.484272718E-1,2.052989304E-1
1.487634583E-1,-1.214923561E-1,2.778209746E-1,2.280838937E-1
1.587774583E-1,-1.555768251E-1,3.569773138E-1,2.434178442E-1
1.687904583E-1,-1.672491729E-1,4.546379745E-1,2.343876213E-1
1.788034583E-1,-1.738492846E-1,5.257862210E-1,2.123020291E-1
1.888164583E-1,-1.750928164E-1,5.284635425E-1,1.851548105E-1
1.988304583E-1,-1.763064265E-1,4.712724388E-1,1.797398031E-1
2.088434583E-1,-1.598197967E-1,3.795292675E-1,1.707290262E-1
2.188562917E-1,-1.097068265E-1,2.730377316E-1,1.725543588E-1
2.288692917E-1,-4.711091891E-2,2.268257737E-1,2.030152977E-1
2.388832917E-1,-4.986898974E-3,2.352829129E-1,2.391216457E-1
2.488962917E-1,1.625779644E-2,2.474086583E-1,2.619625330E-1
2.589092917E-1,1.044731215E-2,2.624627054E-1,2.718521953E-1
2.689232917E-1,-1.305742934E-2,2.502645254E-1,2.661745548E-1
2.789362917E-1,-2.955810912E-2,2.284177989E-1,2.519029677E-1
2.889492917E-1,-8.651336655E-3,2.319177985E-1,2.564819753E-1
2.989622917E-1,-2.043848857E-2,2.425741702E-1,2.515772581E-1
3.089762917E-1,-6.647602469E-2,3.182783723E-1,2.421066016E-1
3.189892917E-1,-1.300273091E-1,4.323926866E-1,2.437092960E-1
3.290022917E-1,-2.109875977E-1,5.393813252E-1,2.480456829E-1
3.390152917E-1,-2.681968212E-1,5.835453272E-1,2.568159997E-1
3.490292917E-1,-2.737435997E-1,5.451754928E-1,2.653782666E-1
3.590422917E-1,-2.208018303E-1,4.271908104E-1,2.688393295E-1
3.690552917E-1,-1.390815973E-1,2.443115860E-1,2.618054152E-1
3.790682917E-1,-6.617810577E-2,6.877758354E-2,2.415302247E-1
3.890822917E-1,-2.083601058E-2,-2.577976696E-2,2.096170038E-1
3.990952917E-1,-4.558742791E-2,3.358369321E-2,1.934281737E-1
4.091082917E-1,-1.438131034E-1,1.992785037E-1,1.974769831E-1
4.191222917E-1,-2.678892612E-1,3.950165808E-1,2.130889595E-1
4.291352917E-1,-3.698065281E-1,5.520433187E-1,2.413885891E-1
4.391482917E-1,-4.405936003E-1,5.625209808E-1,2.595460117E-1
4.491612917E-1,-4.218601584E-1,4.621239007E-1,2.695571184E-1
4.591752917E-1,-3.563719988E-1,2.940962911E-1,2.760818601E-1
4.691882917E-1,-2.825192213E-1,5.589786172E-2,2.537669241E-1
4.792012917E-1,-1.994195580E-1,-1.404285133E-1,2.136165798E-1
4.892142917E-1,-1.363912374E-1,-1.841882169E-1,2.055711597E-1
4.992282917E-1,-1.062274799E-1,-1.591041684E-1,2.248556316E-1
5.092412917E-1,-1.034639329E-1,-1.540880054E-1,2.208369076E-1
5.192542917E-1,-1.035012230E-1,-2.442317456E-1,2.127518207E-1
5.292682917E-1,-1.053934693E-1,-3.437999487E-1,1.984077543E-1
5.392812917E-1,-9.794381261E-2,-3.863170445E-1,2.717480361E-1
5.492942917E-1,-1.053654253E-1,-5.305346847E-1,3.388288319E-1
5.593072917E-1,-1.379864812E-1,-6.604423523E-1,3.505898714E-1
5.693212917E-1,-1.932236254E-1,-8.057730198E-1,3.445615768E-1
5.793342917E-1,-2.011164427E-1,-9.525203705E-1,4.682515562E-1
5.893472917E-1,-1.200907603E-1,-9.810782075E-1,7.104863524E-1
5.993602917E-1,-1.473770570E-2,-1.116941214E0,1.058997869E0
6.093742917E-1,2.362817824E-1,-1.095389485E0,1.148596287E0
6.193872917E-1,3.899198174E-1,-1.469769478E0,1.267184973E0
6.294002917E-1,4.658948779E-1,-1.850785017E0,1.400109410E0
6.394132917E-1,5.420538187E-1,-2.148686171E0,1.731880665E0
6.494272917E-1,7.541175485E-1,-2.596925974E0,2.179346800E0
6.594402917E-1,9.152790308E-1,-3.163830996E0,2.449355841E0
6.694532917E-1,9.210024476E-1,-3.744764090E0,2.596278429E0
6.794672917E-1,8.507410288E-1,-4.186413288E0,2.739589214E0
6.894802917E-1,8.987622857E-1,-4.453802586E0,2.958308220E0
6.994932917E-1,1.020331621E0,-4.898568153E0,3.269388676E0
7.095062917E-1,1.124598026E0,-5.651630402E0,3.731059074E0
