"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.072875000E-3,1.818452030E-2,3.165101111E-1,4.150779247E-1
1.308687500E-2,4.259292036E-2,2.613688111E-1,3.906846941E-1
2.309987500E-2,9.918466955E-2,1.712224782E-1,3.508931994E-1
3.311387500E-2,1.493024230E-1,1.355811208E-1,3.196002841E-1
4.312787500E-2,1.414373070E-1,1.476000100E-1,3.140770793E-1
5.314187500E-2,8.899433911E-2,2.034582198E-1,3.298888206E-1
6.315487500E-2,5.032535270E-2,2.897768021E-1,3.416396081E-1
7.316887500E-2,5.893189088E-2,3.205131590E-1,3.266625106E-1
8.318287500E-2,1.194003820E-1,2.633849680E-1,3.041333556E-1
9.319687500E-2,1.764570177E-1,1.469337195E-1,2.789662182E-1
1.032098750E-1,1.904288828E-1,4.087920487E-2,2.742338777E-1
1.132238750E-1,1.726339161E-1,4.676825181E-2,2.746594250E-1
1.232378750E-1,1.213944256E-1,1.034027338E-1,2.529387474E-1
1.332518750E-1,5.241695791E-2,1.163757965E-1,2.535257041E-1
1.432648750E-1,1.764314808E-2,1.107460335E-1,2.430971712E-1
1.532788750E-1,2.815784141E-2,1.372197121E-1,2.337049991E-1
1.632928750E-1,5.359270051E-2,1.460711956E-1,2.345069647E-1
1.733068750E-1,7.883600891E-2,1.147918478E-1,2.382223308E-1
1.833198750E-1,7.873024046E-2,7.365023345E-2,2.360459715E-1
1.933338750E-1,6.680620462E-2,4.080867022E-2,2.296690345E-1
2.033478750E-1,6.686481088E-2,3.663271293E-2,2.124245465E-1
2.133618750E-1,8.287201077E-2,3.919760138E-2,1.959875226E-1
2.233748750E-1,1.047519445E-1,6.296226382E-2,1.924616843E-1
2.333888750E-1,9.716193378E-2,3.306269273E-2,1.943200380E-1
2.434028750E-1,7.160729170E-2,-2.505801432E-2,2.019808739E-1
2.534168750E-1,8.118828386E-2,-1.002180763E-2,2.248486429E-1
2.634298750E-1,6.866759062E-2,-4.209421575E-2,2.209880054E-1
2.734438750E-1,4.990722239E-2,-8.647339791E-2,2.085150778E-1
2.834578750E-1,4.417810962E-2,-1.168482453E-1,2.019838989E-1
2.934718750E-1,4.818723351E-2,-1.695945561E-1,2.294054031E-1
3.034848750E-1,5.531743169E-2,-2.419346273E-1,2.782118917E-1
3.134988750E-1,3.736133501E-2,-3.108809590E-1,3.193462789E-1
3.235128750E-1,-2.241673321E-2,-3.457173109E-1,3.396475911E-1
3.335268750E-1,-8.354453743E-2,-3.413861990E-1,3.231149316E-1
3.435398750E-1,-1.056936383E-1,-3.192157447E-1,3.180404305E-1
3.535538750E-1,-1.235661134E-1,-3.584126830E-1,3.621530533E-1
3.635678750E-1,-1.565320641E-1,-4.155909419E-1,4.730633497E-1
3.735818750E-1,-1.999463737E-1,-5.052962899E-1,5.269710422E-1
3.835948750E-1,-2.386726737E-1,-6.276243329E-1,4.923481643E-1
3.936088750E-1,-2.163881361E-1,-7.297387123E-1,4.218867719E-1
4.036228750E-1,-1.204299629E-1,-8.640404940E-1,3.687630296E-1
4.136368750E-1,-1.825018320E-3,-1.043509245E0,3.603367805E-1
4.236508750E-1,1.090927199E-1,-1.280280948E0,3.609938323E-1
4.336638750E-1,2.306876034E-1,-1.412790298E0,3.312529624E-1
4.436778750E-1,3.343547583E-1,-1.405172706E0,3.108477294E-1
4.536918750E-1,3.908829987E-1,-1.376665711E0,3.522388339E-1
4.637058750E-1,4.358906150E-1,-1.434587836E0,5.011618733E-1
4.737188750E-1,5.054856539E-1,-1.649099112E0,7.618454099E-1
4.837328750E-1,5.485497713E-1,-2.090117693E0,1.074594975E0
4.937468750E-1,4.620481133E-1,-2.705747843E0,1.303062916E0
5.037608750E-1,2.278423607E-1,-3.349875450E0,1.360345364E0
5.137738750E-1,1.262262613E-1,-3.717725992E0,1.491593719E0
5.237878750E-1,1.128591001E-1,-3.769751310E0,1.553751111E0
5.338018750E-1,9.556772560E-2,-3.594991684E0,1.530790091E0
5.438158750E-1,1.038495377E-1,-3.367117405E0,1.552810907E0
5.538288750E-1,1.815075725E-1,-3.254617691E0,1.637025356E0
5.638428750E-1,3.248399794E-1,-3.151321650E0,1.687892199E0
5.738568750E-1,5.229751468E-1,-3.004779577E0,1.671476007E0
5.838708750E-1,7.573961020E-1,-2.893567085E0,1.519740224E0
5.938848750E-1,8.853706121E-1,-2.908667803E0,1.230029106E0
6.038978750E-1,8.711424470E-1,-2.984121323E0,8.917759657E-1
6.139118750E-1,9.080842137E-1,-3.111437559E0,6.797513366E-1
6.239258750E-1,9.240926504E-1,-3.202116489E0,6.401295066E-1
6.339398750E-1,8.265532851E-1,-3.152832747E0,6.863944530E-1
6.439528750E-1,7.339226007E-1,-2.968449354E0,7.616726756E-1
6.539668750E-1,7.649385929E-1,-2.878636360E0,9.019421935E-1
6.639808750E-1,7.947494388E-1,-2.736855745E0,1.123346806E0
6.739948750E-1,8.191416264E-1,-2.655806541E0,1.365685105E0
6.840078750E-1,8.447650671E-1,-2.633299351E0,1.527108192E0
6.940218750E-1,9.101664424E-1,-2.630545855E0,1.693702221E0
7.040358750E-1,1.010171533E0,-2.686405182E0,1.834566474E0
7.140498750E-1,1.142538309E0,-2.811101675E0,1.946038961E0
7.240638750E-1,1.213844419E0,-2.757444620E0,1.978351593E0
7.340768750E-1,1.202478409E0,-2.406002998E0,1.894469500E0
7.440908750E-1,1.148491383E0,-2.068572283E0,1.766958594E0
7.541048750E-1,1.151668549E0,-1.847093105E0,1.712298751E0
7.641188750E-1,1.202423930E0,-1.795494437E0,1.804950356E0
7.741318750E-1,1.154840112E0,-1.878468394E0,1.964769363E0
7.841458750E-1,1.025427103E0,-2.037279606E0,2.163184643E0
7.941598750E-1,9.213688374E-1,-2.288134813E0,2.339447260E0
8.041738750E-1,9.584662914E-1,-2.500359535E0,2.413282871E0
8.141878750E-1,1.096274376E0,-2.586804390E0,2.344912052E0
8.242008750E-1,1.232624650E0,-2.519162655E0,2.143802166E0
8.342148750E-1,1.318859935E0,-2.364084244E0,1.972657800E0
8.442288750E-1,1.341072202E0,-2.197118282E0,1.950962424E0
8.542428750E-1,1.229061723E0,-2.125516415E0,2.013897896E0
