"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.254794500E0,-6.851252747E-1,-8.638536072E-1,3.694467316E0
1.264808500E0,-1.988464966E0,-5.233117676E-1,3.656895447E0
1.274822500E0,-3.011737061E0,-2.430944824E-1,3.431164856E0
1.284835500E0,-3.972738647E0,1.451980591E-2,3.777095490E0
1.294849500E0,-4.077670441E0,3.300636292E-1,4.731660461E0
1.304863500E0,-3.876638489E0,6.789880371E-1,4.874164124E0
1.314877500E0,-4.272265778E0,1.014141083E0,4.600682831E0
1.324891500E0,-4.360282745E0,1.257085876E0,4.593946838E0
1.334904500E0,-4.156406708E0,1.633553009E0,4.148024139E0
1.344918500E0,-4.349804535E0,1.648072815E0,3.683540039E0
1.354932500E0,-4.452041931E0,1.199755096E0,3.113675079E0
1.364946500E0,-4.310735779E0,7.882608032E-1,2.735112305E0
1.374960500E0,-3.469335480E0,5.725593567E-1,2.301164703E0
1.384973500E0,-1.853894806E0,1.111588440E0,2.067500610E0
1.394987500E0,-3.264710999E-1,2.204765167E0,1.679657135E0
1.405001500E0,9.139993286E-1,3.182531891E0,9.499246216E-1
1.415015500E0,1.319057007E0,3.554208984E0,-8.023315430E-2
1.425029500E0,1.183738403E0,3.145109711E0,-1.806443481E0
1.435042500E0,2.195933533E-1,2.016007690E0,-3.240760803E0
1.445056500E0,-9.174421692E-1,6.053411865E-1,-4.350403290E0
1.455070500E0,-1.482816467E0,-4.595443726E-1,-6.258635101E0
1.465084500E0,-1.445843353E0,-9.970765686E-1,-8.216264191E0
1.475098500E0,-5.004093933E-1,-9.223818970E-1,-1.033376083E1
1.485111500E0,1.174158325E0,-6.361770630E-2,-1.251786896E1
1.495125500E0,3.820056152E0,1.685644684E0,-1.407433228E1
1.505139500E0,7.066205750E0,3.725452881E0,-1.537617508E1
1.515153500E0,9.306297455E0,5.047803040E0,-1.710687607E1
1.525167500E0,8.865763550E0,4.926255798E0,-1.824750412E1
1.535180500E0,7.708520050E0,3.520529022E0,-2.037413177E1
1.635318500E0,6.507717133E0,-1.108295288E0,-1.830812805E1
1.645332500E0,5.053640900E0,-1.546883240E0,-1.792133240E1
1.655346500E0,3.501817932E0,-1.884730682E0,-1.687620575E1
1.665360500E0,1.572330322E0,-2.510429535E0,-1.532872375E1
1.675374500E0,-9.096583557E-1,-3.512445831E0,-1.441771820E1
1.685387500E0,-2.849773865E0,-4.227508850E0,-1.309476929E1
1.695401500E0,-3.716471558E0,-4.515060883E0,-1.135284164E1
1.705415500E0,-3.651207275E0,-4.215982819E0,-9.660011902E0
1.715429500E0,-3.215463409E0,-3.961062927E0,-8.433013458E0
1.725443500E0,-2.871927795E0,-3.689677277E0,-8.557404785E0
1.735456500E0,-2.852468262E0,-3.491788788E0,-8.309370575E0
1.745470500E0,-2.946921844E0,-3.482657776E0,-7.776179352E0
1.755484500E0,-3.279979248E0,-3.245700531E0,-7.754025421E0
1.765498500E0,-2.924618225E0,-2.624342651E0,-7.723039856E0
1.775512500E0,-1.696422272E0,-1.673669586E0,-7.891589355E0
1.785525500E0,-1.156195679E0,-1.243913269E0,-8.271798706E0
1.795539500E0,-9.604028320E-1,-1.181493073E0,-8.152796173E0
1.805553500E0,-9.392967224E-1,-1.092877350E0,-8.076005859E0
1.815567500E0,-1.817221069E-1,-3.552113342E-1,-8.155640259E0
1.825581500E0,1.280437317E0,4.671784973E-1,-7.874524841E0
1.835594500E0,2.622097321E0,1.025367737E0,-6.833439789E0
1.845608500E0,3.388653259E0,1.231638794E0,-5.623056793E0
1.855622500E0,3.845652924E0,1.205143890E0,-4.524491272E0
1.865636500E0,4.101321259E0,1.454974365E0,-4.101470947E0
1.875650750E0,4.873864746E0,2.257305908E0,-3.744613037E0
1.885663750E0,6.738836517E0,3.666325836E0,-3.256478119E0
1.895677750E0,8.310867462E0,5.370082855E0,-2.676284637E0
1.905691750E0,9.075477448E0,6.922654266E0,-2.162403259E0
1.915705750E0,9.949809265E0,7.850874023E0,-2.007774811E0
1.925719750E0,1.072070618E1,8.411308594E0,-2.210303650E0
1.935733750E0,1.138637192E1,8.488997040E0,-2.515818329E0
1.945746750E0,1.232237549E1,7.885152740E0,-2.318079529E0
1.955760750E0,1.265004410E1,7.382498016E0,-1.681603088E0
1.965774750E0,1.303788757E1,7.385042725E0,-1.487307129E0
1.975788750E0,1.410696442E1,7.843688965E0,-1.276994476E0
