"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.809000000E-3,7.087760925E-1,6.006110229E0,7.385192413E0
1.282300000E-2,8.039781189E-1,6.073320465E0,7.528594208E0
2.283550000E-2,1.034947815E0,6.180497589E0,7.599995728E0
3.284950000E-2,1.087338867E0,6.289770355E0,7.665110321E0
4.286250000E-2,1.015937347E0,6.253545685E0,7.750732269E0
5.287650000E-2,7.939489746E-1,6.162085876E0,7.724087677E0
6.288950000E-2,5.053491211E-1,6.098168793E0,7.737110596E0
7.290350000E-2,2.809657288E-1,6.088888092E0,7.736212463E0
8.291650000E-2,1.281335449E-1,6.096522217E0,7.667355652E0
9.293050000E-2,1.648072815E-1,6.121071167E0,7.554490356E0
1.029445000E-1,2.094145203E-1,6.154302063E0,7.377558289E0
1.129575000E-1,2.089654541E-1,6.175857239E0,7.317233734E0
1.229715000E-1,1.350192261E-1,6.143973541E0,7.462880859E0
1.329845000E-1,3.203338623E-2,6.029012604E0,7.597750397E0
1.429985000E-1,-1.736389160E-2,5.994584198E0,7.718249817E0
1.530115000E-1,9.280700684E-3,5.986800385E0,7.927963715E0
1.630255000E-1,2.380050659E-2,6.016887817E0,8.001909943E0
1.730385000E-1,-3.323089600E-2,6.024671631E0,7.945626984E0
1.830525000E-1,-1.848655701E-1,5.954617310E0,7.843688965E0
1.930665000E-1,-3.097059631E-1,5.931864624E0,7.769742737E0
2.030795000E-1,-3.908372498E-1,5.951922913E0,7.762258301E0
2.130935000E-1,-4.522096252E-1,5.967041473E0,7.682773590E0
2.231065000E-1,-4.778063965E-1,6.059848480E0,7.460485840E0
2.331205000E-1,-4.188290405E-1,6.136489105E0,7.238647156E0
2.431335000E-1,-4.120930481E-1,6.146667938E0,7.244485016E0
2.531475000E-1,-5.092410278E-1,6.108197937E0,7.282505951E0
2.631615000E-1,-6.933581543E-1,6.018085327E0,7.285649414E0
2.731745000E-1,-8.258326721E-1,5.935307465E0,7.286397858E0
2.831885000E-1,-9.126521301E-1,5.907615051E0,7.299869843E0
2.932015000E-1,-8.637039185E-1,5.939498749E0,7.422614594E0
3.032155000E-1,-8.210426331E-1,5.864654388E0,7.555687866E0
3.132285000E-1,-8.626560974E-1,5.791456604E0,7.490573273E0
3.232425000E-1,-9.873468018E-1,5.696553955E0,7.306605835E0
3.332555000E-1,-1.012494507E0,5.610632629E0,7.246131592E0
3.432695000E-1,-9.090596008E-1,5.618715820E0,7.304659882E0
3.532835000E-1,-8.554710388E-1,5.568570099E0,7.336693268E0
3.632965000E-1,-9.635462952E-1,5.425168304E0,7.414381714E0
3.733105000E-1,-1.226100311E0,5.273982697E0,7.395670624E0
3.833235000E-1,-1.318907318E0,5.232518921E0,7.251071320E0
3.933375000E-1,-1.268462219E0,5.220244446E0,7.204069061E0
4.033505000E-1,-1.188378754E0,5.331463165E0,6.962172089E0
4.133645000E-1,-1.125210114E0,5.412744141E0,6.427633667E0
4.233785000E-1,-1.080453186E0,5.341791687E0,5.769003296E0
4.333915000E-1,-1.146615601E0,5.263205109E0,5.205574951E0
4.434055000E-1,-1.027313690E0,4.983436890E0,4.516557770E0
4.534185000E-1,-1.092128906E0,3.946692810E0,3.434308319E0
4.634325000E-1,-2.909948730E-1,4.057013397E0,2.974015503E0
4.734455000E-1,-2.006277924E0,5.203479309E0,4.823868713E0
4.834595000E-1,-1.226399689E0,4.286785583E0,6.395899658E0
4.934725000E-1,-5.144801331E-1,3.455564117E0,6.726262665E0
5.034865000E-1,-9.301657104E-1,3.579805756E0,7.055877228E0
5.135005000E-1,-3.472778320E-1,3.593577118E0,7.175628204E0
5.235135000E-1,4.971162415E-1,4.200564880E0,6.516399078E0
5.335275000E-1,8.890013123E-1,5.030888214E0,5.573060760E0
5.435405000E-1,1.143771515E0,5.121599579E0,4.581522675E0
5.535545000E-1,1.355431366E0,4.467609558E0,4.522545319E0
5.635675000E-1,1.423390045E0,3.771107941E0,5.289101257E0
5.735815000E-1,1.500479736E0,3.493884430E0,5.786217499E0
5.835955000E-1,1.363664246E0,3.579057312E0,5.942342834E0
5.936085000E-1,1.396895142E0,3.297193451E0,6.045328674E0
6.036225000E-1,1.949994965E0,2.928061066E0,5.954467621E0
6.136355000E-1,2.804717560E0,3.338657227E0,6.553970947E0
6.236495000E-1,2.904709625E0,3.754342804E0,7.690407715E0
6.336625000E-1,2.665507050E0,2.978206787E0,7.999514923E0
6.436765000E-1,1.842368774E0,2.279908905E0,7.184160461E0
6.536905000E-1,1.582060089E0,2.251617737E0,5.426066437E0
6.637035000E-1,2.529889069E0,1.571132813E0,3.439248047E0
6.737175000E-1,2.510279846E0,1.219813385E0,2.549198914E0
6.837305000E-1,1.618135071E-1,2.350861359E0,3.062032471E0
6.937445000E-1,1.829794922E0,7.806266785E-1,3.156486053E0
7.037585000E-1,4.503684540E0,-1.555265808E-1,4.308340759E0
7.137715000E-1,3.919898529E0,-7.963439941E-2,5.577102356E0
