"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
-2.167916664E-4,1.150487810E-1,-2.780302465E-1,1.484806370E-2
9.796208334E-3,-4.009659588E-2,-8.711433411E-2,4.665499553E-2
1.981020833E-2,-1.834416687E-1,1.143226027E-1,4.835529998E-2
2.982320833E-2,-2.619063854E-1,2.027110606E-1,4.599467292E-2
3.983620833E-2,-2.557889819E-1,1.562382579E-1,4.200693965E-2
4.985020833E-2,-1.890134215E-1,4.384379834E-2,3.203073516E-2
5.986320833E-2,-1.081214026E-1,-7.932523638E-2,2.333704382E-2
6.987620833E-2,-3.927442804E-2,-1.905670762E-1,2.698956802E-2
7.989020833E-2,-5.326847546E-3,-2.504833937E-1,4.904853180E-2
8.990320833E-2,-3.004737385E-2,-2.278609127E-1,6.968323141E-2
9.991620833E-2,-1.021891385E-1,-1.873995811E-1,9.397284687E-2
1.099302083E-1,-2.056121975E-1,-5.036316812E-2,1.008411348E-1
1.199432083E-1,-3.027678728E-1,9.694547951E-2,9.393073618E-2
1.299562083E-1,-3.449901640E-1,1.744330674E-1,9.080231935E-2
1.399702083E-1,-3.362840116E-1,1.696433127E-1,1.057127640E-1
1.499832083E-1,-2.779607773E-1,9.320099652E-2,1.293182373E-1
1.599962083E-1,-1.875666380E-1,-8.823905140E-3,1.469841897E-1
1.700102083E-1,-8.534225076E-2,-1.172984540E-1,1.569401473E-1
1.800232083E-1,7.618272677E-3,-2.000151277E-1,1.681977659E-1
1.900362083E-1,4.722480476E-2,-2.046170682E-1,1.835013479E-1
2.000502083E-1,9.921750985E-3,-1.629522890E-1,2.044666260E-1
2.100632083E-1,-7.130625844E-2,-8.551716059E-2,2.261918932E-1
2.200762083E-1,-1.476153284E-1,1.658569463E-2,2.518731356E-1
2.300902083E-1,-2.067825198E-1,7.001589984E-2,2.801833153E-1
2.401032083E-1,-2.227472812E-1,6.449607760E-2,3.206837773E-1
2.501162083E-1,-1.862915456E-1,1.658980362E-2,3.663322330E-1
2.601302083E-1,-1.154637858E-1,-8.089824766E-2,4.166719317E-1
2.701432083E-1,-3.254493698E-2,-1.860267967E-1,4.738222957E-1
2.801562083E-1,4.705229774E-3,-2.422032505E-1,5.241275430E-1
2.901702083E-1,-3.188553825E-2,-2.694681883E-1,5.607039332E-1
3.001832083E-1,-9.515736997E-2,-2.739048004E-1,5.856895447E-1
3.101962083E-1,-1.414415240E-1,-2.531193495E-1,5.947059393E-1
3.202102083E-1,-1.511411816E-1,-2.590623796E-1,6.087760925E-1
3.302232083E-1,-1.301956922E-1,-3.159770370E-1,6.354740262E-1
3.402362083E-1,-7.609329373E-2,-3.935340345E-1,6.722112894E-1
3.502502083E-1,8.056894876E-5,-5.202679634E-1,7.221849561E-1
3.602632083E-1,1.083971560E-1,-7.168636918E-1,7.926332355E-1
3.702762083E-1,2.131683230E-1,-9.843981862E-1,8.586921096E-1
3.802902083E-1,3.001920879E-1,-1.319001555E0,9.126374722E-1
3.903032083E-1,3.962491155E-1,-1.669290662E0,9.903796911E-1
