"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.200666667E-3,6.608757019E-1,7.651189270E0,5.695655823E0
1.121466667E-2,5.321434021E-1,7.722890167E0,5.881868591E0
2.122866667E-2,4.372407532E-1,7.665709076E0,6.007307739E0
3.124266667E-2,2.671943665E-1,7.664212189E0,6.081104279E0
4.125666667E-2,1.505868530E-1,7.663613434E0,6.255042572E0
5.127066667E-2,8.696914673E-2,7.554640045E0,6.434669037E0
6.128466667E-2,6.735992432E-3,7.435787201E0,6.566395111E0
7.129866667E-2,-9.220825195E-2,7.374564514E0,6.660549316E0
8.131266667E-2,-1.489402771E-1,7.416177979E0,6.558611298E0
9.132666667E-2,-2.359094238E-1,7.454498291E0,6.317762146E0
1.013406667E-1,-2.335144043E-1,7.481591949E0,6.095175018E0
1.113546667E-1,-1.745370483E-1,7.595056000E0,6.005361786E0
1.213686667E-1,-1.131646729E-1,7.762108612E0,6.032455444E0
1.313826667E-1,-2.963836670E-2,7.853269043E0,6.092330933E0
1.413976667E-1,-2.679428101E-2,7.779921570E0,6.298452301E0
1.514116667E-1,-4.760101318E-2,7.671696625E0,6.593039703E0
1.614256667E-1,-1.480421448E-1,7.519163818E0,6.731052704E0
1.714396667E-1,-2.073188782E-1,7.441475372E0,6.913223877E0
1.814536667E-1,-2.351609802E-1,7.390281830E0,6.907386017E0
1.914676667E-1,-3.254232788E-1,7.372468872E0,6.772067413E0
2.014816667E-1,-3.577560425E-1,7.346872101E0,6.665189667E0
2.114956667E-1,-3.273692322E-1,7.343728638E0,6.663543091E0
2.215096667E-1,-1.892065430E-1,7.371271362E0,6.817423096E0
2.315236667E-1,-1.176553345E-1,7.454797668E0,6.883585510E0
2.415376667E-1,-1.257385254E-1,7.469766541E0,6.794670410E0
2.515516667E-1,-2.619552612E-2,7.509284363E0,6.640491028E0
2.615656667E-1,4.640350342E-3,7.515870667E0,6.308481445E0
2.715796667E-1,-4.969665527E-2,7.457192688E0,6.194718018E0
2.815936667E-1,-1.046324158E-1,7.459438019E0,6.319109344E0
2.916076667E-1,-1.305285645E-1,7.477849731E0,6.475534058E0
3.016216667E-1,-1.706451416E-1,7.444169769E0,6.658303986E0
3.116356667E-1,-2.070195007E-1,7.369475098E0,6.755302277E0
3.216496667E-1,-2.935395813E-1,7.422614594E0,6.817872162E0
3.316636667E-1,-2.457888794E-1,7.533384247E0,6.732549591E0
3.416776667E-1,-1.040336609E-1,7.599546661E0,6.558461609E0
3.516916667E-1,-1.261875916E-1,7.633975067E0,6.402036896E0
3.617056667E-1,-1.402583313E-1,7.707921295E0,6.293662262E0
3.717196667E-1,-1.017883301E-2,7.837851105E0,6.165229340E0
3.817336667E-1,1.372645569E-1,7.961943054E0,5.886209564E0
