"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.200666667E-3,-7.940337062E-2,-7.385690697E-3,-1.573856361E-2
1.121466667E-2,-1.947530061E-1,1.218545362E-1,-1.709749550E-2
2.122866667E-2,-2.562690973E-1,1.930842400E-1,-2.101527154E-2
3.124266667E-2,-2.566635013E-1,1.699060798E-1,-2.351678908E-2
4.125666667E-2,-2.075210214E-1,1.187856421E-1,-3.010411933E-2
5.127066667E-2,-1.360232085E-1,4.756875709E-2,-3.068352863E-2
6.128466667E-2,-5.384896696E-2,-2.139566094E-2,-1.853285357E-2
7.129866667E-2,1.880087703E-2,-5.263993889E-2,-3.684334457E-3
8.131266667E-2,4.951804504E-2,-4.185919836E-2,1.099341176E-2
9.132666667E-2,3.368613869E-2,-1.632722840E-2,3.383151442E-2
1.013406667E-1,-2.133157663E-2,3.975761309E-2,6.017044559E-2
1.113546667E-1,-8.159992844E-2,9.111119062E-2,7.692148536E-2
1.213686667E-1,-1.286734343E-1,1.315496862E-1,7.251448184E-2
1.313826667E-1,-1.587345600E-1,1.330544502E-1,5.528094620E-2
1.413976667E-1,-1.545131952E-1,1.207839474E-1,4.245596379E-2
1.514116667E-1,-1.275579333E-1,1.156501323E-1,3.690904006E-2
1.614256667E-1,-1.017537564E-1,1.049125344E-1,4.781921208E-2
1.714396667E-1,-7.928840816E-2,1.392693222E-1,7.035381347E-2
1.814536667E-1,-6.690151244E-2,1.684288085E-1,9.827732295E-2
1.914676667E-1,-5.560872331E-2,1.794830859E-1,1.310047358E-1
2.014816667E-1,-4.547619447E-2,1.549132913E-1,1.607972533E-1
2.114956667E-1,-1.691911928E-2,1.183893755E-1,1.841944456E-1
2.215096667E-1,2.357104793E-2,9.597727656E-2,1.936667860E-1
2.315236667E-1,6.714367121E-2,9.194651991E-2,1.963443756E-1
2.415376667E-1,9.023913741E-2,1.094698533E-1,1.947060078E-1
2.515516667E-1,7.086397707E-2,1.696202010E-1,1.845550388E-1
2.615656667E-1,1.376208011E-2,1.956547350E-1,1.800439060E-1
2.715796667E-1,-4.794123396E-2,2.320717424E-1,1.897491366E-1
2.815936667E-1,-9.315478057E-2,2.589260042E-1,2.040282041E-1
2.916076667E-1,-9.893655777E-2,2.692754865E-1,2.208147496E-1
3.016216667E-1,-7.161918283E-2,2.691484392E-1,2.375716269E-1
3.116356667E-1,-2.573607862E-2,2.483929247E-1,2.636308074E-1
3.216496667E-1,2.229030244E-2,2.445089519E-1,3.011794984E-1
3.316636667E-1,5.241808295E-2,2.521213591E-1,3.149674535E-1
3.416776667E-1,5.443622544E-2,2.653380930E-1,3.308638632E-1
3.516916667E-1,4.619286954E-2,2.705271542E-1,3.529788852E-1
3.617056667E-1,3.642253578E-2,2.682189941E-1,3.689714372E-1
3.717196667E-1,9.965447709E-3,2.736560702E-1,3.643937409E-1
3.817336667E-1,-4.715323076E-2,2.775991559E-1,3.525123298E-1
3.917486667E-1,-1.263404191E-1,2.588836253E-1,3.285990357E-1
4.017626667E-1,-1.916123629E-1,1.785299480E-1,2.931393087E-1
4.117766667E-1,-2.023485601E-1,1.279671192E-1,2.973794937E-1
4.217906667E-1,-1.571251601E-1,9.796049446E-2,3.689583540E-1
4.318046667E-1,-9.477163106E-2,1.293778718E-1,4.276877642E-1
4.418186667E-1,-7.293344289E-2,1.539396793E-1,4.630433619E-1
4.518326667E-1,-1.215441972E-1,1.812116802E-1,4.732232690E-1
4.618466667E-1,-2.399105281E-1,1.542080343E-1,4.223880470E-1
4.718606667E-1,-4.389421940E-1,2.251887619E-1,3.925640881E-1
4.818746667E-1,-6.950584054E-1,2.311438620E-1,4.153492749E-1
4.918886667E-1,-8.503419161E-1,1.531080008E-1,3.586643040E-1
5.019026667E-1,-7.941231132E-1,-3.589653969E-2,2.305822521E-1
5.119166667E-1,-5.746204853E-1,-6.511179805E-1,2.899602652E-1
5.219306667E-1,-1.631674767E-1,-1.232575774E0,1.762344986E-1
5.319446667E-1,3.481216431E-1,-1.339784145E0,-8.719256148E-3
5.419586667E-1,7.498565316E-1,-1.219231606E0,6.021320447E-2
5.519726667E-1,6.376896501E-1,-1.194331408E0,3.573471904E-1
5.619866667E-1,1.257632226E-1,-1.111633539E0,8.000010848E-1
5.720006667E-1,-4.608364403E-1,-9.139546752E-1,1.452113152E0
5.820146667E-1,-9.225553274E-1,-6.124222279E-1,1.819164872E0
5.920286667E-1,-1.202324629E0,4.660562053E-2,1.936568022E0
6.020426667E-1,-1.203129411E0,4.610584676E-1,2.051198959E0
6.120566667E-1,-9.101569057E-1,4.537625909E-1,2.058969975E0
6.220706667E-1,-3.881573975E-1,4.845795780E-2,1.974140882E0
6.320856667E-1,2.596743107E-1,-3.865641654E-1,1.920440674E0
6.420996667E-1,7.070313096E-1,-9.431602955E-1,1.852614760E0
6.521136667E-1,8.325396180E-1,-1.742202044E0,1.912282348E0
6.621276667E-1,7.461836934E-1,-2.398522377E0,2.167368650E0
6.721416667E-1,5.673455000E-1,-2.421961784E0,2.919581175E0
6.821556667E-1,1.022009373E0,-2.107766151E0,4.278338909E0
6.921696667E-1,1.298907995E0,-2.274501324E0,4.924261093E0
7.021836667E-1,1.103236794E0,-3.225957155E0,5.314155579E0
7.121976667E-1,6.595923901E-1,-4.000072479E0,5.381659985E0
