"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.991125000E-3,9.451345825E-1,8.120164032E0,6.077661438E0
1.800412500E-2,1.217118988E0,8.228688354E0,6.909781036E0
2.801812500E-2,1.251397705E0,8.371192017E0,7.449558563E0
3.803112500E-2,1.296454010E0,8.770860901E0,7.774233398E0
4.804412500E-2,1.222657471E0,9.307494965E0,7.993227997E0
5.805812500E-2,9.592053223E-1,9.235195312E0,7.740703125E0
6.807112500E-2,8.177494812E-1,9.256600800E0,8.240513763E0
7.808412500E-2,7.003935242E-1,8.819958801E0,8.934919739E0
8.809712500E-2,6.068380737E-1,8.042325897E0,8.451574860E0
9.811112500E-2,2.812651062E-1,7.785759430E0,7.639513550E0
1.081241250E-1,-2.978805542E-1,7.832013245E0,7.867788849E0
1.181371250E-1,-5.688171387E-1,7.780819702E0,8.142617340E0
1.281511250E-1,-3.329077148E-1,7.881111145E0,7.850424957E0
1.381641250E-1,3.369493103E-1,7.791447601E0,8.133935394E0
1.481771250E-1,4.215234375E-1,6.174959106E0,8.557853851E0
1.581901250E-1,4.948709106E-1,5.231022034E0,9.434880066E0
1.682041250E-1,5.177732849E-1,5.180726624E0,9.851463776E0
1.782171250E-1,2.326162720E-1,4.950056305E0,9.455088043E0
1.882301250E-1,-3.023712158E-1,4.745581512E0,9.136999512E0
1.982441250E-1,-5.322930908E-1,4.700225830E0,8.731792145E0
2.082571250E-1,-3.367996216E-1,5.259313202E0,8.485105133E0
2.182701250E-1,-2.161505127E-1,6.503974915E0,8.064928894E0
2.282841250E-1,-5.128335571E-1,7.955356750E0,8.203690338E0
2.382971250E-1,-1.001417542E0,8.612789612E0,8.709488525E0
2.483101250E-1,-1.467398529E0,8.559799805E0,8.881331177E0
2.583231250E-1,-2.218386841E0,8.016429749E0,9.670789490E0
2.683371250E-1,-1.206640778E0,5.520969086E0,9.252409515E0
2.783501250E-1,-8.005352783E-1,3.085683289E0,8.243208160E0
2.883631250E-1,-2.969225464E0,2.327509918E0,7.661368103E0
2.983771250E-1,-2.654729462E0,1.416953430E0,5.618865509E0
3.083901250E-1,-2.851719818E0,7.475454712E-1,7.664810944E0
3.184031250E-1,-2.410138092E0,1.077459412E0,6.884483643E0
3.284161250E-1,-2.598596191E-1,9.934840393E-1,5.870641937E0
3.384301250E-1,1.625320129E0,1.813778229E0,4.613406372E0
3.484431250E-1,1.988764343E0,5.814059601E0,1.466650085E0
3.584561250E-1,3.868555298E0,8.074958038E0,1.778751068E0
3.684701250E-1,5.006638641E0,6.992259521E0,6.307283936E0
