"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.279875000E-3,3.050656128E-1,7.269333344E0,6.272256775E0
1.329287500E-2,5.002597046E-1,7.280559998E0,6.413862305E0
2.330587500E-2,5.935157776E-1,7.346572723E0,6.497089233E0
3.331987500E-2,6.264472961E-1,7.402855682E0,6.515051880E0
4.333287500E-2,5.412744141E-1,7.358847198E0,6.484665070E0
5.334587500E-2,3.098556519E-1,7.266938324E0,6.359974365E0
6.335987500E-2,7.768844604E-2,7.198680267E0,6.265071716E0
7.337287500E-2,5.239105225E-3,7.233557739E0,6.227499847E0
8.338587500E-2,2.110610962E-2,7.279512177E0,6.156846771E0
9.339887500E-2,-5.837860107E-3,7.319179688E0,6.096522217E0
1.034128750E-1,-6.152206421E-2,7.329807587E0,6.066734161E0
1.134258750E-1,-4.760101318E-2,7.343728638E0,6.072422333E0
1.234388750E-1,6.586303711E-2,7.338190155E0,6.262676697E0
1.334518750E-1,8.442443848E-2,7.319329376E0,6.524631958E0
1.434658750E-1,-2.155517578E-2,7.223678284E0,6.648125153E0
1.534788750E-1,-9.235794067E-2,7.239395599E0,6.764732666E0
1.634918750E-1,-3.906875610E-2,7.307803345E0,6.818620605E0
1.735058750E-1,-4.011657715E-2,7.312593384E0,6.771768036E0
1.835188750E-1,-5.852828979E-2,7.334148560E0,6.581813049E0
1.935318750E-1,-1.199006653E-1,7.356601868E0,6.392456818E0
2.035448750E-1,-1.193019104E-1,7.404502258E0,6.383475494E0
2.135588750E-1,2.320175171E-2,7.447163544E0,6.490951996E0
2.235718750E-1,6.795867920E-2,7.470065918E0,6.556964722E0
2.335848750E-1,-2.499801636E-2,7.466323700E0,6.575226746E0
2.435978750E-1,-2.875520325E-1,7.368876343E0,6.516698456E0
2.536120833E-1,-5.020559692E-1,7.301217041E0,6.500681763E0
2.636250833E-1,-5.698649597E-1,7.259154510E0,6.536307678E0
2.736380833E-1,-5.120851135E-1,7.291786652E0,6.563551025E0
2.836520833E-1,-3.658392334E-1,7.354506226E0,6.630910950E0
2.936650833E-1,-2.097138977E-1,7.409591675E0,6.757397919E0
3.036780833E-1,-6.571334839E-2,7.542964325E0,6.792125702E0
3.136910833E-1,-3.218307495E-2,7.563920746E0,6.803801422E0
3.237050833E-1,-2.291734314E-1,7.417375488E0,6.816375275E0
3.337180833E-1,-3.456312561E-1,7.375013580E0,6.760242004E0
3.437310833E-1,-3.653901672E-1,7.351213074E0,6.760541382E0
3.537440833E-1,-4.218228149E-1,7.319179688E0,6.739884338E0
3.637580833E-1,-3.917353821E-1,7.372169495E0,6.655908966E0
3.737710833E-1,-3.076103210E-1,7.470065918E0,6.571783905E0
3.837840833E-1,-2.749781799E-1,7.479047241E0,6.584657135E0
3.937980833E-1,-3.153941345E-1,7.386389923E0,6.706204376E0
4.038110833E-1,-6.825805664E-2,7.439978485E0,7.030280457E0
4.138240833E-1,-8.023315430E-2,7.429799652E0,7.241790619E0
4.238370833E-1,-4.688250732E-1,7.223079529E0,7.027286682E0
4.338510833E-1,-8.734336853E-1,7.101831665E0,6.864425354E0
4.438640833E-1,-9.710307312E-1,7.152127075E0,6.812932434E0
4.538770833E-1,-9.051676941E-1,7.296576691E0,6.878346405E0
4.638900833E-1,-8.066725159E-1,7.403005371E0,6.881789246E0
4.739040833E-1,-8.366102600E-1,7.550897827E0,6.718927917E0
4.839170833E-1,-8.364605713E-1,7.737559662E0,6.470893707E0
4.939300833E-1,-6.641688538E-1,7.783364410E0,6.463558960E0
5.039430833E-1,-3.112028503E-1,7.815846863E0,7.015161896E0
5.139570833E-1,-2.019300842E-1,7.754773865E0,7.385192413E0
5.239700833E-1,-1.922003174E-1,7.658224640E0,7.521409149E0
5.339830833E-1,-1.489402771E-1,7.681276703E0,7.514224091E0
5.439970833E-1,-2.179467773E-1,7.785460052E0,7.477550354E0
5.540100833E-1,-2.064207458E-1,7.887547760E0,7.315886536E0
5.640230833E-1,-1.276844788E-1,8.075257416E0,6.929839325E0
5.740360833E-1,8.367599487E-2,8.266559601E0,6.735094299E0
5.840500833E-1,1.907034302E-1,8.312813416E0,6.911128235E0
5.940630833E-1,-6.212081909E-2,8.289761353E0,7.097041626E0
6.040760833E-1,-4.701722717E-1,8.264913025E0,6.968908081E0
6.140890833E-1,-1.037043457E0,8.415948944E0,6.705455933E0
6.241030833E-1,-1.091230774E0,8.835376740E0,6.119125214E0
6.341160833E-1,-2.492317200E-1,9.383686523E0,6.666387177E0
6.441290833E-1,9.087602234E-1,9.855655060E0,7.716752930E0
6.541430833E-1,1.209035797E0,9.989626465E0,7.775430908E0
6.641560833E-1,1.312021637E0,9.560618591E0,7.200027466E0
6.741690833E-1,1.556912384E0,9.012159119E0,6.207890625E0
6.841820833E-1,1.207688599E0,8.252189484E0,5.401517487E0
6.941960833E-1,9.930349731E-1,7.836503906E0,4.585713959E0
7.042090833E-1,2.438578949E0,7.950716400E0,3.721261597E0
7.142220833E-1,4.157454529E0,7.912096710E0,3.204985199E0
7.242350833E-1,4.858746185E0,8.435558167E0,3.814068604E0
7.342490833E-1,5.651647339E0,8.048612823E0,4.258045349E0
7.442620833E-1,6.189927979E0,7.712711334E0,4.159550171E0
7.542750833E-1,5.805677032E0,7.174879761E0,4.176914062E0
7.642890833E-1,4.497247925E0,6.038592682E0,3.530408478E0
7.743020833E-1,2.705324249E0,5.090314636E0,1.455423431E0
7.843150833E-1,1.844165039E0,4.403542786E0,-6.580316162E-1
7.943280833E-1,2.510130157E0,4.631219330E0,-1.903890839E0
8.043420833E-1,3.114423523E0,4.673730927E0,-2.399959259E0
8.143550833E-1,4.780159607E0,5.375321960E0,-2.975811768E0
8.243680833E-1,5.158273315E0,5.659131775E0,-3.265459442E0
8.343810833E-1,4.605622559E0,5.171296234E0,-3.210673370E0
8.443950833E-1,5.147046661E0,4.773573303E0,-2.705324249E0
8.544080833E-1,5.261109467E0,4.355642395E0,-1.391057281E0
8.644210833E-1,4.918771362E0,4.166136475E0,-5.528004456E-1
8.744350833E-1,4.935985565E0,3.873195648E0,-7.524851990E-1
8.844480833E-1,4.975503387E0,4.003125458E0,-1.325343933E0
8.944610833E-1,4.394860840E0,3.875141602E0,-1.349294128E0
9.044740833E-1,4.099225616E0,3.879781952E0,-1.092877350E0
9.144880833E-1,4.256698151E0,3.989354095E0,-7.250921631E-1
9.245010833E-1,4.604874115E0,4.454137573E0,-3.034190369E-1
9.345140833E-1,5.831273804E0,4.919519806E0,1.037342834E-1
9.445270833E-1,7.512278137E0,5.581593018E0,5.822891235E-2
9.545410833E-1,8.799900513E0,6.338419189E0,-2.107617188E-1
9.645540833E-1,9.366472321E0,6.569837952E0,-1.402583313E-1
9.745670833E-1,9.447453918E0,6.500232697E0,6.107299805E-2
9.845800833E-1,9.357790375E0,6.461463318E0,1.794767761E-1
9.945940833E-1,9.733209686E0,6.242618408E0,5.987548828E-2
1.004607083E0,9.790690155E0,5.909111938E0,-2.146536255E-1
1.014620083E0,1.012734009E1,5.512137451E0,-6.526428223E-1
1.024634083E0,1.126422592E1,5.567073212E0,-1.591191101E0
1.034647083E0,1.249706223E1,6.081852722E0,-3.054847412E0
1.044660083E0,1.388737106E1,6.547234955E0,-4.646337891E0
1.054673083E0,1.542991333E1,7.157366180E0,-6.155499573E0
1.064687083E0,1.691976517E1,7.746840363E0,-6.937024384E0
1.074700083E0,1.766102371E1,7.800578613E0,-7.263196106E0
