"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.229125000E-3,5.733078003E-1,6.350693665E0,7.005881195E0
1.124212500E-2,5.092410278E-1,6.417754211E0,6.977590027E0
2.125512500E-2,5.239105225E-1,6.501430206E0,7.099286957E0
3.126812500E-2,6.012995911E-1,6.560108185E0,7.094047852E0
4.128212500E-2,6.938072205E-1,6.638245697E0,7.042854309E0
5.129512500E-2,7.105723572E-1,6.620881805E0,6.986571350E0
6.130812500E-2,6.432124329E-1,6.515500946E0,6.919361115E0
7.132112500E-2,4.538562012E-1,6.380481720E0,6.891069946E0
8.133412500E-2,2.609074402E-1,6.236780548E0,7.008425903E0
9.134812500E-2,1.594184875E-1,6.098019104E0,7.021299133E0
1.013611250E-1,9.999206543E-2,6.109545135E0,7.019502869E0
1.113741250E-1,8.382568359E-2,6.180796967E0,6.902745667E0
1.213871250E-1,1.945953369E-3,6.159541168E0,6.658004608E0
1.314001250E-1,-1.263372803E-1,6.185886383E0,6.487958221E0
1.414141250E-1,-2.007325745E-1,6.189029846E0,6.409221954E0
1.514271250E-1,-1.321751404E-1,6.155798950E0,6.496640167E0
1.614401250E-1,6.735992432E-3,6.179749146E0,6.630611572E0
1.714531250E-1,1.089733887E-1,6.222709808E0,6.744824066E0
1.814661250E-1,2.209405518E-1,6.244564362E0,6.784940643E0
1.914801250E-1,3.221301270E-1,6.242468719E0,6.741530914E0
2.014931250E-1,4.433779907E-1,6.288872223E0,6.880741425E0
2.115061250E-1,6.099815369E-1,6.289920044E0,6.965764618E0
2.215191250E-1,7.426057434E-1,6.328090668E0,6.937174072E0
2.315321250E-1,8.586145020E-1,6.408473511E0,6.989116058E0
2.415461250E-1,9.285191345E-1,6.451733551E0,7.087461548E0
2.515591250E-1,1.029858398E0,6.576124878E0,7.026089172E0
2.615721250E-1,1.123862915E0,6.709497528E0,6.877298584E0
2.715851250E-1,1.165626068E0,6.839127960E0,7.084767151E0
2.815981250E-1,1.138682098E0,6.876699829E0,7.318580933E0
2.916121250E-1,1.049766998E0,6.861730957E0,7.329208832E0
3.016251250E-1,1.081650696E0,6.896608429E0,7.124883728E0
3.116381250E-1,1.217268677E0,6.981931000E0,6.902146912E0
3.216511250E-1,1.103056183E0,6.994504852E0,6.773414612E0
3.316641250E-1,1.013093262E0,7.002438354E0,6.605014801E0
3.416781250E-1,1.226998444E0,7.033274231E0,6.302044830E0
3.516911250E-1,1.434766388E0,7.012168121E0,6.116879883E0
3.617041250E-1,1.208736420E0,7.148983612E0,5.263504486E0
3.717171250E-1,6.245013428E-1,6.433621216E0,5.842650146E0
3.817301250E-1,3.044668579E-1,5.596112823E0,6.104904785E0
3.917441250E-1,1.685494995E-1,5.356760559E0,6.229445801E0
4.017571250E-1,3.809577942E-1,5.240452423E0,6.031407623E0
4.117701250E-1,1.772314453E0,5.098248138E0,6.534062347E0
4.217831250E-1,2.468816071E0,5.275030518E0,7.139253845E0
4.317961250E-1,1.556163940E0,6.028713226E0,7.060068512E0
4.418101250E-1,9.551637268E-1,6.032006378E0,6.012995911E0
4.518231250E-1,1.119821320E0,5.899531860E0,5.039270782E0
4.618361250E-1,1.498533783E0,5.622607727E0,4.990621948E0
4.718491250E-1,2.182012482E0,5.820945282E0,6.055357819E0
4.818621250E-1,2.944676514E0,6.353088684E0,7.428751831E0
4.918761250E-1,3.344794464E0,6.002218323E0,8.186176758E0
5.018891250E-1,2.715054016E0,5.379662933E0,8.210875397E0
5.119021250E-1,2.201022949E0,5.149591370E0,7.319628754E0
5.219151250E-1,2.008373566E0,4.374353485E0,5.918841705E0
5.319281250E-1,1.958377533E0,4.376149750E0,5.147346039E0
5.419421250E-1,2.886896667E0,4.807552643E0,5.032983856E0
5.519551250E-1,3.122656403E0,4.189637604E0,4.415966949E0
5.619681250E-1,3.431613922E0,4.352199554E0,5.119503937E0
5.719811250E-1,3.571123810E0,5.382507019E0,6.353388062E0
5.819941250E-1,3.098107452E0,5.332660675E0,6.337221680E0
5.920081250E-1,3.453468475E0,5.048401794E0,5.868246918E0
6.020211250E-1,4.915927277E0,5.336851959E0,4.517904968E0
6.120341250E-1,6.594087524E0,6.470294952E0,2.461032257E0
6.220471250E-1,8.380772095E0,8.253536682E0,1.885628815E0
6.320601250E-1,1.026220963E1,9.160650330E0,2.509681091E0
6.420741250E-1,1.002989273E1,8.251291351E0,3.454965363E0
6.520871250E-1,9.384135590E0,6.983427887E0,4.924010468E0
6.621001250E-1,7.809260559E0,5.356311493E0,5.535039825E0
