"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-6.982083341E-4,5.607339478E-1,6.998995514E0,7.211553497E0
9.314791666E-3,5.415737915E-1,7.056326294E0,7.172933807E0
1.932779167E-2,5.001100159E-1,7.118896179E0,6.991511078E0
2.934179167E-2,2.941383362E-1,7.134912872E0,6.922654266E0
3.935479167E-2,-1.047821045E-3,7.141648865E0,6.934479675E0
4.936779167E-2,-2.538720703E-1,7.253316650E0,6.637646942E0
5.938179167E-2,-2.920426941E-1,7.546556854E0,6.374943237E0
6.939479167E-2,-3.227288818E-1,7.698041840E0,6.053262177E0
7.940779167E-2,-2.433938599E-1,8.024063873E0,5.678291931E0
8.942179167E-2,-2.803669739E-1,8.142767029E0,5.328020325E0
9.943479167E-2,-8.637039185E-2,8.422086182E0,4.970563660E0
1.094477917E-1,8.833131409E-1,9.429491272E0,6.052364044E0
1.194617917E-1,1.436412964E0,9.309291229E0,6.910978546E0
1.294747917E-1,9.972262573E-1,9.163195038E0,6.099665680E0
1.394877917E-1,3.811074829E-1,9.638756104E0,6.660998383E0
1.495017917E-1,8.798703003E-1,9.654922485E0,7.386389923E0
1.595147917E-1,2.049537964E0,9.538614349E0,7.778724060E0
1.695277917E-1,1.824555817E0,9.692943420E0,8.259075165E0
1.795417917E-1,9.624984741E-1,9.111402740E0,7.817493439E0
1.895547917E-1,-3.112028503E-1,8.325686646E0,6.969656525E0
1.995677917E-1,-1.231938171E-1,7.822283478E0,5.906118164E0
2.095817917E-1,1.196012878E0,8.142467651E0,5.852529602E0
2.195947917E-1,4.670587463E0,9.215735779E0,5.435496826E0
2.296077917E-1,8.109835510E0,1.039049286E1,5.541326752E0
2.396217917E-1,8.660091248E0,1.029349457E1,5.715714111E0
2.496347917E-1,6.673272858E0,1.012404694E1,5.547014923E0
2.596477917E-1,5.197791138E0,9.445208588E0,5.021457825E0
2.696617917E-1,4.021387482E0,8.494984589E0,3.967499542E0
2.796747917E-1,3.537593536E0,7.993078308E0,2.885848846E0
2.896877917E-1,3.929628296E0,7.877069550E0,2.187700653E0
2.997017917E-1,4.453089752E0,7.871830444E0,1.350491638E0
3.097147917E-1,4.439468079E0,7.171436920E0,3.415896606E-1
3.197277917E-1,4.357588348E0,6.751709747E0,-4.821473694E-1
3.297417917E-1,4.466561737E0,6.954388275E0,-1.010548553E0
3.397547917E-1,4.697082367E0,7.400161285E0,-2.210303650E0
3.497677917E-1,5.684129791E0,8.154442749E0,-4.097728729E0
3.597817917E-1,7.124883728E0,8.367749176E0,-5.469326477E0
3.697947917E-1,6.934329987E0,7.783364410E0,-6.798113251E0
3.798077917E-1,5.753585358E0,6.669979706E0,-7.820636902E0
3.898217917E-1,5.354066162E0,5.482798462E0,-7.309300232E0
3.998347917E-1,4.389472046E0,4.811743927E0,-6.342760162E0
4.098477917E-1,3.765120392E0,4.132905579E0,-5.300477600E0
4.198617917E-1,3.680246887E0,3.089425507E0,-4.136348419E0
4.298747917E-1,4.374652863E0,1.933828583E0,-2.500849457E0
4.398877917E-1,5.471122742E0,1.463955688E0,-2.965333557E-1
4.499017917E-1,7.574099579E0,2.334844666E0,-1.398092651E-1
4.599147917E-1,9.454638977E0,2.713407440E0,9.214837646E-1
4.699287917E-1,1.083716400E1,2.697690125E0,1.399439850E0
4.799417917E-1,1.106753494E1,1.706301727E0,5.384303284E-1
4.899547917E-1,1.025712021E1,1.192570038E0,-3.077600098E-1
