"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
-6.982083341E-4,6.704326719E-2,-3.001365066E-2,7.141748071E-2
9.314791666E-3,3.652583435E-2,3.468704969E-2,6.978176534E-2
1.932779167E-2,1.568849757E-2,3.094180673E-2,6.577263772E-2
2.934179167E-2,3.529708460E-2,-2.106253803E-2,9.137493372E-2
3.935479167E-2,9.952940047E-2,-1.585479528E-1,1.468197107E-1
4.936779167E-2,1.705995947E-1,-3.446917236E-1,2.244396657E-1
5.938179167E-2,2.198148966E-1,-5.554039478E-1,3.127266169E-1
6.939479167E-2,2.441479266E-1,-7.812263966E-1,4.124667943E-1
7.940779167E-2,2.320142537E-1,-9.981418252E-1,4.796267450E-1
8.942179167E-2,1.623590142E-1,-1.059496045E0,6.110547781E-1
9.943479167E-2,9.183945134E-3,-1.285562277E0,7.005300522E-1
1.094477917E-1,1.754094288E-2,-1.338913083E0,7.067013979E-1
1.194617917E-1,7.123188674E-2,-1.399833560E0,7.488763332E-1
1.294747917E-1,8.654080331E-2,-1.667045832E0,7.852932215E-1
1.394877917E-1,2.196442038E-1,-1.862289190E0,9.940266609E-1
1.495017917E-1,4.189248383E-1,-2.141461849E0,1.091322899E0
1.595147917E-1,6.818378568E-1,-2.431520462E0,1.130185962E0
1.695277917E-1,1.018923521E0,-2.800120592E0,1.233389258E0
1.795417917E-1,1.395010233E0,-3.340804100E0,1.423578143E0
1.895547917E-1,1.755799532E0,-4.072360992E0,1.752855659E0
1.995677917E-1,2.056388140E0,-4.787300587E0,2.080067158E0
2.095817917E-1,2.255351782E0,-5.053054333E0,2.345665693E0
2.195947917E-1,2.160359621E0,-4.852250576E0,2.270002842E0
2.296077917E-1,1.927665234E0,-4.107659817E0,1.964702487E0
2.396217917E-1,1.736428022E0,-3.434359074E0,1.757649779E0
2.496347917E-1,1.689535022E0,-3.039578438E0,1.738207459E0
2.596477917E-1,1.800262451E0,-3.011721611E0,1.808550715E0
2.696617917E-1,1.983187079E0,-3.326282024E0,1.939778209E0
2.796747917E-1,2.209068775E0,-3.861474991E0,2.038049221E0
2.896877917E-1,2.452080488E0,-4.408229828E0,2.061954021E0
2.997017917E-1,2.649859667E0,-4.916086674E0,2.045845985E0
3.097147917E-1,2.779159546E0,-5.363837719E0,2.096517801E0
3.197277917E-1,2.877560854E0,-5.760133266E0,2.148293734E0
3.297417917E-1,3.007124901E0,-6.178442001E0,2.172132015E0
3.397547917E-1,3.031545162E0,-6.485888481E0,2.187894821E0
3.497677917E-1,2.808734179E0,-6.504452229E0,2.106415510E0
3.597817917E-1,2.435034275E0,-6.313326836E0,1.914414406E0
