"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.740083333E-3,1.989359707E-1,6.205924787E-3,-7.883092761E-2
1.375308333E-2,1.458837837E-1,4.003313556E-2,-4.885829985E-2
2.376708333E-2,6.890218705E-2,8.129135519E-2,-1.187764574E-2
3.378008333E-2,1.863159705E-4,1.101808175E-1,1.248333789E-2
4.379308333E-2,-5.103958771E-2,1.355868429E-1,1.336910389E-2
5.380608333E-2,-9.391864389E-2,1.578198671E-1,3.391613951E-3
6.381908333E-2,-1.290249676E-1,1.795661747E-1,-5.330504850E-3
7.383308333E-2,-1.540278345E-1,1.817750782E-1,-1.210403815E-2
8.384608333E-2,-1.577655822E-1,1.606093347E-1,-2.661720105E-2
9.385908333E-2,-1.413223892E-1,1.172481403E-1,-3.759743273E-2
1.038720833E-1,-1.144803837E-1,4.883152992E-2,-4.772703350E-2
1.138850833E-1,-7.425785810E-2,-5.235630088E-3,-5.589487776E-2
1.238990833E-1,-3.603909910E-2,-2.338746935E-2,-6.651104242E-2
1.339120833E-1,-1.174597535E-2,-2.222380228E-2,-7.262860239E-2
1.439250833E-1,-2.961538732E-3,-9.490963072E-3,-6.786234677E-2
1.539380833E-1,-1.566261053E-2,2.658508345E-2,-5.875457451E-2
1.639510833E-1,-4.454006627E-2,9.416253120E-2,-5.535744503E-2
1.739650833E-1,-7.904774696E-2,1.671814322E-1,-5.778760463E-2
1.839780833E-1,-1.067728549E-1,2.288024575E-1,-6.247317046E-2
1.939910833E-1,-1.281202137E-1,2.667092979E-1,-6.907758862E-2
2.040040833E-1,-1.408437341E-1,2.681689858E-1,-6.801951677E-2
2.140170833E-1,-1.332422346E-1,2.384437323E-1,-6.512466073E-2
2.240310833E-1,-1.136427075E-1,1.814254522E-1,-6.733188778E-2
2.340440833E-1,-9.919992834E-2,1.144264564E-1,-8.225646615E-2
2.440570833E-1,-9.408692271E-2,7.422444224E-2,-1.072808579E-1
2.540700833E-1,-7.015179843E-2,5.927416682E-2,-1.379372478E-1
2.640830833E-1,-1.654103771E-2,6.871480495E-2,-1.878608614E-1
2.740970833E-1,5.529807508E-2,1.407095641E-1,-2.563436329E-1
2.841100833E-1,1.440753490E-1,2.652211487E-1,-3.147025406E-1
2.941230833E-1,2.068656087E-1,3.629612327E-1,-3.182567954E-1
3.041360833E-1,1.611982584E-1,2.252531499E-1,-2.504497766E-1
3.141490833E-1,-1.360867079E-2,-3.911552578E-2,-1.663977653E-1
3.241630833E-1,-6.613259763E-2,1.501201689E-1,6.972960662E-3
3.341760833E-1,-8.261090517E-2,2.032638788E-1,1.565371901E-1
3.441890833E-1,-2.293963581E-1,-2.381183207E-1,1.272277832E-1
3.542020833E-1,-2.592738867E-1,-2.848927379E-1,6.597005576E-2
3.642158333E-1,-1.970139891E-1,-1.581092328E-1,3.963591531E-2
3.742288333E-1,-2.150105685E-1,-3.701964915E-1,6.030841544E-2
3.842418333E-1,-1.281201392E-1,-2.302375138E-1,8.011860400E-2
3.942548333E-1,2.007792145E-2,4.842901137E-3,9.409936517E-2
4.042678333E-1,7.804615051E-2,-1.302035898E-1,8.206107467E-2
4.142818333E-1,7.049110532E-2,-3.788834214E-1,1.508821994E-1
4.242948333E-1,9.629766643E-2,-3.323241770E-1,3.016405702E-1
4.343078333E-1,1.053718254E-1,-3.011927307E-1,3.664214909E-1
4.443208333E-1,8.120922744E-2,-4.286060631E-1,3.435989916E-1
4.543338333E-1,4.117183015E-2,-6.861554980E-1,2.840703428E-1
4.643478333E-1,1.825666055E-2,-9.533275366E-1,2.368160188E-1
4.743608333E-1,4.272578657E-2,-1.080806136E0,2.258787006E-1
4.843738333E-1,8.879288286E-2,-1.087660789E0,2.679238915E-1
4.943868333E-1,1.858257949E-1,-1.088281393E0,3.416900337E-1
5.043998333E-1,2.855553329E-1,-1.197255015E0,4.128766060E-1
5.144138333E-1,3.103673756E-1,-1.494200468E0,4.363944232E-1
5.244268333E-1,2.970750034E-1,-1.514241576E0,4.762164056E-1
5.344398333E-1,2.622674704E-1,-1.205621243E0,5.264172554E-1
5.444528333E-1,2.684268355E-1,-7.721590400E-1,5.409085751E-1
5.544658333E-1,3.693602681E-1,-4.212545753E-1,5.170748830E-1
5.644798333E-1,5.490680337E-1,-2.006601393E-1,5.283105373E-1
5.744928333E-1,7.098464370E-1,-9.968521446E-2,5.980904102E-1
5.845058333E-1,7.789131403E-1,-1.619818807E-1,6.021181345E-1
5.945188333E-1,7.119245529E-1,-8.111855388E-1,4.871492088E-1
6.045318333E-1,6.236634254E-1,-1.685800791E0,3.654422164E-1
6.145458333E-1,5.946000814E-1,-2.198723078E0,1.840308458E-1
6.245588333E-1,6.691528559E-1,-1.962809205E0,4.581572115E-2
6.345718333E-1,8.629989624E-1,-1.628849149E0,-6.715396047E-2
6.445848333E-1,1.016211152E0,-1.319289446E0,-2.544197142E-1
6.545978333E-1,1.074603796E0,-9.336616397E-1,-3.167035878E-1
6.646118333E-1,1.012945771E0,-7.637476921E-1,-1.683069319E-1
6.746248333E-1,8.702512980E-1,-8.206266165E-1,-8.464267105E-2
6.846378333E-1,8.000175953E-1,-7.755028605E-1,-9.150217474E-2
6.946508333E-1,1.016704798E0,-4.960680306E-1,-1.787790209E-1
7.046638333E-1,1.458351731E0,-4.964033365E-1,-4.367503822E-1
7.146778333E-1,1.828698277E0,-8.717554808E-1,-5.893542767E-1
7.246908333E-1,2.140911102E0,-1.216399431E0,-6.246885657E-1
7.347038333E-1,2.407650948E0,-1.427015781E0,-6.111949086E-1
7.447168333E-1,2.546988010E0,-1.430885434E0,-6.012357473E-1
7.547298333E-1,2.549452543E0,-1.385266900E0,-5.336092710E-1
7.647438333E-1,2.588596821E0,-1.548915386E0,-2.881787419E-1
7.747568333E-1,2.274149418E0,-1.513896346E0,-1.928085536E-1
7.847698333E-1,1.694207788E0,-1.224464774E0,-1.216755137E-1
7.947828333E-1,1.144252539E0,-1.010818958E0,-4.601215944E-2
8.047958333E-1,8.486741185E-1,-9.857761860E-1,-5.826989189E-2
8.148098333E-1,7.691510320E-1,-1.235156417E0,-2.186281681E-1
8.248228333E-1,9.515234828E-1,-1.311820626E0,-4.571030438E-1
8.348358333E-1,1.321457744E0,-1.236512303E0,-5.988594294E-1
8.448488333E-1,1.778997302E0,-1.195946574E0,-5.675203800E-1
8.548618333E-1,2.084946394E0,-1.225989938E0,-4.920144975E-1
8.648758333E-1,2.281337976E0,-1.439079404E0,-3.591426313E-1
8.748888333E-1,2.185019732E0,-1.632767320E0,-1.321960539E-1
8.849018333E-1,1.763005018E0,-1.467569113E0,-1.683272049E-2
8.949148333E-1,1.588949561E0,-1.445190907E0,4.795625806E-3
9.049288333E-1,1.362577915E0,-1.224753380E0,-1.297219694E-1
9.149418333E-1,1.030696392E0,-1.163133502E0,-1.859538555E-1
9.249548333E-1,7.169510722E-1,-1.261275411E0,-1.165236458E-1
9.349678333E-1,4.870157838E-1,-1.239728332E0,-5.958895758E-2
9.449808333E-1,3.013780117E-1,-1.014686704E0,1.351401675E-2
9.549948333E-1,1.758216321E-1,-7.390232682E-1,8.764869720E-2
9.650078333E-1,1.589616984E-1,-4.086504281E-1,7.325457782E-2
9.750208333E-1,2.119244784E-1,-1.562540531E-1,-8.674962446E-3
9.850338333E-1,2.685581744E-1,-1.834302694E-1,-2.495895606E-3
9.950468333E-1,3.331040144E-1,-3.055775762E-1,7.010213286E-2
1.005060833E0,3.469116986E-1,-3.748336136E-1,1.170696393E-1
1.015073833E0,2.815802395E-1,-3.568223119E-1,2.213433087E-1
1.025086833E0,1.791407019E-1,-5.797356740E-2,2.693006992E-1
1.035099833E0,4.194258712E-3,4.557712749E-2,3.244145811E-1
1.045112833E0,-1.709061861E-1,1.435741968E-2,4.387065470E-1
1.055126833E0,-2.763366997E-1,-5.242036283E-2,4.690130651E-1
1.065139833E0,-2.438253611E-1,-5.854616687E-2,5.281576514E-1
1.075152833E0,-1.900122315E-1,2.664950676E-2,5.353137851E-1
1.085165833E0,-1.314264238E-1,1.802475899E-1,5.641499162E-1
1.095178833E0,-1.098943427E-1,3.165868521E-1,6.205953956E-1
1.105192833E0,-1.264434904E-1,3.998945355E-1,7.010124326E-1
1.115205833E0,-1.504133046E-1,4.330573976E-1,7.868376374E-1
1.125218833E0,-1.806929111E-1,3.900659978E-1,8.392355442E-1
1.135231833E0,-2.106309980E-1,3.508082330E-1,8.849705458E-1
1.145244833E0,-2.349816114E-1,2.640195489E-1,9.400117397E-1
1.155258833E0,-3.024316728E-1,2.722767889E-1,9.634712934E-1
1.165271833E0,-4.201588631E-1,4.777364731E-1,9.504846334E-1
1.175284833E0,-5.293815136E-1,7.067239285E-1,9.172760844E-1
1.185297833E0,-6.101919413E-1,9.055321217E-1,9.425087571E-1
1.195310833E0,-6.667577028E-1,1.024009109E0,1.029433250E0
1.205324833E0,-6.660066843E-1,1.069633842E0,1.116608620E0
1.215337833E0,-6.211533546E-1,9.478556514E-1,1.187304378E0
1.225350833E0,-6.033663750E-1,7.030240297E-1,1.230039597E0
1.235363833E0,-6.537597179E-1,5.685991049E-1,1.224408746E0
1.245376833E0,-7.696828842E-1,6.120206118E-1,1.268579364E0
1.255390833E0,-8.888601065E-1,6.870273352E-1,1.360629320E0
1.265403833E0,-9.539743662E-1,7.884027362E-1,1.431875467E0
1.275416833E0,-1.014472246E0,9.062530398E-1,1.492062926E0
1.285429833E0,-1.064403534E0,1.020917058E0,1.545347452E0
1.295442833E0,-1.067604542E0,1.103033304E0,1.608993530E0
1.305456833E0,-1.029043555E0,1.117054105E0,1.675817847E0
1.315469833E0,-9.444273710E-1,1.004225254E0,1.767093420E0
1.325482833E0,-8.069784641E-1,7.265937924E-1,1.875497937E0
1.335495833E0,-7.192362547E-1,4.310291708E-1,1.946956396E0
1.345508833E0,-6.878160238E-1,3.071285486E-1,1.943773389E0
1.355522833E0,-7.350494266E-1,3.983826339E-1,1.871901870E0
1.365535625E0,-8.523318768E-1,7.049638629E-1,1.774893045E0
1.375548625E0,-1.045371771E0,9.745131135E-1,1.749041080E0
1.385561625E0,-1.242956042E0,8.954129815E-1,1.840469837E0
1.395574625E0,-1.280618072E0,5.773401856E-1,1.991070390E0
1.405588625E0,-1.119754314E0,3.086317778E-1,2.043067217E0
1.415601625E0,-9.325353503E-1,1.180272698E-1,1.957969189E0
1.425614625E0,-7.906956077E-1,9.733504057E-2,1.835673809E0
1.435627625E0,-7.320788503E-1,3.157832623E-1,1.762572169E0
1.445640625E0,-8.252956271E-1,5.058270097E-1,1.797436714E0
1.455654625E0,-1.014772654E0,6.023695469E-1,1.891643167E0
1.465667625E0,-1.186908245E0,6.183367968E-1,1.999344587E0
1.475680625E0,-1.193120241E0,5.104371905E-1,2.038232803E0
1.485693625E0,-1.071980715E0,3.543935418E-1,2.026356220E0
1.495707625E0,-9.093851447E-1,2.523177862E-1,2.011666775E0
1.505720625E0,-7.899873853E-1,2.400658876E-1,1.927541256E0
1.515733625E0,-7.722852826E-1,4.146005809E-1,1.809351444E0
1.525746625E0,-9.418433905E-1,6.383582950E-1,1.708715916E0
1.535759625E0,-1.262468934E0,8.292482495E-1,1.603371739E0
1.545773625E0,-1.564950824E0,8.331639171E-1,1.530511737E0
1.555786625E0,-1.632072091E0,7.758314610E-1,1.500253081E0
1.565799625E0,-1.498736382E0,7.552015781E-1,1.471792221E0
1.575812625E0,-1.294041634E0,7.476686239E-1,1.421256423E0
1.585825625E0,-1.053307056E0,7.517072558E-1,1.375971794E0
1.595839625E0,-8.847704530E-1,7.808145881E-1,1.335293293E0
1.605852625E0,-8.652982116E-1,9.063631892E-1,1.280520082E0
1.615865625E0,-9.741486311E-1,1.206222057E0,1.211008430E0
1.625878625E0,-1.146155596E0,1.569157839E0,1.179587603E0
1.635891625E0,-1.282398224E0,1.697596908E0,1.183194995E0
1.645905625E0,-1.334406257E0,1.658587456E0,1.169877887E0
1.655918625E0,-1.403306723E0,1.520772099E0,1.129404664E0
1.665931625E0,-1.581924915E0,1.392771959E0,9.755799174E-1
1.675944625E0,-1.813246250E0,1.364323616E0,7.708749771E-1
1.685957625E0,-2.053004503E0,1.379736066E0,6.130123734E-1
1.695971625E0,-2.232600212E0,1.421663761E0,5.055543184E-1
1.705984625E0,-2.240335464E0,1.551147223E0,4.967269897E-1
1.715997625E0,-2.064380884E0,1.626807094E0,6.233558059E-1
1.726010625E0,-1.772582173E0,1.555457830E0,7.808311582E-1
1.736023625E0,-1.519072294E0,1.228328347E0,9.055163264E-1
1.746037625E0,-1.397615075E0,7.490743995E-1,9.355400205E-1
1.756050625E0,-1.348198771E0,2.976009548E-1,9.501456618E-1
1.766063625E0,-1.359225035E0,-5.348526407E-3,9.381076097E-1
1.776076625E0,-1.410015464E0,-1.976484656E-1,9.011620879E-1
1.786089625E0,-1.443442464E0,-1.548812985E-1,8.551695943E-1
1.796103625E0,-1.530213833E0,1.474603266E-1,8.388625383E-1
1.806116625E0,-1.669149399E0,6.451052427E-1,8.479816914E-1
1.816129625E0,-1.744155645E0,1.193414211E0,8.662070036E-1
1.826142625E0,-1.839381456E0,1.502282619E0,8.842341900E-1
1.836155625E0,-1.988909125E0,1.463678718E0,8.083064556E-1
1.846169625E0,-1.952664018E0,1.079147577E0,6.947754025E-1
