"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.134416667E-3,1.219060123E-1,-1.673609018E-1,1.047859192E-1
1.114741667E-2,-1.568806730E-2,-4.761505127E-2,1.460619867E-1
2.116041667E-2,-1.183483452E-1,3.614489734E-2,1.413437575E-1
3.117441667E-2,-1.576137245E-1,6.985226274E-2,1.065833718E-1
4.118741667E-2,-1.287382543E-1,4.337237775E-2,5.798348412E-2
5.120041667E-2,-5.654821545E-2,-3.729636967E-2,8.635908365E-3
6.121441667E-2,3.355273604E-2,-1.256231815E-1,-2.118133381E-2
7.122741667E-2,1.097710729E-1,-2.065182924E-1,-2.734096162E-2
8.124041667E-2,1.522566974E-1,-2.495207042E-1,-1.526165660E-2
9.125441667E-2,1.635170728E-1,-2.290417999E-1,-4.277714528E-3
1.012674167E-1,1.398489624E-1,-1.958576441E-1,-5.523052067E-3
1.112804167E-1,8.731199801E-2,-1.714846492E-1,-3.981614485E-3
1.212934167E-1,2.783312276E-2,-1.707003862E-1,-7.215579506E-3
1.313074167E-1,-2.175120637E-2,-1.839091331E-1,-2.689181268E-2
1.413204167E-1,-4.179965332E-2,-1.774485409E-1,-4.895654321E-2
1.513334167E-1,-3.062449768E-2,-1.732162386E-1,-6.215836853E-2
1.613474167E-1,8.040606976E-3,-1.714873165E-1,-6.452884525E-2
1.713604167E-1,5.252285302E-2,-1.646352708E-1,-6.835341454E-2
1.813734167E-1,1.006271690E-1,-1.683847010E-1,-7.063774019E-2
1.913874167E-1,1.433969885E-1,-1.656072885E-1,-6.735140085E-2
2.014004167E-1,1.705679595E-1,-1.623258442E-1,-5.260143802E-2
2.114134167E-1,1.771265268E-1,-1.647008508E-1,-2.743430063E-2
2.214274167E-1,1.597183943E-1,-1.639653295E-1,9.736681357E-3
2.314404167E-1,1.345565915E-1,-1.805831939E-1,4.041070491E-2
2.414534167E-1,5.513371527E-2,-2.004121393E-1,7.551520318E-2
2.514674167E-1,3.929137066E-2,-2.129079551E-1,4.745294526E-2
2.614804167E-1,5.569911748E-2,-2.285815328E-1,5.844588950E-2
2.714934167E-1,8.999637514E-2,-2.537015080E-1,9.084465913E-3
2.815074167E-1,7.801090926E-2,-2.323224396E-1,-7.378892601E-2
2.915204167E-1,5.447867885E-2,-1.950536370E-1,-6.864209473E-2
3.015334167E-1,1.216564700E-2,-1.453515738E-1,-5.101164803E-3
3.115474167E-1,-1.636186801E-2,-1.481870413E-1,3.397140279E-2
3.215604167E-1,-1.479214989E-2,-2.568644583E-1,6.859818101E-2
3.315734167E-1,3.858159110E-2,-4.175311029E-1,9.585829824E-2
3.415874167E-1,1.169031933E-1,-6.645892859E-1,7.430306822E-2
3.516004167E-1,2.030018717E-1,-7.804631591E-1,1.951172575E-2
3.616134167E-1,2.495830506E-1,-7.204995751E-1,-4.526638612E-2
3.716264167E-1,2.037647069E-1,-6.421264410E-1,-4.724964127E-2
3.816404167E-1,1.026291102E-1,-5.161818862E-1,4.636162519E-2
3.916534167E-1,-8.075536042E-2,-3.912916481E-1,1.083493605E-1
4.016664167E-1,-2.423302084E-1,-1.942166686E-1,1.835881472E-1
4.116804167E-1,-3.617404997E-1,4.317111522E-2,2.249446362E-1
4.216934167E-1,-3.634686768E-1,2.333033532E-1,2.740010917E-1
4.317064167E-1,-3.684274852E-1,3.907422349E-2,1.945568621E-1
4.417204167E-1,-2.353998423E-1,-2.464998066E-1,4.513204843E-2
4.517334167E-1,1.853682846E-2,-5.971593261E-1,-9.283274412E-2
4.617464167E-1,2.121817023E-1,-9.004252553E-1,-2.790878117E-1
4.717604167E-1,3.272387981E-1,-1.019902110E0,-3.791299760E-1
