"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
6.482083336E-4,1.972028911E-1,-3.372774720E-1,-3.560077772E-2
1.066120833E-2,9.955006093E-2,-2.333016694E-1,-2.797608729E-3
2.067520833E-2,-1.570275985E-2,-6.604211032E-2,2.049546316E-2
3.068920833E-2,-1.076955050E-1,8.562266827E-2,3.545579687E-2
4.070220833E-2,-1.754095703E-1,1.739900857E-1,4.512893036E-2
5.071620833E-2,-2.085369378E-1,1.763473600E-1,4.232752323E-2
6.072920833E-2,-1.928985864E-1,1.082087830E-1,2.848574519E-2
7.074320833E-2,-1.403720826E-1,2.907251380E-2,1.515173074E-2
8.075720833E-2,-8.131168783E-2,-5.704878643E-2,8.886111900E-3
9.077020833E-2,-4.203607142E-2,-1.229795441E-1,9.053219110E-3
1.007842083E-1,-3.885598853E-2,-1.424618959E-1,1.115072519E-2
1.107972083E-1,-5.834838748E-2,-1.340370625E-1,2.138984576E-2
1.208112083E-1,-8.220658451E-2,-1.101620942E-1,3.719464317E-2
1.308252083E-1,-1.112984717E-1,-6.981124729E-2,6.348560005E-2
1.408382083E-1,-1.480799168E-1,-5.004686490E-2,8.176979423E-2
1.508522083E-1,-1.719691902E-1,-5.436713248E-2,9.195487201E-2
1.608662083E-1,-1.872528046E-1,-5.350453407E-2,1.082076058E-1
1.708792083E-1,-1.793484688E-1,-7.962026447E-2,1.153430864E-1
1.808932083E-1,-1.370518804E-1,-1.380620003E-1,1.244231388E-1
1.909062083E-1,-8.801909536E-2,-2.047161311E-1,1.369083077E-1
2.009202083E-1,-4.482874647E-2,-2.560677230E-1,1.460094005E-1
2.109342083E-1,-2.780609392E-2,-2.979411483E-1,1.414212734E-1
2.209472083E-1,-5.621776357E-2,-3.000833988E-1,1.335873157E-1
2.309612083E-1,-1.047462225E-1,-2.587540746E-1,1.325643212E-1
2.409742083E-1,-1.518218517E-1,-2.020884007E-1,1.257186681E-1
2.509882083E-1,-1.745527089E-1,-1.752766073E-1,1.290335208E-1
2.610022083E-1,-1.771706045E-1,-1.657909602E-1,1.627656519E-1
2.710152083E-1,-1.685638428E-1,-1.854716688E-1,2.109656334E-1
2.810292083E-1,-1.223793104E-1,-2.594670653E-1,2.833181322E-1
2.910432083E-1,-1.136387791E-2,-4.457807243E-1,4.077100754E-1
3.010562083E-1,1.676948220E-1,-7.102949619E-1,5.574580431E-1
3.110702083E-1,3.748928905E-1,-9.774930477E-1,6.747695804E-1
3.210832083E-1,5.773043036E-1,-1.222801328E0,7.921875715E-1
3.310972083E-1,7.371605039E-1,-1.405657411E0,9.504280090E-1
3.411112083E-1,7.888244987E-1,-1.527455926E0,1.107103586E0
3.511242083E-1,7.386749983E-1,-1.754908204E0,1.281211615E0
3.611382083E-1,6.949515343E-1,-2.083697319E0,1.537944794E0
3.711522083E-1,7.583737969E-1,-2.428008556E0,1.757027507E0
3.811652083E-1,9.870692492E-1,-2.695417643E0,1.947263479E0
3.911792083E-1,1.302294612E0,-3.009502172E0,2.173585415E0
4.011922083E-1,1.648206949E0,-3.272342682E0,2.395645142E0
4.112062083E-1,2.009859562E0,-3.450212717E0,2.553697586E0
4.212202083E-1,2.287133217E0,-3.693816900E0,2.703845978E0
4.312332083E-1,2.397806883E0,-3.963379383E0,2.778151512E0
4.412472083E-1,2.465112686E0,-4.014502048E0,2.620159149E0
4.512612083E-1,2.480551004E0,-3.965722799E0,2.364601135E0
4.612742083E-1,2.377556086E0,-3.955744505E0,2.185034275E0
4.712882083E-1,2.214435816E0,-3.998965979E0,2.145401955E0
4.813012083E-1,2.089087725E0,-4.117514133E0,2.239929438E0
4.913152083E-1,2.090969563E0,-4.352992058E0,2.483964682E0
5.013292083E-1,2.247068405E0,-4.703703880E0,2.868900776E0
5.113425833E-1,2.499531507E0,-5.137363911E0,3.337467670E0
5.213565833E-1,2.754684448E0,-5.609178066E0,3.696802378E0
5.313705833E-1,2.941643715E0,-5.917917252E0,3.875361919E0
5.413835833E-1,3.100226879E0,-6.028243065E0,3.902290106E0
5.513975833E-1,3.021264553E0,-5.950393677E0,3.813010216E0
5.614105833E-1,2.789064169E0,-5.682777882E0,3.715707541E0
5.714245833E-1,2.540179729E0,-5.359827518E0,3.627986670E0
5.814385833E-1,2.389619589E0,-5.001927376E0,3.621026039E0
5.914515833E-1,2.358959913E0,-4.437399864E0,3.526084185E0
6.014655833E-1,2.293026686E0,-3.905136824E0,3.318265676E0
6.114795833E-1,2.109287739E0,-3.428621531E0,3.089604139E0
6.214925833E-1,1.851225615E0,-2.976294279E0,2.900924921E0
6.315065833E-1,1.617821455E0,-2.695403099E0,2.827200890E0
6.415195833E-1,1.507563353E0,-2.694483519E0,2.868447542E0
6.515335833E-1,1.555201411E0,-2.878027678E0,2.928132057E0
6.615475833E-1,1.494257927E0,-3.108003139E0,2.841994762E0
6.715605833E-1,1.163207769E0,-3.269713640E0,2.655371904E0
6.815745833E-1,6.746206284E-1,-3.117422581E0,2.452826500E0
6.915885833E-1,1.983326077E-1,-2.721496105E0,2.317306519E0
7.016015833E-1,-2.181969732E-1,-2.338841677E0,2.205375671E0
7.116155833E-1,-4.128177166E-1,-2.148992777E0,2.102353573E0
7.216285833E-1,-2.290811986E-1,-2.190500975E0,2.121153593E0
7.316425833E-1,2.461409569E-1,-2.375581503E0,2.128616095E0
7.416565833E-1,8.050076962E-1,-2.627594471E0,1.958741426E0
7.516695833E-1,1.271413684E0,-2.910579681E0,1.739434004E0
7.616835833E-1,1.612205029E0,-3.165351868E0,1.479529738E0
7.716975833E-1,1.756852508E0,-3.444140911E0,1.243032813E0
7.817105833E-1,1.708484411E0,-3.805875301E0,1.080581307E0
7.917245833E-1,1.514068007E0,-4.163800716E0,1.019147992E0
8.017385833E-1,1.344075441E0,-4.681972504E0,1.057994962E0
8.117515833E-1,1.477767706E0,-5.241859436E0,1.201238036E0
8.217655833E-1,1.946045399E0,-5.623411179E0,1.522466183E0
8.317785833E-1,2.335553885E0,-5.543519497E0,2.135373592E0
8.417925833E-1,2.118381739E0,-4.923786163E0,2.680016041E0
8.518065833E-1,1.360199928E0,-4.219043732E0,3.003794432E0
8.618195833E-1,3.756251037E-1,-3.270737410E0,3.117217779E0
8.718335833E-1,-9.958224893E-1,-1.813289165E0,2.827356577E0
8.818475833E-1,-2.534368753E0,-7.403827906E-1,2.298171997E0
8.918605833E-1,-3.799920082E0,-2.889400721E-1,1.485886574E0
9.018745833E-1,-4.926466942E0,-3.386740685E-1,6.332396269E-1
9.118885833E-1,-6.105289936E0,-4.605558515E-1,-5.781732872E-2
9.219015833E-1,-7.376981258E0,-3.451312482E-1,-4.461711943E-1
9.319155833E-1,-8.684512138E0,-1.599995941E-1,-6.160336733E-1
9.419295833E-1,-9.788706779E0,-2.694166079E-2,-6.548631191E-1
9.519425833E-1,-1.059047413E1,9.923499823E-2,-7.076284289E-1
9.619565833E-1,-1.112873840E1,2.449253649E-1,-8.566669226E-1
9.719695833E-1,-1.153689671E1,4.141959548E-1,-1.087596178E0
9.819835833E-1,-1.184374809E1,7.562471032E-1,-1.278678179E0
9.919975833E-1,-1.205176163E1,1.420956492E0,-1.322093248E0
1.002010583E0,-1.224074364E1,2.162358999E0,-1.108867764E0
1.012024583E0,-1.283381462E1,2.943710327E0,-7.563312054E-1
1.022038583E0,-1.350131512E1,3.725737095E0,-2.921643257E-1
1.032051583E0,-1.391274929E1,4.293572426E0,2.480858862E-1
1.042065583E0,-1.391362286E1,4.458023071E0,8.489709496E-1
1.052079583E0,-1.297994232E1,3.937745571E0,1.467792273E0
1.062092583E0,-1.053952599E1,2.899549484E0,2.405482769E0
1.072106583E0,-6.449109077E0,1.921022415E0,3.405868292E0
1.082120583E0,-1.437462807E0,9.753651619E-1,4.244623661E0
1.092133583E0,3.245143890E0,-9.927631170E-2,4.999651909E0
1.102147583E0,6.944983482E0,-1.066063404E0,5.953971863E0
1.112161583E0,9.444825172E0,-1.705559611E0,7.083524227E0
1.122174583E0,1.051655483E1,-2.022579670E0,8.094260216E0
1.132188583E0,1.053799152E1,-2.264383554E0,9.075697899E0
1.142201583E0,1.003136349E1,-2.848083735E0,9.750773430E0
1.152215583E0,9.935673714E0,-4.272773266E0,1.012606907E1
1.162229583E0,1.106422710E1,-5.732927799E0,1.045713425E1
1.172242583E0,1.293259144E1,-6.826423168E0,1.044991016E1
1.182256583E0,1.419847393E1,-7.114990711E0,1.003793049E1
1.192270583E0,1.420008278E1,-5.898108959E0,9.425396919E0
1.202283583E0,1.250088787E1,-3.879348278E0,8.872006416E0
1.212297583E0,9.900210381E0,-1.966125011E0,8.408759117E0
1.222311583E0,8.449528694E0,-5.702019334E-1,8.061914444E0
1.232324583E0,8.233287811E0,-3.573689163E-1,7.468657494E0
1.242338583E0,8.648523331E0,-7.763292193E-1,6.969112396E0
1.252352583E0,9.009550095E0,-9.283519387E-1,6.745334625E0
1.262365583E0,9.088802338E0,-6.117154360E-1,6.656346798E0
1.272379583E0,8.810800552E0,-1.362890154E-1,6.350611687E0
1.282393583E0,7.852960110E0,2.122953385E-1,5.823306561E0
1.292406583E0,5.902783871E0,1.649031520E0,6.021023273E0
1.302420583E0,2.404015779E0,3.280239820E0,5.839475632E0
1.312434583E0,-1.344306946E0,3.935341120E0,4.951829433E0
1.322447583E0,-4.581711769E0,3.446386814E0,3.771759748E0
1.332461583E0,-7.143797398E0,2.662017822E0,2.863689423E0
1.342475583E0,-9.237948418E0,1.605905771E0,2.185341358E0
1.352488583E0,-1.097926521E1,4.673298299E-1,1.863813043E0
1.362502583E0,-1.209589100E1,-5.444481969E-1,1.905880094E0
1.372515583E0,-1.253829861E1,-1.758927226E0,2.014960766E0
1.382529583E0,-1.263968563E1,-2.657194138E0,2.257456541E0
1.392543583E0,-1.281697464E1,-2.977091074E0,2.590632439E0
1.402556583E0,-1.320754528E1,-2.850326777E0,2.806596279E0
1.412570583E0,-1.395520878E1,-2.563825607E0,2.715198517E0
1.422584583E0,-1.492724800E1,-1.676133513E0,2.581948996E0
1.432597583E0,-1.596440220E1,6.363756955E-2,2.502472639E0
1.442611583E0,-1.721022987E1,2.136413813E0,2.246300220E0
1.452625583E0,-1.871618843E1,4.200545311E0,1.804029107E0
1.462638583E0,-1.997555733E1,6.241372108E0,1.390208244E0
1.472652583E0,-2.069335938E1,8.324964523E0,1.096063733E0
1.482666583E0,-2.067373657E1,1.012856770E1,8.607845902E-1
1.492679583E0,-1.968545341E1,1.140887451E1,8.335741162E-1
1.502693583E0,-1.750332642E1,1.183498955E1,8.866194487E-1
1.512707708E0,-1.409286022E1,1.098352528E1,6.240766048E-1
1.522720708E0,-9.790493011E0,7.476071358E0,-1.549232900E-1
1.532734708E0,-4.566145897E0,1.295433402E0,-7.659183741E-1
1.542748708E0,1.127952695E0,-5.358109951E0,-3.081071675E-1
1.552761708E0,6.035756588E0,-1.025004864E1,1.146365523E0
1.562775708E0,9.723089218E0,-1.142435074E1,3.307608366E0
1.572789708E0,1.175461674E1,-8.560690880E0,5.849099636E0
1.582802708E0,1.219425583E1,-3.667655230E0,8.543906212E0
1.592816708E0,1.169957733E1,-2.179038525E-1,1.085380840E1
1.602830708E0,1.122320175E1,6.975793242E-1,1.195561409E1
1.612843708E0,1.171268177E1,-6.920015812E-1,1.207347679E1
1.622857708E0,1.274552345E1,-2.920299768E0,1.186646652E1
1.632871708E0,1.354353523E1,-4.409440041E0,1.165411282E1
1.642884708E0,1.395956993E1,-4.507019520E0,1.158635044E1
1.652898708E0,1.458095264E1,-3.474802494E0,1.158378887E1
1.662912708E0,1.488598442E1,-1.962394238E0,1.117020702E1
1.672925708E0,1.468085384E1,-5.048311353E-1,1.031133938E1
1.682939708E0,1.434636593E1,8.071066737E-1,9.410298347E0
1.692953708E0,1.372878075E1,2.073287487E0,8.723990440E0
1.702966708E0,1.270215416E1,3.110200882E0,8.210000038E0
1.712980708E0,1.098315716E1,3.028175354E0,7.332284451E0
1.722994708E0,8.508991241E0,1.990072370E0,6.432936192E0
1.733007708E0,5.266251564E0,8.525567055E-1,5.664212704E0
1.743021708E0,1.646644950E0,2.380749136E-1,4.669198513E0
1.753035708E0,-1.543633699E0,3.481406868E-1,3.650956869E0
1.763048708E0,-4.223841667E0,7.745738029E-1,2.838663816E0
1.773062708E0,-6.244725227E0,1.156306386E0,2.236853123E0
1.783076708E0,-7.668094635E0,1.149315596E0,1.981311083E0
1.793089708E0,-8.534856796E0,7.836731672E-1,2.046461582E0
1.803103708E0,-8.695120811E0,1.396704912E-1,2.209580660E0
1.813117708E0,-8.584104538E0,-7.527500391E-1,2.320462227E0
1.823130708E0,-8.641122818E0,-1.648503423E0,2.441086531E0
1.833144708E0,-8.872981071E0,-2.433990479E0,2.618700981E0
1.843158708E0,-9.228011131E0,-3.091486931E0,2.952894688E0
1.853171708E0,-9.692267418E0,-3.133802652E0,3.428529024E0
1.863185708E0,-1.001722527E1,-2.672323465E0,3.819205046E0
1.873199708E0,-1.025687981E1,-2.113371611E0,3.913842440E0
1.883212708E0,-1.065913582E1,-1.496274352E0,3.807257652E0
1.893226708E0,-1.128244495E1,-8.521301746E-1,3.649918318E0
1.903240708E0,-1.216716194E1,-1.451613009E-1,3.390190840E0
1.913253708E0,-1.326315498E1,3.686645031E-1,2.930717468E0
