"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
6.482083336E-4,1.908082123E0,5.887706451E0,7.559579773E0
1.066120833E-2,1.954186249E0,5.909111938E0,7.325616302E0
2.067520833E-2,2.114353180E0,5.998925171E0,7.317682800E0
3.068920833E-2,2.195334778E0,6.124813385E0,7.375911713E0
4.070220833E-2,2.178569641E0,6.122867432E0,7.297175446E0
5.071620833E-2,2.034419403E0,6.140381012E0,7.186705170E0
6.072920833E-2,1.956281891E0,6.158193970E0,7.273824005E0
7.074320833E-2,1.907034302E0,6.081553345E0,7.489076385E0
8.075720833E-2,1.841320953E0,5.965694275E0,7.601791992E0
9.077020833E-2,1.766027527E0,5.956114197E0,7.547604675E0
1.007842083E-1,1.774709473E0,5.990841980E0,7.448361053E0
1.107972083E-1,1.740281067E0,5.960904236E0,7.301666107E0
1.208112083E-1,1.691033478E0,5.966293030E0,7.286098480E0
1.308252083E-1,1.742077332E0,5.916596375E0,7.291337585E0
1.408382083E-1,1.811383209E0,5.885012054E0,7.185058594E0
1.508522083E-1,1.851948853E0,5.864355011E0,7.128775635E0
1.608662083E-1,1.847308502E0,5.846092987E0,7.232210541E0
1.708792083E-1,1.847757568E0,5.835614777E0,7.366930389E0
1.808932083E-1,1.825004883E0,5.833668823E0,7.517367554E0
1.909062083E-1,1.832189941E0,5.786367188E0,7.585326233E0
2.009202083E-1,1.995350647E0,5.757926331E0,7.560477905E0
2.109342083E-1,2.176623688E0,5.793701935E0,7.415130157E0
2.209472083E-1,2.366279297E0,5.875881042E0,7.252568207E0
2.309612083E-1,2.570155334E0,5.936654663E0,7.222630463E0
2.409742083E-1,2.683619385E0,5.927373962E0,7.300169220E0
2.509882083E-1,2.650538177E0,5.914201355E0,7.382048950E0
2.610022083E-1,2.437082062E0,5.838009796E0,7.482939148E0
2.710152083E-1,2.123334503E0,5.873186646E0,7.496261444E0
2.810292083E-1,1.852547607E0,5.970634003E0,7.543712769E0
2.910432083E-1,1.519939270E0,5.925727386E0,7.608977051E0
3.010562083E-1,1.394949188E0,6.047723694E0,7.788603516E0
3.110702083E-1,1.907782745E0,6.472390594E0,7.980205078E0
3.210832083E-1,2.564766541E0,6.723119202E0,8.015232239E0
3.310972083E-1,2.960094452E0,6.804250488E0,7.985743561E0
3.411112083E-1,3.088078308E0,7.184609528E0,7.348069611E0
3.511242083E-1,3.062930603E0,7.444469147E0,6.030958557E0
3.611382083E-1,2.945574646E0,6.988068237E0,5.406157837E0
3.711522083E-1,3.408262482E0,6.508764954E0,5.822891235E0
3.811652083E-1,4.271816711E0,6.467301178E0,7.109615479E0
3.911792083E-1,4.749623108E0,6.011349335E0,7.707921295E0
4.011922083E-1,5.559139709E0,5.579197998E0,7.705077209E0
4.112062083E-1,6.277795258E0,5.382057953E0,7.600295105E0
4.212202083E-1,6.752009125E0,4.958738251E0,6.645131378E0
4.312332083E-1,7.877668304E0,4.811294861E0,5.075645142E0
4.412472083E-1,1.013063324E1,5.695805511E0,4.542902985E0
4.512612083E-1,1.112277008E1,6.510112152E0,4.386029205E0
4.612742083E-1,1.055006104E1,6.495592346E0,3.271746368E0
4.712882083E-1,9.458680573E0,5.794600067E0,2.034269714E0
4.813012083E-1,8.128546600E0,4.669988708E0,1.344803467E0
4.913152083E-1,6.635551300E0,3.505260773E0,1.307381287E0
5.013292083E-1,5.511089630E0,2.209854584E0,1.382824402E0
5.113425833E-1,5.280718689E0,1.192570038E0,8.975335693E-1
5.213565833E-1,6.444249115E0,1.172960815E0,-4.766088867E-1
5.313705833E-1,8.191864929E0,1.623673553E0,-1.786085815E0
5.413835833E-1,1.013617172E1,1.910926208E0,-2.242935791E0
5.513975833E-1,1.167033142E1,1.184037781E0,-3.191363525E0
5.614105833E-1,1.190549240E1,1.098864899E0,-4.069437561E0
5.714245833E-1,1.225052490E1,4.634362793E-1,-4.168232117E0
5.814385833E-1,1.273282196E1,-4.222718811E-1,-3.904480591E0
5.914515833E-1,1.394919250E1,-2.338137817E-1,-3.670217743E0
6.014655833E-1,1.481020203E1,2.733316040E-1,-4.041296082E0
6.114795833E-1,1.468970261E1,4.532574463E-1,-4.970413971E0
6.214925833E-1,1.395398254E1,3.227288818E-1,-5.474116516E0
6.315065833E-1,1.259885056E1,-5.245092773E-1,-5.664071503E0
6.415195833E-1,1.112800919E1,-1.103505249E0,-5.843997345E0
6.515335833E-1,1.066681824E1,-8.294252014E-1,-6.488257599E0
6.615475833E-1,1.141017242E1,-3.004252625E-1,-7.987390137E0
6.715605833E-1,1.220801331E1,-2.649490356E-1,-9.798923035E0
6.815745833E-1,1.236383926E1,-7.634124756E-2,-1.013272888E1
6.915885833E-1,1.199186279E1,-4.978646851E-1,-9.242080994E0
7.016015833E-1,1.113803833E1,-1.069974976E0,-8.236023102E0
7.116155833E-1,9.884395294E0,-1.388961639E0,-6.833140411E0
7.216285833E-1,8.386609955E0,-2.592159576E0,-4.718038788E0
7.316425833E-1,7.958949280E0,-3.295247498E0,-3.127147064E0
7.416565833E-1,9.299112396E0,-2.935994568E0,-2.873125305E0
7.516695833E-1,1.029588959E1,-2.983445892E0,-3.937861176E0
7.616835833E-1,1.067819458E1,-2.465373230E0,-5.662574615E0
7.716975833E-1,1.028421387E1,-1.953886871E0,-7.864495697E0
7.817105833E-1,9.244326324E0,-2.552641754E0,-1.003273682E1
7.917245833E-1,7.696095886E0,-3.405418396E0,-1.113818802E1
8.017385833E-1,6.214327240E0,-4.496948547E0,-1.139220978E1
8.117515833E-1,4.851860504E0,-5.617218933E0,-9.757608948E0
8.217655833E-1,3.659889221E0,-6.824458466E0,-7.106322327E0
8.317785833E-1,1.611698456E0,-7.868537292E0,-6.287375336E0
8.417925833E-1,8.202941895E-1,-8.642427979E0,-9.060658264E0
8.518065833E-1,2.099683685E0,-8.095166016E0,-1.296483948E1
8.618195833E-1,3.697311401E0,-5.989943848E0,-1.504177048E1
8.718335833E-1,6.852300568E0,-4.597988434E0,-1.583332443E1
8.818475833E-1,8.815617828E0,-3.508703613E0,-1.770952286E1
8.918605833E-1,9.864337006E0,-1.391506348E0,-1.850257370E1
9.018745833E-1,9.865684204E0,-5.460644531E-1,-1.913680481E1
9.118885833E-1,8.792565765E0,-2.311044159E0,-1.951357132E1
9.219015833E-1,7.347470856E0,-6.171216888E0,-1.825603638E1
9.319155833E-1,5.481451263E0,-1.012554382E1,-1.623718460E1
9.419295833E-1,3.701951752E0,-1.235500763E1,-1.452205124E1
9.519425833E-1,2.467319183E0,-1.344848373E1,-1.214738937E1
9.619565833E-1,2.615660706E0,-1.470691681E1,-9.750274200E0
9.719695833E-1,2.897225189E0,-1.562720306E1,-7.656128998E0
9.819835833E-1,2.784958649E0,-1.668490356E1,-5.950575714E0
9.919975833E-1,1.691332855E0,-1.782059189E1,-4.193230133E0
1.002010583E0,-4.101470947E-2,-1.984992188E1,-2.881208496E0
1.012024583E0,-1.334325256E0,-2.352971970E1,-3.840114441E0
1.169740583E0,1.942929657E1,-3.998155792E1,-1.269854324E1
2.033418708E0,-6.842870178E0,-1.292831543E1,1.687006851E1
2.043431708E0,-8.663384399E0,-1.239946518E1,1.833147949E1
2.053445708E0,-9.986632690E0,-1.201596268E1,2.112586853E1
2.103513708E0,-1.173245224E1,-1.442175980E1,1.896136963E1
2.113527708E0,-8.346493378E0,-1.676393921E1,1.589290054E1
2.123541708E0,-4.328099670E0,-1.924847260E1,1.094658646E1
2.133554708E0,1.171314240E0,-1.921314606E1,3.414250031E0
2.433965708E0,8.412506104E0,-1.818164108E1,-9.691296844E0
2.443979708E0,1.004246658E1,-1.825932953E1,-8.298443298E0
2.453992708E0,1.117665802E1,-1.896017212E1,-5.587879944E0
2.464006708E0,1.139101227E1,-2.001981857E1,-2.541265411E0
2.594184833E0,5.473368073E0,-1.750864059E1,1.731599121E1
2.604198833E0,4.591701508E0,-1.525178375E1,1.543829590E1
2.614211833E0,3.553011475E0,-1.394694717E1,1.509850250E1
2.624225833E0,5.560935974E-1,-1.376642258E1,1.843925537E1
2.634239833E0,-4.233646088E0,-1.188648193E1,2.264176620E1
3.245075833E0,1.136930740E1,-6.478378143E0,1.856170074E1
3.255089833E0,1.364008530E1,-1.880838776E0,1.061188248E1
3.265102833E0,1.813763260E1,2.598745880E0,5.029391327E0
3.275116833E0,1.836590790E1,1.177900543E0,4.481380920E0
3.285130833E0,1.602672226E1,-4.739294586E0,1.024739044E1
3.295144833E0,1.205577988E1,-1.388961639E1,1.358050919E1
3.305157833E0,6.619085541E0,-2.300431229E1,1.294358368E1
3.315171833E0,3.937112732E0,-2.648337753E1,8.719068604E0
3.745764250E0,1.818837708E1,-1.020472916E1,1.002165985E1
3.755778250E0,1.605022339E1,-1.125389740E1,5.625900879E0
3.765792250E0,1.206206680E1,-1.360221405E1,2.211800537E0
3.775805250E0,8.739725647E0,-1.478086304E1,-4.211641846E0
3.785819250E0,7.956554260E0,-1.564426758E1,-1.227252914E1
3.795833250E0,9.735904083E0,-1.802072571E1,-1.701870941E1
3.805846250E0,1.450229233E1,-1.971834549E1,-2.501972122E1
3.815860250E0,1.746163834E1,-2.379227371E1,-3.959595978E1
4.006121250E0,6.713090057E0,-1.585398148E1,-1.643851593E1
4.016135250E0,-5.433700562E-2,-1.845721802E1,-1.158201508E1
4.026149250E0,-4.623884583E0,-1.907273804E1,-8.217910767E0
4.036162250E0,-6.274202728E0,-1.803449707E1,-5.037474518E0
4.046176250E0,-5.307812347E0,-1.694730789E1,-2.054477692E0
4.056190250E0,-2.853815460E0,-1.733096008E1,1.425036621E0
4.066204250E0,3.023712158E-2,-1.770263718E1,6.936874695E0
4.076217250E0,7.764353943E-1,-1.867800888E1,1.466380646E1
4.086231250E0,2.475851440E-1,-2.096255814E1,2.031081345E1
4.434209250E0,2.070778793E1,-2.766576874E1,-3.380764664E1
5.170217708E0,6.200406189E0,-2.777249680E1,-8.893755341E0
5.928760708E0,1.856708954E1,-9.845027161E0,-1.033750305E0
5.938774708E0,1.610635666E1,-1.070079758E1,-1.093625793E0
5.948787708E0,1.322694443E1,-1.377510452E1,2.955304413E0
5.958801708E0,1.041369461E1,-1.612177460E1,1.222582626E1
5.968815708E0,6.019731903E0,-1.433389252E1,2.156550430E1
5.978829708E0,5.376968536E0,-1.080513062E1,3.715827896E1
6.038911708E0,6.705904999E0,-7.825876007E0,1.624556717E1
6.048925708E0,1.262354919E1,-2.049388275E0,2.797682190E0
6.058939708E0,1.158500885E1,-8.845106506E-1,-7.550897827E0
6.068953708E0,5.092410278E0,-2.870281219E0,-1.259510834E1
6.078966708E0,-2.922223206E0,-8.394842834E0,-1.880389709E1
6.088980708E0,-8.761280823E0,-9.865534515E0,-2.790601913E1
6.149063708E0,-1.421174652E1,-1.270243515E1,-1.651904846E1
6.159077708E0,-9.874515839E0,-1.373364075E1,-1.088521408E1
6.169090708E0,-4.509372711E0,-1.490016495E1,-8.558452606E0
6.179104708E0,1.832788696E0,-1.541659103E1,-7.587870941E0
6.189118708E0,8.206085358E0,-1.435230423E1,-1.143427231E1
6.199132708E0,1.313997528E1,-1.136945709E1,-1.949530930E1
6.209145708E0,1.765398834E1,-7.218738556E0,-2.771247162E1
6.289255708E0,1.625993729E1,-8.622070313E-1,-1.559711563E1
6.299269708E0,1.275781998E1,-1.879192200E0,-1.117905304E1
6.309283708E0,1.086425766E1,-1.959425354E0,-9.145382080E0
6.319297708E0,9.724976807E0,-2.628983002E0,-6.976841583E0
6.329311708E0,8.650211792E0,-3.863765259E0,-5.119803314E0
6.339324708E0,8.106242981E0,-4.234544220E0,-3.032394104E0
6.349338708E0,7.902516632E0,-5.380710754E0,-7.131170654E-1
6.359352708E0,8.173004150E0,-5.597460022E0,3.116818542E0
6.369366708E0,9.332343292E0,-4.685406647E0,6.652615814E0
6.379379708E0,1.099418747E1,-2.935844879E0,9.143885193E0
6.389393708E0,1.330508194E1,-1.355730743E0,1.143741577E1
6.399407708E0,1.456845474E1,-1.416354675E0,1.316886520E1
6.409421708E0,1.353680008E1,-1.435065765E0,1.432476151E1
6.419435708E0,1.064271835E1,-1.544637909E0,1.379680939E1
6.429448708E0,8.201594696E0,-1.766177216E0,1.189875641E1
6.439462708E0,7.689659271E0,-2.447260895E0,1.166763702E1
6.449476708E0,7.085515594E0,-4.589156799E0,1.161150375E1
6.459490708E0,4.620292053E0,-5.048701172E0,1.443642929E1
6.469503708E0,3.795357513E0,-5.692811737E0,1.671124878E1
6.479517708E0,2.027384033E0,-5.087620239E0,1.830064362E1
6.489531708E0,1.654210052E0,-4.716092834E0,1.765788025E1
6.499545708E0,5.798941040E-1,-4.381388855E0,1.632056122E1
6.509558708E0,-4.086502075E-2,-4.558769989E0,1.576012665E1
6.519571875E0,-9.080117798E-1,-3.876339111E0,1.482651810E1
6.529585875E0,1.389710083E0,-2.145638123E0,1.313308960E1
6.539599875E0,7.425907745E0,1.679357758E0,7.053931274E0
6.549613875E0,1.195459030E1,5.228926392E0,7.888595581E-2
6.559626875E0,1.375983627E1,7.052584076E0,-1.843416595E0
6.569640875E0,1.193078979E1,6.648723907E0,5.748046875E-1
6.579654875E0,8.676856384E0,2.802621918E0,5.009183350E0
6.589668875E0,6.222709808E0,-3.626957703E-1,9.260792084E0
6.599681875E0,2.149829407E0,-2.267784119E-1,1.551254150E1
6.609695875E0,-7.795788574E-1,-2.926115112E0,1.824376190E1
6.619709875E0,-3.710334320E0,-4.630470886E0,1.791160263E1
6.629723875E0,-5.857619019E0,-4.366869049E0,1.415202072E1
6.639737875E0,-4.962330780E0,-3.977678375E0,9.711055756E0
6.649750875E0,1.253792725E0,1.893712006E0,1.099523529E1
6.659764875E0,6.261778564E0,6.766528931E0,1.490241028E1
6.669778875E0,8.749006348E0,6.124514008E0,1.717303848E1
6.679792875E0,1.309012894E1,2.779420166E0,9.911638641E0
