"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-1.569541667E-3,1.756597137E0,7.493417358E0,5.874384155E0
8.443458333E-3,1.670675812E0,7.494016113E0,5.688021698E0
1.845745833E-2,1.783391418E0,7.547454987E0,5.547164612E0
2.847045833E-2,1.928739166E0,7.705226898E0,5.620063019E0
3.848445833E-2,2.059716797E0,7.777227173E0,5.568420410E0
4.849845833E-2,1.952240295E0,7.704628143E0,5.612428894E0
5.851145833E-2,1.779200134E0,7.616311798E0,5.827531586E0
6.852545833E-2,1.626367950E0,7.648195496E0,6.013444977E0
7.853845833E-2,1.526974640E0,7.664511566E0,6.057603149E0
8.855245833E-2,1.439706116E0,7.663613434E0,6.050268402E0
9.856545833E-2,1.429078217E0,7.708070984E0,5.914201355E0
1.085794583E-1,1.340312805E0,7.707023163E0,5.758674774E0
1.185924583E-1,1.209035797E0,7.715705109E0,5.602100372E0
1.286064583E-1,1.165925446E0,7.665709076E0,5.480852509E0
1.386194583E-1,1.357227631E0,7.606432343E0,5.581143951E0
1.486334583E-1,1.540746002E0,7.639214172E0,5.642516327E0
1.586464583E-1,1.492097168E0,7.539820862E0,5.253325653E0
1.686604583E-1,1.212029572E0,7.445067902E0,5.411097565E0
1.786744583E-1,9.526190186E-1,7.259154510E0,6.087540894E0
1.886874583E-1,8.183482361E-1,7.159611511E0,6.412814484E0
1.987014583E-1,8.126600647E-1,7.207661591E0,6.477629700E0
2.087144583E-1,8.562194824E-1,7.265890503E0,6.296955414E0
2.187284583E-1,7.084767151E-1,7.272476807E0,5.916746063E0
2.287414583E-1,4.754113770E-1,7.046297150E0,5.681734772E0
2.387554583E-1,2.914439392E-1,6.882687378E0,5.346731415E0
2.487684583E-1,-2.245330811E-3,6.708749084E0,5.096601562E0
2.587824583E-1,-5.218148804E-1,6.417604523E0,4.898862762E0
2.687954583E-1,-1.103505249E0,5.927074585E0,4.638853455E0
2.788094583E-1,-1.534309387E0,5.489534454E0,3.767216034E0
2.888234583E-1,-1.545985107E0,4.952601013E0,3.606300659E0
2.988364583E-1,-1.113983459E0,4.830455017E0,3.976181488E0
3.088504583E-1,-9.873468018E-1,4.681065674E0,4.104614410E0
3.188634583E-1,-1.492546234E0,4.162244568E0,3.701652374E0
3.288774583E-1,-2.042652283E0,3.636238403E0,3.104993134E0
3.388904583E-1,-2.293680267E0,3.401376801E0,3.034938812E0
3.489044583E-1,-2.504741364E0,2.956352234E0,2.756068726E0
3.589174583E-1,-2.808759155E0,2.438129883E0,2.394720154E0
3.689314583E-1,-3.046464844E0,2.354603577E0,2.780168610E0
3.789444583E-1,-3.184926910E0,1.899100800E0,3.097808075E0
3.889584583E-1,-3.070714417E0,1.496438141E0,3.070714417E0
3.989724583E-1,-2.009271698E0,1.083297272E0,2.327060852E0
4.089854583E-1,-2.338886261E0,1.770967255E0,3.385060730E0
4.189994583E-1,-2.857557678E-1,9.542655945E-1,4.121978302E0
4.290124583E-1,1.491049347E0,6.210585022E-1,5.372178497E0
4.390264583E-1,4.027225342E0,1.227447510E0,7.227420502E0
4.490394583E-1,6.785838776E0,2.037712555E0,8.535250854E0
4.590534583E-1,7.866741028E0,2.927013245E0,8.976533203E0
4.690664583E-1,7.126081238E0,3.363655243E0,7.917335815E0
4.790804583E-1,6.014792175E0,2.987188110E0,6.485263824E0
4.890934583E-1,5.320685577E0,2.271226959E0,6.115682373E0
4.991074583E-1,5.052293701E0,1.467997284E0,6.227649536E0
5.091214583E-1,6.006110229E0,7.857160950E-1,6.498885498E0
5.191344583E-1,1.077309723E1,1.134939880E0,8.861871643E0
5.291484583E-1,1.677546524E1,3.595074005E0,1.160865967E1
5.391614583E-1,1.975142670E1,5.166057129E0,1.189636139E1
5.491754583E-1,1.946118027E1,5.319488068E0,1.141226807E1
5.591884583E-1,1.799378174E1,5.146447906E0,1.000564316E1
5.692024583E-1,1.760518982E1,4.287534027E0,8.851243744E0
5.792154583E-1,1.919488403E1,3.385060730E0,9.267079010E0
5.892294583E-1,2.256288025E1,2.932102661E0,1.135838013E1
7.694746250E-1,1.869731873E1,-6.730154572E0,6.107150116E0
7.794886250E-1,1.704804840E1,-7.167545013E0,5.567821655E0
7.895016250E-1,1.534204605E1,-7.757767639E0,4.874613190E0
7.995156250E-1,1.390084305E1,-8.071814575E0,3.876339111E0
8.095286250E-1,1.321242462E1,-8.185128937E0,2.764600983E0
8.195426250E-1,1.286185364E1,-8.027207336E0,1.992356873E0
8.295566250E-1,1.264869690E1,-7.879763947E0,1.682501221E0
8.395696250E-1,1.222717346E1,-7.935148773E0,1.692979431E0
8.495836250E-1,1.148591492E1,-8.004903717E0,2.054627380E0
8.595966250E-1,1.058883041E1,-7.903265076E0,2.658920746E0
8.696106250E-1,9.828112335E0,-7.648494873E0,3.235821075E0
8.796236250E-1,9.099427643E0,-7.456743622E0,3.276835785E0
8.896376250E-1,8.301886139E0,-7.144792328E0,3.500321045E0
8.996506250E-1,7.501949615E0,-7.398065643E0,3.224594421E0
9.096646250E-1,6.511908417E0,-7.372019806E0,2.617756348E0
9.196786250E-1,5.670508118E0,-7.399263153E0,1.641636200E0
9.296916250E-1,4.647535400E0,-7.403005371E0,5.433700562E-1
9.397056250E-1,3.483256531E0,-7.086563416E0,2.866539001E-1
9.497186250E-1,2.590662689E0,-6.843319244E0,4.908293152E-1
9.597326250E-1,1.917063446E0,-6.637497253E0,5.400769043E-1
9.697456250E-1,1.281036072E0,-6.302643585E0,1.220112762E0
9.797596250E-1,7.539820862E-1,-6.024521942E0,3.470083923E0
9.897736250E-1,-2.115101624E-1,-6.705156555E0,3.979175262E0
9.997866250E-1,-1.919757843E0,-7.087311859E0,3.532204742E0
1.009800625E0,-4.173022156E0,-7.781717834E0,3.374881897E0
1.019813625E0,-6.950945435E0,-8.162525940E0,3.017275543E0
1.029827625E0,-9.675429840E0,-7.708070984E0,2.595752106E0
1.039840625E0,-1.130224686E1,-6.919959869E0,2.466271362E0
1.049854625E0,-1.221639587E1,-5.837710419E0,2.101030884E0
1.059868625E0,-1.251682114E1,-4.807852020E0,1.890418854E0
1.069881625E0,-1.224139389E1,-4.386029205E0,2.396067352E0
1.079895625E0,-1.180056061E1,-3.555256805E0,3.565435638E0
1.089908625E0,-1.179397430E1,-2.343077545E0,4.576283569E0
1.099922625E0,-1.219948105E1,-1.991159363E0,4.175716553E0
1.109935625E0,-1.294672714E1,-1.896406403E0,3.010689240E0
1.119949625E0,-1.336989716E1,-1.699865112E0,2.219434662E0
1.129963625E0,-1.328217957E1,-1.779349823E0,1.438658295E0
1.139976625E0,-1.288580383E1,-1.811682587E0,2.529739380E-2
1.149990625E0,-1.202988373E1,-1.681752777E0,-8.364605713E-1
1.160003625E0,-1.068058960E1,-1.370699615E0,-7.622149658E-1
1.170017625E0,-9.272617493E0,-1.370549927E0,1.513352966E-1
1.180030625E0,-8.096064148E0,-1.673669586E0,1.132544861E0
1.190044625E0,-7.082821198E0,-1.825453949E0,1.943109283E0
1.200058625E0,-6.685547333E0,-1.825903015E0,2.902314606E0
1.210071625E0,-6.412066040E0,-1.850302277E0,3.751049652E0
1.220085625E0,-5.908363495E0,-9.580078125E-1,3.484454041E0
1.230098625E0,-5.108726349E0,-3.538641357E-1,2.289938049E0
1.240112625E0,-4.172872467E0,-6.747967529E-1,1.606010284E0
1.250126625E0,-3.560795288E0,-1.187779999E0,9.389973450E-1
1.260139625E0,-3.009491730E0,-1.369651794E0,2.531236267E-1
1.270153625E0,-1.679956512E0,-1.504521332E0,-5.328918457E-2
1.280166625E0,1.122665405E-2,1.481918335E-2,-1.192420349E0
1.290180625E0,1.524429932E0,1.925146637E0,-2.813998260E0
1.300193625E0,3.101699982E0,3.186423798E0,-3.003204803E0
