"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.259708333E-3,1.521735535E0,7.293133850E0,6.281687164E0
1.727370833E-2,1.658700714E0,7.309300232E0,6.351292419E0
2.728770833E-2,1.604064331E0,7.279811554E0,6.386918335E0
3.730170833E-2,1.592687988E0,7.249424744E0,6.505022736E0
4.731670833E-2,1.631906433E0,7.223229218E0,6.540948029E0
5.733070833E-2,1.553170166E0,7.208410034E0,6.467899933E0
6.734470833E-2,1.353186035E0,7.219636688E0,6.193819885E0
7.735870833E-2,1.265618134E0,7.197333069E0,6.040089569E0
8.737270833E-2,1.292412415E0,7.157815247E0,6.050118713E0
9.738670833E-2,1.309776306E0,7.128925323E0,6.091432800E0
1.074007083E-1,1.332229614E0,7.093149719E0,6.097420349E0
1.174157083E-1,1.336121521E0,7.094496918E0,6.069578247E0
1.274297083E-1,1.343306580E0,7.147786102E0,5.887856140E0
1.374437083E-1,1.356179810E0,7.163653107E0,5.816005554E0
1.474577083E-1,1.369053040E0,7.106921082E0,5.877527618E0
1.574717083E-1,1.529669037E0,7.132368164E0,5.919889526E0
1.674857083E-1,1.672472076E0,7.200925598E0,5.964646454E0
1.775007083E-1,1.569635925E0,7.097490692E0,5.993686066E0
1.875147083E-1,1.390009460E0,6.964866486E0,6.064339142E0
1.975287083E-1,1.378932495E0,6.888974304E0,6.152505798E0
2.075427083E-1,1.404678955E0,6.857090607E0,6.140231323E0
2.175567083E-1,1.372046814E0,6.829697571E0,5.930517426E0
2.275707083E-1,1.385967865E0,6.928492126E0,5.815257111E0
2.375847083E-1,1.504970398E0,6.997348938E0,5.936654663E0
2.475997083E-1,1.655856628E0,7.015161896E0,6.096821594E0
2.576137083E-1,1.712738342E0,6.987768860E0,6.325096893E0
2.676277083E-1,1.698368225E0,6.966363373E0,6.385122070E0
2.776417083E-1,1.690135345E0,6.933431854E0,6.269412689E0
2.876557083E-1,1.888472900E0,6.950795746E0,6.261479187E0
2.976697083E-1,2.249222717E0,7.038663025E0,6.389612732E0
3.076847083E-1,2.161804504E0,7.018005981E0,6.292015686E0
3.176987083E-1,1.848056946E0,6.931336212E0,6.024971008E0
3.277127083E-1,1.661095734E0,6.866221619E0,5.667065277E0
3.377267083E-1,1.695075073E0,6.868466949E0,5.408702545E0
3.477407083E-1,1.655706940E0,6.875801697E0,5.433850250E0
