"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.257916671E-4,7.130789012E-2,-1.928469539E-1,-8.022409678E-2
1.043879167E-2,-8.671928197E-3,-8.780837804E-2,-6.012078747E-2
2.045179167E-2,-8.037833869E-2,1.877958514E-2,-3.970286623E-2
3.046579167E-2,-1.290533394E-1,5.412806571E-2,-4.177999869E-2
4.047879167E-2,-1.499328017E-1,4.876738787E-2,-7.942431420E-2
5.049179167E-2,-1.435952783E-1,3.349708766E-2,-1.172467917E-1
6.050579167E-2,-1.290490925E-1,1.727972645E-3,-1.403864771E-1
7.051879167E-2,-1.075982824E-1,-1.358204614E-2,-1.413634419E-1
8.053179167E-2,-7.652744651E-2,-2.583524957E-2,-1.331915259E-1
9.054579167E-2,-3.777869791E-2,-4.920977727E-2,-1.132015362E-1
1.005587917E-1,-8.651970886E-3,-8.611266315E-2,-8.582423627E-2
1.105717917E-1,-3.805486253E-3,-1.301394403E-1,-7.451805472E-2
1.205857917E-1,-2.563062496E-2,-1.240975186E-1,-8.813346922E-2
1.305987917E-1,-6.359799206E-2,-7.175328583E-2,-1.081169844E-1
1.406117917E-1,-1.076607928E-1,-2.642947808E-2,-1.214290559E-1
1.506257917E-1,-1.395187527E-1,3.973931074E-3,-1.195608154E-1
1.606387917E-1,-1.395941228E-1,1.368301734E-2,-1.015365422E-1
1.706517917E-1,-1.109718680E-1,-9.282676503E-3,-8.823547512E-2
1.806647917E-1,-6.939540058E-2,-3.110302053E-2,-8.568922430E-2
1.906787917E-1,-2.840923890E-2,-6.898020953E-2,-9.307158738E-2
2.006917917E-1,8.692885749E-4,-1.117018387E-1,-1.106471196E-1
2.107047917E-1,1.226849109E-2,-1.170490086E-1,-1.290779710E-1
2.207187917E-1,-2.488883445E-3,-1.055255160E-1,-1.402840167E-1
2.307317917E-1,-4.068931937E-2,-7.610005885E-2,-1.512898803E-1
2.407447917E-1,-7.613439113E-2,-5.775513873E-2,-1.557631940E-1
2.507587917E-1,-9.398648143E-2,-4.910185002E-3,-1.512894481E-1
2.607717917E-1,-9.603152424E-2,4.261205718E-2,-1.528857350E-1
2.707847917E-1,-7.869973034E-2,4.168208688E-2,-1.535383612E-1
2.807987917E-1,-4.765898734E-2,8.122261614E-3,-1.448447406E-1
2.908117917E-1,-6.618909538E-4,-6.782706082E-2,-1.363729089E-1
3.008247917E-1,3.486387804E-2,-1.492042094E-1,-1.305421889E-1
3.108387917E-1,4.027587175E-2,-1.721847355E-1,-1.210947633E-1
3.208517917E-1,5.884072743E-3,-1.390435696E-1,-1.158496588E-1
3.308653333E-1,-6.369314343E-2,-8.797106147E-2,-1.125483066E-1
3.408793333E-1,-1.334149688E-1,-3.211924434E-2,-1.062600464E-1
3.508923333E-1,-1.905595064E-1,1.573399454E-2,-9.496882558E-2
3.609053333E-1,-2.287977040E-1,4.175414145E-2,-9.128700942E-2
3.709193333E-1,-2.317662537E-1,6.150148064E-2,-9.956220537E-2
3.809323333E-1,-2.085613459E-1,7.665486634E-2,-1.091495827E-1
3.909453333E-1,-1.700713336E-1,7.714641094E-2,-1.092581153E-1
4.009593333E-1,-1.173846796E-1,2.262964100E-2,-1.019818261E-1
4.109723333E-1,-6.513448060E-2,-3.545268252E-2,-9.526688606E-2
4.209853333E-1,-2.826221660E-2,-5.441172794E-2,-8.785930276E-2
4.309993333E-1,-2.540412173E-2,-4.858306050E-2,-7.991088182E-2
4.410123333E-1,-5.081919953E-2,1.077821944E-4,-8.274368197E-2
4.510253333E-1,-8.986409009E-2,5.451444909E-2,-8.300280571E-2
4.610393333E-1,-1.185703054E-1,7.514142990E-2,-9.793488681E-2
4.710523333E-1,-1.344297975E-1,5.177569389E-2,-8.091412485E-2
4.810653333E-1,-1.250038147E-1,3.608754650E-2,-3.566621989E-2
4.910793333E-1,-1.092529148E-1,2.033738233E-2,9.212142322E-4
5.010923333E-1,-8.814070374E-2,1.196680032E-2,2.953394875E-2
5.111053333E-1,-7.026086003E-2,2.976379357E-2,3.585881740E-2
5.211193333E-1,-7.280923426E-2,2.039798908E-2,2.531722561E-2
5.311323333E-1,-8.692910522E-2,2.230100706E-2,1.880942844E-2
5.411453333E-1,-9.631568193E-2,2.617697045E-2,3.908487409E-2
5.511593333E-1,-9.225625545E-2,-1.654256880E-2,7.215207815E-2
5.611723333E-1,-7.427538931E-2,-6.233535707E-2,8.228859305E-2
5.711853333E-1,-6.159064174E-2,-7.231885940E-2,7.411544025E-2
5.811993333E-1,-7.991265506E-2,-5.086443573E-2,6.494244933E-2
5.912123333E-1,-1.204867139E-1,-2.142239176E-2,9.328353405E-2
6.012253333E-1,-1.498637646E-1,-9.058388323E-2,1.294471473E-1
6.112393333E-1,-1.322759986E-1,-2.055530101E-1,1.316420585E-1
6.212523333E-1,-6.228653714E-2,-3.473191857E-1,9.245258570E-2
6.312653333E-1,4.610091820E-2,-5.171185136E-1,1.827907562E-2
6.412793333E-1,1.856153905E-1,-6.928035021E-1,-1.074511558E-1
6.512923333E-1,3.051575422E-1,-7.897214293E-1,-1.902232617E-1
6.613053333E-1,3.749704361E-1,-7.548646927E-1,-2.306750864E-1
6.713193333E-1,4.120568335E-1,-7.097246051E-1,-2.362408191E-1
6.813323333E-1,4.506697357E-1,-6.557996273E-1,-2.408859134E-1
6.913453333E-1,4.906368256E-1,-6.402476430E-1,-2.591008544E-1
7.013593333E-1,5.396956801E-1,-7.250639796E-1,-2.857793272E-1
7.113723333E-1,5.823900700E-1,-9.200903177E-1,-3.651352823E-1
7.213853333E-1,5.013223886E-1,-1.274916291E0,-5.443519354E-1
7.313993333E-1,4.558089375E-1,-1.460296750E0,-6.400116682E-1
7.414123333E-1,4.771802723E-1,-1.449776411E0,-6.833306551E-1
7.514253333E-1,4.586521983E-1,-1.404403806E0,-6.213362217E-1
7.614393333E-1,3.929285705E-1,-1.354644537E0,-4.472688138E-1
7.714523333E-1,3.145720661E-1,-1.307185054E0,-3.046702445E-1
7.814653333E-1,2.392901182E-1,-1.171532393E0,-2.914289832E-1
7.914793333E-1,1.620228738E-1,-1.295381784E0,-3.275789022E-1
8.014923333E-1,8.723518252E-2,-1.597932577E0,-3.030677140E-1
8.115053333E-1,1.186032891E-1,-1.834050417E0,-3.188279569E-1
8.215193333E-1,1.756718904E-1,-2.220683098E0,-3.460214734E-1
8.315323333E-1,3.230843842E-1,-2.668217182E0,-2.777839005E-1
8.415453333E-1,5.171664953E-1,-2.908102036E0,-1.679117531E-1
8.515593333E-1,7.074707747E-1,-2.647818804E0,-1.259040684E-1
8.615723333E-1,8.854900599E-1,-1.798259377E0,-2.678692043E-1
8.715853333E-1,8.072670102E-1,-1.098091483E0,-3.520849347E-1
8.815993333E-1,5.571943521E-1,-7.752786875E-1,-3.873292208E-1
8.916123333E-1,4.569377005E-1,-7.759751081E-1,-1.278388202E-1
9.016253333E-1,5.074876547E-1,-9.550423622E-1,1.875803918E-1
9.116393333E-1,5.961615443E-1,-1.153079391E0,4.046283960E-1
9.216523333E-1,6.213939190E-1,-1.245820284E0,4.861962199E-1
9.316653333E-1,5.673011541E-1,-1.469453573E0,5.841073990E-1
9.416793333E-1,5.332763195E-1,-1.447530150E0,6.685770154E-1
9.516923333E-1,5.610274673E-1,-1.225344896E0,6.190746427E-1
9.617063333E-1,5.805398822E-1,-1.190769076E0,5.443556309E-1
9.717193333E-1,5.883464217E-1,-1.475035429E0,4.954563379E-1
9.817323333E-1,6.718274951E-1,-1.725917697E0,6.644511819E-1
9.917463333E-1,8.841115236E-1,-1.930463433E0,8.905865550E-1
1.001759333E0,1.187826395E0,-2.447343111E0,1.244138956E0
1.011772333E0,1.846367836E0,-2.979848385E0,1.621597290E0
1.021786333E0,2.402154922E0,-3.251991987E0,2.165415049E0
1.031799333E0,2.585621595E0,-3.154732943E0,2.801029682E0
1.041812333E0,2.357072592E0,-2.544160128E0,3.497322083E0
1.051826333E0,1.922347903E0,-1.593085885E0,3.928325415E0
1.061839333E0,1.533278465E0,-1.058567166E0,4.171009541E0
1.071852333E0,1.170709968E0,-8.036106825E-1,4.320091724E0
1.081866333E0,9.732909203E-1,-8.059524298E-1,4.468342781E0
1.091879333E0,9.974294901E-1,-1.088141799E0,4.618260384E0
1.101892333E0,1.203022361E0,-1.598353624E0,4.802197456E0
1.111906333E0,1.554127574E0,-2.130905628E0,5.080871105E0
1.121919333E0,1.960292697E0,-2.624756813E0,5.483240604E0
1.131932333E0,2.329370975E0,-3.072089672E0,5.963228226E0
1.141946333E0,2.619875193E0,-3.540318012E0,6.400309563E0
1.151959333E0,2.834948778E0,-3.984934568E0,6.679636955E0
1.161972333E0,3.022000313E0,-4.211154938E0,6.727112770E0
1.171986333E0,3.147303343E0,-4.186049461E0,6.696870327E0
1.181999333E0,3.170470953E0,-3.883013487E0,6.743080139E0
1.192012333E0,3.060259342E0,-3.444203615E0,6.871325493E0
1.202026333E0,2.847927332E0,-3.009155035E0,7.031521320E0
1.212039333E0,2.706471920E0,-2.648345232E0,7.176152229E0
1.222053333E0,2.716761112E0,-2.362117767E0,7.328732491E0
1.232066333E0,2.747214079E0,-2.219077110E0,7.398796082E0
1.242079333E0,2.781946421E0,-2.198612928E0,7.297418594E0
1.252093333E0,2.878240824E0,-2.377593040E0,7.098894596E0
1.262106333E0,2.930977106E0,-2.652759075E0,6.840688229E0
1.272119333E0,2.937479019E0,-2.878734350E0,6.655979156E0
1.282133333E0,3.075647831E0,-2.893035412E0,6.556904316E0
1.292146333E0,3.377556086E0,-2.819940567E0,6.432413101E0
1.302159333E0,3.861857176E0,-2.806020737E0,6.288844585E0
1.312173333E0,4.363876820E0,-2.744753838E0,6.036956310E0
1.322186333E0,4.667626858E0,-2.684508324E0,5.723538399E0
1.332199833E0,4.831357479E0,-2.707921743E0,5.384909153E0
1.342213833E0,4.940651417E0,-2.974377632E0,5.059924603E0
1.352226833E0,4.949221611E0,-3.554781199E0,4.891000748E0
1.362239833E0,4.807155132E0,-4.183867455E0,4.750417709E0
1.372253833E0,4.453119755E0,-4.487530231E0,4.483864784E0
1.382266833E0,3.744112968E0,-4.411431789E0,4.191440105E0
1.392280833E0,2.802912712E0,-3.563069105E0,3.832325935E0
1.402293833E0,1.754995584E0,-1.845289469E0,3.308001280E0
1.412306833E0,5.137394667E-1,6.716769189E-2,2.706730604E0
1.422320833E0,-7.599540949E-1,1.538589478E0,2.179848433E0
1.432333833E0,-1.710909843E0,2.526313782E0,1.776027441E0
1.442346833E0,-2.285941601E0,2.898314714E0,1.492287517E0
1.452360833E0,-2.593199968E0,2.632487297E0,1.319520712E0
1.462373833E0,-2.687369823E0,1.942715406E0,1.220153332E0
1.472386833E0,-2.620990276E0,1.001301289E0,1.204691648E0
